ResourceID,mmb_id,card,order,au_code,au_name,Connected Subject Role,Connected Subject Widget,Connected Subject Note
6a40066d-6678-58d8-b9d9-b69d9e768a06,tg:mmbdc:127,e73_ConnectedSubjects,2,au::115314:1,"Hanfstaengl, Edgar",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220414"",""au::115314"",""au::115314:1"",""ark:/83110/x0/81f94d01-c6ed-5f6d-8ed7-56994228b99c"",""Edgar Hanfstaengl"",""ark:/83110/x0/293310be-4823-5b2a-812f-0d975c76d93a""],""name"":""Edgar Hanfstaengl"",""ark"":""ark:/83110/x0/293310be-4823-5b2a-812f-0d975c76d93a"",""uri"":""/agents/people/12220414"",""id"":""au::115314:1"",""resourceArk"":""ark:/83110/x0/81f94d01-c6ed-5f6d-8ed7-56994228b99c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
24af9286-6708-5f56-a146-4e43b9059fb7,tg:mmbdc:131,e73_ConnectedSubjects,2,au::115315:1,"Helbing, Hugo",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220415"",""au::115315"",""au::115315:1"",""ark:/83110/x0/b0dbb22d-55ae-5a39-a833-3ade396d20b3"",""Hugo Helbing"",""ark:/83110/x0/13043355-63f5-5a14-a73f-b51d313b6ff8""],""name"":""Hugo Helbing"",""ark"":""ark:/83110/x0/13043355-63f5-5a14-a73f-b51d313b6ff8"",""uri"":""/agents/people/12220415"",""id"":""au::115315:1"",""resourceArk"":""ark:/83110/x0/b0dbb22d-55ae-5a39-a833-3ade396d20b3"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,tg:mmbdc:48,e73_ConnectedSubjects,2,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,tg:mmbdc:49,e73_ConnectedSubjects,1,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
d17e6e16-c29d-59be-9067-b414984f45c6,tg:mmbdc:51,e73_ConnectedSubjects,1,au::115207:1,"Mayer van den Bergh, Henriëtte",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh"",""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""resourceArk"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
d17e6e16-c29d-59be-9067-b414984f45c6,tg:mmbdc:51,e73_ConnectedSubjects,2,au::27863:1,"Cols, Alphonse",subjects (content of works),"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols"",""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""resourceArk"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
a494d4ad-3977-5bd9-b944-005e4afa15be,tg:mmbdc:113,e73_ConnectedSubjects,1,au::115307:1,Société belge de l’Archange Raphaël,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/12219837"",""au::115307"",""au::115307:1"",""ark:/83110/x0/074157f5-88dd-5b32-8513-e116bcd4ffbe"",""Société belge de l’Archange Raphaël"",""ark:/83110/x0/2d8bd689-4cc1-5866-bc81-0b47b13f4eb1""],""name"":""Société belge de l’Archange Raphaël"",""ark"":""ark:/83110/x0/2d8bd689-4cc1-5866-bc81-0b47b13f4eb1"",""uri"":""/agents/corporate_entities/12219837"",""id"":""au::115307:1"",""resourceArk"":""ark:/83110/x0/074157f5-88dd-5b32-8513-e116bcd4ffbe"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
a494d4ad-3977-5bd9-b944-005e4afa15be,tg:mmbdc:113,e73_ConnectedSubjects,2,au::52634:1,"Faille, Gaston della",subjects (content of works),"dlod={""suggest"":[""/agents/people/5631838"",""au::52634"",""au::52634:1"",""ark:/83110/x0/e2664161-b8d4-55d5-ad2a-b2cb2f59ab81"",""Gaston della Faille de Leverghem"",""ark:/83110/x0/a037eacb-f9bc-5a49-bee9-416bc16ebc49""],""name"":""Gaston della Faille de Leverghem"",""ark"":""ark:/83110/x0/a037eacb-f9bc-5a49-bee9-416bc16ebc49"",""uri"":""/agents/people/5631838"",""id"":""au::52634:1"",""resourceArk"":""ark:/83110/x0/e2664161-b8d4-55d5-ad2a-b2cb2f59ab81"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
a494d4ad-3977-5bd9-b944-005e4afa15be,tg:mmbdc:113,e73_ConnectedSubjects,3,au::115207:1,"Mayer van den Bergh, Henriëtte",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh"",""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""resourceArk"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
da95a907-e90c-5c6e-bc73-e1199926e4e7,tg:mmbdc:141,e73_ConnectedSubjects,2,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
43402fd0-c8ec-5e97-a817-59599a44e870,tg:mmbdc:136,e73_ConnectedSubjects,1,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
43402fd0-c8ec-5e97-a817-59599a44e870,tg:mmbdc:136,e73_ConnectedSubjects,2,au::115274:1,"Peellaert, Juvenal",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220401"",""au::115274"",""au::115274:1"",""ark:/83110/x0/e064c989-8deb-5037-869a-10dad3640d4a"",""Juvenal Peellaert"",""ark:/83110/x0/a482e922-185f-521f-8e9a-0f44adebeaae""],""name"":""Juvenal Peellaert"",""ark"":""ark:/83110/x0/a482e922-185f-521f-8e9a-0f44adebeaae"",""uri"":""/agents/people/12220401"",""id"":""au::115274:1"",""resourceArk"":""ark:/83110/x0/e064c989-8deb-5037-869a-10dad3640d4a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
230878f7-6c43-5063-ac62-5939a323cfba,tg:mmbdc:137,e73_ConnectedSubjects,1,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
e529739d-7e84-5c53-abde-248c6c598675,tg:mmbdc:139,e73_ConnectedSubjects,1,,"Kimbel, Francis",subjects (content of works),,"Kimbel, Francis"
30d49173-7034-572c-8c6c-d79da3074f92,tg:mmbdc:151,e73_ConnectedSubjects,2,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,tg:mmbdc:135,e73_ConnectedSubjects,1,au::6977:1,"Fredericq, Paul",subjects (content of works),"dlod={""suggest"":[""/agents/people/746539"",""au::6977"",""au::6977:1"",""ark:/83110/x0/5875302d-2232-54a9-b206-1333766f056a"",""Paul Fredericq"",""ark:/83110/x0/2f6d2afc-0014-5bfa-a674-146a0b47fb01""],""name"":""Paul Fredericq"",""ark"":""ark:/83110/x0/2f6d2afc-0014-5bfa-a674-146a0b47fb01"",""uri"":""/agents/people/746539"",""id"":""au::6977:1"",""resourceArk"":""ark:/83110/x0/5875302d-2232-54a9-b206-1333766f056a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
8f038c31-f312-5abf-9fae-aebefcd38e77,tg:mmbdc:38,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
7fcf8fdd-08ec-59c1-a9c4-5a7f69337794,tg:mmbdc:41,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
01387253-bbda-50a3-8790-18c69b47734d,tg:mmbdc:1,e73_ConnectedSubjects,1,au::115214:1,"Mayer van den Bergh, Ghislaine",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220359"",""au::115214"",""au::115214:1"",""ark:/83110/x0/623d6b47-9b97-5aad-ae38-98948f49f47b"",""Ghislaine Mayer van den Bergh"",""ark:/83110/x0/3897d69c-3a53-5aec-9f39-6e3eb7103be4""],""name"":""Ghislaine Mayer van den Bergh"",""ark"":""ark:/83110/x0/3897d69c-3a53-5aec-9f39-6e3eb7103be4"",""uri"":""/agents/people/12220359"",""id"":""au::115214:1"",""resourceArk"":""ark:/83110/x0/623d6b47-9b97-5aad-ae38-98948f49f47b"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,tg:mmbdc:13,e73_ConnectedSubjects,1,au::115220:1,"Bergh, Constantin van den",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220367"",""au::115220"",""au::115220:1"",""ark:/83110/x0/6665b574-d27c-50a1-ae24-91cf90cb39b0"",""Constantin van den Bergh"",""ark:/83110/x0/c4dc6395-67f2-5924-ab84-34ac00965814""],""name"":""Constantin van den Bergh"",""ark"":""ark:/83110/x0/c4dc6395-67f2-5924-ab84-34ac00965814"",""uri"":""/agents/people/12220367"",""id"":""au::115220:1"",""resourceArk"":""ark:/83110/x0/6665b574-d27c-50a1-ae24-91cf90cb39b0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,tg:mmbdc:14,e73_ConnectedSubjects,1,au::115217:1,"Elsen van den Bergh, Henriëtte Cathérine",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220364"",""au::115217"",""au::115217:1"",""ark:/83110/x0/5e910b53-95b4-5895-b277-1f1a456413c5"",""Henriëtte Cathérine Elsen van den Bergh"",""ark:/83110/x0/8c6ef041-68e8-59da-a18b-59a3fe9b6ec0""],""name"":""Henriëtte Cathérine Elsen van den Bergh"",""ark"":""ark:/83110/x0/8c6ef041-68e8-59da-a18b-59a3fe9b6ec0"",""uri"":""/agents/people/12220364"",""id"":""au::115217:1"",""resourceArk"":""ark:/83110/x0/5e910b53-95b4-5895-b277-1f1a456413c5"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
431014da-4cd1-501d-a8d9-544e95217e76,tg:mmbdc:15,e73_ConnectedSubjects,1,au::115209:1,"Mayer van den Bergh, Oscar",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220354"",""au::115209"",""au::115209:1"",""ark:/83110/x0/968e2333-221e-5c1d-a457-519a0a7666aa"",""Oscar Mayer van den Bergh"",""ark:/83110/x0/9562f041-049c-5d54-ac4f-e7d329ab0f86""],""name"":""Oscar Mayer van den Bergh"",""ark"":""ark:/83110/x0/9562f041-049c-5d54-ac4f-e7d329ab0f86"",""uri"":""/agents/people/12220354"",""id"":""au::115209:1"",""resourceArk"":""ark:/83110/x0/968e2333-221e-5c1d-a457-519a0a7666aa"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,tg:mmbdc:16,e73_ConnectedSubjects,1,au::115232:1,"Agie, Eléonore Marie Adolphine",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220375"",""au::115232"",""au::115232:1"",""ark:/83110/x0/b4cea2ba-7897-59f0-b893-23cf36391aca"",""Eléonore Marie Adolphine Agie"",""ark:/83110/x0/52d09b89-a969-5e35-a16c-e3379d50cb1a""],""name"":""Eléonore Marie Adolphine Agie"",""ark"":""ark:/83110/x0/52d09b89-a969-5e35-a16c-e3379d50cb1a"",""uri"":""/agents/people/12220375"",""id"":""au::115232:1"",""resourceArk"":""ark:/83110/x0/b4cea2ba-7897-59f0-b893-23cf36391aca"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,tg:mmbdc:17,e73_ConnectedSubjects,1,,"Bois d'Aische, Ferdinand du",subjects (content of works),,"Bois d'Aische, Ferdinand du"
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,tg:mmbdc:18,e73_ConnectedSubjects,1,au::115211:1,"Bois d'Aische, Rosalie Pauline Hyppolite du",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220368"",""au::115211"",""au::115211:1"",""ark:/83110/x0/e9eba26c-7fdf-5f6e-a0e0-af8bb96fad1c"",""Rosalie Pauline Hyppolite du Bois d’Aische"",""ark:/83110/x0/d4d3ec5b-3d8e-5c3e-b094-91f3fea04c70""],""name"":""Rosalie Pauline Hyppolite du Bois d’Aische"",""ark"":""ark:/83110/x0/d4d3ec5b-3d8e-5c3e-b094-91f3fea04c70"",""uri"":""/agents/people/12220368"",""id"":""au::115211:1"",""resourceArk"":""ark:/83110/x0/e9eba26c-7fdf-5f6e-a0e0-af8bb96fad1c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
48abe9c0-eeff-5d2b-82eb-747ff6c2b3ff,tg:mmbdc:19,e73_ConnectedSubjects,1,au::115208:1,"Mayer, Emil",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220353"",""au::115208"",""au::115208:1"",""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""Emil Mayer"",""ark:/83110/x0/c533005f-4de4-5de3-8538-7685df6ca1aa""],""name"":""Emil Mayer"",""ark"":""ark:/83110/x0/c533005f-4de4-5de3-8538-7685df6ca1aa"",""uri"":""/agents/people/12220353"",""id"":""au::115208:1"",""resourceArk"":""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
b1783556-0408-58d4-9cfe-a7be7a192dc0,tg:mmbdc:20,e73_ConnectedSubjects,1,au::115208:1,"Mayer, Emil",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220353"",""au::115208"",""au::115208:1"",""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""Emil Mayer"",""ark:/83110/x0/c533005f-4de4-5de3-8538-7685df6ca1aa""],""name"":""Emil Mayer"",""ark"":""ark:/83110/x0/c533005f-4de4-5de3-8538-7685df6ca1aa"",""uri"":""/agents/people/12220353"",""id"":""au::115208:1"",""resourceArk"":""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
4e49d3e0-d21a-559e-911e-9614954567c4,tg:mmbdc:21,e73_ConnectedSubjects,1,au::115208:1,"Mayer, Emil",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220353"",""au::115208"",""au::115208:1"",""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""Emil Mayer"",""ark:/83110/x0/c533005f-4de4-5de3-8538-7685df6ca1aa""],""name"":""Emil Mayer"",""ark"":""ark:/83110/x0/c533005f-4de4-5de3-8538-7685df6ca1aa"",""uri"":""/agents/people/12220353"",""id"":""au::115208:1"",""resourceArk"":""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,tg:mmbdc:22,e73_ConnectedSubjects,1,,"Bergh, Isabelle van den",subjects (content of works),,"Bergh, Isabelle van den"
b71f369a-0031-507e-89cc-7a9f493639e0,tg:mmbdc:23,e73_ConnectedSubjects,1,au::115213:1,"Vilain XIIII, Isabelle Laure Adelaide",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220358"",""au::115213"",""au::115213:1"",""ark:/83110/x0/d3ad3ee4-7ee2-5696-9ad3-50ba73771798"",""Isabelle Laure Adelaide Vilain XIIII"",""ark:/83110/x0/96774940-ab90-5b6f-a8fd-01072d580f69""],""name"":""Isabelle Laure Adelaide Vilain XIIII"",""ark"":""ark:/83110/x0/96774940-ab90-5b6f-a8fd-01072d580f69"",""uri"":""/agents/people/12220358"",""id"":""au::115213:1"",""resourceArk"":""ark:/83110/x0/d3ad3ee4-7ee2-5696-9ad3-50ba73771798"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
f92564ca-be9a-5c66-b16d-86ad2d1fd84b,tg:mmbdc:24,e73_ConnectedSubjects,1,au::115218:1,"Bergh, Jean Félix van den",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220365"",""au::115218"",""au::115218:1"",""ark:/83110/x0/26900acb-b6c0-5dd7-9272-1d2dfedc2699"",""Jean Félix van den Bergh"",""ark:/83110/x0/14a01938-f5a5-5034-a623-f1100e5bbdca""],""name"":""Jean Félix van den Bergh"",""ark"":""ark:/83110/x0/14a01938-f5a5-5034-a623-f1100e5bbdca"",""uri"":""/agents/people/12220365"",""id"":""au::115218:1"",""resourceArk"":""ark:/83110/x0/26900acb-b6c0-5dd7-9272-1d2dfedc2699"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
c796ac09-736f-5906-a298-02c3b11056cf,tg:mmbdc:25,e73_ConnectedSubjects,1,au::115218:1,"Bergh, Jean Félix van den",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220365"",""au::115218"",""au::115218:1"",""ark:/83110/x0/26900acb-b6c0-5dd7-9272-1d2dfedc2699"",""Jean Félix van den Bergh"",""ark:/83110/x0/14a01938-f5a5-5034-a623-f1100e5bbdca""],""name"":""Jean Félix van den Bergh"",""ark"":""ark:/83110/x0/14a01938-f5a5-5034-a623-f1100e5bbdca"",""uri"":""/agents/people/12220365"",""id"":""au::115218:1"",""resourceArk"":""ark:/83110/x0/26900acb-b6c0-5dd7-9272-1d2dfedc2699"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
de162b97-2920-503e-bfc5-801a8f6eaa2a,tg:mmbdc:26,e73_ConnectedSubjects,1,au::115216:1,"Mayer van den Bergh, Henriëtte Rosalie",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220363"",""au::115216"",""au::115216:1"",""ark:/83110/x0/a33eb06f-e33a-5dbe-afed-543e95bf1cb3"",""Henriëtte Rosalie Mayer van den Bergh"",""ark:/83110/x0/11b9e506-f228-519a-981a-048382bc200c""],""name"":""Henriëtte Rosalie Mayer van den Bergh"",""ark"":""ark:/83110/x0/11b9e506-f228-519a-981a-048382bc200c"",""uri"":""/agents/people/12220363"",""id"":""au::115216:1"",""resourceArk"":""ark:/83110/x0/a33eb06f-e33a-5dbe-afed-543e95bf1cb3"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
b4601525-c7d5-5388-992f-a2745f0d1bda,tg:mmbdc:27,e73_ConnectedSubjects,1,au::115220:1,"Bergh, Constantin van den",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220367"",""au::115220"",""au::115220:1"",""ark:/83110/x0/6665b574-d27c-50a1-ae24-91cf90cb39b0"",""Constantin van den Bergh"",""ark:/83110/x0/c4dc6395-67f2-5924-ab84-34ac00965814""],""name"":""Constantin van den Bergh"",""ark"":""ark:/83110/x0/c4dc6395-67f2-5924-ab84-34ac00965814"",""uri"":""/agents/people/12220367"",""id"":""au::115220:1"",""resourceArk"":""ark:/83110/x0/6665b574-d27c-50a1-ae24-91cf90cb39b0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
e62350f0-770d-5285-99f2-35f119c5d7ab,tg:mmbdc:28,e73_ConnectedSubjects,1,au::115207:1,"Mayer van den Bergh, Henriëtte",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh"",""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""resourceArk"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
7aa8c4ae-5d48-5ee6-be2e-4fcdee75f2ed,tg:mmbdc:29,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
3f974829-97c3-5390-9cb7-21992e7ffbbd,tg:mmbdc:32,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
