ResourceID,brocade.id,card,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget
ef971253-2171-508e-9bbe-728fa534a2ac,tg:lhph:19018,Places,1,id/place.place,Gent,remarks,Nederlands,,
a1eb1da5-b5e5-54ae-926a-08d79a6eb639,tg:lhph:28269,Places,1,id/place.place,Vorst,remarks,Nederlands,,
f61e7307-9b15-584d-b6d1-09bc63189bfb,tg:lhph:18512,Places,1,id/place.place,Oostende,remarks,Nederlands,,
165fe904-4696-59bd-8b62-6b6f872a2e85,tg:lhph:46612,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b00329ff-b246-59c4-8c17-3b06b72a3bab,tg:lhph:26490,Places,1,id/place.place,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
927928d6-ad67-59b4-b0ff-3c278a71be84,tg:lhph:9131,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
43c3a4ce-6383-5ad4-8fef-421e56091e90,tg:lhph:44883,Places,1,id/place.place,Oostduinkerke,remarks,Nederlands,,
ac4354c7-99dc-5313-a0aa-cc13b4279153,tg:lhph:17789,Places,1,id/place.place,Mol,remarks,Nederlands,,
2af3e891-bfdf-5ef6-babf-2a000d630394,tg:lhph:35493,Places,1,id/place.place,Brussel,remarks,Nederlands,,
10b8b5b9-f981-5a4e-a7c9-6dfc7191d1e0,tg:lhph:38899,Places,1,id/place.place,Gent,remarks,Nederlands,,
3b2d5675-9ad3-54b4-af41-0338f883b811,tg:lhph:42456,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
dcac50d3-25a5-5153-8432-a28e8a8031f7,tg:lhph:50037,Places,1,id/place.place,Pamel,remarks,Nederlands,,
0a6bd752-f6e4-515b-b194-80c2c23c1ab3,tg:lhph:28301,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b7fa6285-01c8-57c8-bdcb-4943ec6a1c1f,tg:lhph:5831,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
8cd443c8-1440-5c8b-a74a-8a94b98497af,tg:lhph:16283,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
ddda3f70-496b-5283-95e6-5356e4e2d47a,tg:lhph:24398,Places,1,id/place.place,Vorst,remarks,Nederlands,,
a984d904-2304-57e5-8f5c-fb1f8f182154,tg:lhph:38100,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b62b6fb0-038f-50d5-b55e-8660dbd93bef,tg:lhph:40236,Places,1,id/place.place,Lübeck (D),remarks,Nederlands,,
d10965cf-188f-553e-9e0c-2b1cd60d1d3c,tg:lhph:45410,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
6af233cb-d323-563d-8d87-dc8f580031fc,tg:lhph:1284,Places,1,id/place.place,Rijsel ? (F),remarks,Nederlands,,
1f3ac477-c946-5739-b551-d84af16deae2,tg:lhph:34800,Places,1,id/place.place,Enschede (NL),remarks,Nederlands,,
6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,tg:lhph:29773,Places,1,id/place.place,Neuss,remarks,Nederlands,,
4fea6e54-5f7f-526a-9107-b210b3a1ab07,tg:lhph:46602,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
665ad1cf-c7c5-590b-9d09-e5f4b9d4d9fa,tg:lhph:5949,Places,1,id/place.place,Brussel,remarks,Nederlands,,
7fe35dd4-c9fb-5b87-9bd8-ba1ec442698f,tg:lhph:19991,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
440fb40a-ec88-5dde-b2aa-69027768b0f4,tg:lhph:36681,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
e257e3ae-920a-5979-85a4-512f17a6a805,tg:lhph:15091,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
9e47ad57-6466-5cf8-9e17-c2802341cb06,tg:lhph:45568,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
f24dbaa3-6ce1-5ff5-ac8c-bf74154a56da,tg:lhph:34978,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b49c14c4-0112-5294-a822-8a83599cbbc4,tg:lhph:39572,Places,1,id/place.place,Brussel,remarks,Nederlands,,
7d12cc16-c07a-50c8-81ef-c294cb9bdb7e,tg:lhph:31863,Places,1,id/place.place,Kaapstad,remarks,Nederlands,,
2274c95f-62c3-5398-9d50-4e922e87d745,tg:lhph:40473,Places,1,id/place.place,Gent,remarks,Nederlands,,
89317fc5-867d-546a-8c3a-66d13388f3f9,tg:lhph:11480,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
92cc525b-1984-5f4c-afe8-93e70d6a3aff,tg:lhph:45255,Places,1,id/place.place,Nederland,remarks,Nederlands,,
75d55c8b-112b-53dd-8010-40593bbe3159,tg:lhph:36825,Places,1,id/place.place,Parijs,remarks,Nederlands,,
7c75f896-bc9b-5e81-a503-f1f4b4ed51d7,tg:lhph:47435,Places,1,id/place.place,,,,au::100139,"dlod={""name"":""Antwerpen (Antwerpen)"",""ark"":""ark:/83110/x0/5eba8578-9f35-5e2e-a844-9bfdea6f5119"",""uri"":""/subjects/10714873"",""id"":""au::100139"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dfc30f53-9142-596d-99ef-a3eafd619890,tg:lhph:6487,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
690970a0-e282-5b2b-bc09-5792dc85e56e,tg:lhph:42213,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
a249c8f9-d7d7-5225-a992-cd1311f3dd63,tg:lhph:28544,Places,1,id/place.place,Sint-Amands,remarks,Nederlands,,
1642ca88-b9e1-50c3-b88c-e6b1d99b9f5a,tg:lhph:20789,Places,1,id/place.place,Lier,remarks,Nederlands,,
e1faba8c-61bc-5120-99b2-f661057dfb49,tg:lhph:44627,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
9ee545a0-f285-5e11-83a1-0bded2d979fe,tg:lhph:5695,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
d518cb7e-eafa-5d54-9d82-fca0afb8a0f3,tg:lhph:39337,Places,1,id/place.place,Gent,remarks,Nederlands,,
1fbd9220-3911-5e3d-b68e-90952f99865a,tg:lhph:41001,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
66864642-596b-5c03-9c19-009aa41b85f3,tg:lhph:53460,Places,1,id/place.place,,,,au::101132,"dlod={""name"":""Ingooigem (Anzegem)"",""ark"":""ark:/83110/x0/49e4a3e1-33c5-5f90-945a-5b309fbf5074"",""uri"":""/subjects/10821124"",""id"":""au::101132"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c45487b1-c2bc-52ad-aedb-f6ad3f4192ce,tg:lhph:43661,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
68fb651d-0b7d-5577-bc3a-0741f3853fae,tg:lhph:46047,Places,1,id/place.place,Merendree,remarks,Nederlands,,
0d533df6-ee96-59f3-9488-1a4d4cefaa84,tg:lhph:30588,Places,1,id/place.place,Blankenberge,remarks,Nederlands,,
aa8d0e68-1dce-5a5c-bd49-48f63142a235,tg:lhph:41998,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
9db45d54-bd87-535d-ab38-340af46bf941,tg:lhph:19725,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
af5893b7-c4f7-5407-babe-9be6aa4bb9ff,tg:lhph:10803,Places,1,id/place.place,Mariahoeve-Achterbosch,remarks,Nederlands,,
03625006-1065-52ed-a0ad-198358e46872,tg:lhph:43709,Places,1,id/place.place,Gent,remarks,Nederlands,,
ae8db0b4-ad8f-5dfd-b8bd-87503e1c54be,tg:lhph:36835,Places,1,id/place.place,Gent,remarks,Nederlands,,
526b7ff1-ae10-508c-9eb0-d38bf7bcaced,tg:lhph:9764,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
0e92fd21-afa4-5e9c-91ac-92a4c354b52e,tg:lhph:6497,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
dcd68d76-6488-5bdb-902d-de7683f55aab,tg:lhph:42203,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
d3f9d510-1f7d-56d3-916b-64a55b01ce38,tg:lhph:32280,Places,1,id/place.place,Mechelen,remarks,Nederlands,,
e658493b-1432-5add-962d-65d4b33767f9,tg:lhph:38755,Places,1,id/place.place,Gent,remarks,Nederlands,,
98ed5d2b-0590-5306-b010-ca2eb8b5586e,tg:lhph:45245,Places,1,id/place.place,Valkenburg (Nederland),remarks,Nederlands,,
f4ed8cbb-a1b2-5834-b9cd-0e5637828df7,tg:lhph:22918,Places,1,id/place.place,Maaseik,remarks,Nederlands,,
66a68ce0-e1a1-5f56-9b94-86218569b1c3,tg:lhph:53508,Places,1,id/place.place,,,,au::101134,"dlod={""name"":""Tiegem (Anzegem)"",""ark"":""ark:/83110/x0/4913128b-ff00-546c-9170-72f3ead18035"",""uri"":""/subjects/10821338"",""id"":""au::101134"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
19ff63b6-8573-5e5e-aef7-6f50862e084f,tg:lhph:31092,Places,1,id/place.place,Ronse,remarks,Nederlands,,
499aa479-c98d-5f9f-8474-cfe57fcbd842,tg:lhph:18357,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
903ba926-3266-5c3a-81d4-1d655e3d2d26,tg:lhph:46057,Places,1,id/place.place,Merendree,remarks,Nederlands,,
5f8dee0d-e3ac-572d-9b81-c69c5a6faf97,tg:lhph:8316,Places,1,id/place.place,Bergen op Zoom,remarks,Nederlands,,
2d73c669-703c-5ed2-ab10-4538368f532b,tg:lhph:21293,Places,1,id/place.place,,,,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
db19f1e4-1bb9-5b35-8cc5-6abba1470c41,tg:lhph:5685,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
d3d15ea8-1833-5151-bf08-494c145c3a5a,tg:lhph:41011,Places,1,id/place.place,Bokrijk,remarks,Nederlands,,
6831832b-e8bd-5175-9ca8-fff96ca675b6,tg:lhph:39327,Places,1,id/place.place,Gent,remarks,Nederlands,,
c58bfd30-7745-5a1f-b2a4-1d613b42f5a4,tg:lhph:8492,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
beb955d9-1072-5c2f-a077-e255dd14060b,tg:lhph:2147,Places,1,id/place.place,Merksem,remarks,Nederlands,,
9a8081e6-2990-57e1-973a-0e502a81d249,tg:lhph:34130,Places,1,id/place.place,Gent,remarks,Nederlands,,
4a3edac6-b2e2-58b0-b58f-14c6e1db2fa1,tg:lhph:12106,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
36e053fa-68ff-5dc3-94d3-b4008da08d14,tg:lhph:5898,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
b3285adc-519c-5184-8426-d7bf1acce998,tg:lhph:38830,Places,1,id/place.place,Gent,remarks,Nederlands,,
819f7b9b-88c6-5619-b698-7ae67729b75b,tg:lhph:7761,Places,1,id/place.place,Lisseweghe e.a.,remarks,Nederlands,,
aef17fed-1b46-596d-9b9c-a5c0c7212803,tg:lhph:20984,Places,1,id/place.place,Straatsburg,remarks,Nederlands,,
97116245-60dc-5742-a4fc-190bf513543f,tg:lhph:23377,Places,1,id/place.place,Kapellen,remarks,Nederlands,,
5ff5ade8-2837-52b5-bba8-20648079a427,tg:lhph:15140,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
35e326c5-a6a5-514f-9136-0d603addf151,tg:lhph:33176,Places,1,id/place.place,Gent,remarks,Nederlands,,
9ada6f3b-5438-52e2-bd3b-d385f7963617,tg:lhph:19840,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
2a3dbb64-80be-5a40-ab1b-01634ed9b00e,tg:lhph:24331,Places,1,id/place.place,Brussel,remarks,Nederlands,,
ec50c7c2-07dc-5f9c-9368-fe0bbbecfa54,tg:lhph:36750,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
cf534eea-fa5b-5b50-9989-a36ab899344b,tg:lhph:42587,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
d41866d6-d994-52b1-b9a1-42223b86e1e7,tg:lhph:6313,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
147e4cb9-71c3-5ecc-8b53-ec4810b8ec5a,tg:lhph:33997,Places,1,id/place.place,Kasterlee,remarks,Nederlands,,
a93f009f-625f-57ae-834f-c96e8f6bcb08,tg:lhph:30364,Places,1,id/place.place,Kappellen,remarks,Nederlands,,
dcc455e6-362c-59d8-a1ef-e9e632b77bcd,tg:lhph:34048,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
8fe7f88d-d6a1-5a8a-a631-ed831e0cc35b,tg:lhph:26429,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
35a68acb-cbaf-5883-af0a-d8383b171419,tg:lhph:17658,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
6cb82cfa-2789-54e4-adb5-47603abcbd8f,tg:lhph:3535,Places,1,id/place.place,Parijs,remarks,Nederlands,,
4b0e53c7-e843-54fb-8e93-031ebac7b241,tg:lhph:27123,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
b1b46de3-9e79-5146-ab77-6423ac51ebb0,tg:lhph:35542,Places,1,id/place.place,Gent,remarks,Nederlands,,
2b3de3e9-7c60-5cb6-9d37-bda89f88d56d,tg:lhph:37322,Places,1,id/place.place,Brasschaat,remarks,Nederlands,,
31d35cc5-d637-5b00-a6c4-25d8b2107016,tg:lhph:24249,Places,1,id/place.place,Ledeberg,remarks,Nederlands,,
bd8da54e-02dc-5c6c-9917-2051a779e162,tg:lhph:43914,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
6324d42c-de64-588d-911b-dd1a9cfb9047,tg:lhph:32504,Places,1,id/place.place,Monschau,remarks,Nederlands,,
57d6bb87-95bd-5ec3-b6d3-b0b44647fa86,tg:lhph:20165,Places,1,id/place.place,Vossem,remarks,Nederlands,,
a51f5902-8106-536b-972a-e89f028b51d1,tg:lhph:4573,Places,1,id/place.place,Leuven,remarks,Nederlands,,
00de1a70-6d3d-5c5e-87c4-cce30d1d036c,tg:lhph:33166,Places,1,id/place.place,Gent,remarks,Nederlands,,
b0ada7f6-40ce-55ee-a417-e80a9015712b,tg:lhph:36740,Places,1,id/place.place,Gent,remarks,Nederlands,,
ac5256fc-ae57-5765-8286-76c3d8f88b79,tg:lhph:24321,Places,1,id/place.place,Madrid (E),remarks,Nederlands,,
0b8e5c71-f3ca-5946-b3a3-8526495562a9,tg:lhph:5888,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
17f98364-32f2-5904-8608-f1d848c31e89,tg:lhph:26541,Places,1,id/place.place,KVO,remarks,Nederlands,,
a4f97c05-81c1-5e70-8cf5-2887bcba2ed0,tg:lhph:51584,Places,1,id/place.place,,,,au::101136,"dlod={""name"":""Avelgem (Kortrijk)"",""ark"":""ark:/83110/x0/143f7ea8-bafe-522f-ab75-5ad772e54745"",""uri"":""/subjects/10821552"",""id"":""au::101136"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b6d2b548-7eb8-5c90-9cdb-afd504b3d43f,tg:lhph:38820,Places,1,id/place.place,Gent,remarks,Nederlands,,
a14f30d5-63d0-584f-8b98-bbdeaabdceac,tg:lhph:20994,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
5f752860-2bb4-5490-be6f-ab57b444a171,tg:lhph:31706,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b518e229-74d8-5c0b-8edc-e2e4cef3b7c1,tg:lhph:7771,Places,1,id/place.place,Ingooigem,remarks,Nederlands,,
64c956f6-97d3-5f2e-9cb6-89cc687143c0,tg:lhph:37332,Places,1,id/place.place,Gent,remarks,Nederlands,,
008fc852-5407-5b2c-8b9d-8d3214f3c388,tg:lhph:25753,Places,1,id/place.place,Amsterdam,remarks,Nederlands,,
119ebdd2-2b09-557a-9c4c-491404cdf3f5,tg:lhph:11304,Places,1,id/place.place,Gent,remarks,Nederlands,,
86e7fe96-6519-592e-867c-e97daea72298,tg:lhph:20175,Places,1,id/place.place,Peru,remarks,Nederlands,,
73f618d9-21d1-5d02-905a-3b1da4768aad,tg:lhph:32514,Places,1,id/place.place,Denemarken,remarks,Nederlands,,
8b8942f4-c933-5455-94d8-b44133a97214,tg:lhph:19928,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
cc46db35-212c-5d92-8060-d43f9fc97141,tg:lhph:14522,Places,1,id/place.place,Izegem,remarks,Nederlands,,
33934c2c-ee21-50db-9ef2-90e6dca30a56,tg:lhph:9969,Places,1,id/place.place,,,,au::100172,"dlod={""name"":""Kapellen (Antwerpen)"",""ark"":""ark:/83110/x0/6968732e-9f0a-57fa-9ea0-6f4465c8be67"",""uri"":""/subjects/10718404"",""id"":""au::100172"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
30474c0e-186b-5f7e-9f07-02b0a012bd1c,tg:lhph:16342,Places,1,id/place.place,Vorst,remarks,Nederlands,,
434d03ce-df3a-5ee1-b456-40ef4da237b4,tg:lhph:26439,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
8d715cea-7f53-59a6-b026-5fca83181334,tg:lhph:42597,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b1dbef7d-6ab8-523f-b228-5c0ccc6f316a,tg:lhph:33987,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
bd6cec7e-33b1-5733-ab23-bb5b533e6e3b,tg:lhph:30374,Places,1,id/place.place,Brugge,remarks,Nederlands,,
eb3e2863-41b3-529c-bdf6-7f53307bc4cd,tg:lhph:6303,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
18837eff-f9e3-505b-a5b6-21282fa8ba92,tg:lhph:38958,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b881554c-fe8e-5247-be73-78b3fe456656,tg:lhph:17648,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b2e6bba9-dd20-5696-82d5-b07e623f5127,tg:lhph:35552,Places,1,id/place.place,Gent,remarks,Nederlands,,
5eeba374-30ba-5787-a374-8750b181c01c,tg:lhph:27133,Places,1,id/place.place,Amsterdam,remarks,Nederlands,,
8cc9f37b-fc31-5b85-8d50-d126373163cb,tg:lhph:30449,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
67124614-f75b-5aa5-ad3c-b6737de6e70f,tg:lhph:18286,Places,1,id/place.place,Oostende,remarks,Nederlands,,
78a8838c-4fb8-5f59-9c45-db5bc1a054ac,tg:lhph:34765,Places,1,id/place.place,Amsterdam,remarks,Nederlands,,
6eb3ea29-172e-5f54-886d-3316fe9df60e,tg:lhph:26304,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
b502c34f-0cc2-56af-9748-5904a5277417,tg:lhph:2712,Places,1,id/place.place,Amsterdam,remarks,Nederlands,,
8962ec05-9875-5c5c-a99f-524099cb1fac,tg:lhph:46186,Places,1,id/place.place,Merendree,remarks,Nederlands,,
2eb470e0-8b15-583d-a881-aaa8f252febd,tg:lhph:23522,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
1fdfcc3a-c752-5a0c-8691-84c43c7bf607,tg:lhph:7134,Places,1,id/place.place,Ingooigem,remarks,Nederlands,,
b2501e3f-a793-5d4d-bfe1-ea213bbc6ad6,tg:lhph:5754,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
8394dc87-3a5e-597e-8282-f759c0f41679,tg:lhph:21342,Places,1,id/place.place,Kortrijk,remarks,Nederlands,,
a8bb05e6-761c-56b9-9d84-975830b4e802,tg:lhph:11439,Places,1,id/place.place,mechelen,remarks,Nederlands,,
aff4e2d3-a0bb-5340-ba8a-99c4938b5d4b,tg:lhph:1478,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
bb0d7d0b-0c09-5926-ac07-de636d8d736e,tg:lhph:36105,Places,1,id/place.place,Gent,remarks,Nederlands,,
b15c4c07-d528-59ac-8224-9e31ef92cb10,tg:lhph:32229,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
97367bda-9c48-5677-a63f-22897fc9d164,tg:lhph:10133,Places,1,id/place.place,"Brouwershaven, Nederland",remarks,Nederlands,,
ba39b811-d347-5946-92b5-b34eb9049523,tg:lhph:22150,Places,1,id/place.place,Luxemburg,remarks,Nederlands,,
c8958a19-8629-59c0-b54b-c92ade40886a,tg:lhph:30531,Places,1,id/place.place,Gent,remarks,Nederlands,,
4e7efa1c-eec2-56ee-8693-49ef2cefa87a,tg:lhph:41921,Places,1,id/place.place,Parijs (F),remarks,Nederlands,,
ba14c976-0a06-5dab-b5d2-2ac72ba4809b,tg:lhph:13321,Places,1,id/place.place,Merksem,remarks,Nederlands,,
dcd0efa6-96e4-5439-b628-8eed070be3ec,tg:lhph:35317,Places,1,id/place.place,Gent,remarks,Nederlands,,
bb7880fd-5b17-5bf8-8f9f-3446714ea61c,tg:lhph:27776,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
e4043b51-05a4-5e2e-bdab-bda47263a40a,tg:lhph:3360,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
f82a6263-6477-51bf-b269-5df6fc0d5046,tg:lhph:55195,Places,1,id/place.place,,,,au::101191,"dlod={""name"":""Oudenburg (Oostende)"",""ark"":""ark:/83110/x0/4acfc931-0337-599a-a092-cbe22e24de88"",""uri"":""/subjects/10827437"",""id"":""au::101191"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
41c1690e-9381-5f61-ab6b-d70dc55e3c90,tg:lhph:25116,Places,1,id/place.place,,,,au::103960,"dlod={""name"":""Kalemie (Congo (DRC))"",""ark"":""ark:/83110/x0/97678a67-c3a8-5caf-91b7-d2ed4f7fe654"",""uri"":""/subjects/11123720"",""id"":""au::103960"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f6ff7e3d-4fc9-5c84-891e-08946c193a01,tg:lhph:45394,Places,1,id/place.place,Parijs,remarks,Nederlands,,
165c8761-28dc-5eb0-8707-ee8869c904a2,tg:lhph:46967,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
529d9db6-712a-5377-b99e-62a2e4bc605d,tg:lhph:32351,Places,1,id/place.place,Hemiksem,remarks,Nederlands,,
48edb96d-071d-5bb4-9b4e-c29f7adfed15,tg:lhph:38684,Places,1,id/place.place,antwerpen,remarks,Nederlands,,
5e590080-4052-5e04-bfc4-e01b7fa467b1,tg:lhph:29816,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
dd0105db-76fe-5530-9839-e9707d754291,tg:lhph:17994,Places,1,id/place.place,Amsterdam,remarks,Nederlands,,
16c518ee-676d-5846-b84f-1e8d5922e84b,tg:lhph:1468,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
a1342605-c25a-55b5-8f21-12d979dad060,tg:lhph:5744,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
9a72f314-79ff-5135-8417-bdab5eee716d,tg:lhph:32239,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
a8553c18-052f-5515-88b2-7a2e25bb47ff,tg:lhph:36115,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
9c77da6f-8a89-5471-a910-f56b68098192,tg:lhph:2702,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
cc223447-a8e8-5d35-8f08-301a42a4b017,tg:lhph:26314,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
65af72d2-98cd-567e-808f-96105841b817,tg:lhph:46196,Places,1,id/place.place,Merendree,remarks,Nederlands,,
6dd236d8-d815-5c92-ba9d-3109aa1459d1,tg:lhph:30459,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
e2c0d61f-5674-5d05-9244-2e0b85fddcd3,tg:lhph:7124,Places,1,id/place.place,Beauvoorde,remarks,Nederlands,,
e3152b16-318a-5a8d-b254-aa78174634ac,tg:lhph:31153,Places,1,id/place.place,Genk,remarks,Nederlands,,
4299b986-177b-5a15-a76e-c04033615b5d,tg:lhph:23532,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
212d0628-c15a-5206-ad3a-744f0704da4a,tg:lhph:13249,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
267f92f7-9343-5b5b-a95a-c1a1e0bf7ed6,tg:lhph:3208,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
47e54f1c-dd83-55b9-aab9-f2373b855ae0,tg:lhph:17165,Places,1,id/place.place,Lier,remarks,Nederlands,,
4cde15dd-94b1-505b-9a03-d62088a94895,tg:lhph:25106,Places,1,id/place.place,Matadi,remarks,Nederlands,,
817b4615-b1db-5fb4-aff3-77706ff4febe,tg:lhph:37567,Places,1,id/place.place,Gent,remarks,Nederlands,,
02d0c82b-6735-5341-918b-b4cc384a59b0,tg:lhph:1510,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
39b845cf-5a10-52f1-823e-75a617cf7081,tg:lhph:17984,Places,1,id/place.place,Scheveningen,remarks,Nederlands,,
d11ab1ee-7dd6-582c-a210-783cef9bc780,tg:lhph:32341,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
e903d7e3-1c78-5692-a2aa-ccba7b959a92,tg:lhph:20720,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
3cda894c-e45d-5105-b9d9-7f49b4e36a1e,tg:lhph:38694,Places,1,id/place.place,Turnhout,remarks,Nederlands,,
06b42bb4-84d1-57bc-aa18-ce6b214508d6,tg:lhph:6556,Places,1,id/place.place,Diksmuide,remarks,Nederlands,,
1c556c0e-8bd0-5c00-b613-dc5c0a26a070,tg:lhph:48617,Places,1,id/place.place,,,,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/11004843"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
85b13ce3-397c-55e9-bfd9-dc2b2ce5d665,tg:lhph:30521,Places,1,id/place.place,Gent,remarks,Nederlands,,
e9a54cf2-0327-5737-af63-a7525a872139,tg:lhph:22140,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
c27017a1-ecc1-5c75-9987-20dbc7642458,tg:lhph:28495,Places,1,id/place.place,Antwerpen,remarks,Nederlands,,
efc8706f-852c-5082-b6cb-b3e390b61bf7,tg:lhph:3370,Places,1,id/place.place,Elsene,remarks,Nederlands,,
2e0cee2f-1e0a-5416-a1a2-7bb85add3dea,tg:lhph:35890,Places,1,id/place.place,Gent,remarks,Nederlands,,
377a9086-ec94-5f2d-a584-b9eaeaaf2312,tg:lhph:10255,Places,1,id/place.place,Heusy,remarks,Nederlands,,
896533a5-20af-552a-8e32-8685c1669675,tg:lhph:21024,Places,1,id/place.place,Straatsburg,remarks,Nederlands,,
d6ef36e0-8572-57b6-b7c3-7d2055279ff2,tg:lhph:33445,Places,1,id/place.place,Merksem,remarks,Nederlands,,
4e691f82-897a-501d-a29e-038c9d0d3c4c,tg:lhph:15473,Places,1,id/place.place,Overijse,remarks,Nederlands,,
bf37116c-4d56-5428-a28f-3d1aae48e47c,tg:lhph:8838,Places,1,id/place.place,Dublin,remarks,Nederlands,,
21b40ee1-bf2f-5116-8e2f-f770d23bb8c4,tg:lhph:17213,Places,1,id/place.place,Turnhout,remarks,Nederlands,,
