ResourceID,brocade.id,card,order,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type
66af8164-15aa-5632-952d-f7410eefbaf3,tg:lhob:382,AA,0,Letterenhuis,tg:lhob:382,record identifiers,https://data.letterenhuis.be/ark:/24970/66af8164-15aa-5632-952d-f7410eefbaf3,object identifier,Voorwerpen
4c8a9047-cfed-5b6f-8c50-6cc251612839,tg:lhob:392,AA,0,Letterenhuis,tg:lhob:392,record identifiers,https://data.letterenhuis.be/ark:/24970/4c8a9047-cfed-5b6f-8c50-6cc251612839,object identifier,Voorwerpen
5cf6fb19-8a38-5706-90ee-85f1a946e015,tg:lhob:416,AA,0,Letterenhuis,tg:lhob:416,record identifiers,https://data.letterenhuis.be/ark:/24970/5cf6fb19-8a38-5706-90ee-85f1a946e015,object identifier,Voorwerpen
d4d060ff-a609-5e25-90c7-d159e7e61105,tg:lhob:243,AA,0,Letterenhuis,tg:lhob:243,record identifiers,https://data.letterenhuis.be/ark:/24970/d4d060ff-a609-5e25-90c7-d159e7e61105,object identifier,Voorwerpen
d0522115-6a2e-5480-aac8-f18be8376fc5,tg:lhob:253,AA,0,Letterenhuis,tg:lhob:253,record identifiers,https://data.letterenhuis.be/ark:/24970/d0522115-6a2e-5480-aac8-f18be8376fc5,object identifier,Voorwerpen
4dfae4a9-42cd-5250-8164-06ed11ee73fb,tg:lhob:125,AA,0,Letterenhuis,tg:lhob:125,record identifiers,https://data.letterenhuis.be/ark:/24970/4dfae4a9-42cd-5250-8164-06ed11ee73fb,object identifier,Voorwerpen
f7fdd293-2b63-5659-9617-b18d7a1be459,tg:lhob:135,AA,0,Letterenhuis,tg:lhob:135,record identifiers,https://data.letterenhuis.be/ark:/24970/f7fdd293-2b63-5659-9617-b18d7a1be459,object identifier,Voorwerpen
294bb584-f246-5911-9d88-a8179f7c69ee,tg:lhob:770,AA,0,Letterenhuis,tg:lhob:770,record identifiers,https://data.letterenhuis.be/ark:/24970/294bb584-f246-5911-9d88-a8179f7c69ee,object identifier,Voorwerpen
2394b8f9-5649-5c7b-aca1-338472ca21aa,tg:lhob:608,AA,0,Letterenhuis,tg:lhob:608,record identifiers,https://data.letterenhuis.be/ark:/24970/2394b8f9-5649-5c7b-aca1-338472ca21aa,object identifier,Voorwerpen
f09cf632-2e16-5e12-a8bf-704e608ac8dd,tg:lhob:760,AA,0,Letterenhuis,tg:lhob:760,record identifiers,https://data.letterenhuis.be/ark:/24970/f09cf632-2e16-5e12-a8bf-704e608ac8dd,object identifier,Voorwerpen
4ba1648e-a8df-539b-8b81-b7031c26f816,tg:lhob:618,AA,0,Letterenhuis,tg:lhob:618,record identifiers,https://data.letterenhuis.be/ark:/24970/4ba1648e-a8df-539b-8b81-b7031c26f816,object identifier,Voorwerpen
6331e3ce-4997-552b-8d9a-bd41b6fdf8a3,tg:lhob:712,AA,0,Letterenhuis,tg:lhob:712,record identifiers,https://data.letterenhuis.be/ark:/24970/6331e3ce-4997-552b-8d9a-bd41b6fdf8a3,object identifier,Voorwerpen
36e94dc1-bef1-545b-81e5-8d4f46947634,tg:lhob:702,AA,0,Letterenhuis,tg:lhob:702,record identifiers,https://data.letterenhuis.be/ark:/24970/36e94dc1-bef1-545b-81e5-8d4f46947634,object identifier,Voorwerpen
bee1fb81-3b0f-587b-8264-45bb4cb6d0ad,tg:lhob:147,AA,0,Letterenhuis,tg:lhob:147,record identifiers,https://data.letterenhuis.be/ark:/24970/bee1fb81-3b0f-587b-8264-45bb4cb6d0ad,object identifier,Voorwerpen
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,AA,0,Letterenhuis,tg:lhob:157,record identifiers,https://data.letterenhuis.be/ark:/24970/57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,object identifier,Voorwerpen
bbd8ed56-93f4-5c59-bf7e-d07fd96d4ae1,tg:lhob:359,AA,0,Letterenhuis,tg:lhob:359,record identifiers,https://data.letterenhuis.be/ark:/24970/bbd8ed56-93f4-5c59-bf7e-d07fd96d4ae1,object identifier,Voorwerpen
b06ff932-a1e4-562b-944e-cd87ab59530c,tg:lhob:231,AA,0,Letterenhuis,tg:lhob:231,record identifiers,https://data.letterenhuis.be/ark:/24970/b06ff932-a1e4-562b-944e-cd87ab59530c,object identifier,Voorwerpen
d03a9db7-d6ce-54ac-b487-711058b02df1,tg:lhob:349,AA,0,Letterenhuis,tg:lhob:349,record identifiers,https://data.letterenhuis.be/ark:/24970/d03a9db7-d6ce-54ac-b487-711058b02df1,object identifier,Voorwerpen
6227cee9-6ca5-59cf-9881-f7e324e2fb10,tg:lhob:298,AA,0,Letterenhuis,tg:lhob:298,record identifiers,https://data.letterenhuis.be/ark:/24970/6227cee9-6ca5-59cf-9881-f7e324e2fb10,object identifier,Voorwerpen
1e154e2a-486a-5acd-810e-4c7155cbbfa4,tg:lhob:288,AA,0,Letterenhuis,tg:lhob:288,record identifiers,https://data.letterenhuis.be/ark:/24970/1e154e2a-486a-5acd-810e-4c7155cbbfa4,object identifier,Voorwerpen
8a02b15c-31c3-54f9-ac7b-0376cfc7078e,tg:lhob:593,AA,0,Letterenhuis,tg:lhob:593,record identifiers,https://data.letterenhuis.be/ark:/24970/8a02b15c-31c3-54f9-ac7b-0376cfc7078e,object identifier,Voorwerpen
18a65b7e-9471-5949-94ff-6b66d51eecf3,tg:lhob:583,AA,0,Letterenhuis,tg:lhob:583,record identifiers,https://data.letterenhuis.be/ark:/24970/18a65b7e-9471-5949-94ff-6b66d51eecf3,object identifier,Voorwerpen
b815d424-e521-5661-8181-487b8d20f97a,tg:lhob:207,AA,0,Letterenhuis,tg:lhob:207,record identifiers,https://data.letterenhuis.be/ark:/24970/b815d424-e521-5661-8181-487b8d20f97a,object identifier,Voorwerpen
1dbbe321-c649-56e3-8084-a3a9d901b255,tg:lhob:217,AA,0,Letterenhuis,tg:lhob:217,record identifiers,https://data.letterenhuis.be/ark:/24970/1dbbe321-c649-56e3-8084-a3a9d901b255,object identifier,Voorwerpen
dbef691b-c842-5b29-b256-7f30cda0cb4b,tg:lhob:442,AA,0,Letterenhuis,tg:lhob:442,record identifiers,https://data.letterenhuis.be/ark:/24970/dbef691b-c842-5b29-b256-7f30cda0cb4b,object identifier,Voorwerpen
2b60201f-7e64-5135-878c-695602738bbb,tg:lhob:93,AA,0,Letterenhuis,tg:lhob:93,record identifiers,https://data.letterenhuis.be/ark:/24970/2b60201f-7e64-5135-878c-695602738bbb,object identifier,Voorwerpen
67ada668-af59-5fa5-b6b1-825fbac71ed9,tg:lhob:724,AA,0,Letterenhuis,tg:lhob:724,record identifiers,https://data.letterenhuis.be/ark:/24970/67ada668-af59-5fa5-b6b1-825fbac71ed9,object identifier,Voorwerpen
c838a14c-9b24-55ae-88ac-7df1f45f5f1d,tg:lhob:161,AA,0,Letterenhuis,tg:lhob:161,record identifiers,https://data.letterenhuis.be/ark:/24970/c838a14c-9b24-55ae-88ac-7df1f45f5f1d,object identifier,Voorwerpen
48f0f655-1c45-5057-b8de-c34768a29c65,tg:lhob:171,AA,0,Letterenhuis,tg:lhob:171,record identifiers,https://data.letterenhuis.be/ark:/24970/48f0f655-1c45-5057-b8de-c34768a29c65,object identifier,Voorwerpen
0e3c664a-3014-5589-93a4-614dc7ed5327,tg:lhob:103,AA,0,Letterenhuis,tg:lhob:103,record identifiers,https://data.letterenhuis.be/ark:/24970/0e3c664a-3014-5589-93a4-614dc7ed5327,object identifier,Voorwerpen
ea66c629-987d-5cc7-aa68-1667c9f7b8ee,tg:lhob:113,AA,0,Letterenhuis,tg:lhob:113,record identifiers,https://data.letterenhuis.be/ark:/24970/ea66c629-987d-5cc7-aa68-1667c9f7b8ee,object identifier,Voorwerpen
da1d5c45-46ef-5e9e-816e-afe07f080f35,tg:lhob:756,AA,0,Letterenhuis,tg:lhob:756,record identifiers,https://data.letterenhuis.be/ark:/24970/da1d5c45-46ef-5e9e-816e-afe07f080f35,object identifier,Voorwerpen
7a584d1a-15de-58ba-b538-3c56522415a6,tg:lhob:430,AA,0,Letterenhuis,tg:lhob:430,record identifiers,https://data.letterenhuis.be/ark:/24970/7a584d1a-15de-58ba-b538-3c56522415a6,object identifier,Voorwerpen
58793a7e-9836-522b-8b8a-1017729be7dc,tg:lhob:548,AA,0,Letterenhuis,tg:lhob:548,record identifiers,https://data.letterenhuis.be/ark:/24970/58793a7e-9836-522b-8b8a-1017729be7dc,object identifier,Voorwerpen
777e9212-d7a9-5501-8978-fd54e7f26c95,tg:lhob:420,AA,0,Letterenhuis,tg:lhob:420,record identifiers,https://data.letterenhuis.be/ark:/24970/777e9212-d7a9-5501-8978-fd54e7f26c95,object identifier,Voorwerpen
ec431d10-ae90-574a-bfa2-08dd5fa8b079,tg:lhob:558,AA,0,Letterenhuis,tg:lhob:558,record identifiers,https://data.letterenhuis.be/ark:/24970/ec431d10-ae90-574a-bfa2-08dd5fa8b079,object identifier,Voorwerpen
5817cdbd-04d6-5b9b-84e9-82a794f564fb,tg:lhob:265,AA,0,Letterenhuis,tg:lhob:265,record identifiers,https://data.letterenhuis.be/ark:/24970/5817cdbd-04d6-5b9b-84e9-82a794f564fb,object identifier,Voorwerpen
bc71e5a7-816b-5036-bf89-bdcdad003524,tg:lhob:499,AA,0,Letterenhuis,tg:lhob:499,record identifiers,https://data.letterenhuis.be/ark:/24970/bc71e5a7-816b-5036-bf89-bdcdad003524,object identifier,Voorwerpen
dd77b818-29ec-5f99-97a8-fe332619a05d,tg:lhob:697,AA,0,Letterenhuis,tg:lhob:697,record identifiers,https://data.letterenhuis.be/ark:/24970/dd77b818-29ec-5f99-97a8-fe332619a05d,object identifier,Voorwerpen
b07fea49-9c66-5452-82d8-fa8ae8753072,tg:lhob:687,AA,0,Letterenhuis,tg:lhob:687,record identifiers,https://data.letterenhuis.be/ark:/24970/b07fea49-9c66-5452-82d8-fa8ae8753072,object identifier,Voorwerpen
9786a775-50d3-5b3f-ab6b-92b54432dfe4,tg:lhob:673,AA,0,Letterenhuis,tg:lhob:673,record identifiers,https://data.letterenhuis.be/ark:/24970/9786a775-50d3-5b3f-ab6b-92b54432dfe4,object identifier,Voorwerpen
2066eb40-ec23-51e6-ae92-aaf0ac66e132,tg:lhob:663,AA,0,Letterenhuis,tg:lhob:663,record identifiers,https://data.letterenhuis.be/ark:/24970/2066eb40-ec23-51e6-ae92-aaf0ac66e132,object identifier,Voorwerpen
dc472710-8a9a-5090-a40d-74f694fbec1f,tg:lhob:238,AA,0,Letterenhuis,tg:lhob:238,record identifiers,https://data.letterenhuis.be/ark:/24970/dc472710-8a9a-5090-a40d-74f694fbec1f,object identifier,Voorwerpen
f0d3a911-94a6-5266-8ee7-8a0879f551d2,tg:lhob:340,AA,0,Letterenhuis,tg:lhob:340,record identifiers,https://data.letterenhuis.be/ark:/24970/f0d3a911-94a6-5266-8ee7-8a0879f551d2,object identifier,Voorwerpen
eeac6e45-6bfb-5ca3-8789-1efbe8266630,tg:lhob:228,AA,0,Letterenhuis,tg:lhob:228,record identifiers,https://data.letterenhuis.be/ark:/24970/eeac6e45-6bfb-5ca3-8789-1efbe8266630,object identifier,Voorwerpen
4931b31f-08a9-5a33-8806-33105b52299e,tg:lhob:350,AA,0,Letterenhuis,tg:lhob:350,record identifiers,https://data.letterenhuis.be/ark:/24970/4931b31f-08a9-5a33-8806-33105b52299e,object identifier,Voorwerpen
4a09f746-ad73-5c9b-bace-e9d1b5c978cd,tg:lhob:515,AA,0,Letterenhuis,tg:lhob:515,record identifiers,https://data.letterenhuis.be/ark:/24970/4a09f746-ad73-5c9b-bace-e9d1b5c978cd,object identifier,Voorwerpen
65e4bdc5-742f-570a-9d71-d89fd8c84c2f,tg:lhob:505,AA,0,Letterenhuis,tg:lhob:505,record identifiers,https://data.letterenhuis.be/ark:/24970/65e4bdc5-742f-570a-9d71-d89fd8c84c2f,object identifier,Voorwerpen
b7afbe19-8afd-5b57-b1c5-77a14ae549c3,tg:lhob:281,AA,0,Letterenhuis,tg:lhob:281,record identifiers,https://data.letterenhuis.be/ark:/24970/b7afbe19-8afd-5b57-b1c5-77a14ae549c3,object identifier,Voorwerpen
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,AA,0,Letterenhuis,tg:lhob:291,record identifiers,https://data.letterenhuis.be/ark:/24970/d179bac0-9ce6-515f-bec0-e11aa2a17914,object identifier,Voorwerpen
bb57ff9c-2c5a-58d4-98c7-68e3ccb0b883,tg:lhob:195,AA,0,Letterenhuis,tg:lhob:195,record identifiers,https://data.letterenhuis.be/ark:/24970/bb57ff9c-2c5a-58d4-98c7-68e3ccb0b883,object identifier,Voorwerpen
89346987-6164-5d91-94a1-ab22af09b8e9,tg:lhob:77,AA,0,Letterenhuis,tg:lhob:77,record identifiers,https://data.letterenhuis.be/ark:/24970/89346987-6164-5d91-94a1-ab22af09b8e9,object identifier,Voorwerpen
582a01ef-5506-51d2-aea9-14cef9f037ec,tg:lhob:577,AA,0,Letterenhuis,tg:lhob:577,record identifiers,https://data.letterenhuis.be/ark:/24970/582a01ef-5506-51d2-aea9-14cef9f037ec,object identifier,Voorwerpen
db112985-9e58-5bbf-aba9-51cb55ff8b65,tg:lhob:567,AA,0,Letterenhuis,tg:lhob:567,record identifiers,https://data.letterenhuis.be/ark:/24970/db112985-9e58-5bbf-aba9-51cb55ff8b65,object identifier,Voorwerpen
40b73b50-6a75-5243-a771-c34a962e6579,tg:lhob:322,AA,0,Letterenhuis,tg:lhob:322,record identifiers,https://data.letterenhuis.be/ark:/24970/40b73b50-6a75-5243-a771-c34a962e6579,object identifier,Voorwerpen
10619e69-ff8e-5edd-98f3-0ac22ca386df,tg:lhob:332,AA,0,Letterenhuis,tg:lhob:332,record identifiers,https://data.letterenhuis.be/ark:/24970/10619e69-ff8e-5edd-98f3-0ac22ca386df,object identifier,Voorwerpen
e66d30e9-8451-5d21-af22-4e1dd59e7784,tg:lhob:769,AA,0,Letterenhuis,tg:lhob:769,record identifiers,https://data.letterenhuis.be/ark:/24970/e66d30e9-8451-5d21-af22-4e1dd59e7784,object identifier,Voorwerpen
92f6aefd-182e-5d98-8419-7bea3af8093d,tg:lhob:611,AA,0,Letterenhuis,tg:lhob:611,record identifiers,https://data.letterenhuis.be/ark:/24970/92f6aefd-182e-5d98-8419-7bea3af8093d,object identifier,Voorwerpen
d1b55ba6-76a9-5e5b-b08a-0b67eed87a72,tg:lhob:779,AA,0,Letterenhuis,tg:lhob:779,record identifiers,https://data.letterenhuis.be/ark:/24970/d1b55ba6-76a9-5e5b-b08a-0b67eed87a72,object identifier,Voorwerpen
ab69a3bf-86ff-5650-895c-5337902b75cd,tg:lhob:601,AA,0,Letterenhuis,tg:lhob:601,record identifiers,https://data.letterenhuis.be/ark:/24970/ab69a3bf-86ff-5650-895c-5337902b75cd,object identifier,Voorwerpen
11aadd1a-1b7b-5af0-bd5c-a6e1fd3880ce,tg:lhob:355,AA,0,Letterenhuis,tg:lhob:355,record identifiers,https://data.letterenhuis.be/ark:/24970/11aadd1a-1b7b-5af0-bd5c-a6e1fd3880ce,object identifier,Voorwerpen
869da3bc-d09a-54cd-8faa-60e550c8652a,tg:lhob:345,AA,0,Letterenhuis,tg:lhob:345,record identifiers,https://data.letterenhuis.be/ark:/24970/869da3bc-d09a-54cd-8faa-60e550c8652a,object identifier,Voorwerpen
22c139d2-b72c-564d-9e05-1a5cffff145a,tg:lhob:478,AA,0,Letterenhuis,tg:lhob:478,record identifiers,https://data.letterenhuis.be/ark:/24970/22c139d2-b72c-564d-9e05-1a5cffff145a,object identifier,Voorwerpen
45457980-fea2-5514-9e35-4226a03026cd,tg:lhob:500,AA,0,Letterenhuis,tg:lhob:500,record identifiers,https://data.letterenhuis.be/ark:/24970/45457980-fea2-5514-9e35-4226a03026cd,object identifier,Voorwerpen
848526cc-f124-5b87-a440-4e759b961fe2,tg:lhob:666,AA,0,Letterenhuis,tg:lhob:666,record identifiers,https://data.letterenhuis.be/ark:/24970/848526cc-f124-5b87-a440-4e759b961fe2,object identifier,Voorwerpen
2eae7de6-e530-56a3-acf9-d6e9b56384d3,tg:lhob:676,AA,0,Letterenhuis,tg:lhob:676,record identifiers,https://data.letterenhuis.be/ark:/24970/2eae7de6-e530-56a3-acf9-d6e9b56384d3,object identifier,Voorwerpen
d0040669-e75c-5a8b-871b-f280d696ae37,tg:lhob:284,AA,0,Letterenhuis,tg:lhob:284,record identifiers,https://data.letterenhuis.be/ark:/24970/d0040669-e75c-5a8b-871b-f280d696ae37,object identifier,Voorwerpen
832f66ed-88a0-51e6-ae90-4a250dcaa89a,tg:lhob:72,AA,0,Letterenhuis,tg:lhob:72,record identifiers,https://data.letterenhuis.be/ark:/24970/832f66ed-88a0-51e6-ae90-4a250dcaa89a,object identifier,Voorwerpen
2721a866-3579-56f3-a811-af323551c412,tg:lhob:62,AA,0,Letterenhuis,tg:lhob:62,record identifiers,https://data.letterenhuis.be/ark:/24970/2721a866-3579-56f3-a811-af323551c412,object identifier,Voorwerpen
17224bba-0d0e-597a-9be2-7f2b8eb004fb,tg:lhob:190,AA,0,Letterenhuis,tg:lhob:190,record identifiers,https://data.letterenhuis.be/ark:/24970/17224bba-0d0e-597a-9be2-7f2b8eb004fb,object identifier,Voorwerpen
bcf2345c-5724-52f5-a3f5-5ea521ba4778,tg:lhob:180,AA,0,Letterenhuis,tg:lhob:180,record identifiers,https://data.letterenhuis.be/ark:/24970/bcf2345c-5724-52f5-a3f5-5ea521ba4778,object identifier,Voorwerpen
7ed20e84-50e4-546b-84f2-3e449aee92b4,tg:lhob:129,AA,0,Letterenhuis,tg:lhob:129,record identifiers,https://data.letterenhuis.be/ark:/24970/7ed20e84-50e4-546b-84f2-3e449aee92b4,object identifier,Voorwerpen
ea53cb96-164a-5f60-9d88-a1fab88260d0,tg:lhob:139,AA,0,Letterenhuis,tg:lhob:139,record identifiers,https://data.letterenhuis.be/ark:/24970/ea53cb96-164a-5f60-9d88-a1fab88260d0,object identifier,Voorwerpen
c06a8b1b-742e-53ab-a0b3-a4cbf7ff9b3b,tg:lhob:604,AA,0,Letterenhuis,tg:lhob:604,record identifiers,https://data.letterenhuis.be/ark:/24970/c06a8b1b-742e-53ab-a0b3-a4cbf7ff9b3b,object identifier,Voorwerpen
9d5f15c3-4fdc-5863-b366-b2d3fecd9b73,tg:lhob:614,AA,0,Letterenhuis,tg:lhob:614,record identifiers,https://data.letterenhuis.be/ark:/24970/9d5f15c3-4fdc-5863-b366-b2d3fecd9b73,object identifier,Voorwerpen
b7494824-f9c1-555a-afd3-085bf3e50470,tg:lhob:562,AA,0,Letterenhuis,tg:lhob:562,record identifiers,https://data.letterenhuis.be/ark:/24970/b7494824-f9c1-555a-afd3-085bf3e50470,object identifier,Voorwerpen
d6ddc6e0-bdbd-5df8-92e4-9f59bd1f9bb1,tg:lhob:572,AA,0,Letterenhuis,tg:lhob:572,record identifiers,https://data.letterenhuis.be/ark:/24970/d6ddc6e0-bdbd-5df8-92e4-9f59bd1f9bb1,object identifier,Voorwerpen
cf652607-7ee6-5410-84a7-a9ba30ecded9,tg:lhob:337,AA,0,Letterenhuis,tg:lhob:337,record identifiers,https://data.letterenhuis.be/ark:/24970/cf652607-7ee6-5410-84a7-a9ba30ecded9,object identifier,Voorwerpen
58dcba6e-aa07-5f45-b343-aec8655eff90,tg:lhob:327,AA,0,Letterenhuis,tg:lhob:327,record identifiers,https://data.letterenhuis.be/ark:/24970/58dcba6e-aa07-5f45-b343-aec8655eff90,object identifier,Voorwerpen
675fe7d4-2f9c-544a-8e6a-0b763f40e77b,tg:lhob:586,AA,0,Letterenhuis,tg:lhob:586,record identifiers,https://data.letterenhuis.be/ark:/24970/675fe7d4-2f9c-544a-8e6a-0b763f40e77b,object identifier,Voorwerpen
48361d7b-04ff-5b1a-b80d-534d0b26a10c,tg:lhob:596,AA,0,Letterenhuis,tg:lhob:596,record identifiers,https://data.letterenhuis.be/ark:/24970/48361d7b-04ff-5b1a-b80d-534d0b26a10c,object identifier,Voorwerpen
b3616413-2517-563e-961e-ba96ac2e817b,tg:lhob:788,AA,0,Letterenhuis,tg:lhob:788,record identifiers,https://data.letterenhuis.be/ark:/24970/b3616413-2517-563e-961e-ba96ac2e817b,object identifier,Voorwerpen
f5fb8982-6320-5ad9-83b8-330917c18bd4,tg:lhob:721,AA,0,Letterenhuis,tg:lhob:721,record identifiers,https://data.letterenhuis.be/ark:/24970/f5fb8982-6320-5ad9-83b8-330917c18bd4,object identifier,Voorwerpen
1dd15763-2ce8-5cc5-bd48-802e88ffafc8,tg:lhob:659,AA,0,Letterenhuis,tg:lhob:659,record identifiers,https://data.letterenhuis.be/ark:/24970/1dd15763-2ce8-5cc5-bd48-802e88ffafc8,object identifier,Voorwerpen
7b87b34f-b0d7-5862-a8c0-0ea01a21c757,tg:lhob:649,AA,0,Letterenhuis,tg:lhob:649,record identifiers,https://data.letterenhuis.be/ark:/24970/7b87b34f-b0d7-5862-a8c0-0ea01a21c757,object identifier,Voorwerpen
38b2d592-a7a1-5130-9e10-1b2c7a4af8ad,tg:lhob:174,AA,0,Letterenhuis,tg:lhob:174,record identifiers,https://data.letterenhuis.be/ark:/24970/38b2d592-a7a1-5130-9e10-1b2c7a4af8ad,object identifier,Voorwerpen
4cdfd51b-fcc9-5c60-9a27-1f6bcc2117c1,tg:lhob:164,AA,0,Letterenhuis,tg:lhob:164,record identifiers,https://data.letterenhuis.be/ark:/24970/4cdfd51b-fcc9-5c60-9a27-1f6bcc2117c1,object identifier,Voorwerpen
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,AA,0,Letterenhuis,tg:lhob:212,record identifiers,https://data.letterenhuis.be/ark:/24970/15bf4d86-658f-52f5-ad9a-be345a4b0242,object identifier,Voorwerpen
20066bb0-bce3-5c05-b3af-2084a0f452cc,tg:lhob:202,AA,0,Letterenhuis,tg:lhob:202,record identifiers,https://data.letterenhuis.be/ark:/24970/20066bb0-bce3-5c05-b3af-2084a0f452cc,object identifier,Voorwerpen
5b74bf46-a5bd-570c-b293-ea25f2f17da1,tg:lhob:447,AA,0,Letterenhuis,tg:lhob:447,record identifiers,https://data.letterenhuis.be/ark:/24970/5b74bf46-a5bd-570c-b293-ea25f2f17da1,object identifier,Voorwerpen
8eec5187-a589-5928-8af5-c303c66d6be7,tg:lhob:96,AA,0,Letterenhuis,tg:lhob:96,record identifiers,https://data.letterenhuis.be/ark:/24970/8eec5187-a589-5928-8af5-c303c66d6be7,object identifier,Voorwerpen
198bc04a-78a6-5339-8b8b-4caf523069af,tg:lhob:86,AA,0,Letterenhuis,tg:lhob:86,record identifiers,https://data.letterenhuis.be/ark:/24970/198bc04a-78a6-5339-8b8b-4caf523069af,object identifier,Voorwerpen
2dfa96ce-cdd0-540e-9414-9630bb04ca23,tg:lhob:425,AA,0,Letterenhuis,tg:lhob:425,record identifiers,https://data.letterenhuis.be/ark:/24970/2dfa96ce-cdd0-540e-9414-9630bb04ca23,object identifier,Voorwerpen
dd888ee3-82ac-5881-81a8-1a65702e08fb,tg:lhob:435,AA,0,Letterenhuis,tg:lhob:435,record identifiers,https://data.letterenhuis.be/ark:/24970/dd888ee3-82ac-5881-81a8-1a65702e08fb,object identifier,Voorwerpen
f71795ce-64f8-5d14-bec0-e7aaea80989f,tg:lhob:270,AA,0,Letterenhuis,tg:lhob:270,record identifiers,https://data.letterenhuis.be/ark:/24970/f71795ce-64f8-5d14-bec0-e7aaea80989f,object identifier,Voorwerpen
9ab450b3-a418-5d62-abd6-d24e4f7e6322,tg:lhob:308,AA,0,Letterenhuis,tg:lhob:308,record identifiers,https://data.letterenhuis.be/ark:/24970/9ab450b3-a418-5d62-abd6-d24e4f7e6322,object identifier,Voorwerpen
685c94bb-f485-5187-bbff-a0a0a5d194e8,tg:lhob:260,AA,0,Letterenhuis,tg:lhob:260,record identifiers,https://data.letterenhuis.be/ark:/24970/685c94bb-f485-5187-bbff-a0a0a5d194e8,object identifier,Voorwerpen
3e19ea84-4ecb-5977-9421-9ffa7cf127b1,tg:lhob:318,AA,0,Letterenhuis,tg:lhob:318,record identifiers,https://data.letterenhuis.be/ark:/24970/3e19ea84-4ecb-5977-9421-9ffa7cf127b1,object identifier,Voorwerpen
a4d80d20-213d-5c83-9695-4d5fc87d3f81,tg:lhob:116,AA,0,Letterenhuis,tg:lhob:116,record identifiers,https://data.letterenhuis.be/ark:/24970/a4d80d20-213d-5c83-9695-4d5fc87d3f81,object identifier,Voorwerpen
59d33f40-92ae-5770-99c0-ae4869d5fcbb,tg:lhob:106,AA,0,Letterenhuis,tg:lhob:106,record identifiers,https://data.letterenhuis.be/ark:/24970/59d33f40-92ae-5770-99c0-ae4869d5fcbb,object identifier,Voorwerpen
8caff12e-ec05-537c-80fe-ce3ef8bc1677,tg:lhob:753,AA,0,Letterenhuis,tg:lhob:753,record identifiers,https://data.letterenhuis.be/ark:/24970/8caff12e-ec05-537c-80fe-ce3ef8bc1677,object identifier,Voorwerpen
5bdf1b3e-a9b3-56fa-b27e-ba4b8e0ae604,tg:lhob:682,AA,0,Letterenhuis,tg:lhob:682,record identifiers,https://data.letterenhuis.be/ark:/24970/5bdf1b3e-a9b3-56fa-b27e-ba4b8e0ae604,object identifier,Voorwerpen
339d66b4-0843-5b5f-b826-410aadfff099,tg:lhob:692,AA,0,Letterenhuis,tg:lhob:692,record identifiers,https://data.letterenhuis.be/ark:/24970/339d66b4-0843-5b5f-b826-410aadfff099,object identifier,Voorwerpen
b77d6ea1-d6a6-55d7-bf65-842822d2480b,tg:lhob:397,AA,0,Letterenhuis,tg:lhob:397,record identifiers,https://data.letterenhuis.be/ark:/24970/b77d6ea1-d6a6-55d7-bf65-842822d2480b,object identifier,Voorwerpen
9c73caf7-2d7e-526e-89bc-899d59e4b319,tg:lhob:387,AA,0,Letterenhuis,tg:lhob:387,record identifiers,https://data.letterenhuis.be/ark:/24970/9c73caf7-2d7e-526e-89bc-899d59e4b319,object identifier,Voorwerpen
51a452cc-2dfd-5229-b4b6-c3b27a49db3b,tg:lhob:189,AA,0,Letterenhuis,tg:lhob:189,record identifiers,https://data.letterenhuis.be/ark:/24970/51a452cc-2dfd-5229-b4b6-c3b27a49db3b,object identifier,Voorwerpen
b94c25da-70a1-58bf-abf6-d4ee4402b8af,tg:lhob:199,AA,0,Letterenhuis,tg:lhob:199,record identifiers,https://data.letterenhuis.be/ark:/24970/b94c25da-70a1-58bf-abf6-d4ee4402b8af,object identifier,Voorwerpen
d2e28564-2a8e-5597-b149-67a050d08044,tg:lhob:130,AA,0,Letterenhuis,tg:lhob:130,record identifiers,https://data.letterenhuis.be/ark:/24970/d2e28564-2a8e-5597-b149-67a050d08044,object identifier,Voorwerpen
4f55cf51-0c3d-5d6d-a5fd-602b0ee108c0,tg:lhob:120,AA,0,Letterenhuis,tg:lhob:120,record identifiers,https://data.letterenhuis.be/ark:/24970/4f55cf51-0c3d-5d6d-a5fd-602b0ee108c0,object identifier,Voorwerpen
04a4714b-c046-54a0-afcc-26d6a4ce1d67,tg:lhob:765,AA,0,Letterenhuis,tg:lhob:765,record identifiers,https://data.letterenhuis.be/ark:/24970/04a4714b-c046-54a0-afcc-26d6a4ce1d67,object identifier,Voorwerpen
39c39583-8827-5021-b354-e3dd463b04c3,tg:lhob:403,AA,0,Letterenhuis,tg:lhob:403,record identifiers,https://data.letterenhuis.be/ark:/24970/39c39583-8827-5021-b354-e3dd463b04c3,object identifier,Voorwerpen
f7a43474-4cc6-537d-9e49-2b293d8bd09a,tg:lhob:413,AA,0,Letterenhuis,tg:lhob:413,record identifiers,https://data.letterenhuis.be/ark:/24970/f7a43474-4cc6-537d-9e49-2b293d8bd09a,object identifier,Voorwerpen
