ResourceID,brocade.id,card,order,Mark Note,Mark Type,Mark Language
c6b37d91-4ddd-5974-a7b1-cb5eacfc9335,tg:lhsc:959_#1,e22_Marks,1,"<p>Duim: <em>M DUGUET</em></p>
",inscriptions,Nederlands
c37921bc-fc46-5e6a-b46f-d9062abcf17c,tg:lhsc:1676_#1,e22_Marks,1,"<p>Onderkant draagvlak beeld: sierstempel en: _ Cracco_</p>
",inscriptions,Nederlands
92a4c87a-1f28-5d72-9239-d7d8494fcbb6,tg:lhsc:1129_#1,e22_Marks,2,"<p>Achteraan: <em>De Martelaere / Aimé 46</em></p>
",inscriptions,Nederlands
ce9eaf78-355f-577c-be20-bc26cb3113c9,tg:lhsc:1051_#1,e22_Marks,2,"<p>Linkerzijde hals: <em>A.VRIENS. / 1959</em></p>
",inscriptions,Nederlands
ba5877f6-a6af-5b26-9b70-eb92c50ac00e,tg:lhsc:1139_#1,e22_Marks,1,"<p>Achteraan: _ J De Braekeleer _</p>
",inscriptions,Nederlands
cd9653f8-5f62-583a-973a-b73fde1bc27a,tg:lhsc:1041_#1,e22_Marks,2,"<p>Rechtsonder: <em>Geo Verbanck '29</em></p>
",inscriptions,Nederlands
ffe13235-8adb-59f8-813b-b2a76ce8c60c,tg:lhsc:5736_#1,e22_Marks,1,"<p>Voorzijde: _Hendrik Conscience</p>
",inscriptions,Nederlands
2e6cb6c5-4c4b-5abc-a667-2c4f1d1ce04f,tg:lhsc:853_#1,e22_Marks,2,"<p>Midden links: _Jul.Lagae / 1923 _</p>
",inscriptions,Nederlands
30207b8c-3d46-5868-969d-c435df80ad6c,tg:lhsc:992_#1,e22_Marks,1,"<p>Op de achterhoofdafsnede: <em>Doodenmasker / Jan Boucherij / 1911</em></p>
",inscriptions,Nederlands
773f5c4e-cdd8-541b-a40d-8723f103651f,tg:lhsc:726_#1,e22_Marks,1,"<p>Linksonder: _ FR.JORIS_</p>
",inscriptions,Nederlands
4827ff05-ecc1-5559-b816-cfd08d682e62,tg:lhsc:736_#1,e22_Marks,2,"<p>Linksonder: <em>J.J.Jaquet</em></p>
",inscriptions,Nederlands
f7da3bd6-d90c-50ea-9a38-d5cc7f786538,tg:lhsc:440_#1,e22_Marks,2,"<p>links op het voetstuk: <em>Hildebert / DERRE 1938 / BORGERHOUT / ANTWERPEN</em></p>
<p>vooraan: <em>H/E/N/D/R/I/K CONSCIENCE</em></p>
",inscriptions,Nederlands
bd6e4816-d073-5923-8b0a-0fe22035dcf3,tg:lhsc:1174_#1,e22_Marks,1,"<p>Linkerzijde: <em>E. Vanderlinden-Van Ryswyck 1881</em></p>
",inscriptions,Nederlands
2f89f557-b8a8-5213-9178-aa6a5da2195d,tg:lhsc:1164_#1,e22_Marks,2,"<p>Rechts voor: <em>Ars.Matton</em></p>
",inscriptions,Nederlands
b0a92fef-aba8-5acf-b853-82324b603d5b,tg:lhsc:9372_#1,e22_Marks,1,"<p>rechtsonder: Hildebert Derre 1956<!-- raw HTML omitted -->Antwerpen</p>
",inscriptions,Nederlands
6e24ed96-865c-5094-99b5-b2402f664cd1,tg:lhsc:719_#1,e22_Marks,1,"<p>Linksonder op figuur: <em>J.Tiberius</em></p>
<p>Bovenaan: _1830 1899 _</p>
<p>Onderaan: <em>Guido Gezelle</em></p>
",inscriptions,Nederlands
43db38f8-d0f4-5ebf-8b67-3c389ea9fdf2,tg:lhsc:661_#1,e22_Marks,2,"<p>achter linkse arm: <em>Carl C. de Cock</em></p>
",inscriptions,Nederlands
cd91cd38-d51f-5f91-8494-9974fc9f28ad,tg:lhsc:914_#1,e22_Marks,1,"<p>Links onder : <em>Eg.Everaerts</em></p>
",inscriptions,Nederlands
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_Marks,1,"<p>Rechts onder: <em>L.DUPUIS F.</em></p>
",inscriptions,Nederlands
c15d340f-60e8-565a-bb4a-45b0fe1937e8,tg:lhsc:1116_#1,e22_Marks,2,"<p>Achteraan: <em>De Martelaere / Aimé 60</em></p>
",inscriptions,Nederlands
f51202e9-4c22-54c7-a2c5-cc332bd295a6,tg:lhsc:1106_#1,e22_Marks,1,"<p>Achteraan rechts: <em>G.DE VOGEL</em></p>
<p>Achteraan links: <em>PAST.VELTMANS</em></p>
",inscriptions,Nederlands
eb02cfca-3ff7-52bd-aeed-06f49572c7ae,tg:lhsc:5745_#1,e22_Marks,1,"<p>onderaan: _Guido</p>
<p>Gezelle</p>
<p>1830-1899</p>
",inscriptions,Nederlands
bdc6ca5c-129c-5d09-a8c9-9569c5dfdaa4,tg:lhsc:820_#1,e22_Marks,1,"<p>L-zijde : <em>Alph.Van Beurden [datum onleesbaar]</em></p>
<p>Vooran: <em>HENDRIK CONSCIENCE</em></p>
",inscriptions,Nederlands
ab8270c3-9549-5729-9b42-917f02d3eadf,tg:lhsc:830_#1,e22_Marks,2,"<p>Linkerzijkant : _E.Vanderlinden-Van Ryswyck _</p>
",inscriptions,Nederlands
7b0b21b9-14f1-56cd-b669-4399059c1365,tg:lhsc:694_#1,e22_Marks,1,"<p>Rechts op de sokkel: <em>H. Magnussen</em></p>
<p>Vooraan: <em>Claus Groth</em></p>
",inscriptions,Nederlands
2d425bfb-e0ff-5051-a9d6-ed4b8f7571e1,tg:lhsc:684_#1,e22_Marks,2,"<p>Op de linkerschouder: <em>Jacques de Lalaing / 1900 / J. Petermann, Bruxelles</em></p>
",inscriptions,Nederlands
d5a47e39-af51-51d5-b25e-19116e12deb6,tg:lhsc:1032_#1,e22_Marks,1,"<p>Vooraan: _DR JUUL GRIETENS / 1884-1936 _</p>
",inscriptions,Nederlands
5b4db85d-7987-51dd-a1de-db509fb357af,tg:lhsc:3017_#1,e22_Marks,1,"<p>onderaan: onleesbare naam en: <em>93</em></p>
",inscriptions,Nederlands
91336410-0882-5f9c-b3eb-b297ba1a1e20,tg:lhsc:433_#1,e22_Marks,2,"<p>op de linkerschouderafsnede: <em>Hildebert DERRE / ANTWERPEN 1940</em></p>
<p>op de rug: <em>B</em></p>
<p>op de voorzijde van de borstafsnede: <em>Dr.A.Borms</em></p>
",inscriptions,Nederlands
e1beea32-687e-5431-9254-658095ccf7d0,tg:lhsc:423_#1,e22_Marks,2,"<p>Op de bovenzijde van de steunplaat gestempelde (?) handtekening: <em>Peter<br />
Benoit</em></p>
",inscriptions,Nederlands
0c935fe2-0411-5abe-8395-88ad1dc86d04,tg:lhsc:9403_#1,e22_Marks,2,"<p>Boven: <em>1812-1912</em></p>
<p>Onder: <em>Hendrik Conscience</em></p>
",inscriptions,Nederlands
0c65c1ae-f719-524f-8f1d-ca10bc204585,tg:lhsc:9413_#1,e22_Marks,1,"<p>Achteraan: <em>30 1 1916 / Hoogboom</em></p>
<p>Vooraan in relief: <em>EDWARD KEURVELS</em></p>
",inscriptions,Nederlands
4b6c626c-1cb1-5462-8624-c400ed9e8d4d,tg:lhsc:899_#1,e22_Marks,2,"<p>Links: <em>1846 WILLEM</em></p>
<p>Rechts: <em>DE MOL 18(74)</em></p>
",inscriptions,Nederlands
6538e5ba-fca8-566f-a7be-acba8bd7bce3,tg:lhsc:889_#1,e22_Marks,2,"<p>Rechtsonder: <em>A.V.DONGEN</em></p>
<p>Rechts:<em>KAREL CANDAEL</em></p>
",inscriptions,Nederlands
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_Marks,2,"<p>L-onder: <em>J.LOUAGE</em></p>
<p>Rechts: <em>D / O / S / F / E / L</em></p>
",inscriptions,Nederlands
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_Marks,2,"<p>Rechtsonder: <em>ALB. POELS</em></p>
",inscriptions,Nederlands
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_Marks,1,"<p>Rechtsonder: <em>M.Mazy</em></p>
",inscriptions,Nederlands
8ebbb024-60b3-5070-a873-a0a51cb89ad3,tg:lhsc:727_#1,e22_Marks,2,"<p>L-onder: _ K.SCHUERMANS_</p>
<p>Onderaan: <em>LODEWIJK / SCHELTJENS</em></p>
",inscriptions,Nederlands
afefb9b8-14fd-5431-ae1f-9779de7203b8,tg:lhsc:4284_#1,e22_Marks,1,"<p>Rechterzijkant: _L.F. De Ridder</p>
<p>1935</p>
",inscriptions,Nederlands
8bcb2f8a-b61d-5ecb-9845-3a59c702ba23,tg:lhsc:1181_#1,e22_Marks,2,"<p>Rechterzijde: <em>JULE ANTHONE</em></p>
<p>Vooraan op voetstuk: <em>CATHERINA BEERSMANS</em></p>
",inscriptions,Nederlands
fd496775-d96a-5e31-90bb-df6e15cafbc3,tg:lhsc:1191_#1,e22_Marks,1,"<p>Rechterzijde:_ FR. JORIS sc_</p>
",inscriptions,Nederlands
05ea82be-543b-5e93-b96a-1b4f6f34e3b7,tg:lhsc:441_#1,e22_Marks,2,"<p>achteraan onder de hals: <em>HILDEBERT / DERRE / 1948</em></p>
<p>vooraan op de sokkel: <em>5.7.86 24.1.47 / FELIX / TIMMERMANS</em></p>
",inscriptions,Nederlands
618aaff5-8740-5146-8864-4f4cf6c9258a,tg:lhsc:1040_#1,e22_Marks,2,"<p>Linkerzijde: <em>Moulé / filialement / le 30-V-1927 par / Dolf Ledel / toute<br />
reproduction interdite</em></p>
",inscriptions,Nederlands
7319ffea-7a14-5f39-98ff-f3ceccf286f3,tg:lhsc:1050_#1,e22_Marks,1,"<p>Links achter: <em>Fr van Ranst</em></p>
",inscriptions,Nederlands
588d9919-e76c-5495-8bc7-c5df2a0b52ab,tg:lhsc:1128_#1,e22_Marks,2,"<p>Links achteraan op de sokkel: <em>L.V.ESBROECK</em></p>
",inscriptions,Nederlands
f3c6789d-1ad9-500a-837e-9c2d7b3f77cf,tg:lhsc:842_#1,e22_Marks,1,"<p>Rechts onder: <em>A. Jef. Strymans. 1937</em></p>
",inscriptions,Nederlands
e3f3f11f-7e56-53e9-94d1-159a907e8856,tg:lhsc:852_#1,e22_Marks,1,"<p>Midden links: _Jul.Lagae / 1923 _</p>
",inscriptions,Nederlands
00a3713d-c091-572f-b372-f5971dcd2a5d,tg:lhsc:1597_#1,e22_Marks,1,"<p>Vooraan: _ 1875 1942</p>
<p>Roza de Guchtenaere_</p>
",inscriptions,Nederlands
429924ac-8c49-5efc-a8b8-69da507af94a,tg:lhsc:1165_#1,e22_Marks,1,"<p>Rechterzijde:_ FR. JORIS_</p>
<p>Koperen plaarje: <em>FANFARE-TONEEL-ONDERLINGE BIJSTAND-LIEFDADIGE EN PENSIOEN<br />
MAAT[SCHAP]PIJ / DE VEREENIGDE WEEZEN / 18 ONDER KENSPREUK &quot;DE WEES VOOR DE<br />
WEES 86 / VADER CORNELIUS VAN RIJSWIJCK</em></p>
",inscriptions,Nederlands
88808218-af27-5c77-951b-86825c3fb584,tg:lhsc:1175_#1,e22_Marks,1,"<p>Rechterzijkant: <em>JULES ANTHONE</em></p>
<p>Voorzijde: <em>CATHARINA BEERSMANS</em></p>
",inscriptions,Nederlands
8d23be88-0b16-58d5-a034-69581a95649d,tg:lhsc:1648_#1,e22_Marks,1,"<p>Voorzijde : <em>A.Cosyns I x 92</em></p>
",inscriptions,Nederlands
51554967-b814-5f5b-8180-bcc4796698ef,tg:lhsc:5057_#1,e22_Marks,1,"<p>Onderaan: _ Vlaanderensgalm</p>
<p>1834 Peter Benoit._</p>
<p>Rechts op de schouder: _ Gerard Dom</p>
",inscriptions,Nederlands
68f84278-5f70-5033-9974-b12bd9da2ddf,tg:lhsc:1203_#1,e22_Marks,1,"<p>Onderaan:_1903 FR. JORIS _</p>
<p>Links: <em>LAMBERTUS</em></p>
<p>Rechts: <em>KETTMANN</em></p>
",inscriptions,Nederlands
fdcbc4ae-d245-55db-b473-9b0b39eb1b37,tg:lhsc:1309_#1,e22_Marks,2,"<p>rechts langs de halssnijlijn</p>
",inscriptions,Nederlands
d8e36da0-ff99-56d1-98f8-be44bc469b75,tg:lhsc:905_#1,e22_Marks,1,"<p>Rechts onder: <em>L.DUPUIS F.</em></p>
",inscriptions,Nederlands
9c82c11f-6afa-5fe1-9edb-0376c3ad0c0d,tg:lhsc:915_#1,e22_Marks,1,"<p>Rechtsonder: <em>L WILLAERT</em></p>
<p>Onder: <em>EUGEEN VAN OYE</em></p>
",inscriptions,Nederlands
a33583a1-b021-509a-b37a-4f5c4cf8c5d6,tg:lhsc:7168_#1,e22_Marks,1,"<p>Zijkant rechts: <em>J. G.</em> of: <em>J. S.</em></p>
",inscriptions,Nederlands
2ed2278c-ebad-50aa-9aa4-fe8df18fc09d,tg:lhsc:1117_#1,e22_Marks,1,"<p>Rechterschouderafsnede: _ JEF LAMBEAUX / 1878 XX_</p>
",inscriptions,Nederlands
3c9eb9ac-64d6-5172-9740-41a62fd59bb3,tg:lhsc:670_#1,e22_Marks,2,"<p>Achteraan: _E.D.Bisschop<!-- raw HTML omitted --><!-- raw HTML omitted --></p>
",inscriptions,Nederlands
c7c85912-2e2f-5f91-b208-1b42c9fca1f5,tg:lhsc:708_#1,e22_Marks,1,"<p>Rechtsonder op figuur: <em>J.Geleyn</em></p>
",inscriptions,Nederlands
fc4b12d2-a61b-5a6c-857d-a212b2fe7062,tg:lhsc:660_#1,e22_Marks,2,"<p>Tekst en signatuur achteraan: <em>Uit diepe Vriendschap / aan Stan de Kinder /<br />
Emiel Jespers / 1899</em></p>
",inscriptions,Nederlands
37cb3a63-0b81-5e93-abdb-cc2afbf1f30f,tg:lhsc:718_#1,e22_Marks,2,"<p>Linksonder: <em>LDu Bar</em></p>
<p>Midden rechts: <em>J.E.Verschaffelt</em> Midden links: <em>1931</em></p>
",inscriptions,Nederlands
abb3f2a6-3da4-5961-95ad-99bfff2c7e38,tg:lhsc:3385_#1,e22_Marks,1,"<p>Achteraan: <em>Aan René / De Martelaere Aimé /</em></p>
",inscriptions,Nederlands
f9d0d7e6-88b0-5de6-befa-9fea27346cb3,tg:lhsc:656_#1,e22_Marks,1,"<p>Op achterzijde links: _ Jef LAMBEAUX / 1881_</p>
<p>Achter rechts: Cie des Bronzes / (Cire perdue) / Bruxelles_</p>
<p>Voor op sokkel: AAN/HENDRIK CONSCIENCE/1881</p>
",inscriptions,Nederlands
ae55f51a-3f0d-57b5-af87-55f0790a6633,tg:lhsc:1198_#1,e22_Marks,1,"<p>Rechterboven sokkel: <em>Jef Van Hamme</em></p>
<p>Voorkant sokkel: <em>DE SCHELDE</em></p>
",inscriptions,Nederlands
c721dd13-7d0b-542a-9317-9f6f83ed94ed,tg:lhsc:448_#1,e22_Marks,1,"<p>Vooraan: <em>hij beminde /zijnen/ god</em></p>
",inscriptions,Nederlands
801190b3-4f3c-5fd4-b29c-8636f2b5570b,tg:lhsc:1188_#1,e22_Marks,2,"<p>Achteraan: <em>Aan Paul Kenis hartelijk / en genegen Jespers [Oscar] / 21 maart<br />
1921</em></p>
",inscriptions,Nederlands
d8234818-a607-5abd-b982-7efd2f5ef2ae,tg:lhsc:1059_#1,e22_Marks,1,"<p><em>P Devigne</em> (moeilijk leesbaar)</p>
",inscriptions,Nederlands
02189262-b087-538f-93ef-c348651adadf,tg:lhsc:1121_#1,e22_Marks,2,"<p>Achteraan : <em>BOSCHMANS R</em></p>
",inscriptions,Nederlands
5773263a-36a0-56ae-bf0d-3bd308f82786,tg:lhsc:1049_#1,e22_Marks,1,"<p>Op de rechterzijde: <em>J. De Braeckeleer 1851</em></p>
",inscriptions,Nederlands
c2ca5b78-23fa-5b4d-bf9f-e093d02f6429,tg:lhsc:1131_#1,e22_Marks,1,"<p>Rechterzijde: <em>Robert Fabri</em></p>
",inscriptions,Nederlands
371e84a1-7391-511a-86cc-3c75b3b530f1,tg:lhsc:787_#1,e22_Marks,1,"<p>Achterkant: _CeSAR SCHROEVENS _</p>
",inscriptions,Nederlands
2ff665f5-2a27-5300-a46d-4ab1bebb18c9,tg:lhsc:923_#1,e22_Marks,1,"<p>Links: _Enfans. TENEZ TOUJOURS PAIX AMOUR &amp; CONCORDE ENSEMBLE. _</p>
<p>Boven passer: _ LABOR ET CONSTANTIA_</p>
",inscriptions,Nederlands
ee16ea79-38a9-531e-9a2d-3261ed9e9d93,tg:lhsc:933_#1,e22_Marks,1,"<p>Rechts onderaan: <em>Fr.Jochems</em></p>
<p>Links boven: _1812 _</p>
<p>Rechts boven: <em>1912</em></p>
<p>Onder: <em>HENDRIK CONSCIENCE</em></p>
",inscriptions,Nederlands
e4936b3f-223f-59c5-855a-3b1b66eaafd5,tg:lhsc:839_#1,e22_Marks,1,"<p>Achter: <em>Jef</em></p>
",inscriptions,Nederlands
522aac1d-4cf8-57bb-aa95-b2fab0f6942e,tg:lhsc:52_#1,e22_Marks,2,"<p>Op het rechterzijvlak van het voetstuk: <em>Fr. Joris</em></p>
",inscriptions,Nederlands
99f4eebc-fce1-5afe-81da-59d039c4938f,tg:lhsc:1092_#1,e22_Marks,2,"<p>Achteraan op de sokkel: <em>1894 - 1954 / KON. OUDLEER LINGENBOND / DER /<br />
OEFENSCHOOL / AAN / VONDEL</em></p>
<p>Links achter: <em>V.D.BRANDE</em></p>
",inscriptions,Nederlands
f6fa28c9-7f02-549a-8209-819ca3907e63,tg:lhsc:1300_#1,e22_Marks,1,"<p>reschts op de rug</p>
",inscriptions,Nederlands
3b1fef7d-0e94-5f5e-912e-885fe59c9445,tg:lhsc:864_#1,e22_Marks,1,"<p>Rechtsonder:_ Floris de Cuijper_</p>
<p>Links <em>JAN BOUCHERIJ</em></p>
<p>Rechts: <em>LETTERKUNDIGE</em></p>
",inscriptions,Nederlands
2f9ab465-b289-5579-816d-693bb9ce371d,tg:lhsc:874_#1,e22_Marks,1,"<p>Rechtsonder: <em>LDu Bar</em></p>
<p>Rechts: <em>MAURITS SABBE</em></p>
",inscriptions,Nederlands
b654ab53-5737-56e6-aaa3-309d0d95d17a,tg:lhsc:1066_#1,e22_Marks,1,"<p>Rechterzijde: <em>HDE CUYPER</em></p>
",inscriptions,Nederlands
29d1dce8-486c-5d01-879b-633112a29955,tg:lhsc:1076_#1,e22_Marks,2,"<p>Rechterzijkant hals: <em>Lode Vleeshouwers 1944</em></p>
",inscriptions,Nederlands
6cb9610f-4f95-5277-970b-ffb84edcd81b,tg:lhsc:669_#1,e22_Marks,1,"<p>Linkerzijde: _De Bisschop / 1918<!-- raw HTML omitted --><!-- raw HTML omitted --></p>
",inscriptions,Nederlands
b0db3181-4b4c-5bfe-86c2-4effc6fc69dc,tg:lhsc:711_#1,e22_Marks,2,"<p>Linksonder: _ Fr. Joris_</p>
",inscriptions,Nederlands
1759cbb3-bbaf-547f-9daa-5f5c2c0b24aa,tg:lhsc:679_#1,e22_Marks,2,"<p>Op de rechterzijde van het voetstuk is in potlood toegevoegd: <em>Frans Joris,<br />
1895</em></p>
",inscriptions,Nederlands
c8c1a283-4366-537b-8d50-1d0a115597c6,tg:lhsc:773_#1,e22_Marks,2,"<p>Rechtsonder: <em>ADe Wever / 1900</em></p>
<p>Onder: <em>Ik ken een lied / dat 't hart bekoort / Een Lied vol melodij</em></p>
",inscriptions,Nederlands
8717f477-0923-549d-983f-e64488586419,tg:lhsc:763_#1,e22_Marks,2,"<p>Rechtsonder: <em>Raf</em></p>
<p>Randschrift: <em>GRAMMENS</em></p>
",inscriptions,Nederlands
c458bcf2-c750-5d2d-9885-0c4de1238702,tg:lhsc:415_#1,e22_Marks,2,"<p>op het rechterzijvlak van het voetstuk: <em>Fr.Joris.Antw.</em></p>
",inscriptions,Nederlands
aa42d23c-fc56-5180-9e50-254320b50971,tg:lhsc:405_#1,e22_Marks,2,"<p>linkerzijde voetstuk: <em>Jules Anthone 1903</em></p>
<p>op de voorzijde in vergulde letters: <em>CATHARINA BEERSMANS / 1844-1899</em></p>
",inscriptions,Nederlands
22208e5e-b7b1-5133-9064-0525bd615da8,tg:lhsc:2206_#1,e22_Marks,1,"<p>linksonder schouder: <em>L. De Bruyne</em></p>
",inscriptions,Nederlands
93013122-1dd2-5962-bdbf-a67306ca4c86,tg:lhsc:806_#1,e22_Marks,1,"<p>Linkerschouderafsnede: <em>L.DEVRIEND</em></p>
<p>Vooraan: <em>H.CONSCIENCE</em></p>
",inscriptions,Nederlands
67ef3439-0fdb-5319-8473-f63f73db6585,tg:lhsc:816_#1,e22_Marks,1,"<p>Onder de linkerschouderafsnede: <em>J.Anthone. Antw.</em></p>
<p>Vooraan op sokkel: _HENDRIK CONSCIENCE _</p>
",inscriptions,Nederlands
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_Marks,1,"<p>Boven de halsafsnede: <em>W.Kreitz</em></p>
",inscriptions,Nederlands
20f6d9e4-3dc2-52c9-bc65-4109a9ef3b99,tg:lhsc:443_#1,e22_Marks,1,"<p>linkerschouderafsnijding: <em>Hildebert / DERRE 1954 / ANTWERPEN</em></p>
<p>vooraan onder: <em>ERNEST CLAES</em></p>
",inscriptions,Nederlands
b6327b97-5b82-552d-b795-165fea0cf610,tg:lhsc:1193_#1,e22_Marks,1,"<p>Rechterzijde: _ 1894 /_</p>
<p>Rechterzijde: _Alf. VAN BEURDEN _</p>
",inscriptions,Nederlands
a66f61a6-3641-5f8b-803c-ab42955ef820,tg:lhsc:453_#1,e22_Marks,2,"<p>Op de rechterschouder: <em>Josuë Dupon, 1893</em></p>
<p>Op het voetstuk: <em>&quot;Ons Volk moet herleven&quot;</em></p>
",inscriptions,Nederlands
034f1ac0-3162-51c9-993a-1ec2408808a3,tg:lhsc:725_#1,e22_Marks,1,"<p>Rechtsonder: _O.Van Dongen _</p>
<p>Linksboven: <em>1853</em></p>
<p>Rechtsboven: _ 1916_</p>
<p>Onderaan: <em>EDWARD KEURVELS / 1853 8 MAART 1953</em></p>
",inscriptions,Nederlands
47062a32-0963-5092-a905-3321f79f6e22,tg:lhsc:735_#1,e22_Marks,2,"<p>Links midden: <em>E.v.d. Linden / VR</em></p>
",inscriptions,Nederlands
92e2ce8f-7bf9-55ef-af83-12d0e847be69,tg:lhsc:928_#1,e22_Marks,1,"<p>Links onder: _May Néama _</p>
",inscriptions,Nederlands
e2a3a9e3-53ae-5385-b00a-42bdf90c3aa6,tg:lhsc:850_#1,e22_Marks,1,"<p>Rechterzijkant: <em>E.Jespers / 25 mei 1909</em></p>
<p>Achteraan: <em>Uit diepe genegenheid</em></p>
",inscriptions,Nederlands
c9a49849-bfce-54b3-807c-dc0871ae97bd,tg:lhsc:840_#1,e22_Marks,2,"<p>Op het linkerzijvlak van het voetstuk: <em>ALIDOR LAMOTE</em></p>
<p>Vooraan: <em>WARDEN OOM</em></p>
",inscriptions,Nederlands
167d00f5-b375-59a5-8494-7690999094b2,tg:lhsc:5981_#1,e22_Marks,1,"<p>Achterzijde, nek: <em>A. Moortgat</em></p>
<p>Rechterzijkant onderaan:_ A. Moortgat.</p>
",inscriptions,Nederlands
c2527b7f-21d7-5af5-b3ac-37b84b6a6b4a,tg:lhsc:1052_#1,e22_Marks,2,"<p>Rechterzijde: <em>FLORIS de Cuyper</em></p>
<p>Op een koperen plaatje, bevestigd op het voetstuk: <em>Kunstenaars gilde van<br />
Mortsel en omliggende / aan hun medelid / Stan Hodister / bij gelegenheid van<br />
diens 65 ste verjaardag / 23 december 1876 - 1941</em></p>
",inscriptions,Nederlands
93bd93ee-896a-5c07-897a-d3760f867e00,tg:lhsc:1042_#1,e22_Marks,2,"<p>Linksonder: <em>H. Ruyssen / Hulde van het / Willemsfonds / 1934</em></p>
",inscriptions,Nederlands
55f74218-46eb-54c1-b03e-97b157e1be5c,tg:lhsc:1607_#1,e22_Marks,1,"<p>Achterzijde: <em>Van den Broek A.</em></p>
",inscriptions,Nederlands
20ae913d-3cc4-5693-97cf-2c422f7c8dec,tg:lhsc:7339_#1,e22_Marks,2,"<p>Rechts:</p>
<p>_G.VANDENMEERSCHE</p>
<p>1952</p>
",inscriptions,Nederlands
477a872e-6fd4-5092-ae7f-8b1fe8028144,tg:lhsc:1030_#1,e22_Marks,2,"<p>Onder de halsafsnede op schuin vlak: _Dr. JUUL GRIETENS / 1884-1936 _</p>
<p>Gesigneerd onderaan links bij de rand met monogram <em>H.D.</em></p>
",inscriptions,Nederlands
6ce79f4c-8b4d-581f-a02a-ee58e04b0ad9,tg:lhsc:1148_#1,e22_Marks,2,"<p>Vooraan, onder: _AM _</p>
<p>Vooraan:_ HULDE AAN / L. CRAEYBECKX / BURGEMEESTER / der stad Antwerpen / TER<br />
GELEGENHEID VAN ZIJN / BEZOEK AAN 'DAMOF' / 4 september / 1947 _</p>
",inscriptions,Nederlands
6df53d74-21b4-51d2-b73b-0d1b18baadbc,tg:lhsc:686_#1,e22_Marks,1,"<p>L-voor:_ OSCAR / DE CLERCK_</p>
",inscriptions,Nederlands
bf6d4594-9799-5db5-8428-517b11c854d7,tg:lhsc:1503_#1,e22_Marks,1,"<p>Achteraan: _A.MICHIELS / OOSTENDE _</p>
<p>Rand van rechts naar links: <em>NAT . VOORDRACHTWEDSTRIJD V.D. JEUGD DR. MAURITS<br />
SABBE - JUWEEL</em></p>
<p>Onder: _1958 - 1983 _</p>
",inscriptions,Nederlands
46042602-a6d2-53e7-a7bd-94adc2c590a5,tg:lhsc:832_#1,e22_Marks,1,"<p>Op de linkerschouder, afsnede: <em>J.B.Dilis / 1854</em></p>
",inscriptions,Nederlands
e22b16f0-ec34-59e6-a01f-6a0f80a2455d,tg:lhsc:1297_#1,e22_Marks,2,"<p>Rechts langs de halssnijlijn</p>
",inscriptions,Nederlands
43c1c8c5-6ecc-5c7c-b451-e2f2d75e23f4,tg:lhsc:747_#1,e22_Marks,1,"<p>Schouderafsnede: <em>LDu Bar</em></p>
<p>Links: <em>JULLIUS MAC LEOD</em></p>
<p>Rechts:<em>1857 / 1919</em></p>
",inscriptions,Nederlands
748bd8e2-1d7f-5782-a32f-73474af70017,tg:lhsc:757_#1,e22_Marks,1,"<p>Rechtsonder: <em>O. Van Dongen</em></p>
<p>R-boven: <em>1853 1916 / EDWARD KEURVELS / 1853 8 MAART 1953</em></p>
",inscriptions,Nederlands
d2e15107-9aa2-5594-b26e-5b90a1c1d0b2,tg:lhsc:9411_#1,e22_Marks,1,"<p>Links: <em>HUGO</em><br />
Rechts: <em>VERRIEST</em></p>
",inscriptions,Nederlands
5b0df80b-1350-5858-a0c8-9fe8fd3459d2,tg:lhsc:1089_#1,e22_Marks,2,"<p>Vooraan onder: <em>JAKOB KARSMAN</em></p>
",inscriptions,Nederlands
3fca7710-cf5c-5fc1-9d86-c429c6a8b5ee,tg:lhsc:421_#1,e22_Marks,2,"<p>rechts op de baardafsnede: <em>Jozef Cantré</em></p>
",inscriptions,Nederlands
10990c57-bbe1-5010-972b-e1eb698b946f,tg:lhsc:1099_#1,e22_Marks,2,"<p>Achteraan: <em>FR.VAN DE WINKEL</em></p>
",inscriptions,Nederlands
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_Marks,2,"<p>op de rechterschouderafsnede: <em>Pr. Reniers 1847</em></p>
<p>op de voorzijde van de buste: <em>FELIX BOGAERTS</em></p>
",inscriptions,Nederlands
750e7437-3ce4-5231-b2cd-8f874b985721,tg:lhsc:14_#1,e22_Marks,1,"<p>Op de polsafsnede: <em>Maurice / Gilliams / 1950</em></p>
",inscriptions,Nederlands
ed15e7fe-f6a5-576d-80be-f55bbfd8c5a7,tg:lhsc:1115_#1,e22_Marks,2,"<p>Rechterzijde: <em>P Comein</em></p>
<p>Plaatje op sokkel: <em>EXPOSITION D'AMSTERDAM 1895 / LA COMMISSION ET LES<br />
EXPOSANTS BELGES / A MR. F. GITTENS, LEUR COMMISSAIRE-GENERAL</em></p>
",inscriptions,Nederlands
