ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
81d3f20e-7194-537d-95c4-85134058ce60,tg:lhob:165_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,22,hoogte,millimeter
81d3f20e-7194-537d-95c4-85134058ce60,tg:lhob:165_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,180,diepte,millimeter
d425e353-9661-56bd-8e08-c23785a02c33,tg:lhob:175_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,34,breedte,millimeter
d425e353-9661-56bd-8e08-c23785a02c33,tg:lhob:175_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,65,hoogte,millimeter
d425e353-9661-56bd-8e08-c23785a02c33,tg:lhob:175_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,30,diepte,millimeter
1b94c534-3911-5af2-ac82-930db4c2579e,tg:lhob:648_#1,e22_Dimensions,kenmerken.lhdiamob,48,diameter,millimeter
a6d9bd90-f1a9-5397-aa06-c3320b7521cd,tg:lhob:658_#1,e22_Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
75e45101-d921-5d3b-9f6b-9b6b329560b9,tg:lhob:720_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,535,breedte,millimeter
75e45101-d921-5d3b-9f6b-9b6b329560b9,tg:lhob:720_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,1040,hoogte,millimeter
75e45101-d921-5d3b-9f6b-9b6b329560b9,tg:lhob:720_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,470,diepte,millimeter
4d08f425-8668-50c0-bbdb-be28425de9b6,tg:lhob:446_#1,e22_Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
1201f941-3dc3-55f6-8302-562386ba9725,tg:lhob:597_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,50,breedte,millimeter
1201f941-3dc3-55f6-8302-562386ba9725,tg:lhob:597_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,50,hoogte,millimeter
d6b40939-8597-5658-8054-4dd901fa6dc7,tg:lhob:587_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,40,breedte,millimeter
d6b40939-8597-5658-8054-4dd901fa6dc7,tg:lhob:587_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,95,hoogte,millimeter
df0c52ea-d214-59df-b820-16c1c2fe3ba9,tg:lhob:789_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,170,breedte,millimeter
df0c52ea-d214-59df-b820-16c1c2fe3ba9,tg:lhob:789_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,114,hoogte,millimeter
11a51089-891e-5344-ac89-f0d47bbcaccd,tg:lhob:693_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,346,breedte,millimeter
11a51089-891e-5344-ac89-f0d47bbcaccd,tg:lhob:693_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,15,hoogte,millimeter
815a5f12-6dfe-5d0c-bf5d-d00c4a81df60,tg:lhob:683_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,70,breedte,millimeter
815a5f12-6dfe-5d0c-bf5d-d00c4a81df60,tg:lhob:683_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,70,hoogte,millimeter
b9bd19f8-ddbb-5c76-921d-5bb80838dedf,tg:lhob:319_#1,e22_Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
7f736b59-55ac-580e-a023-376693b2e717,tg:lhob:261_#1,e22_Dimensions,kenmerken.lhdiamob,90,diameter,millimeter
f17d1bf0-dcfc-5653-b008-3844d30e6744,tg:lhob:309_#1,e22_Dimensions,kenmerken.lhdiamob,120,diameter,millimeter
ba755087-0719-5c49-a705-9297167b5aa7,tg:lhob:271_#1,e22_Dimensions,kenmerken.lhdiamob,105,diameter,millimeter
687e448d-472a-5af3-b58e-d96f4c36339b,tg:lhob:434_#1,e22_Dimensions,kenmerken.lhdiamob,80,diameter,millimeter
5709d135-63e2-5f49-8b15-c4687ef2201f,tg:lhob:424_#1,e22_Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
647063df-4b0f-59f4-a1ca-519094226db2,tg:lhob:752_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,470,hoogte,millimeter
9a5575d9-ad17-51aa-86ca-11e522ee3682,tg:lhob:117_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,155,breedte,millimeter
9a5575d9-ad17-51aa-86ca-11e522ee3682,tg:lhob:117_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,23,hoogte,millimeter
9a5575d9-ad17-51aa-86ca-11e522ee3682,tg:lhob:117_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,98,diepte,millimeter
66b964ea-5be6-584c-889a-69dc2d07a46a,tg:lhob:704_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,250,breedte,millimeter
66b964ea-5be6-584c-889a-69dc2d07a46a,tg:lhob:704_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,115,hoogte,millimeter
6271b352-6da6-56b2-bea2-3d473afb243c,tg:lhob:714_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,200,breedte,millimeter
6271b352-6da6-56b2-bea2-3d473afb243c,tg:lhob:714_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,370,hoogte,millimeter
6271b352-6da6-56b2-bea2-3d473afb243c,tg:lhob:714_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,300,diepte,millimeter
2f03d4b9-ad0a-54ea-97da-6477249e5ef9,tg:lhob:151_#1,e22_Dimensions,kenmerken.lhdiamob,24,diameter,millimeter
2f03d4b9-ad0a-54ea-97da-6477249e5ef9,tg:lhob:151_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,78,hoogte,millimeter
1eface4d-1bcc-5d81-8e46-63cd149d2cf6,tg:lhob:141_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,51,breedte,millimeter
1eface4d-1bcc-5d81-8e46-63cd149d2cf6,tg:lhob:141_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,56,hoogte,millimeter
1eface4d-1bcc-5d81-8e46-63cd149d2cf6,tg:lhob:141_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,10,diepte,millimeter
382e2273-75a8-5764-b442-8cac9c9c894f,tg:lhob:237_#1,e22_Dimensions,kenmerken.lhdiamob,145,diameter,millimeter
f6cca1af-6511-5ee5-8da4-23f81001dc93,tg:lhob:227_#1,e22_Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
6fa9d9a2-ea01-552e-8891-8bb0700b72f2,tg:lhob:578_#1,e22_Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
980757c8-b128-507e-9070-d0b4ba355800,tg:lhob:568_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,12,breedte,millimeter
980757c8-b128-507e-9070-d0b4ba355800,tg:lhob:568_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,43,hoogte,millimeter
f1594f8b-6539-57e9-b891-da64063ea926,tg:lhob:410_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,100,breedte,millimeter
f1594f8b-6539-57e9-b891-da64063ea926,tg:lhob:410_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,400,hoogte,millimeter
beafe8cc-1999-5f45-bfcd-741433e361f2,tg:lhob:255_#1,e22_Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
367d32a7-b37e-5cad-aa9e-82243f63d242,tg:lhob:245_#1,e22_Dimensions,kenmerken.lhdiamob,160,diameter,millimeter
3b64aac3-2389-5f39-a7d6-af4a58531899,tg:lhob:133_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,150,hoogte,millimeter
e936823a-5caf-5861-a939-21122a397925,tg:lhob:123_#1,e22_Dimensions,kenmerken.lhdiamob,62,diameter,millimeter
e936823a-5caf-5861-a939-21122a397925,tg:lhob:123_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,65,hoogte,millimeter
d9e57cd7-ad1b-5e4b-bc92-8a5772d38d36,tg:lhob:766_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,95,breedte,millimeter
d9e57cd7-ad1b-5e4b-bc92-8a5772d38d36,tg:lhob:766_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,93,hoogte,millimeter
d9e57cd7-ad1b-5e4b-bc92-8a5772d38d36,tg:lhob:766_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,25,diepte,millimeter
224e5beb-73fa-58dc-b174-3c88c2897f2d,tg:lhob:68_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,285,hoogte,millimeter
8c8d5da2-e457-5dd1-93f1-27639901edf1,tg:lhob:78_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,305,hoogte,millimeter
c848066f-6cd3-50df-a3e0-41fb59a1422e,tg:lhob:394_#1,e22_Dimensions,kenmerken.lhdiamob,165,diameter,millimeter
312a5c1c-9dc8-555c-905e-ccbbb69e1190,tg:lhob:360_#1,e22_Dimensions,kenmerken.lhdiamob,170,diameter,millimeter
11b0e8f9-e818-5280-92f4-b00fdf3b0ce7,tg:lhob:525_#1,e22_Dimensions,kenmerken.lhdiamob,60,diameter,millimeter
cee30d9d-8823-53f9-b743-dee504a129e2,tg:lhob:535_#1,e22_Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
42bab9ca-366e-5fe7-972f-e0c3c6349eeb,tg:lhob:643_#1,e22_Dimensions,kenmerken.lhdiamob,48,diameter,millimeter
49156540-27fe-5001-a102-f80e7db1cce7,tg:lhob:653_#1,e22_Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
a1af268d-7c6b-516d-bd1f-b7d08e1b0e51,tg:lhob:25_#1,e22_Dimensions,kenmerken.lhdiamob,52,diameter,millimeter
d71901ba-629d-5587-b9c5-92e56bf31177,tg:lhob:698_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,50,breedte,millimeter
d71901ba-629d-5587-b9c5-92e56bf31177,tg:lhob:698_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,60,hoogte,millimeter
d71901ba-629d-5587-b9c5-92e56bf31177,tg:lhob:698_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,30,diepte,millimeter
ac8f34cc-b688-5748-a79f-a2c01d3367ae,tg:lhob:688_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,45,breedte,millimeter
ac8f34cc-b688-5748-a79f-a2c01d3367ae,tg:lhob:688_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,100,hoogte,millimeter
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,420,breedte,millimeter
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,20,hoogte,millimeter
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,80,diepte,millimeter
20a8973c-7e0d-5d8a-baa5-ceff2cd0e9ef,tg:lhob:631_#1,e22_Dimensions,kenmerken.lhdiamob,69,diameter,millimeter
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,260,breedte,millimeter
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,100,hoogte,millimeter
af019a9e-5a48-5874-a4bf-b2a11bdf49d4,tg:lhob:547_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,90,breedte,millimeter
af019a9e-5a48-5874-a4bf-b2a11bdf49d4,tg:lhob:547_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,42,hoogte,millimeter
3bda6dce-727c-5871-9f8f-5753d37edf25,tg:lhob:557_#1,e22_Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
2ace25bb-453b-57d5-8a9c-8d047888fe16,tg:lhob:312_#1,e22_Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
f1424d46-9c61-56c9-87b5-db426bd78eff,tg:lhob:561_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,75,breedte,millimeter
f1424d46-9c61-56c9-87b5-db426bd78eff,tg:lhob:561_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,75,hoogte,millimeter
4512e5de-5149-53f9-b6b5-ae4d8d843935,tg:lhob:419_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,27,breedte,millimeter
4512e5de-5149-53f9-b6b5-ae4d8d843935,tg:lhob:419_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,42,hoogte,millimeter
9fc9fc8e-94a4-515c-a5b1-e015e129460c,tg:lhob:571_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,48,breedte,millimeter
9fc9fc8e-94a4-515c-a5b1-e015e129460c,tg:lhob:571_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,68,hoogte,millimeter
6387591a-5057-5f50-a591-5f5018443f99,tg:lhob:409_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,100,breedte,millimeter
6387591a-5057-5f50-a591-5f5018443f99,tg:lhob:409_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,400,hoogte,millimeter
556ba348-55e5-5142-8de0-8c5f2d47a351,tg:lhob:324_#1,e22_Dimensions,kenmerken.lhdiamob,100,diameter,millimeter
7cce7c39-5ff3-52ad-aa47-4d7ae0f87ff9,tg:lhob:607_#1,e22_Dimensions,kenmerken.lhdiamob,52,diameter,millimeter
01d3fd8e-cca3-5a16-8a53-d6da8919daea,tg:lhob:617_#1,e22_Dimensions,kenmerken.lhdiamob,65,diameter,millimeter
dfaa1ff6-8516-5ce0-98ff-95f6e2d7c71f,tg:lhob:193_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,138,breedte,millimeter
dfaa1ff6-8516-5ce0-98ff-95f6e2d7c71f,tg:lhob:193_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,45,hoogte,millimeter
dfaa1ff6-8516-5ce0-98ff-95f6e2d7c71f,tg:lhob:193_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,185,diepte,millimeter
026ed033-b527-5104-b490-7f758bbbf556,tg:lhob:71_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,240,hoogte,millimeter
0c5bfa0b-a978-5c93-8506-98d8aac17dca,tg:lhob:297_#1,e22_Dimensions,kenmerken.lhdiamob,160,diameter,millimeter
5f926393-313e-5abc-9a7b-bdf93b947567,tg:lhob:665_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,14,breedte,millimeter
5f926393-313e-5abc-9a7b-bdf93b947567,tg:lhob:665_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,52,hoogte,millimeter
4bd9b958-1da8-545b-b6a5-d6ada172c75f,tg:lhob:675_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,40,breedte,millimeter
4bd9b958-1da8-545b-b6a5-d6ada172c75f,tg:lhob:675_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,60,hoogte,millimeter
1deab829-be24-5416-9554-b64c3968e610,tg:lhob:148_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,51,breedte,millimeter
1deab829-be24-5416-9554-b64c3968e610,tg:lhob:148_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,105,hoogte,millimeter
1deab829-be24-5416-9554-b64c3968e610,tg:lhob:148_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,18,diepte,millimeter
d226ba69-71b1-51fc-8838-b5d8568af8c8,tg:lhob:158_#1,e22_Dimensions,kenmerken.lhdiamob,25,diameter,millimeter
d226ba69-71b1-51fc-8838-b5d8568af8c8,tg:lhob:158_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,60,breedte,millimeter
d226ba69-71b1-51fc-8838-b5d8568af8c8,tg:lhob:158_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,65,hoogte,millimeter
d226ba69-71b1-51fc-8838-b5d8568af8c8,tg:lhob:158_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,30,diepte,millimeter
9cd6e2b4-6e79-5797-b415-02cf2a1b139a,tg:lhob:356_#1,e22_Dimensions,kenmerken.lhdiamob,130,diameter,millimeter
1d103ccf-5561-5409-9066-c9fb52aa7f1f,tg:lhob:513_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,45,breedte,millimeter
1d103ccf-5561-5409-9066-c9fb52aa7f1f,tg:lhob:513_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,60,hoogte,millimeter
c6f182e8-d9d7-5aa2-8f2a-86046f3cfaa7,tg:lhob:681_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,56,breedte,millimeter
c6f182e8-d9d7-5aa2-8f2a-86046f3cfaa7,tg:lhob:681_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,72,hoogte,millimeter
bcfe0d78-aadd-5e0c-b889-4097ef638c99,tg:lhob:691_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,30,breedte,millimeter
bcfe0d78-aadd-5e0c-b889-4097ef638c99,tg:lhob:691_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,95,hoogte,millimeter
2554b247-0282-540f-ad94-daff479bdd81,tg:lhob:115_#1,e22_Dimensions,kenmerken.lhdiamob,45,diameter,millimeter
2554b247-0282-540f-ad94-daff479bdd81,tg:lhob:115_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,50,hoogte,millimeter
f5e69bc6-8862-56b4-8871-68d1148dca8f,tg:lhob:638_#1,e22_Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
1cb5d0f9-e3d0-5f65-a299-2db5ee5611a3,tg:lhob:628_#1,e22_Dimensions,kenmerken.lhdiamob,51,diameter,millimeter
529d6347-813d-5522-a328-a34ec3bfd564,tg:lhob:750_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,260,breedte,millimeter
529d6347-813d-5522-a328-a34ec3bfd564,tg:lhob:750_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,100,hoogte,millimeter
84a03bca-298a-5770-8a1f-6e7b4bd21c02,tg:lhob:426_#1,e22_Dimensions,kenmerken.lhdiamob,72,diameter,millimeter
478d1e3e-6e71-5f67-8169-ea6c8414550f,tg:lhob:436_#1,e22_Dimensions,kenmerken.lhdiamob,22,diameter,millimeter
ec417bcc-8103-5e9b-94a8-d88bbe49a94e,tg:lhob:263_#1,e22_Dimensions,kenmerken.lhdiamob,100,diameter,millimeter
97426867-fbd1-5784-8069-43b059ae134b,tg:lhob:95_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,45,breedte,millimeter
97426867-fbd1-5784-8069-43b059ae134b,tg:lhob:95_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,210,diepte,millimeter
3583770a-d222-5585-aa81-ff0ef8f366ab,tg:lhob:444_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,27,breedte,millimeter
3583770a-d222-5585-aa81-ff0ef8f366ab,tg:lhob:444_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,35,hoogte,millimeter
907d4be1-ee0b-52d7-af77-2e7a48070618,tg:lhob:85_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,35,hoogte,millimeter
469a8c17-7474-5f05-8cf8-a4dea233e221,tg:lhob:722_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,1900,breedte,millimeter
469a8c17-7474-5f05-8cf8-a4dea233e221,tg:lhob:722_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,720,hoogte,millimeter
469a8c17-7474-5f05-8cf8-a4dea233e221,tg:lhob:722_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,850,diepte,millimeter
cf4e0baa-b7f4-55fb-ab14-95eb84f05627,tg:lhob:177_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,360,hoogte,millimeter
40f41b61-07b2-5739-8a01-934d1aea2fa2,tg:lhob:585_#1,e22_Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
19ffba94-4fe4-56b7-a470-8626156c84d9,tg:lhob:595_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,30,breedte,millimeter
19ffba94-4fe4-56b7-a470-8626156c84d9,tg:lhob:595_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,65,hoogte,millimeter
50af9b2d-a7c0-5d48-bbdb-b33839e98fac,tg:lhob:192_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,250,breedte,millimeter
50af9b2d-a7c0-5d48-bbdb-b33839e98fac,tg:lhob:192_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,130,diepte,millimeter
6d1fd8db-1a4e-5b43-9a3c-69f52ea73d9f,tg:lhob:325_#1,e22_Dimensions,kenmerken.lhdiamob,115,diameter,millimeter
757153ef-d98f-5a39-84ce-2ff7fa5ec58e,tg:lhob:335_#1,e22_Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
90f67d09-b126-51be-9a1e-bb90c95584a4,tg:lhob:408_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,250,breedte,millimeter
90f67d09-b126-51be-9a1e-bb90c95584a4,tg:lhob:408_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,400,hoogte,millimeter
8bc6a88e-3d93-5309-b8a9-8358cd57ddd3,tg:lhob:570_#1,e22_Dimensions,kenmerken.lhdiamob,51,diameter,millimeter
5afb2dcd-162b-569e-9992-2b79d136760d,tg:lhob:418_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,28,breedte,millimeter
5afb2dcd-162b-569e-9992-2b79d136760d,tg:lhob:418_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,33,hoogte,millimeter
d48f727b-0192-5196-8e27-dbe6a834d33b,tg:lhob:560_#1,e22_Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
7f511ca5-e964-529d-b221-1daaa0236168,tg:lhob:616_#1,e22_Dimensions,kenmerken.lhdiamob,69,diameter,millimeter
ee2e5558-34eb-5ed7-be72-2123ff3d3f5c,tg:lhob:606_#1,e22_Dimensions,kenmerken.lhdiamob,63,diameter,millimeter
004cf8c9-09a9-5b07-b2cf-23ed8a451825,tg:lhob:159_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,90,breedte,millimeter
004cf8c9-09a9-5b07-b2cf-23ed8a451825,tg:lhob:159_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,120,hoogte,millimeter
004cf8c9-09a9-5b07-b2cf-23ed8a451825,tg:lhob:159_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,40,diepte,millimeter
935e7181-928e-54fe-ba21-f66046a0b04d,tg:lhob:149_#1,e22_Dimensions,kenmerken.lhdiamob,32,diameter,millimeter
935e7181-928e-54fe-ba21-f66046a0b04d,tg:lhob:149_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,80,hoogte,millimeter
4d7b5240-41ae-5d03-979b-c35cbdbf7547,tg:lhob:674_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,38,breedte,millimeter
4d7b5240-41ae-5d03-979b-c35cbdbf7547,tg:lhob:674_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,88,hoogte,millimeter
a298fc12-8295-5a52-8a98-82144843dd20,tg:lhob:664_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,15,breedte,millimeter
a298fc12-8295-5a52-8a98-82144843dd20,tg:lhob:664_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,54,hoogte,millimeter
5322c18c-9550-51d3-8e7b-4e76c30b6751,tg:lhob:347_#1,e22_Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
40b39b02-6e98-54a0-b004-05d7d833bd79,tg:lhob:357_#1,e22_Dimensions,kenmerken.lhdiamob,130,diameter,millimeter
3c09ba92-1e18-5979-bc9e-c605d887bbb3,tg:lhob:296_#1,e22_Dimensions,kenmerken.lhdiamob,90,diameter,millimeter
58b58c0a-fea8-5e87-8606-641e2eca7814,tg:lhob:751_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,470,hoogte,millimeter
b2458eca-b6db-537e-a591-0148798f40a2,tg:lhob:629_#1,e22_Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
d66a44c8-b469-57f8-b594-7f4ad06b832e,tg:lhob:639_#1,e22_Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
9ebef40d-1b8e-512d-afd8-55f86c2cb691,tg:lhob:104_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,180,hoogte,millimeter
68cc321e-b2bf-50b9-a158-b7690d4a6449,tg:lhob:114_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,55,breedte,millimeter
68cc321e-b2bf-50b9-a158-b7690d4a6449,tg:lhob:114_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,20,hoogte,millimeter
68cc321e-b2bf-50b9-a158-b7690d4a6449,tg:lhob:114_#1,e22_Dimensions,kenmerken/lhformatob.lhformatdiob,37,diepte,millimeter
6722ea74-7cfc-5df0-b9cc-7245b0e22988,tg:lhob:262_#1,e22_Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
b3250e32-779a-534c-992f-283c8e015740,tg:lhob:272_#1,e22_Dimensions,kenmerken.lhdiamob,370,diameter,millimeter
26d16a40-0215-5bbd-a135-d96782d1fbe8,tg:lhob:437_#1,e22_Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
c4fb610f-10d8-546a-869a-3ca2be58c029,tg:lhob:427_#1,e22_Dimensions,kenmerken.lhdiamob,60,diameter,millimeter
7490598e-3f64-5623-935d-efbdb79b495b,tg:lhob:690_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,23,breedte,millimeter
7490598e-3f64-5623-935d-efbdb79b495b,tg:lhob:690_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,35,hoogte,millimeter
d10e2558-98aa-5f79-8ba3-dbf183a3f604,tg:lhob:680_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,48,breedte,millimeter
d10e2558-98aa-5f79-8ba3-dbf183a3f604,tg:lhob:680_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,80,hoogte,millimeter
a2c563ea-bdc4-50fb-b13a-ff2b506837c0,tg:lhob:594_#1,e22_Dimensions,kenmerken.lhdiamob,30,diameter,millimeter
3d78b7e8-b4fb-556c-9e18-58ea1101e11e,tg:lhob:584_#1,e22_Dimensions,kenmerken.lhdiamob,40,diameter,millimeter
757a9dde-e889-5925-8f82-440c8f11c5f4,tg:lhob:84_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,165,hoogte,millimeter
52ac5606-a382-556b-bab5-0ebf13ff6eab,tg:lhob:445_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,27,breedte,millimeter
52ac5606-a382-556b-bab5-0ebf13ff6eab,tg:lhob:445_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,35,hoogte,millimeter
3b60af5a-527b-5751-ac10-be1034d3ef3e,tg:lhob:94_#1,e22_Dimensions,kenmerken/lhformatob.lhformatbrob,15,breedte,millimeter
3b60af5a-527b-5751-ac10-be1034d3ef3e,tg:lhob:94_#1,e22_Dimensions,kenmerken/lhformatob.lhformathoob,25,hoogte,millimeter
0c6c4a5a-a9b6-5a2c-9e70-6565fc08e917,tg:lhob:200_#1,e22_Dimensions,kenmerken.lhdiamob,100,diameter,millimeter
