ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on
ddf96abe-518e-5e7a-86d4-2f1721f815b1,tg:lhsc:668,lh,lhsc,Object,e73_Titles,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,ar,artists (visual artists),au::16696,au::16696:1,au::16696g:1,,"dlod={""suggest"":[""/agents/people/1786472"",""au::16696"",""au::16696:1"",""ark:/83110/x0/d241efe4-a73b-56cb-9ef4-d9057cbb0a90"",""Cesar Schroevens"",""ark:/83110/x0/3a9504db-0653-5cad-8aa8-833e2d543741""],""name"":""Cesar Schroevens"",""ark"":""ark:/83110/x0/3a9504db-0653-5cad-8aa8-833e2d543741"",""uri"":""/agents/people/1786472"",""id"":""au::16696:1"",""resourceArk"":""ark:/83110/x0/d241efe4-a73b-56cb-9ef4-d9057cbb0a90"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au_code
494cd8c9-8e86-564e-83f5-6ada0f7dd08b,tg:lhsc:875,lh,lhsc,Object,e73_Titles,84172642-cb26-551e-8e4d-0134ddd6daf0,ar,artists (visual artists),au::6051,au::6051:1,au::6051g:1,,"dlod={""suggest"":[""/agents/people/647457"",""au::6051"",""au::6051:1"",""ark:/83110/x0/84172642-cb26-551e-8e4d-0134ddd6daf0"",""Antoon Dupuis"",""ark:/83110/x0/def56c6a-88c6-5732-afe6-0020d977bd15""],""name"":""Antoon Dupuis"",""ark"":""ark:/83110/x0/def56c6a-88c6-5732-afe6-0020d977bd15"",""uri"":""/agents/people/647457"",""id"":""au::6051:1"",""resourceArk"":""ark:/83110/x0/84172642-cb26-551e-8e4d-0134ddd6daf0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/84172642-cb26-551e-8e4d-0134ddd6daf0,au_code
a298062f-86f9-5efe-a646-e110eaa94325,tg:lhsc:865,lh,lhsc,Object,e73_Titles,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,ar,artists (visual artists),au::1083,au::1083:1,au::1083g:1,,"dlod={""suggest"":[""/agents/people/115881"",""au::1083"",""au::1083:1"",""ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28"",""Louis du Bar"",""ark:/83110/x0/5d72a934-f445-547b-b4af-9d6aaa1ee8d7""],""name"":""Louis du Bar"",""ark"":""ark:/83110/x0/5d72a934-f445-547b-b4af-9d6aaa1ee8d7"",""uri"":""/agents/people/115881"",""id"":""au::1083:1"",""resourceArk"":""ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au_code
5ee6317a-e6d4-5b70-ba5b-7e6886cdf61c,tg:lhsc:1269,lh,lhsc,Object,e73_Titles,73c233b4-df4f-5eca-9989-52028f31a637,ar,artists (visual artists),au::10614,au::10614:1,au::10614g:1,,"dlod={""suggest"":[""/agents/people/1135698"",""au::10614"",""au::10614:1"",""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""Willy Kreitz"",""ark:/83110/x0/1d10f39b-764e-578d-90a0-aa4582f1df3c""],""name"":""Willy Kreitz"",""ark"":""ark:/83110/x0/1d10f39b-764e-578d-90a0-aa4582f1df3c"",""uri"":""/agents/people/1135698"",""id"":""au::10614:1"",""resourceArk"":""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637,au_code
18b260bb-7e3c-5810-bbe5-68bcd2804e55,tg:lhsc:1311,lh,lhsc,Object,e73_Titles,73c233b4-df4f-5eca-9989-52028f31a637,ar,artists (visual artists),au::10614,au::10614:1,au::10614g:1,,"dlod={""suggest"":[""/agents/people/1135698"",""au::10614"",""au::10614:1"",""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""Willy Kreitz"",""ark:/83110/x0/1d10f39b-764e-578d-90a0-aa4582f1df3c""],""name"":""Willy Kreitz"",""ark"":""ark:/83110/x0/1d10f39b-764e-578d-90a0-aa4582f1df3c"",""uri"":""/agents/people/1135698"",""id"":""au::10614:1"",""resourceArk"":""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637,au_code
b4731182-f254-591a-a7df-4f4b6263ad31,tg:lhsc:1279,lh,lhsc,Object,e73_Titles,73c233b4-df4f-5eca-9989-52028f31a637,ar,artists (visual artists),au::10614,au::10614:1,au::10614g:1,,"dlod={""suggest"":[""/agents/people/1135698"",""au::10614"",""au::10614:1"",""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""Willy Kreitz"",""ark:/83110/x0/1d10f39b-764e-578d-90a0-aa4582f1df3c""],""name"":""Willy Kreitz"",""ark"":""ark:/83110/x0/1d10f39b-764e-578d-90a0-aa4582f1df3c"",""uri"":""/agents/people/1135698"",""id"":""au::10614:1"",""resourceArk"":""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637,au_code
e32b45f4-e6e7-5e22-9a50-c6c72236772d,tg:lhsc:1301,lh,lhsc,Object,e73_Titles,73c233b4-df4f-5eca-9989-52028f31a637,ar,artists (visual artists),au::10614,au::10614:1,au::10614g:1,,"dlod={""suggest"":[""/agents/people/1135698"",""au::10614"",""au::10614:1"",""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""Willy Kreitz"",""ark:/83110/x0/1d10f39b-764e-578d-90a0-aa4582f1df3c""],""name"":""Willy Kreitz"",""ark"":""ark:/83110/x0/1d10f39b-764e-578d-90a0-aa4582f1df3c"",""uri"":""/agents/people/1135698"",""id"":""au::10614:1"",""resourceArk"":""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637,au_code
42d6866a-0d15-5fbd-9692-c896e202b02e,tg:lhsc:1077,lh,lhsc,Object,e73_Titles,c3fe5282-8abe-5eb3-b5bc-645d6345a9d8,ar,artists (visual artists),au::20473,au::20473:1,au::20473g:1,,"dlod={""suggest"":[""/agents/people/2190611"",""au::20473"",""au::20473:1"",""ark:/83110/x0/c3fe5282-8abe-5eb3-b5bc-645d6345a9d8"",""Lode Vleeshouwers"",""ark:/83110/x0/1dffab40-a900-5569-bf8a-2af49b096051""],""name"":""Lode Vleeshouwers"",""ark"":""ark:/83110/x0/1dffab40-a900-5569-bf8a-2af49b096051"",""uri"":""/agents/people/2190611"",""id"":""au::20473:1"",""resourceArk"":""ark:/83110/x0/c3fe5282-8abe-5eb3-b5bc-645d6345a9d8"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c3fe5282-8abe-5eb3-b5bc-645d6345a9d8,au_code
ca7e59d9-8750-59a9-8dfe-74aafe30e832,tg:lhsc:1067,lh,lhsc,Object,e73_Titles,009023ed-5f16-571e-863a-927771dec67f,ar,artists (visual artists),au::3986,au::3986:1,au::3986g:1,,"dlod={""suggest"":[""/agents/people/426502"",""au::3986"",""au::3986:1"",""ark:/83110/x0/009023ed-5f16-571e-863a-927771dec67f"",""Oscar de Clerck"",""ark:/83110/x0/9c863d43-1eb3-56c3-8877-0ad54b8274c1""],""name"":""Oscar de Clerck"",""ark"":""ark:/83110/x0/9c863d43-1eb3-56c3-8877-0ad54b8274c1"",""uri"":""/agents/people/426502"",""id"":""au::3986:1"",""resourceArk"":""ark:/83110/x0/009023ed-5f16-571e-863a-927771dec67f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/009023ed-5f16-571e-863a-927771dec67f,au_code
e87525b7-4ec0-5dcf-ab6e-3b8f27cff77c,tg:lhsc:2207,lh,lhsc,Object,e73_Titles,70d33d51-9827-5d1b-9e1c-a4ccb40b8648,ar,artists (visual artists),au::55028,au::55028:1,au::55028g:1,,"dlod={""suggest"":[""/agents/people/5887996"",""au::55028"",""au::55028:1"",""ark:/83110/x0/70d33d51-9827-5d1b-9e1c-a4ccb40b8648"",""L. de Bruyne"",""ark:/83110/x0/313c18d6-2a79-5479-8fef-e4a4a784e6c3""],""name"":""L. de Bruyne"",""ark"":""ark:/83110/x0/313c18d6-2a79-5479-8fef-e4a4a784e6c3"",""uri"":""/agents/people/5887996"",""id"":""au::55028:1"",""resourceArk"":""ark:/83110/x0/70d33d51-9827-5d1b-9e1c-a4ccb40b8648"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/70d33d51-9827-5d1b-9e1c-a4ccb40b8648,au_code
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,lh,lhsc,Object,e73_Titles,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,ar,artists (visual artists),au::9854,au::9854:1,au::9854g:1,,"dlod={""suggest"":[""/agents/people/1054378"",""au::9854"",""au::9854:1"",""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""Frans Joris"",""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d""],""name"":""Frans Joris"",""ark"":""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d"",""uri"":""/agents/people/1054378"",""id"":""au::9854:1"",""resourceArk"":""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au_code
17d6cc59-4608-5f8b-a17f-df5e96c36d0e,tg:lhsc:807,lh,lhsc,Object,e73_Titles,40f7d108-d7d1-5d37-8651-a0fe1db98e4b,ar,artists (visual artists),au::20756,au::20756:1,au::20756g:1,,"dlod={""suggest"":[""/agents/people/2220892"",""au::20756"",""au::20756:1"",""ark:/83110/x0/40f7d108-d7d1-5d37-8651-a0fe1db98e4b"",""L. de Vriend"",""ark:/83110/x0/417d0cc4-3142-56c2-914b-40771a8163d6""],""name"":""L. de Vriend"",""ark"":""ark:/83110/x0/417d0cc4-3142-56c2-914b-40771a8163d6"",""uri"":""/agents/people/2220892"",""id"":""au::20756:1"",""resourceArk"":""ark:/83110/x0/40f7d108-d7d1-5d37-8651-a0fe1db98e4b"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/40f7d108-d7d1-5d37-8651-a0fe1db98e4b,au_code
766ee431-b978-585e-b13f-0abadf2ba218,tg:lhsc:762,lh,lhsc,Object,e73_Titles,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,ar,artists (visual artists),au::1083,au::1083:1,au::1083g:1,,"dlod={""suggest"":[""/agents/people/115881"",""au::1083"",""au::1083:1"",""ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28"",""Louis du Bar"",""ark:/83110/x0/5d72a934-f445-547b-b4af-9d6aaa1ee8d7""],""name"":""Louis du Bar"",""ark"":""ark:/83110/x0/5d72a934-f445-547b-b4af-9d6aaa1ee8d7"",""uri"":""/agents/people/115881"",""id"":""au::1083:1"",""resourceArk"":""ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au_code
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,lh,lhsc,Object,e73_Titles,5eeb1586-f007-522a-bfa4-742a400fd3e6,ar,artists (visual artists),au::18272,au::18272:1,au::18272g:1,,"dlod={""suggest"":[""/agents/people/1955104"",""au::18272"",""au::18272:1"",""ark:/83110/x0/5eeb1586-f007-522a-bfa4-742a400fd3e6"",""Pierre Theunis"",""ark:/83110/x0/caa85667-d7e1-5bff-8d87-58e6208d775a""],""name"":""Pierre Theunis"",""ark"":""ark:/83110/x0/caa85667-d7e1-5bff-8d87-58e6208d775a"",""uri"":""/agents/people/1955104"",""id"":""au::18272:1"",""resourceArk"":""ark:/83110/x0/5eeb1586-f007-522a-bfa4-742a400fd3e6"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5eeb1586-f007-522a-bfa4-742a400fd3e6,au_code
34b2c347-1c0b-5e1c-bae2-10618082c3fd,tg:lhsc:414,lh,lhsc,Object,e73_Titles,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,ar,artists (visual artists),au::9854,au::9854:1,au::9854g:1,,"dlod={""suggest"":[""/agents/people/1054378"",""au::9854"",""au::9854:1"",""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""Frans Joris"",""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d""],""name"":""Frans Joris"",""ark"":""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d"",""uri"":""/agents/people/1054378"",""id"":""au::9854:1"",""resourceArk"":""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au_code
9ef760ec-09ad-5721-9269-5c964154d8c9,tg:lhsc:432,lh,lhsc,Object,e73_Titles,21af64c8-ec7a-54ca-a77b-2ae55660c3c2,ar,artists (visual artists),au::16206,au::16206:1,au::16206g:1,,"dlod={""suggest"":[""/agents/people/1734042"",""au::16206"",""au::16206:1"",""ark:/83110/x0/21af64c8-ec7a-54ca-a77b-2ae55660c3c2"",""Julien Ruymen"",""ark:/83110/x0/449aea4b-ce30-52fb-bf51-ebb528e5cf2f""],""name"":""Julien Ruymen"",""ark"":""ark:/83110/x0/449aea4b-ce30-52fb-bf51-ebb528e5cf2f"",""uri"":""/agents/people/1734042"",""id"":""au::16206:1"",""resourceArk"":""ark:/83110/x0/21af64c8-ec7a-54ca-a77b-2ae55660c3c2"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/21af64c8-ec7a-54ca-a77b-2ae55660c3c2,au_code
df8f5f2b-454c-5245-8212-bd02c7fe458f,tg:lhsc:9257,lh,lhsc,Object,e73_Titles,02d6530d-c66b-5f8a-8c73-397aea8806fe,ar,artists (visual artists),au::10331,au::10331:1,au::10331g:1,,"dlod={""suggest"":[""/agents/people/1105417"",""au::10331"",""au::10331:1"",""ark:/83110/x0/02d6530d-c66b-5f8a-8c73-397aea8806fe"",""Ben Klein"",""ark:/83110/x0/fb66c7ec-eab1-521f-8d91-bcdef3e43627""],""name"":""Ben Klein"",""ark"":""ark:/83110/x0/fb66c7ec-eab1-521f-8d91-bcdef3e43627"",""uri"":""/agents/people/1105417"",""id"":""au::10331:1"",""resourceArk"":""ark:/83110/x0/02d6530d-c66b-5f8a-8c73-397aea8806fe"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/02d6530d-c66b-5f8a-8c73-397aea8806fe,au_code
df8f5f2b-454c-5245-8212-bd02c7fe458f,tg:lhsc:9257,lh,lhsc,Object,e73_Titles,4828f795-fa4e-5412-b7eb-99aa31f4f3e4,ar,artists (visual artists),au::19586,au::19586:1,au::19586g:1,,"dlod={""suggest"":[""/agents/people/2095702"",""au::19586"",""au::19586:1"",""ark:/83110/x0/4828f795-fa4e-5412-b7eb-99aa31f4f3e4"",""Jef Verheyen"",""ark:/83110/x0/3f379fd7-98c6-51b6-b4f1-ee51d3af730f""],""name"":""Jef Verheyen"",""ark"":""ark:/83110/x0/3f379fd7-98c6-51b6-b4f1-ee51d3af730f"",""uri"":""/agents/people/2095702"",""id"":""au::19586:1"",""resourceArk"":""ark:/83110/x0/4828f795-fa4e-5412-b7eb-99aa31f4f3e4"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4828f795-fa4e-5412-b7eb-99aa31f4f3e4,au_code
808f6a8e-e8b3-5272-a4d3-07ea073480fc,tg:lhsc:744,lh,lhsc,Object,e73_Titles,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,ar,artists (visual artists),au::1083,au::1083:1,au::1083g:1,,"dlod={""suggest"":[""/agents/people/115881"",""au::1083"",""au::1083:1"",""ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28"",""Louis du Bar"",""ark:/83110/x0/5d72a934-f445-547b-b4af-9d6aaa1ee8d7""],""name"":""Louis du Bar"",""ark"":""ark:/83110/x0/5d72a934-f445-547b-b4af-9d6aaa1ee8d7"",""uri"":""/agents/people/115881"",""id"":""au::1083:1"",""resourceArk"":""ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au_code
472ede0f-28bc-51b7-9cfb-66c25d3a604a,tg:lhsc:9059,lh,lhsc,Object,e73_Titles,5fe9c86e-9886-5857-80e6-0000d06daf9d,ar,artists (visual artists),au::15440,au::15440:1,au::15440g:1,,"dlod={""suggest"":[""/agents/people/1652080"",""au::15440"",""au::15440:1"",""ark:/83110/x0/5fe9c86e-9886-5857-80e6-0000d06daf9d"",""Renaat Ramon"",""ark:/83110/x0/f7ac83a8-e945-5b8a-8f25-e9782fda7b7b""],""name"":""Renaat Ramon"",""ark"":""ark:/83110/x0/f7ac83a8-e945-5b8a-8f25-e9782fda7b7b"",""uri"":""/agents/people/1652080"",""id"":""au::15440:1"",""resourceArk"":""ark:/83110/x0/5fe9c86e-9886-5857-80e6-0000d06daf9d"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5fe9c86e-9886-5857-80e6-0000d06daf9d,au_code
e2ea8c56-b809-5924-9db2-cb8827748717,tg:lhsc:888,lh,lhsc,Object,e73_Titles,0953f629-385c-53dd-90c5-34195af0d575,ar,artists (visual artists),au::11642,au::11642:1,au::11642g:1,,"dlod={""suggest"":[""/agents/people/1245694"",""au::11642"",""au::11642:1"",""ark:/83110/x0/0953f629-385c-53dd-90c5-34195af0d575"",""Eugeen van der Linden-Van Ryswyck"",""ark:/83110/x0/211cc2b9-59ad-5e0a-9591-03a9a1b1944c""],""name"":""Eugeen van der Linden-Van Ryswyck"",""ark"":""ark:/83110/x0/211cc2b9-59ad-5e0a-9591-03a9a1b1944c"",""uri"":""/agents/people/1245694"",""id"":""au::11642:1"",""resourceArk"":""ark:/83110/x0/0953f629-385c-53dd-90c5-34195af0d575"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0953f629-385c-53dd-90c5-34195af0d575,au_code
b690029a-e07f-538f-bdc7-940b3ed93852,tg:lhsc:685,lh,lhsc,Object,e73_Titles,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,ar,artists (visual artists),au::9854,au::9854:1,au::9854g:1,,"dlod={""suggest"":[""/agents/people/1054378"",""au::9854"",""au::9854:1"",""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""Frans Joris"",""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d""],""name"":""Frans Joris"",""ark"":""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d"",""uri"":""/agents/people/1054378"",""id"":""au::9854:1"",""resourceArk"":""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au_code
6106ae53-85b6-574d-b2c2-fcdb66051e39,tg:lhsc:695,lh,lhsc,Object,e73_Titles,790b6aee-75b7-58c7-bae7-322fefed26ca,ar,artists (visual artists),au::8447,au::8447:1,au::8447g:1,,"dlod={""suggest"":[""/agents/people/903829"",""au::8447"",""au::8447:1"",""ark:/83110/x0/790b6aee-75b7-58c7-bae7-322fefed26ca"",""Frans van Havermaet"",""ark:/83110/x0/e9faa508-44b0-5827-ac66-03815b2c9d5d""],""name"":""Frans van Havermaet"",""ark"":""ark:/83110/x0/e9faa508-44b0-5827-ac66-03815b2c9d5d"",""uri"":""/agents/people/903829"",""id"":""au::8447:1"",""resourceArk"":""ark:/83110/x0/790b6aee-75b7-58c7-bae7-322fefed26ca"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/790b6aee-75b7-58c7-bae7-322fefed26ca,au_code
316fc5d3-8a6d-5fd3-bf20-ba48dac12a8a,tg:lhsc:949,lh,lhsc,Object,e73_Titles,60eec697-eada-53f4-9a8a-0654a0b99bec,ar,artists (visual artists),au::15304,au::15304:1,au::15304g:1,,"dlod={""suggest"":[""/agents/people/1637528"",""au::15304"",""au::15304:1"",""ark:/83110/x0/60eec697-eada-53f4-9a8a-0654a0b99bec"",""Henri Puvrez"",""ark:/83110/x0/fdc09c65-b80c-5b22-8ecb-89e1bd812189""],""name"":""Henri Puvrez"",""ark"":""ark:/83110/x0/fdc09c65-b80c-5b22-8ecb-89e1bd812189"",""uri"":""/agents/people/1637528"",""id"":""au::15304:1"",""resourceArk"":""ark:/83110/x0/60eec697-eada-53f4-9a8a-0654a0b99bec"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/60eec697-eada-53f4-9a8a-0654a0b99bec,au_code
b4c89bf5-3336-51b8-a397-1391534d0b00,tg:lhsc:821,lh,lhsc,Object,e73_Titles,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,ar,artists (visual artists),au::9854,au::9854:1,au::9854g:1,,"dlod={""suggest"":[""/agents/people/1054378"",""au::9854"",""au::9854:1"",""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""Frans Joris"",""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d""],""name"":""Frans Joris"",""ark"":""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d"",""uri"":""/agents/people/1054378"",""id"":""au::9854:1"",""resourceArk"":""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au_code
8a915278-3cd2-55d8-a69c-f8e704594675,tg:lhsc:959,lh,lhsc,Object,e73_Titles,a7fbc001-2d72-5b0b-a722-33d1d041adb1,ar,artists (visual artists),au::6003,au::6003:1,au::6003g:1,,"dlod={""suggest"":[""/agents/people/642321"",""au::6003"",""au::6003:1"",""ark:/83110/x0/a7fbc001-2d72-5b0b-a722-33d1d041adb1"",""Madeleine Duguet"",""ark:/83110/x0/e913377b-81e1-5a90-9070-328a10e56948""],""name"":""Madeleine Duguet"",""ark"":""ark:/83110/x0/e913377b-81e1-5a90-9070-328a10e56948"",""uri"":""/agents/people/642321"",""id"":""au::6003:1"",""resourceArk"":""ark:/83110/x0/a7fbc001-2d72-5b0b-a722-33d1d041adb1"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a7fbc001-2d72-5b0b-a722-33d1d041adb1,au_code
f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,tg:lhsc:1666,lh,lhsc,Object,e73_Titles,ce36cf54-1b37-536d-9ae6-3a7469b1d2e2,ar,artists (visual artists),au::910,au::910:1,au::910g:1,,"dlod={""suggest"":[""/agents/people/97370"",""au::910"",""au::910:1"",""ark:/83110/x0/ce36cf54-1b37-536d-9ae6-3a7469b1d2e2"",""M.Th. de Backer-Evers"",""ark:/83110/x0/6d1c095f-aba9-577a-beb1-10219cee7d4d""],""name"":""M.Th. de Backer-Evers"",""ark"":""ark:/83110/x0/6d1c095f-aba9-577a-beb1-10219cee7d4d"",""uri"":""/agents/people/97370"",""id"":""au::910:1"",""resourceArk"":""ark:/83110/x0/ce36cf54-1b37-536d-9ae6-3a7469b1d2e2"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce36cf54-1b37-536d-9ae6-3a7469b1d2e2,au_code
584542a4-dbf9-581f-8a60-3239aef09603,tg:lhsc:1676,lh,lhsc,Object,e73_Titles,6ae0a6a2-7a28-5337-89ab-7a4c3a6d9c1e,ar,artists (visual artists),au::54943,au::54943:1,au::54943g:1,,"dlod={""suggest"":[""/agents/people/5878901"",""au::54943"",""au::54943:1"",""ark:/83110/x0/6ae0a6a2-7a28-5337-89ab-7a4c3a6d9c1e"",""Arthur Craco"",""ark:/83110/x0/286cfb38-7955-519a-a635-d85ceabfeaf5""],""name"":""Arthur Craco"",""ark"":""ark:/83110/x0/286cfb38-7955-519a-a635-d85ceabfeaf5"",""uri"":""/agents/people/5878901"",""id"":""au::54943:1"",""resourceArk"":""ark:/83110/x0/6ae0a6a2-7a28-5337-89ab-7a4c3a6d9c1e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6ae0a6a2-7a28-5337-89ab-7a4c3a6d9c1e,au_code
71df2750-156f-5396-8a28-c27f724b1ea4,tg:lhsc:9386,lh,lhsc,Object,e73_Titles,7eb119d2-78b2-5a78-83cd-7020d1db1fbd,ar,artists (visual artists),au::2366,au::2366:1,au::2366g:1,,"dlod={""suggest"":[""/agents/people/253162"",""au::2366"",""au::2366:1"",""ark:/83110/x0/7eb119d2-78b2-5a78-83cd-7020d1db1fbd"",""Louis-Paul Boon"",""ark:/83110/x0/0c1dcd1c-2797-5154-993f-423a38730f0f""],""name"":""Louis-Paul Boon"",""ark"":""ark:/83110/x0/0c1dcd1c-2797-5154-993f-423a38730f0f"",""uri"":""/agents/people/253162"",""id"":""au::2366:1"",""resourceArk"":""ark:/83110/x0/7eb119d2-78b2-5a78-83cd-7020d1db1fbd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7eb119d2-78b2-5a78-83cd-7020d1db1fbd,au_code
0d8253f6-eb52-5b57-9192-981e3dce9354,tg:lhsc:1129,lh,lhsc,Object,e73_Titles,0b4a565d-b199-5ceb-8b34-e41eea1d79ba,ar,artists (visual artists),au::12288,au::12288:1,au::12288g:1,,"dlod={""suggest"":[""/agents/people/1314816"",""au::12288"",""au::12288:1"",""ark:/83110/x0/0b4a565d-b199-5ceb-8b34-e41eea1d79ba"",""Aimé de Martelaere"",""ark:/83110/x0/21b8e20a-169e-5e4f-954d-5d7942809e7e""],""name"":""Aimé de Martelaere"",""ark"":""ark:/83110/x0/21b8e20a-169e-5e4f-954d-5d7942809e7e"",""uri"":""/agents/people/1314816"",""id"":""au::12288:1"",""resourceArk"":""ark:/83110/x0/0b4a565d-b199-5ceb-8b34-e41eea1d79ba"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b4a565d-b199-5ceb-8b34-e41eea1d79ba,au_code
