ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on
60fca594-adb6-5b88-ba57-cfa947278320,tg:mpmak:131,mpm,mpmak,Tekstdrager,e73_Titles,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,opd,writers (clerical workers),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus"",""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""resourceArk"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au_code
5b671649-4092-5832-a1f9-a8ca4b0774e4,tg:mpmak:247,mpm,mpmak,Tekstdrager,e73_Titles,ef8de797-30b0-597d-b7a3-d4745423e3be,av,originators (administrative),au::108564,au::108564:1,au::108564g:1,,"dlod={""suggest"":[""/agents/people/11616348"",""au::108564"",""au::108564:1"",""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""Balthasar III Moretus"",""ark:/83110/x0/ea957aee-9b82-5fa9-89f0-62b3c5d39eca""],""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ea957aee-9b82-5fa9-89f0-62b3c5d39eca"",""uri"":""/agents/people/11616348"",""id"":""au::108564:1"",""resourceArk"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be,au_code
5b671649-4092-5832-a1f9-a8ca4b0774e4,tg:mpmak:247,mpm,mpmak,Tekstdrager,e73_Titles,7ef17b55-92c0-50fb-a0e4-31128fd7ab35,vd,begunstiger,au::109910,au::109910:1,au::109910g:1,,"dlod={""suggest"":[""/agents/people/12220062"",""au::109910"",""au::109910:1"",""ark:/83110/x0/7ef17b55-92c0-50fb-a0e4-31128fd7ab35"",""Karel II onbekend"",""ark:/83110/x0/0a41fe2a-a29f-5f0f-86b2-54dfda56ed5b""],""name"":""Karel II onbekend"",""ark"":""ark:/83110/x0/0a41fe2a-a29f-5f0f-86b2-54dfda56ed5b"",""uri"":""/agents/people/12220062"",""id"":""au::109910:1"",""resourceArk"":""ark:/83110/x0/7ef17b55-92c0-50fb-a0e4-31128fd7ab35"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7ef17b55-92c0-50fb-a0e4-31128fd7ab35,au_code
d5a3a593-2e2b-5b53-873b-6d921d86b2d6,tg:mpmak:257,mpm,mpmak,Tekstdrager,e73_Titles,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,av,originators (administrative),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus"",""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""resourceArk"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au_code
d5a3a593-2e2b-5b53-873b-6d921d86b2d6,tg:mpmak:257,mpm,mpmak,Tekstdrager,e73_Titles,fd50ef6d-9898-506f-af57-767c6fcdd57f,od,signers,au::110644,au::110644:1,au::110644g:1,,"dlod={""suggest"":[""/agents/people/11838908"",""au::110644"",""au::110644:1"",""ark:/83110/x0/fd50ef6d-9898-506f-af57-767c6fcdd57f"",""Petrus Moerentorf"",""ark:/83110/x0/253499c1-b687-5197-965b-25ee3a42a785""],""name"":""Petrus Moerentorf"",""ark"":""ark:/83110/x0/253499c1-b687-5197-965b-25ee3a42a785"",""uri"":""/agents/people/11838908"",""id"":""au::110644:1"",""resourceArk"":""ark:/83110/x0/fd50ef6d-9898-506f-af57-767c6fcdd57f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fd50ef6d-9898-506f-af57-767c6fcdd57f,au_code
68dbd63f-58bb-5a25-91ef-f1d1d30f80e9,tg:mpmak:412,mpm,mpmak,Tekstdrager,e73_Titles,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,va,recipients (people),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus"",""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""resourceArk"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au_code
68dbd63f-58bb-5a25-91ef-f1d1d30f80e9,tg:mpmak:412,mpm,mpmak,Tekstdrager,e73_Titles,7e42ba19-e39b-58c3-ae94-e5a49268569b,opd,writers (clerical workers),au::113582,au::113582:1,au::113582g:1,,"dlod={""suggest"":[""/agents/people/12153274"",""au::113582"",""au::113582:1"",""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""Levinus Vincent"",""ark:/83110/x0/d95a2ab9-7dca-5e3d-b898-931af85e8cde""],""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/d95a2ab9-7dca-5e3d-b898-931af85e8cde"",""uri"":""/agents/people/12153274"",""id"":""au::113582:1"",""resourceArk"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b,au_code
68dbd63f-58bb-5a25-91ef-f1d1d30f80e9,tg:mpmak:412,mpm,mpmak,Tekstdrager,e73_Titles,b2f29277-6de2-5f8d-9e92-b2499eaf326d,opd,writers (clerical workers),au::113585,au::113585:1,au::113585g:1,,"dlod={""suggest"":[""/agents/people/12153595"",""au::113585"",""au::113585:1"",""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""Ysbrand Vincent"",""ark:/83110/x0/56d7fbe1-b76f-5c8b-9a77-05807627e02b""],""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/56d7fbe1-b76f-5c8b-9a77-05807627e02b"",""uri"":""/agents/people/12153595"",""id"":""au::113585:1"",""resourceArk"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d,au_code
a5be2e94-1c1f-5b1c-afa7-0d90d3c1ad91,tg:mpmak:402,mpm,mpmak,Tekstdrager,e73_Titles,42798d8a-4823-5ee0-95af-a23264d6dc00,av,originators (administrative),au::13308,au::13308:1,au::13308g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1423956"",""au::13308"",""au::13308:1"",""ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00"",""Museum Plantin-Moretus"",""ark:/83110/x0/e65cf3d7-ed67-59e4-9d1f-9bb776880aa5""],""name"":""Museum Plantin-Moretus"",""ark"":""ark:/83110/x0/e65cf3d7-ed67-59e4-9d1f-9bb776880aa5"",""uri"":""/agents/corporate_entities/1423956"",""id"":""au::13308:1"",""resourceArk"":""ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00,au_code
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,mpm,mpmak,Tekstdrager,e73_Titles,f1b2adfe-75ec-5056-a4b2-350bf929a91c,va,recipients (people),au::114163,au::114163:1,au::114163g:1,,"dlod={""suggest"":[""/agents/people/12215441"",""au::114163"",""au::114163:1"",""ark:/83110/x0/f1b2adfe-75ec-5056-a4b2-350bf929a91c"",""Anna Lopez"",""ark:/83110/x0/069110b8-d8c2-53f3-a343-3351c699ac63""],""name"":""Anna Lopez"",""ark"":""ark:/83110/x0/069110b8-d8c2-53f3-a343-3351c699ac63"",""uri"":""/agents/people/12215441"",""id"":""au::114163:1"",""resourceArk"":""ark:/83110/x0/f1b2adfe-75ec-5056-a4b2-350bf929a91c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f1b2adfe-75ec-5056-a4b2-350bf929a91c,au_code
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,mpm,mpmak,Tekstdrager,e73_Titles,c274fe6e-ebf5-593e-a6b0-7f54624f3ebb,va,recipients (people),au::114075,au::114075:1,au::114075g:1,,"dlod={""suggest"":[""/agents/people/12206025"",""au::114075"",""au::114075:1"",""ark:/83110/x0/c274fe6e-ebf5-593e-a6b0-7f54624f3ebb"",""Elisabeth Lopez"",""ark:/83110/x0/cd1334fc-a1a3-5e07-ab0c-740dc54a967d""],""name"":""Elisabeth Lopez"",""ark"":""ark:/83110/x0/cd1334fc-a1a3-5e07-ab0c-740dc54a967d"",""uri"":""/agents/people/12206025"",""id"":""au::114075:1"",""resourceArk"":""ark:/83110/x0/c274fe6e-ebf5-593e-a6b0-7f54624f3ebb"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c274fe6e-ebf5-593e-a6b0-7f54624f3ebb,au_code
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,mpm,mpmak,Tekstdrager,e73_Titles,704e4fa1-8cc2-537e-8e76-ba7f29ffb11e,va,recipients (people),au::114164,au::114164:1,au::114164g:1,,"dlod={""suggest"":[""/agents/people/12215548"",""au::114164"",""au::114164:1"",""ark:/83110/x0/704e4fa1-8cc2-537e-8e76-ba7f29ffb11e"",""Maria Lopez"",""ark:/83110/x0/f3464ace-86c5-5b1e-8db5-6fbff7274d2c""],""name"":""Maria Lopez"",""ark"":""ark:/83110/x0/f3464ace-86c5-5b1e-8db5-6fbff7274d2c"",""uri"":""/agents/people/12215548"",""id"":""au::114164:1"",""resourceArk"":""ark:/83110/x0/704e4fa1-8cc2-537e-8e76-ba7f29ffb11e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/704e4fa1-8cc2-537e-8e76-ba7f29ffb11e,au_code
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,mpm,mpmak,Tekstdrager,e73_Titles,7113bf60-4d7f-5e59-8211-53151e404e61,vd,begunstiger,au::14861,au::14861:1,au::14861g:1,,"dlod={""suggest"":[""/agents/people/1590127"",""au::14861"",""au::14861:1"",""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""Christoffel Plantijn"",""ark:/83110/x0/370f6dcc-daf8-532d-9f59-3597057a5270""],""name"":""Christoffel Plantijn"",""ark"":""ark:/83110/x0/370f6dcc-daf8-532d-9f59-3597057a5270"",""uri"":""/agents/people/1590127"",""id"":""au::14861:1"",""resourceArk"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61,au_code
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,mpm,mpmak,Tekstdrager,e73_Titles,98ce9cbb-182e-59e3-bb38-558dc6e2fb03,vd,begunstiger,au::114074,au::114074:1,au::114074g:1,,"dlod={""suggest"":[""/agents/people/12205918"",""au::114074"",""au::114074:1"",""ark:/83110/x0/98ce9cbb-182e-59e3-bb38-558dc6e2fb03"",""Martin Lopez"",""ark:/83110/x0/e8823260-85ca-5bb5-befc-dd014b7bb5b6""],""name"":""Martin Lopez"",""ark"":""ark:/83110/x0/e8823260-85ca-5bb5-befc-dd014b7bb5b6"",""uri"":""/agents/people/12205918"",""id"":""au::114074:1"",""resourceArk"":""ark:/83110/x0/98ce9cbb-182e-59e3-bb38-558dc6e2fb03"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/98ce9cbb-182e-59e3-bb38-558dc6e2fb03,au_code
71368d70-ac7d-5355-aaac-dac6cea8f946,tg:mpmak:396,mpm,mpmak,Tekstdrager,e73_Titles,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,va,recipients (people),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus"",""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""resourceArk"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au_code
71368d70-ac7d-5355-aaac-dac6cea8f946,tg:mpmak:396,mpm,mpmak,Tekstdrager,e73_Titles,a836b364-be7f-5942-87cc-2e9778bdadf3,opd,writers (clerical workers),au::114175,au::114175:1,au::114175g:1,,"dlod={""suggest"":[""/agents/people/12216725"",""au::114175"",""au::114175:1"",""ark:/83110/x0/a836b364-be7f-5942-87cc-2e9778bdadf3"",""Felippa Fra"",""ark:/83110/x0/b411c498-092e-5cb9-9f1d-e4499809bccc""],""name"":""Felippa Fra"",""ark"":""ark:/83110/x0/b411c498-092e-5cb9-9f1d-e4499809bccc"",""uri"":""/agents/people/12216725"",""id"":""au::114175:1"",""resourceArk"":""ark:/83110/x0/a836b364-be7f-5942-87cc-2e9778bdadf3"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a836b364-be7f-5942-87cc-2e9778bdadf3,au_code
0271fa34-0f33-5df4-b297-36053f62a2cc,tg:mpmak:198,mpm,mpmak,Tekstdrager,e73_Titles,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au_code
0271fa34-0f33-5df4-b297-36053f62a2cc,tg:mpmak:198,mpm,mpmak,Tekstdrager,e73_Titles,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,va,recipients (people),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus"",""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""resourceArk"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au_code
db60acd0-4fa3-584f-894c-6d0a828d2098,tg:mpmak:188,mpm,mpmak,Tekstdrager,e73_Titles,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au_code
db60acd0-4fa3-584f-894c-6d0a828d2098,tg:mpmak:188,mpm,mpmak,Tekstdrager,e73_Titles,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,va,recipients (people),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus"",""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""resourceArk"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au_code
301a244a-7da1-5132-8326-287a7034ae8c,tg:mpmak:18,mpm,mpmak,Tekstdrager,e73_Titles,74ea85fd-c0b5-5e75-81e3-012d40e19483,av,originators (administrative),au::108358,au::108358:1,au::108358g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11594306"",""au::108358"",""au::108358:1"",""ark:/83110/x0/74ea85fd-c0b5-5e75-81e3-012d40e19483"",""Kapel van de Officina Plantiniana"",""ark:/83110/x0/73182b1f-d436-5a76-9e69-0abb05e6122c""],""name"":""Kapel van de Officina Plantiniana"",""ark"":""ark:/83110/x0/73182b1f-d436-5a76-9e69-0abb05e6122c"",""uri"":""/agents/corporate_entities/11594306"",""id"":""au::108358:1"",""resourceArk"":""ark:/83110/x0/74ea85fd-c0b5-5e75-81e3-012d40e19483"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/74ea85fd-c0b5-5e75-81e3-012d40e19483,au_code
ecc8a14b-d4cd-573e-b6be-b229505ada0e,tg:mpmak:225,mpm,mpmak,Tekstdrager,e73_Titles,9f62622e-af8f-5120-8bb2-771de1268484,av,originators (administrative),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus"",""ark:/83110/x0/4e6de5ef-6c8d-5a27-b44a-6604f7da8ad9""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/4e6de5ef-6c8d-5a27-b44a-6604f7da8ad9"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""resourceArk"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,au_code
ecc8a14b-d4cd-573e-b6be-b229505ada0e,tg:mpmak:225,mpm,mpmak,Tekstdrager,e73_Titles,0c0bc977-0e8c-57a6-b65c-8c0f114d7cca,opd,writers (clerical workers),au::108845,au::108845:1,au::108845g:1,,"dlod={""suggest"":[""/agents/people/11646415"",""au::108845"",""au::108845:1"",""ark:/83110/x0/0c0bc977-0e8c-57a6-b65c-8c0f114d7cca"",""Henrica Plantijn"",""ark:/83110/x0/5d32152b-2b02-59fd-9256-86e9d260cec3""],""name"":""Henrica Plantijn"",""ark"":""ark:/83110/x0/5d32152b-2b02-59fd-9256-86e9d260cec3"",""uri"":""/agents/people/11646415"",""id"":""au::108845:1"",""resourceArk"":""ark:/83110/x0/0c0bc977-0e8c-57a6-b65c-8c0f114d7cca"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0c0bc977-0e8c-57a6-b65c-8c0f114d7cca,au_code
86a4a758-4d7d-50f8-8bc2-b5ec8d5b169f,tg:mpmak:235,mpm,mpmak,Tekstdrager,e73_Titles,455c1363-f306-5b61-91c4-2c01d43428ab,av,originators (administrative),au::106906,au::106906:1,au::106906g:1,,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus"",""ark:/83110/x0/0026b2fc-a41d-5f87-8390-8814506dc5f4""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/0026b2fc-a41d-5f87-8390-8814506dc5f4"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""resourceArk"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,au_code
86a4a758-4d7d-50f8-8bc2-b5ec8d5b169f,tg:mpmak:235,mpm,mpmak,Tekstdrager,e73_Titles,1e190d6f-3c8a-5c8d-9ea3-1328abad016d,od,signers,au::109882,au::109882:1,au::109882g:1,,"dlod={""suggest"":[""/agents/people/11757374"",""au::109882"",""au::109882:1"",""ark:/83110/x0/1e190d6f-3c8a-5c8d-9ea3-1328abad016d"",""Barbara de Moy"",""ark:/83110/x0/bbfee53c-d185-58ab-ad01-6a29cc9c2cc6""],""name"":""Barbara de Moy"",""ark"":""ark:/83110/x0/bbfee53c-d185-58ab-ad01-6a29cc9c2cc6"",""uri"":""/agents/people/11757374"",""id"":""au::109882:1"",""resourceArk"":""ark:/83110/x0/1e190d6f-3c8a-5c8d-9ea3-1328abad016d"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1e190d6f-3c8a-5c8d-9ea3-1328abad016d,au_code
f4b3328c-24a8-51b1-b7f1-4532e846af81,tg:mpmak:143,mpm,mpmak,Tekstdrager,e73_Titles,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au_code
97caed4b-b793-5fe5-8470-4b8b3fc224ac,tg:mpmak:153,mpm,mpmak,Tekstdrager,e73_Titles,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au_code
46406d70-531f-5e36-b16d-32c373cc71dd,tg:mpmak:45,mpm,mpmak,Tekstdrager,e73_Titles,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au_code
46406d70-531f-5e36-b16d-32c373cc71dd,tg:mpmak:45,mpm,mpmak,Tekstdrager,e73_Titles,7f996130-10f3-540e-9cbc-c131aa3a5f75,va,recipients (people),au::108458,au::108458:1,au::108458g:1,,"dlod={""suggest"":[""/agents/people/11605006"",""au::108458"",""au::108458:1"",""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""Franciscus Joannes Moretus"",""ark:/83110/x0/a0c710ad-9a2f-5bef-861d-fec3bdb58ad5""],""name"":""Franciscus Joannes Moretus"",""ark"":""ark:/83110/x0/a0c710ad-9a2f-5bef-861d-fec3bdb58ad5"",""uri"":""/agents/people/11605006"",""id"":""au::108458:1"",""resourceArk"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75,au_code
