ResourceID,brocade.id,card,order,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type
83470d4e-6bfc-54e7-bf1b-e1f38f9170e7,tg:lhhs:15925,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:123077,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
2b394959-9bee-519a-9b79-512712f9b987,tg:lhhs:19617,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. II, p. 432",Nederlands,remarks
7733f5e0-1fa3-5349-af90-83c5120a2c23,tg:lhhs:2748,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:235982,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"jg. I, 2 (1845-1846), p.75-76",Nederlands,remarks
9e7dc084-6205-51b3-b504-85865176c988,tg:lhhs:16457,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:210238,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"nr. 17  (December 1953), p. 19-57",Nederlands,remarks
60e5f426-218d-5d7a-82c4-7b13f91c9779,tg:lhhs:16202,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:7023876,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
0d822d22-50eb-5d57-93f8-d00a521cbb97,tg:lhhs:16337,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:769249,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
b8f73b55-cf4e-5ff8-9914-4881b470e0b1,tg:lhhs:16327,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:7023876,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
dddc26bc-dca3-58b2-b611-bd8867f823c0,tg:lhhs:17110,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191713,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
740c6ef2-081c-50a0-b5e8-8d240bdc5d24,tg:lhhs:15760,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:126783,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
a8d1707d-2ed5-5cdf-8b97-66df8829b107,tg:lhhs:19628,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl II, p. 218",Nederlands,remarks
478ac16d-8b51-54f6-9ed7-c7c51c84d8fe,tg:lhhs:16913,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:486217,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
2612f664-8272-517f-a097-42bed6ea4191,tg:lhhs:17842,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:186194,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
0ff53442-cd92-50f5-a764-9dea3cc7dc03,tg:lhhs:16373,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1961) p. 839-850,Nederlands,remarks
325257cc-ab6e-53c2-926c-df159879d1fd,tg:lhhs:16363,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1961) p. 224-232,Nederlands,remarks
67a52c4e-25c0-54f4-918c-8d0f586526e9,tg:lhhs:15746,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:128401,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
67a52c4e-25c0-54f4-918c-8d0f586526e9,tg:lhhs:15746,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:922817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1901, p. 417-418",Nederlands,remarks
4fc739e0-9eff-5a32-b55d-8e81680d5c69,tg:lhhs:19394,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:14307629,https://anet.be/record/opacehc/,Link naar bibliotheekcatalogus EHC,"E. Depreter, 'Toelichting bij de Cadavres Exquis, Gust Gils in zijn experiment, Sel-reeks 7, Academia Press, Gent, 2015, 163-168.",Nederlands,remarks
5698f1a6-bd6b-550e-92b5-6563e3e3c658,tg:lhhs:19653,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 251-266",Nederlands,remarks
5d14d28a-b1ed-5fe0-927c-7f82019a2be2,tg:lhhs:15906,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:654995,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
fac4d749-5a9c-526f-944c-845e6bac44d2,tg:lhhs:16461,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:210238,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"nr. 17 (december 1953), p. 19-57.",Nederlands,remarks
fac4d749-5a9c-526f-944c-845e6bac44d2,tg:lhhs:16461,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:6886860,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
fa70c1f7-a934-584b-9830-fc5854d54f1d,tg:lhhs:17109,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:699900,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
827e7ba1-c080-578f-a3c9-0f5396f35120,tg:lhhs:15964,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655118,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
18437889-1244-5da4-9439-d76b0d9d52a9,tg:lhhs:19631,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl II, p. 222-223",Nederlands,remarks
45020311-d1ac-5f06-a8cb-c252e4e9c6de,tg:lhhs:19621,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. II, p. 472",Nederlands,remarks
a75b1f26-b009-5c05-8bf4-66da6a0d9f9e,tg:lhhs:3673,e73_ExternalRelations,1,gepubliceerd in /als,cons001baes01_01/cons001baes01_01_0001.php,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,,,
a75b1f26-b009-5c05-8bf4-66da6a0d9f9e,tg:lhhs:3673,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:571481,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
4d07cb6b-e267-50ba-9d09-b9455a3f7743,tg:lhhs:16362,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1960) p. 1195-1200,Nederlands,remarks
e240770e-7cc8-56c2-ac5b-c9ebef901008,tg:lhhs:16372,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1961) p. 606-618,Nederlands,remarks
1762a3b9-e9a7-580f-a072-89cb56d88b60,tg:lhhs:15747,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:128401,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
a674f23c-dd0a-5d3a-b062-6ba67f682874,tg:lhhs:2750,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:235982,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"jg. I, 2 (1845-1846), p.75-76",Nederlands,remarks
d25f5f96-a383-5b98-ac99-4c37f63a4adf,tg:lhhs:16460,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6886860,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
06cf2849-c098-57f6-8a72-1e3876713558,tg:lhhs:15907,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:654995,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
5e0fabe8-9f4f-5fe8-8664-a27b9edd52b8,tg:lhhs:19652,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 316",Nederlands,remarks
feb4d4c4-a32b-54ea-a2a6-7b7a9a720efb,tg:lhhs:19620,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. II, p. 449",Nederlands,remarks
77a3aa78-77e7-5348-b870-a679c888784e,tg:lhhs:19630,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. II, p. 221; Dl. III, p. 253",Nederlands,remarks
d96c8e90-d797-572e-ae32-94428f493509,tg:lhhs:4875,e73_ExternalRelations,1,gepubliceerd in /als,zett001mijn01_01,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,DBNL,Nederlands,remarks
d96c8e90-d797-572e-ae32-94428f493509,tg:lhhs:4875,e73_ExternalRelations,2,gerelateerde publicatie,c:lvd:209338,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"  
Mijnheer Luchtervelde van Eugeen Zetternam (1826-1855) / Marcel de Smedt  *Spiegel der letteren*, 36, nr. 2- 3,  p. 131- 147.",Nederlands,remarks
d96c8e90-d797-572e-ae32-94428f493509,tg:lhhs:4875,e73_ExternalRelations,3,gepubliceerd in /als,c:lvd:159547,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
092c0753-af62-5c18-ab81-3da2b2fa52b9,tg:lhhs:18383,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:163871,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
34b07e31-da57-5b4e-b54f-484e25080642,tg:lhhs:17108,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:699900,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
1a4d30fa-ff1c-5f69-8143-72b8f846acfa,tg:lhhs:16319,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:162900,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
45fc20ca-c119-5f76-85ad-9dfd9b78ed1a,tg:lhhs:17330,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:106900,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
45fc20ca-c119-5f76-85ad-9dfd9b78ed1a,tg:lhhs:17330,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:106899,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
5de5bb4c-99fc-5250-8c9a-5c98c03f0d4a,tg:lhhs:17283,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:128533,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
e7999364-2347-5b4c-b38b-e71206919e0b,tg:lhhs:17517,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:571207,https://anet.be/record/opacehc/,Bibliotheekcollectie in EHC,,,
8b5312ce-23a0-5f62-b164-9f495d39913a,tg:lhhs:16456,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:210238,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"nr. 17  (December 1953), p. 19-57",Nederlands,remarks
8b5312ce-23a0-5f62-b164-9f495d39913a,tg:lhhs:16456,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:6886860,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,Definitieve uitgave,Nederlands,remarks
e06d1e52-447a-5190-af8e-f8e444cf715f,tg:lhhs:19639,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 146-165",Nederlands,remarks
45d2f8d5-5cfd-50d2-867a-d9ff9ec26040,tg:lhhs:19629,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl II, p. 211",Nederlands,remarks
fc043b94-24fe-57d7-9398-64b2fb483be2,tg:lhhs:18600,e73_ExternalRelations,1,gepubliceerd in /als,osta002gbor02_01/osta002gbor02_01_0001.php,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,,,
fc043b94-24fe-57d7-9398-64b2fb483be2,tg:lhhs:18600,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:11862,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
a868a220-2bce-556b-bb35-ff6a99295033,tg:lhhs:15761,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:126783,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
19378bee-f468-5b83-ad2f-67e83b2774a3,tg:lhhs:16326,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:7023876,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
a9fc7080-b3fd-5799-968b-7e747f1a66fc,tg:lhhs:16336,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:102937,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
f9af3fd6-4d75-5e28-b5bd-80abe60d70ca,tg:lhhs:5434,e73_ExternalRelations,1,gepubliceerd in /als,cons001voll36_01/cons001voll36_01_0021.php,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,,,
be4d8a9d-4195-5540-8eba-17de2ccfb7ce,tg:lhhs:19445,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:472461,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
84b3aed0-2f5d-5d25-acbf-a8248fe1596d,tg:lhhs:17843,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:164604,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
98fc8af4-c193-5fbe-93d8-a7f51bee7890,tg:lhhs:16895,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:2401035,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
e4627161-59a1-5d1e-abc2-e4815071f480,tg:lhhs:2752,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:198240,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
e4627161-59a1-5d1e-abc2-e4815071f480,tg:lhhs:2752,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:420400,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
3b2f3a3e-b0ae-5886-a542-8b5f8820a5f6,tg:lhhs:15745,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:128401,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
3b2f3a3e-b0ae-5886-a542-8b5f8820a5f6,tg:lhhs:15745,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:922817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1900, p. 108",Nederlands,remarks
992ce359-e851-5560-87d2-c093df2d10d1,tg:lhhs:17288,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:448106,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
375e05d1-412b-53e5-87e7-e3c72372b962,tg:lhhs:16370,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1961) p. 721-732,Nederlands,remarks
7bcc08a7-0cd5-5df2-9f47-e4f9afadeb9a,tg:lhhs:16360,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:71010,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 149-153,Nederlands,remarks
576ed979-8be0-538a-8979-f07b52e91545,tg:lhhs:19632,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 312-327",Nederlands,remarks
2a1babc7-27cc-523b-9e2e-d478bbe981be,tg:lhhs:19622,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 180-187",Nederlands,remarks
b4925ced-1caf-5103-843f-b59d00338bf0,tg:lhhs:16568,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:846835,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
bb9774b3-0a61-5ae8-86a8-62ae75e465de,tg:lhhs:3111,e73_ExternalRelations,1,gepubliceerd in /als,cons001voll28_01/cons001voll28_01_0011.php,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,,,
bb9774b3-0a61-5ae8-86a8-62ae75e465de,tg:lhhs:3111,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:571596,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
20eb649e-fdab-537f-b156-635e1eec47f3,tg:lhhs:16462,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:558727,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
20eb649e-fdab-537f-b156-635e1eec47f3,tg:lhhs:16462,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
b041e134-8a78-5a6c-8a26-ee68496922cf,tg:lhhs:17999,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:499932,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
466029bd-47e5-5c9d-95dd-a0e05756849e,tg:lhhs:19650,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 243",Nederlands,remarks
2c981062-20fb-5765-a903-36a3e1fd6f2d,tg:lhhs:17848,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:124327,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
724ee551-4dd0-534c-b6f7-0f89db3b58c8,tg:lhhs:19640,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 195-219",Nederlands,remarks
e0aa98e5-ff7a-5977-bf29-1cab0eb4d804,tg:lhhs:15905,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655108,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
6c57e112-3b5b-592b-a33e-f57a84f07520,tg:lhhs:16369,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1961-612 p. 494-495,Nederlands,remarks
a48c7151-d07e-5789-bebc-9fff0d849a7a,tg:lhhs:15951,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655159,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d406dc1e-7edd-5e3f-90f1-7afd7aef62eb,tg:lhhs:20195,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:12870195,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
fc107a39-b023-5617-90fc-b18224fc9efe,tg:lhhs:19614,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. IV, p. 423-425",Nederlands,remarks
ea2fd8fb-c6ce-521e-8228-ffec417c9361,tg:lhhs:17161,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:114023,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,1917-1918,Nederlands,remarks
8be6cac0-8f22-535e-9d78-34200ea701f9,tg:lhhs:19649,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 242",Nederlands,remarks
0c68a61f-b76e-5cbe-802f-19e24f759df5,tg:lhhs:19659,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. IV, p. 324-330",Nederlands,remarks
81fd6037-c718-5d84-a492-b28897dc98e2,tg:lhhs:17841,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:186194,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
b7a07350-cb37-5bab-b2fa-a84950361b92,tg:lhhs:16324,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:402380,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
c6f2a344-7234-5ebd-a0cf-0a529beaccc7,tg:lhhs:16571,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:179817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
ef177a30-702a-56a7-8de5-bf33bf631216,tg:lhhs:16368,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:539643,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 7-16,Nederlands,remarks
511417f1-824e-523c-b3b0-f4210982b2da,tg:lhhs:15950,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655159,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
1113ad7f-35a9-5be2-925a-d7992fd59ebc,tg:lhhs:19658,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. IV, p. 400-401",Nederlands,remarks
f2a967be-bb6f-53d2-9874-c9ee84708ec0,tg:lhhs:17850,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13379,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
09021e4f-395e-5950-ba89-bff6e753dda4,tg:lhhs:19648,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 237-241",Nederlands,remarks
af895b81-3704-51ee-9964-e444f2f57a11,tg:lhhs:19446,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:472461,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"In zijn ‘Herinneringen’ (Brieven aan Morris – 1989) schrijft Maurice Roggeman: “De invloed van film op het werk van Louis voelt men zeer sterk aan in ‘Vergeten straat’ en trouwens in al zijn ander werk. Na de bevrijding begon hijzelf ook filmscenario’s te schrijven. Zijn eerste poging heette: ‘Niets dan wat oorlog’. Wij waren zinnens er zelf een korte film van te draaien, maar bij gebrek aan centen is er nooit wat van gekomen.”",Nederlands,remarks
af895b81-3704-51ee-9964-e444f2f57a11,tg:lhhs:19446,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:529067,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
209077db-b553-5892-82d1-3580ec553a48,tg:lhhs:16357,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:131280,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
99a00e49-8002-5b34-b346-8dc52f01b6a5,tg:lhhs:17160,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:3158419,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,1 augustus 1922,Nederlands,remarks
1e8bb314-c2ca-5bb3-9026-b575cedda6a3,tg:lhhs:16560,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:235982,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"jg 1 (1846) nr. 2, p. 109-114",Nederlands,remarks
daa3eefc-ca0f-582a-933a-c3254ce472c6,tg:lhhs:16325,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:7023876,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
7858de3f-7554-5b3f-ab5e-fa59eb618044,tg:lhhs:2800,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:6972002,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,1882,Nederlands,remarks
c0f5b56e-92b7-52b8-8434-151b236cab9f,tg:lhhs:16894,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:2401035,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
ed3ae99c-4a66-5078-8ed2-fc4779a14f72,tg:lhhs:15744,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:128401,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
ed3ae99c-4a66-5078-8ed2-fc4779a14f72,tg:lhhs:15744,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:922817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1900, p. 105-106",Nederlands,remarks
c852f769-2e13-535f-8252-cb27e107bed4,tg:lhhs:2753,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,jg. 1 p. 114-117,Nederlands,remarks
f59937da-0e39-5c89-b484-7e7425286de0,tg:lhhs:15898,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:646210,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
fad39c31-f496-5dda-916d-ed971e4f34d9,tg:lhhs:16313,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:564071,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
2580d9b6-8ae0-5f69-8ce2-10303d3b86db,tg:lhhs:16361,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:6932,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 178-187,Nederlands,remarks
6cccb36c-fe45-5943-9696-58c0d5c9c1ce,tg:lhhs:16371,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1962) p. 717-724,Nederlands,remarks
cb57d2b0-a44e-5fd8-83c8-634c99c66c38,tg:lhhs:1010,e73_ExternalRelations,1,gepubliceerd in /als,index.htm,http://edities.kantl.be/daisne/,uniform resource locators,,,
f20c9bb7-af10-5ab7-9d66-7d9c79d13774,tg:lhhs:16569,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:846835,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
c29f57a1-79e9-571d-b8f8-dfdca879f12a,tg:lhhs:17892,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:479084,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
f5f6d8a5-2f22-57ad-b4da-0ea4aeaaa7f1,tg:lhhs:19633,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl II, p. 226",Nederlands,remarks
cef6b557-e9d2-55e8-871e-1cf6aba2dbb8,tg:lhhs:15904,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655108,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
c2a674d8-19a4-5104-bcf5-57c4255ec1b9,tg:lhhs:17849,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:124327,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
44d4cd58-beae-54a7-b499-cac5aed1d579,tg:lhhs:19651,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 244-250",Nederlands,remarks
e33a589a-7aac-53ef-a883-b6df7eff8ffb,tg:lhhs:16463,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:100276,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
