ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type
57a9dec6-217d-5197-a9d4-51acc56cf755,tg:lhhs:17270_#1,e22_AcquisitionNumbers,1,132903/a-l,aanwinst nummer
55de07d2-4dcf-5284-a414-41effb12f5c6,tg:lhhs:5451_#1,e22_AcquisitionNumbers,1,148688/a-d,aanwinst nummer
82722140-1e65-56db-b04d-b614e699a665,tg:lhhs:10236_#1,e22_AcquisitionNumbers,1,97740,aanwinst nummer
3bc754a3-e5c1-5d8b-8823-8e86f1d2f114,tg:lhhs:3884_#1,e22_AcquisitionNumbers,1,149697/10a-t,aanwinst nummer
97cd1a59-5741-5a38-9922-c7b5f7e405fe,tg:lhhs:11001_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
76862479-9e5c-5ca2-b0ec-8bfce0fd8926,tg:lhhs:1040_#1,e22_AcquisitionNumbers,1,80698/9-11,aanwinst nummer
bf7250d7-23e0-5ffd-a7f8-8a0379a742c3,tg:lhhs:590_#1,e22_AcquisitionNumbers,1,129023/1-2,aanwinst nummer
77e5da2f-0ed4-5e71-9031-422c7e138e1e,tg:lhhs:14627_#1,e22_AcquisitionNumbers,1,90813/6,aanwinst nummer
33739380-6a09-557c-aac3-ca76299a4cd0,tg:lhhs:4666_#1,e22_AcquisitionNumbers,1,31252,aanwinst nummer
ff459d5a-8504-5ffb-9ccc-e00649e4169e,tg:lhhs:20270_#1,e22_AcquisitionNumbers,1,103446,aanwinst nummer
aa5de3d4-c644-5815-b6b2-921cd57dcefa,tg:lhhs:39_#1,e22_AcquisitionNumbers,1,121951,aanwinst nummer
ca4a5c41-fe3c-572c-8c9d-7a41d22b473b,tg:lhhs:11998_#1,e22_AcquisitionNumbers,1,200845/3,aanwinst nummer
601a76c6-c6c8-51e1-b443-d4573b784e3d,tg:lhhs:6006_#1,e22_AcquisitionNumbers,1,92438/5,aanwinst nummer
5023e47f-27a7-5c5e-9779-829f4dbf185b,tg:lhhs:3620_#1,e22_AcquisitionNumbers,1,86013/3,aanwinst nummer
20260f83-20ba-5e46-b320-40192e68543d,tg:lhhs:1138_#1,e22_AcquisitionNumbers,1,80697/5,aanwinst nummer
cae318eb-5b61-5fd9-bf2f-7b10e7992dc6,tg:lhhs:11179_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
2641c6da-4ad7-5a75-b60e-5a9479c024e5,tg:lhhs:5214_#1,e22_AcquisitionNumbers,1,177496/1 - 9,aanwinst nummer
685d2dd1-6210-53b5-b9e0-62f0241a9a3e,tg:lhhs:10473_#1,e22_AcquisitionNumbers,1,200296/6,aanwinst nummer
05058c49-81e2-5e5a-bd85-f711d12a9f3b,tg:lhhs:20308_#1,e22_AcquisitionNumbers,1,103485/2,aanwinst nummer
54667303-ef5e-5614-8155-e1bb1feb93d5,tg:lhhs:2252_#1,e22_AcquisitionNumbers,1,99138/30,aanwinst nummer
20ae99e6-5533-5e2b-ac69-24ab8a613bb0,tg:lhhs:12213_#1,e22_AcquisitionNumbers,1,95144/5,aanwinst nummer
8a2c61a4-7221-5667-a668-523127f71dee,tg:lhhs:13719_#1,e22_AcquisitionNumbers,1,217528,aanwinst nummer
1eb4c990-4ef3-5c8f-915f-717adfb1dc6e,tg:lhhs:7474_#1,e22_AcquisitionNumbers,1,144999/a-d,aanwinst nummer
db262e9e-594f-5b58-9839-3a460804fda9,tg:lhhs:17435_#1,e22_AcquisitionNumbers,1,132845/1-24,aanwinst nummer
86f998f9-96da-5098-b3c7-638e9de825f5,tg:lhhs:3758_#1,e22_AcquisitionNumbers,1,36563/36,aanwinst nummer
d9b33726-2dc8-55d4-92f1-27d66bfeead9,tg:lhhs:11988_#1,e22_AcquisitionNumbers,1,201703/a-d,aanwinst nummer
7b2336f4-d28a-507f-ac62-61c778a6585f,tg:lhhs:29_#1,e22_AcquisitionNumbers,1,179279/1,aanwinst nummer
d818d5fb-3daf-59ab-b43d-94571c36e9b7,tg:lhhs:6016_#1,e22_AcquisitionNumbers,1,92438/13,aanwinst nummer
412479c9-9847-5546-aa9b-3e2dd40a2e1b,tg:lhhs:13671_#1,e22_AcquisitionNumbers,1,86997,aanwinst nummer
f95bf9b5-aba0-51fa-929e-ad8e75df9275,tg:lhhs:3630_#1,e22_AcquisitionNumbers,1,129918/a-f,aanwinst nummer
ada0f8a0-595d-53bc-ba26-5539dc8002f3,tg:lhhs:1050_#1,e22_AcquisitionNumbers,1,47944/2a-2b,aanwinst nummer
c43c1562-5b9c-5bb9-90f8-cd43082d415f,tg:lhhs:580_#1,e22_AcquisitionNumbers,1,63223/1a - e,aanwinst nummer
2b6c09ba-6e89-556e-b4bd-f2d0eb8a0f4b,tg:lhhs:11011_#1,e22_AcquisitionNumbers,1,200601/1 - 46,aanwinst nummer
18d4de82-dc1d-5549-8983-21df16ab0706,tg:lhhs:20260_#1,e22_AcquisitionNumbers,1,69822/2,aanwinst nummer
34e92ad1-0f8d-52b8-b372-e00763b07b91,tg:lhhs:4676_#1,e22_AcquisitionNumbers,1,165680/3,aanwinst nummer
1a1783ba-e90e-5f68-8173-fa16f9e62b79,tg:lhhs:14637_#1,e22_AcquisitionNumbers,1,57343/42,aanwinst nummer
89654586-a1c2-5884-846a-dc95e97d4c2a,tg:lhhs:12203_#1,e22_AcquisitionNumbers,1,95139/7,aanwinst nummer
369d71bb-2832-5d40-b23c-8012caecd296,tg:lhhs:8797_#1,e22_AcquisitionNumbers,1,80430/3,aanwinst nummer
5ac3dfce-b0e0-59b0-9a05-aae2a7835c5a,tg:lhhs:2242_#1,e22_AcquisitionNumbers,1,202667,aanwinst nummer
e42bb46f-8700-534e-bdff-5f502a60408e,tg:lhhs:17425_#1,e22_AcquisitionNumbers,1,30280/2-4,aanwinst nummer
c8199c41-4b20-5f8f-9978-8550a8ee8239,tg:lhhs:3748_#1,e22_AcquisitionNumbers,1,36563/31,aanwinst nummer
61e12131-d01f-5bcd-a031-e2d3ca7214db,tg:lhhs:13709_#1,e22_AcquisitionNumbers,1,217813/1-22,aanwinst nummer
328f6a69-96f5-5361-9214-884b13a44bdf,tg:lhhs:7464_#1,e22_AcquisitionNumbers,1,2066,aanwinst nummer
d9c89089-4159-584b-94e8-2fdf40fb471a,tg:lhhs:11169_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
793a90d5-9c64-5b42-8d1e-299e24630de6,tg:lhhs:21612_#1,e22_AcquisitionNumbers,1,196 437 / 50,aanwinst nummer
2cfeafb3-b252-5992-9147-5b9763d4dd16,tg:lhhs:5204_#1,e22_AcquisitionNumbers,1,67563/2b,aanwinst nummer
7edb528f-7ad7-5504-80b7-b871a06fb23c,tg:lhhs:15245_#1,e22_AcquisitionNumbers,1,66851,aanwinst nummer
c6abe2ad-f06b-5ab6-904a-9d64af8ac962,tg:lhhs:1128_#1,e22_AcquisitionNumbers,1,202562/1-7,aanwinst nummer
18a09430-e88e-56c6-9b0a-5ad08b692ca9,tg:lhhs:10463_#1,e22_AcquisitionNumbers,1,200383,aanwinst nummer
d5077990-81a2-549b-8726-ad67b788cfeb,tg:lhhs:20318_#1,e22_AcquisitionNumbers,1,103867/155,aanwinst nummer
3bcdedc3-b922-5120-8a38-39ea9c8ba7ef,tg:lhhs:3546_#1,e22_AcquisitionNumbers,1,87208/15a-b,aanwinst nummer
bf4ee0e7-2596-56c9-a60c-75a8de3737c6,tg:lhhs:9093_#1,e22_AcquisitionNumbers,1,98312,aanwinst nummer
2beb7a5c-c5db-5883-bbdf-d3746797a145,tg:lhhs:13507_#1,e22_AcquisitionNumbers,1,217620,aanwinst nummer
a37a6810-f638-5fe3-8a4a-832b3e19328b,tg:lhhs:5993_#1,e22_AcquisitionNumbers,1,202748/63,aanwinst nummer
0f049ea1-2e7e-5961-b165-60497368f762,tg:lhhs:6360_#1,e22_AcquisitionNumbers,1,88267/3,aanwinst nummer
c8f00d1a-437b-516c-a3c1-776f3bfde5d3,tg:lhhs:8599_#1,e22_AcquisitionNumbers,1,14352/6,aanwinst nummer
93b065df-2d5b-5442-b718-4b2455d29ab9,tg:lhhs:14541_#1,e22_AcquisitionNumbers,1,219369/13-14,aanwinst nummer
21a4b943-0188-5fa7-94d2-334e2c3efcc8,tg:lhhs:4500_#1,e22_AcquisitionNumbers,1,35607/108,aanwinst nummer
7ac6b0d1-555b-5046-9d72-5e0d72a69ff4,tg:lhhs:20116_#1,e22_AcquisitionNumbers,1,161346/1-51,aanwinst nummer
f8cd8288-d167-5032-ba17-b81286c3ecff,tg:lhhs:12994_#1,e22_AcquisitionNumbers,1,"15281, 203589",aanwinst nummer
d3b562fe-6dae-5566-9977-e8e6f8f723ca,tg:lhhs:11367_#1,e22_AcquisitionNumbers,1,114040/17,aanwinst nummer
9effa90d-5dee-5b8f-a02f-8a374a65fb32,tg:lhhs:1326_#1,e22_AcquisitionNumbers,1,13596/1,aanwinst nummer
5a66093e-f1e4-5fce-b609-591eb906ec43,tg:lhhs:7712_#1,e22_AcquisitionNumbers,1,119641/e,aanwinst nummer
4ed18e2a-8012-58e1-8851-9fe498ea6145,tg:lhhs:2134_#1,e22_AcquisitionNumbers,1,28537/7-19,aanwinst nummer
2d0b38b1-a499-5380-8f03-d2203a02d1ac,tg:lhhs:6218_#1,e22_AcquisitionNumbers,1,92438/147,aanwinst nummer
afdd3e60-2c0d-5059-8255-5032d0fe9e91,tg:lhhs:12175_#1,e22_AcquisitionNumbers,1,95116/39,aanwinst nummer
97384da0-6bc9-5469-b247-df21468dc862,tg:lhhs:4478_#1,e22_AcquisitionNumbers,1,62249,aanwinst nummer
33d02730-4742-55ea-ac87-257c9264cc63,tg:lhhs:19833_#1,e22_AcquisitionNumbers,1,100654,aanwinst nummer
6241bffb-6c7c-542f-9945-c5308056922a,tg:lhhs:10715_#1,e22_AcquisitionNumbers,1,30746/5,aanwinst nummer
bf767196-d230-5eb9-9651-f6b0af02c6d0,tg:lhhs:14439_#1,e22_AcquisitionNumbers,1,219288/1-19,aanwinst nummer
8107da91-89a6-5662-a496-196bc884880d,tg:lhhs:9872_#1,e22_AcquisitionNumbers,1,67657,aanwinst nummer
6befb794-3d6e-583a-8e43-cb6c5ae9ba82,tg:lhhs:5172_#1,e22_AcquisitionNumbers,1,35607/98,aanwinst nummer
372fe8a6-b97a-5c02-9682-3c700b449f51,tg:lhhs:4510_#1,e22_AcquisitionNumbers,1,135765/2,aanwinst nummer
f575ddbd-83a8-582f-8c49-f15a1802a080,tg:lhhs:1336_#1,e22_AcquisitionNumbers,1,88870,aanwinst nummer
761ae4f1-c776-5633-9f86-096849bde8d7,tg:lhhs:12984_#1,e22_AcquisitionNumbers,1,15836,aanwinst nummer
f24a9b12-4ee2-5e2e-9fe5-87cc07603159,tg:lhhs:11377_#1,e22_AcquisitionNumbers,1,8154,aanwinst nummer
c447ab12-2bad-5d8f-863d-80a4da19127a,tg:lhhs:13517_#1,e22_AcquisitionNumbers,1,217630,aanwinst nummer
23e5ed70-5ca0-5f75-8b05-fc278c21e14f,tg:lhhs:3556_#1,e22_AcquisitionNumbers,1,87210/3a-h,aanwinst nummer
42abb939-6875-5f51-b8cf-a5f7832c9bb4,tg:lhhs:9083_#1,e22_AcquisitionNumbers,1,98313,aanwinst nummer
4038c2c2-17e3-5c4a-86e5-ece0651379fc,tg:lhhs:8589_#1,e22_AcquisitionNumbers,1,129365/5,aanwinst nummer
3259c18e-12b1-5c18-839d-b99ca21e059b,tg:lhhs:5983_#1,e22_AcquisitionNumbers,1,144542/A-J,aanwinst nummer
923459fb-ad2c-5e1f-b45d-ecb6e17a1533,tg:lhhs:6370_#1,e22_AcquisitionNumbers,1,202755/5,aanwinst nummer
5f52a623-5730-5724-979b-82927f134fbc,tg:lhhs:9862_#1,e22_AcquisitionNumbers,1,23482,aanwinst nummer
1ade4c95-dee8-5e6d-8dbc-395af7c0494b,tg:lhhs:14429_#1,e22_AcquisitionNumbers,1,218544/2b,aanwinst nummer
5b2d10f2-d045-5326-a7d8-45f15729f3a0,tg:lhhs:19823_#1,e22_AcquisitionNumbers,1,35153-35158,aanwinst nummer
2a1d22b8-c4f7-5687-b46c-1bd6d24e5c70,tg:lhhs:4468_#1,e22_AcquisitionNumbers,1,92191/4,aanwinst nummer
a45c08d6-a7d8-5855-87d4-824f891601d8,tg:lhhs:10705_#1,e22_AcquisitionNumbers,1,52401/2,aanwinst nummer
c8b5ecc9-ad35-563a-ac81-7288f17ac791,tg:lhhs:5162_#1,e22_AcquisitionNumbers,1,71073/k1,aanwinst nummer
910683c3-2ee3-51b3-b95e-17456d11e942,tg:lhhs:7702_#1,e22_AcquisitionNumbers,1,76129/16a-c,aanwinst nummer
c051447f-c1bd-5ce2-b60d-f4015e808ab7,tg:lhhs:6208_#1,e22_AcquisitionNumbers,1,92438/138,aanwinst nummer
3b481ced-69e0-51c9-8c23-8ce568a21b94,tg:lhhs:12165_#1,e22_AcquisitionNumbers,1,95116/30,aanwinst nummer
0cf54390-035d-5ba8-ad7c-7958f7d19952,tg:lhhs:2124_#1,e22_AcquisitionNumbers,1,24145/3a-c,aanwinst nummer
357c5bb1-2ef2-5beb-988b-66cca7ab6655,tg:lhhs:16249_#1,e22_AcquisitionNumbers,1,58915,aanwinst nummer
31954b6c-c96e-50b9-8625-146470936e50,tg:lhhs:13352_#1,e22_AcquisitionNumbers,1,211353/1-6,aanwinst nummer
e45a072f-2a95-5887-9aad-4c168d824930,tg:lhhs:19687_#1,e22_AcquisitionNumbers,1,133898/2a-c,aanwinst nummer
6cfa0468-c2bb-5b64-814e-8388914cfe65,tg:lhhs:3313_#1,e22_AcquisitionNumbers,1,44484/10,aanwinst nummer
22cba949-7606-58b0-b1ac-c92c8a79f308,tg:lhhs:2619_#1,e22_AcquisitionNumbers,1,195714/28m-x,aanwinst nummer
2d793295-0cea-5098-97cd-6cec770f82e3,tg:lhhs:12658_#1,e22_AcquisitionNumbers,1,161938/1a,aanwinst nummer
e54cad47-d336-5608-bda3-2aa67c1c8821,tg:lhhs:6535_#1,e22_AcquisitionNumbers,1,38707/267,aanwinst nummer
205078bb-bc9e-5684-874c-03d00adbd618,tg:lhhs:10038_#1,e22_AcquisitionNumbers,1,87501,aanwinst nummer
ccdc1a81-ee52-5c6f-92b0-ecb3975aa46a,tg:lhhs:4355_#1,e22_AcquisitionNumbers,1,92192/o,aanwinst nummer
b670bb90-80f4-580a-a725-f47e05217529,tg:lhhs:14314_#1,e22_AcquisitionNumbers,1,83979/4,aanwinst nummer
7768b7ad-c340-52aa-a432-2f54d703227b,tg:lhhs:1573_#1,e22_AcquisitionNumbers,1,139361/a-c,aanwinst nummer
dafab307-3ef7-5764-8bd3-b1fe8efcf13b,tg:lhhs:11532_#1,e22_AcquisitionNumbers,1,201038/72a-b,aanwinst nummer
905322c0-a985-5641-85ad-b3b37d45480c,tg:lhhs:7147_#1,e22_AcquisitionNumbers,1,95440/2a,aanwinst nummer
1b958b8d-1007-5156-b38e-7cebee81770f,tg:lhhs:12720_#1,e22_AcquisitionNumbers,1,161802/12a tot 12v,aanwinst nummer
3f80d887-d542-5c5c-8999-4f29bf897dd5,tg:lhhs:842_#1,e22_AcquisitionNumbers,1,56695/1,aanwinst nummer
626fb748-7f11-5680-9126-b1c4da22a68a,tg:lhhs:2761_#1,e22_AcquisitionNumbers,1,119491/a-h,aanwinst nummer
ff394d19-8912-5f71-b640-4d7eb9f683f4,tg:lhhs:10140_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
31a7c3a6-3e73-597c-a7e2-25398c2c17f3,tg:lhhs:5727_#1,e22_AcquisitionNumbers,1,71613/1-2,aanwinst nummer
83dde57a-7e46-569a-980b-9a6f0f785bc1,tg:lhhs:15766_#1,e22_AcquisitionNumbers,1,127473,aanwinst nummer
7338c549-9865-5113-ae56-d7d13bb92c8c,tg:lhhs:14304_#1,e22_AcquisitionNumbers,1,37423,aanwinst nummer
268d36e9-73d3-51c0-8135-687166848a8d,tg:lhhs:10028_#1,e22_AcquisitionNumbers,1,101835/2,aanwinst nummer
6348102a-53d4-540c-93f8-65905012e792,tg:lhhs:4345_#1,e22_AcquisitionNumbers,1,92192/n,aanwinst nummer
a17f2419-ede4-5497-ab3e-b494b621d81e,tg:lhhs:11522_#1,e22_AcquisitionNumbers,1,201038/63a-m,aanwinst nummer
ec03eebf-f03c-5aea-9a91-3e99f9defdaa,tg:lhhs:1563_#1,e22_AcquisitionNumbers,1,139367/1-43,aanwinst nummer
7ae56c21-a4bf-5ac4-8501-72b61af7f3e5,tg:lhhs:3303_#1,e22_AcquisitionNumbers,1,196419/3,aanwinst nummer
548eab9a-4795-5ec5-b4ab-7ff45fc6c292,tg:lhhs:13342_#1,e22_AcquisitionNumbers,1,62174,aanwinst nummer
99a13423-f968-57c2-95dd-f15e3c51bb67,tg:lhhs:12648_#1,e22_AcquisitionNumbers,1,200128/1 en 2,aanwinst nummer
2a04b46d-2d54-5ba2-889d-fe0836b3d9ad,tg:lhhs:6525_#1,e22_AcquisitionNumbers,1,87371/2,aanwinst nummer
3850e3a9-6bb9-56ce-a359-8f1fd36730ab,tg:lhhs:2609_#1,e22_AcquisitionNumbers,1,195714/20a-c,aanwinst nummer
ed59e4be-3c02-5cf2-9250-6ef2dbe870c6,tg:lhhs:10150_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
fe13635a-1029-50c3-a337-aeecbec29ba7,tg:lhhs:15776_#1,e22_AcquisitionNumbers,1,1939,aanwinst nummer
4ec3da6d-f406-527f-84df-a06a26b24945,tg:lhhs:5737_#1,e22_AcquisitionNumbers,1,86032/4,aanwinst nummer
31fef9ce-aab6-59db-af6e-2a30a93a5aa0,tg:lhhs:21321_#1,e22_AcquisitionNumbers,1,7008,aanwinst nummer
57a60e24-88fe-5e00-944a-cf160d498e4d,tg:lhhs:7157_#1,e22_AcquisitionNumbers,1,166547,aanwinst nummer
30445f28-da82-5002-8f5b-963e43fb9ef4,tg:lhhs:2771_#1,e22_AcquisitionNumbers,1,36513/1-6,aanwinst nummer
9cb6fad9-f259-563f-9c9c-0f650356b0b9,tg:lhhs:852_#1,e22_AcquisitionNumbers,1,74062/3a-3c,aanwinst nummer
115be3cc-cb91-58e8-abe4-a53f130ddd1a,tg:lhhs:12730_#1,e22_AcquisitionNumbers,1,118890/1a en b,aanwinst nummer
e5c0e78a-18ff-554c-ad68-cfdb12fbc9ef,tg:lhhs:16590_#1,e22_AcquisitionNumbers,1,36105/a-o,aanwinst nummer
71e7fa7b-0819-50a9-b686-e0ab562eef09,tg:lhhs:8328_#1,e22_AcquisitionNumbers,1,169625/7a-d,aanwinst nummer
2d7fe1fd-b333-54ed-a300-caf3eddc301c,tg:lhhs:18369_#1,e22_AcquisitionNumbers,1,202458/1-2,aanwinst nummer
824e3677-3a17-546b-8c20-d1509b5fec95,tg:lhhs:19663_#1,e22_AcquisitionNumbers,1,133900,aanwinst nummer
8707bcd3-76b9-5ef4-96ed-859de0251d15,tg:lhhs:10945_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
6ed8c842-02c4-5813-8c65-2e8d9fab2976,tg:lhhs:9622_#1,e22_AcquisitionNumbers,1,98510,aanwinst nummer
de557302-eaa8-5a3f-bc8f-6597934f3813,tg:lhhs:1597_#1,e22_AcquisitionNumbers,1,150825/1a-c,aanwinst nummer
a6c99f0c-7afe-5cfa-bd5d-c05dee47e5b6,tg:lhhs:7942_#1,e22_AcquisitionNumbers,1,44041,aanwinst nummer
a34c856f-2b39-5ed4-9c05-93d091f406c6,tg:lhhs:17903_#1,e22_AcquisitionNumbers,1,138326/2,aanwinst nummer
19eb4ac4-0121-5c06-99d6-332d3f446c77,tg:lhhs:2785_#1,e22_AcquisitionNumbers,1,11367/23,aanwinst nummer
708389e1-fcdd-5b01-8894-5bae018984e7,tg:lhhs:8250_#1,e22_AcquisitionNumbers,1,196129/44l-n,aanwinst nummer
08bbf5cb-c8fa-5951-a7cb-e21b85a91750,tg:lhhs:15782_#1,e22_AcquisitionNumbers,1,127482/a-l,aanwinst nummer
47fac83c-18cb-5313-ac11-0aa6ec425c75,tg:lhhs:1587_#1,e22_AcquisitionNumbers,1,150820/2c,aanwinst nummer
a1150e1e-817f-57f3-ac28-fb0a7e3892c9,tg:lhhs:17913_#1,e22_AcquisitionNumbers,1,132680/18,aanwinst nummer
48a0c073-b2f4-5270-8783-551e84282a59,tg:lhhs:7952_#1,e22_AcquisitionNumbers,1,4949,aanwinst nummer
0541f39c-9ac6-5072-92cd-545436d0b623,tg:lhhs:18379_#1,e22_AcquisitionNumbers,1,59921,aanwinst nummer
1702b9dd-24ba-5a8f-a0a8-053f2bd5cff4,tg:lhhs:16580_#1,e22_AcquisitionNumbers,1,127498,aanwinst nummer
b0f63fe1-ad18-524d-9a4c-951dafc50493,tg:lhhs:9632_#1,e22_AcquisitionNumbers,1,115116,aanwinst nummer
61983103-7c9e-5861-9c96-275d8040ed67,tg:lhhs:19673_#1,e22_AcquisitionNumbers,1,133899/1a-i,aanwinst nummer
aa035e42-ce84-5f46-9f0c-7a56e7696aee,tg:lhhs:10955_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
cd13e691-890d-5b13-955f-bc4dbcf29b38,tg:lhhs:2795_#1,e22_AcquisitionNumbers,1,11367/31,aanwinst nummer
25510f8f-e9de-53e2-bb02-63aa6bcacba3,tg:lhhs:8240_#1,e22_AcquisitionNumbers,1,196129/44a,aanwinst nummer
323ea7c4-9e1d-5b51-9e7b-3dfcd19ae895,tg:lhhs:18201_#1,e22_AcquisitionNumbers,1,78094,aanwinst nummer
f36de535-cf4e-54b7-a210-2d8d7a5e3dc9,tg:lhhs:6384_#1,e22_AcquisitionNumbers,1,202756/13,aanwinst nummer
db6f6a23-8180-5792-b64c-6abc42e7a239,tg:lhhs:5977_#1,e22_AcquisitionNumbers,1,141477/a-b,aanwinst nummer
8711bd14-ade8-58e3-973a-3dae0beabd93,tg:lhhs:15936_#1,e22_AcquisitionNumbers,1,147280/20,aanwinst nummer
c1e55f72-39ab-52e3-8619-4305f454b8ad,tg:lhhs:9077_#1,e22_AcquisitionNumbers,1,178194,aanwinst nummer
37a66e1d-e6a4-5eb0-a37d-aba0be869da7,tg:lhhs:19036_#1,e22_AcquisitionNumbers,1,198952,aanwinst nummer
64a5ff8d-72a0-5817-be5b-cc741e943cec,tg:lhhs:11383_#1,e22_AcquisitionNumbers,1,2048,aanwinst nummer
883e311e-9d70-590f-8d9e-66bb08dd9659,tg:lhhs:12970_#1,e22_AcquisitionNumbers,1,202069/1-11,aanwinst nummer
c10fc97b-8f83-5c9e-b3ad-709f82f3b2f0,tg:lhhs:2931_#1,e22_AcquisitionNumbers,1,11367/94,aanwinst nummer
276702f9-4db2-5c3c-aaee-658819ebbd03,tg:lhhs:612_#1,e22_AcquisitionNumbers,1,85920/4a-4h,aanwinst nummer
1b434c6b-ec42-5002-8eb0-bfad153ad9d1,tg:lhhs:10689_#1,e22_AcquisitionNumbers,1,200522/1-43,aanwinst nummer
69cb4e92-3c8a-5f6a-9ffc-a9fa1149414f,tg:lhhs:8405_#1,e22_AcquisitionNumbers,1,169245/1-5,aanwinst nummer
4b9d3df2-bc7a-52d7-be3d-69bbf1ea156e,tg:lhhs:12191_#1,e22_AcquisitionNumbers,1,95139/19,aanwinst nummer
94111b43-c510-541e-ac18-7d95164e692a,tg:lhhs:18444_#1,e22_AcquisitionNumbers,1,20428/7,aanwinst nummer
181e8f73-3ed7-5d5e-8e62-c5e32a06bc62,tg:lhhs:2849_#1,e22_AcquisitionNumbers,1,26707/1-24,aanwinst nummer
73b28208-760a-54a7-98eb-4fd70e76ec57,tg:lhhs:12808_#1,e22_AcquisitionNumbers,1,210545/1-2,aanwinst nummer
d5ddf825-ee9c-58b1-aeaf-0f739809ecb8,tg:lhhs:5196_#1,e22_AcquisitionNumbers,1,140906,aanwinst nummer
af5516a6-068c-532d-af98-966f43727693,tg:lhhs:9896_#1,e22_AcquisitionNumbers,1,142577/1,aanwinst nummer
9a86b9ea-95f2-5827-9164-6f9d58466b61,tg:lhhs:2921_#1,e22_AcquisitionNumbers,1,202684/17,aanwinst nummer
9e30be25-b56d-5cbf-964f-60c262f91f81,tg:lhhs:12960_#1,e22_AcquisitionNumbers,1,198207,aanwinst nummer
f8cb1144-47e5-50b9-930c-c7c87248d8a1,tg:lhhs:10699_#1,e22_AcquisitionNumbers,1,60993/2,aanwinst nummer
5d9a9430-eee5-5ceb-ad52-2d1beadf4595,tg:lhhs:15926_#1,e22_AcquisitionNumbers,1,147280/7,aanwinst nummer
b02205ef-33de-5a82-93f5-736ac7f09f59,tg:lhhs:6394_#1,e22_AcquisitionNumbers,1,202756/25,aanwinst nummer
656a716c-4a48-5b61-813c-f34796d73867,tg:lhhs:5967_#1,e22_AcquisitionNumbers,1,202748/48,aanwinst nummer
bcf2bfdb-7b4d-5a61-b61e-6c0cb087318e,tg:lhhs:9067_#1,e22_AcquisitionNumbers,1,203329,aanwinst nummer
afea328b-c4ef-5572-917e-fc7ee2f1e1b3,tg:lhhs:12818_#1,e22_AcquisitionNumbers,1,211227,aanwinst nummer
78de5f12-d212-5a30-9586-1b161ccab5ff,tg:lhhs:5186_#1,e22_AcquisitionNumbers,1,76700/637,aanwinst nummer
19726b71-dc46-559a-9b52-e8e8005f1e72,tg:lhhs:2859_#1,e22_AcquisitionNumbers,1,19465/3,aanwinst nummer
1f43f4e8-24a8-5491-a06f-fca14fe5f772,tg:lhhs:9886_#1,e22_AcquisitionNumbers,1,142580,aanwinst nummer
42ca479e-3cf6-54e3-abe3-3074403957c0,tg:lhhs:12181_#1,e22_AcquisitionNumbers,1,95139/6,aanwinst nummer
3cc12e1b-5e25-5cb0-bd12-0e5dc7f35e61,tg:lhhs:18454_#1,e22_AcquisitionNumbers,1,20428/16,aanwinst nummer
324c8f78-9a09-5706-9778-8ceadf1e2850,tg:lhhs:8415_#1,e22_AcquisitionNumbers,1,141469/a en b,aanwinst nummer
821bfee5-e604-5273-8f35-b6b72adb5e17,tg:lhhs:4682_#1,e22_AcquisitionNumbers,1,161542/2-4,aanwinst nummer
27ed78ea-84f1-53ac-868a-f0399016c84b,tg:lhhs:20294_#1,e22_AcquisitionNumbers,1,103455,aanwinst nummer
0abaf348-78a9-5a74-b75d-d9ca38fdddf8,tg:lhhs:5388_#1,e22_AcquisitionNumbers,1,108643/1a-1aV,aanwinst nummer
6e5467bf-d66f-5682-a307-70fd30f3cc6b,tg:lhhs:19350_#1,e22_AcquisitionNumbers,1,61121/2,aanwinst nummer
6ecdc65f-b80a-5a6b-9a08-1cd6229c6a7c,tg:lhhs:13685_#1,e22_AcquisitionNumbers,1,203702/1,aanwinst nummer
25f27672-b70b-5556-8b5e-b6d60ad1276d,tg:lhhs:10497_#1,e22_AcquisitionNumbers,1,200393/1-7,aanwinst nummer
ffcaba2d-4643-504f-9d24-ea5cb57f3fd2,tg:lhhs:16842_#1,e22_AcquisitionNumbers,1,53226,aanwinst nummer
5938c116-e6a1-5100-b372-edbcd0a17602,tg:lhhs:6803_#1,e22_AcquisitionNumbers,1,149681/42,aanwinst nummer
4385db38-a842-5e90-85af-d3810147f8ee,tg:lhhs:19228_#1,e22_AcquisitionNumbers,1,58747,aanwinst nummer
e259dea0-f82f-53b9-8581-227157ddfecc,tg:lhhs:7490_#1,e22_AcquisitionNumbers,1,118994/1a-d,aanwinst nummer
eb60304a-90cf-541d-b506-1f92c295699d,tg:lhhs:1845_#1,e22_AcquisitionNumbers,1,120395/1-123,aanwinst nummer
b097d539-9e16-5911-acca-0add5403ea56,tg:lhhs:18722_#1,e22_AcquisitionNumbers,1,1158,aanwinst nummer
