ResourceID,brocade.id,card,order,source_field,source_code,Genre Type
94e071f7-0fbd-545b-88d6-8ce4533c5d98,tg:lhhs:15193,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
c2c7e8bd-56a6-5c5f-b6bb-a5ba64d4735d,tg:lhhs:19893,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
6ec9c7ca-9662-569e-ad41-8b7ab2ac160a,tg:lhhs:12924,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
a1e4f409-e607-59c7-a29e-1e2e07b28bb9,tg:lhhs:1396,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
0b104196-2b4d-5726-86de-b60871a3de7e,tg:lhhs:2965,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
542d6f46-6f34-51d5-b8e7-a78f46ffcd9e,tg:lhhs:646,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
9a20a9f0-5875-5418-a5f9-ba09517e3d05,tg:lhhs:5923,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
43b6a969-7981-5c62-adeb-108a72e8dcb2,tg:lhhs:16391,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
a7f5e1ed-2ea0-501b-8ad0-1cb070be2642,tg:lhhs:15962,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
8aed86bd-597b-5981-9bc3-85a721c6b525,tg:lhhs:8529,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
676936d6-400c-5502-8fe8-e1f2042fee80,tg:lhhs:9023,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
90d62cad-d1fa-57ea-a11e-235ff525b339,tg:lhhs:19062,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
d1786d92-9702-51ef-8714-f638717524f4,tg:lhhs:19883,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
38f4cd69-0b06-5aec-9fe0-ae767de6c803,tg:lhhs:2184,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
1432e88f-4faa-546a-a275-d82f82c3e942,tg:lhhs:18410,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
469c7a21-bca9-5b6c-8a26-cef097df98d9,tg:lhhs:20947,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
620c9993-9c0e-503e-8106-96ccf142c692,tg:lhhs:6595,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
b1abfe8e-eef8-5142-9a16-f15e9bbf3b17,tg:lhhs:9666,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
b13b9f80-e44d-53ca-95a2-63bb915df706,tg:lhhs:19627,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
79731e20-d71b-513a-abba-fe7a724c6c89,tg:lhhs:10901,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
75ae05f8-320a-5de7-8d99-979fc3fddbdc,tg:lhhs:11592,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
944979e7-aa0f-534a-865e-742562e00f8b,tg:lhhs:17947,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
baea7dde-9574-5b1e-b561-656f26e2cf51,tg:lhhs:7906,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
12ea4b39-eb40-5dfc-9387-c4aa098ee0d3,tg:lhhs:8214,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
64a19a7f-81ba-5fb4-bd5b-210628ea0a95,tg:lhhs:12780,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
c4419abe-48e8-58da-9fb8-5d420a241f00,tg:lhhs:10879,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
ce09fa31-4ddb-5b16-bae8-e6ca9c3f45c5,tg:lhhs:5787,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
bf19641b-0500-5cb0-a269-021059a66c49,tg:lhhs:11582,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
2a1ca2fd-1d57-5ee2-924d-de6f5e405963,tg:lhhs:7916,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
75cbe942-4022-5417-bfb6-9f8e27f0c8ac,tg:lhhs:10088,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
e16144ca-211f-51ac-b34d-8f1000ac8901,tg:lhhs:17957,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
582e88b9-ee9c-50b0-9b22-a626244da61c,tg:lhhs:6585,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
93bfedf4-54a5-5c68-a522-b8a0a8344d49,tg:lhhs:19637,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
97eeff86-ec7d-5eac-b2cc-e894abdec807,tg:lhhs:10911,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ccb1134d-94a6-5ff0-a018-313e23b267a8,tg:lhhs:9676,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
3d639bd2-be9a-5406-b474-d04b106ffc3f,tg:lhhs:5797,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
a208a2e1-e703-5c1e-82e2-982203b97e59,tg:lhhs:18245,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
a1e8ac33-10ce-5558-b465-26e77778064e,tg:lhhs:12790,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
01a6aa0c-29db-543c-bfd3-1ae1b627a9fe,tg:lhhs:8204,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
ed2a5327-68d2-566d-b0dc-ade67e6880ae,tg:lhhs:10869,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
fb238e9d-0434-5a73-8ab6-7fe3262cf22f,tg:lhhs:20485,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
492feddd-658c-568a-8b5b-0286707d6bfe,tg:lhhs:4093,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
0f50264b-f5aa-5f8b-8b2f-1e6d58525d8f,tg:lhhs:5599,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
4d848e55-e57f-52db-8d9f-0a9e20bde8cc,tg:lhhs:8993,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
1c80c82d-1170-5605-a16c-39be3aa07675,tg:lhhs:365,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c32776f1-d6a2-5ddc-a176-be60ef38d307,tg:lhhs:13094,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
3b8de5a3-cd13-59ad-8738-994f7977fb20,tg:lhhs:19541,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
4dcceffd-0cff-56fe-86e6-f92ae07cba20,tg:lhhs:13875,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
1a1eedc0-15f2-578c-bf89-6eee9055acc0,tg:lhhs:10286,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
d78f26cd-50a8-58b7-a8c9-2dd463c81f69,tg:lhhs:4872,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
e6d61ff4-790a-5577-aea5-df1366003066,tg:lhhs:7281,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
5cc90a22-0c4c-5e1d-bfd4-60d9d86b14bc,tg:lhhs:19439,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
760f82d0-85de-581c-a5c8-c4be8a1bb6cf,tg:lhhs:14833,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
cc11909a-2e93-5236-8b25-625952c6cdf4,tg:lhhs:9478,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
14d2308a-9db1-5a0e-bdab-fcbf87e74248,tg:lhhs:8172,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
63605507-692e-5275-ac62-62423ccaf775,tg:lhhs:18133,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
55966f70-3fdf-55e8-9ef2-583ef46d336f,tg:lhhs:13084,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
cdb70968-f0b2-5e8a-98f4-d91964e94ab6,tg:lhhs:19551,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
82105946-4474-5f52-90c1-2db5da090832,tg:lhhs:20495,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
efd62b92-60dc-5b39-81c3-30c0a7338c2a,tg:lhhs:8983,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
3e7823b3-12d6-59e6-82d7-239800c0613b,tg:lhhs:375,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
6270e45f-72bc-5296-9dce-164ef0c35e47,tg:lhhs:5589,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c6fef296-530d-5c05-9629-304205f334c2,tg:lhhs:9468,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
79fe2a53-dba2-5fdf-9fed-4857d8d45305,tg:lhhs:14823,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
be6f5ffa-3505-51ea-b072-ce4854ae42b2,tg:lhhs:19429,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
d31d0666-8a9b-5a1d-8e11-7cd5d6fdbbc8,tg:lhhs:7291,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
a0297255-e731-5880-894b-aa8e8d1c72af,tg:lhhs:18123,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
d41ea022-ce28-509c-bb24-84dcafbde1a3,tg:lhhs:8162,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
57c1ebe1-409d-58f0-a1a5-3a047c9f9b3e,tg:lhhs:3824,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
d35f40ba-c740-5460-a6f0-388ac577b04e,tg:lhhs:10296,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
6b5de6e1-d26e-5e7f-905e-2d6c2e894bcf,tg:lhhs:530,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
342fea6e-3ffb-519a-93a0-e6a06fadfdeb,tg:lhhs:19314,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
86638ae2-6de5-576d-8973-729010df5641,tg:lhhs:3680,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
8cfe7b81-a4aa-521a-b453-76dd1918f8cc,tg:lhhs:9355,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
2af03a35-fcad-584c-8400-4465d44507d4,tg:lhhs:1979,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
ab0afb75-1ae6-5fc9-9397-e1cdd4591576,tg:lhhs:11938,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
3335ffcd-bc35-5aed-b5c6-54640cccf6b4,tg:lhhs:99,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
610c41f1-9ebb-5393-b827-3701814ce359,tg:lhhs:6847,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
05f191ea-97b2-5d96-b972-140a34cd09d3,tg:lhhs:1198,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
40dde260-576a-5be6-9471-a11f664dd106,tg:lhhs:448,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
8ec20b4f-8bb8-53d2-a8a5-65f09ed1dccc,tg:lhhs:16806,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
2cdbe6cd-5b3c-5253-97b8-e72ea9b4bef9,tg:lhhs:11840,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
9f064a30-476b-5cd0-b250-284f41e5b243,tg:lhhs:1801,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
b8939ca5-f058-574f-83d2-8b3db640d711,tg:lhhs:8727,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
826ad2c3-116f-5518-b854-1f3784938038,tg:lhhs:3690,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
ac5b524f-9e92-5ad1-bab3-fd300bbeb3b8,tg:lhhs:9345,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c1012549-d606-5e2f-9713-9a2e93f81eaa,tg:lhhs:89,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
51aeb2b6-70c3-5d84-a4ac-c96ad0af8e9a,tg:lhhs:11928,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
91f770de-cb77-550f-8e20-4a46159015d0,tg:lhhs:1969,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
3dc7c733-c616-50b6-92d8-8ff47b62d31d,tg:lhhs:14697,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
4df3909c-4338-59eb-bf3b-54a7681a51ec,tg:lhhs:520,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
5e051595-9bb5-5948-a533-c9535e521136,tg:lhhs:1811,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
c9e28197-6d70-5f84-abb4-3a2f3251e2f9,tg:lhhs:18776,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
111f58a5-37a2-55a2-bde5-9e68c37d938f,tg:lhhs:11850,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
2ee7ba10-9880-51f0-a4a1-be28c1a24439,tg:lhhs:1188,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
314191a6-8021-531e-8bbc-47442e1d6c75,tg:lhhs:458,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
7db66dfa-1b41-5976-bd9a-c0a0fb54249b,tg:lhhs:16816,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
12632fbe-33a8-58d8-bc95-adc9ebae6169,tg:lhhs:6857,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
dec498b5-89fd-58ac-93b5-8fd785f77cbd,tg:lhhs:12527,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
42d8ac4b-0143-5ae9-8e59-b899cab02f15,tg:lhhs:2566,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
dc986c07-03cd-5818-960f-c377d71fa72b,tg:lhhs:17301,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
11ca3847-29b8-5659-9b8f-e21bea5ebc43,tg:lhhs:7340,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
aacfcd8e-2cb5-5964-9f6b-f144c92f2ee7,tg:lhhs:21136,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
9bb39a69-d191-5549-b079-5a06ecf753ad,tg:lhhs:5520,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
78dec43a-7478-547f-b05e-e23478fb17cb,tg:lhhs:15561,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
d52533b9-d568-5227-a124-fe53e7471e54,tg:lhhs:10347,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
4d46d46b-0500-5eb2-9063-714e8a0f901e,tg:lhhs:16773,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
90262b3d-e0bd-532a-b74e-41426e331346,tg:lhhs:6732,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
1daf883f-0feb-55cc-bb64-40c834f320f1,tg:lhhs:13155,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
81bc98fa-c8c1-5f1c-9662-5d378a529a6f,tg:lhhs:7238,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
7825b5b3-399c-5b98-ae04-d1897081874a,tg:lhhs:19480,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
2955e473-6ae9-57bb-ab15-0756c484750b,tg:lhhs:8852,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
49579d53-0a49-5af5-be46-a43feba2657a,tg:lhhs:15419,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
02f53127-0e93-530e-9584-14280d393cc3,tg:lhhs:1774,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
c519dddf-0199-5288-bad3-07d8d8d68c27,tg:lhhs:11735,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
9f13167f-2ffb-509e-93c8-69ff725018ec,tg:lhhs:18813,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
c266844b-d5f5-5ce0-bfab-7a68a06416c0,tg:lhhs:5458,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
9f1ffc16-e95e-5de4-b96b-5306f920eeb3,tg:lhhs:20544,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
00c1b8a3-61e5-5f0f-9ea1-07795f076d40,tg:lhhs:4152,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
5a44e726-2656-5352-a3a9-e203e5b04570,tg:lhhs:14113,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
82890300-e5d2-55dc-9b65-4c9d9eac9698,tg:lhhs:15571,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
76e7a941-6902-52ec-81e2-6209ef261054,tg:lhhs:5530,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
89e72ec2-9b40-58f9-8b31-dc62917ff99b,tg:lhhs:21126,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
05cbfd51-1b09-58a2-a7f7-b31b226c1af5,tg:lhhs:10357,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
13570bb6-c09c-501d-9645-85dd1aabcd48,tg:lhhs:2576,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
27e6fe50-676b-510b-8009-8270ce1b9399,tg:lhhs:12537,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
b1fdbe77-07ff-5c4f-8cea-a833dbc1c937,tg:lhhs:7350,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
86027d86-c841-5208-91bc-6432e22fe187,tg:lhhs:17311,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
f926a0db-7403-5fff-82af-3101bfac4b09,tg:lhhs:11725,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
b8e82b56-0514-54b8-b997-993265548eab,tg:lhhs:5448,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
35310a2b-9f77-5c37-8c18-369b4b0fe4b0,tg:lhhs:15409,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
8cc18e31-d836-5adb-bfa3-abc7a3a3829a,tg:lhhs:8842,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
0db04cc9-a026-595a-aff2-2d02396c63fd,tg:lhhs:1764,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
c6365662-0d66-5969-8d49-f27810b85927,tg:lhhs:14103,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
67319010-bc85-5166-b0d8-76fb77d4359a,tg:lhhs:4142,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
86d74a4d-e598-5aa1-b28c-14ea1f91bdb2,tg:lhhs:20554,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
05994a15-b56d-57a8-ba99-10e0d65142e4,tg:lhhs:6722,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
abd7579c-8152-5d71-9797-9a434c2faf76,tg:lhhs:16763,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
5315634a-badf-5532-98b3-a4c0ac950c29,tg:lhhs:17269,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
4d32839e-1692-5d2f-86b7-ac97e5bbee9f,tg:lhhs:3104,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
bcf3e170-83a1-58ab-9c87-09bafd46c71e,tg:lhhs:13145,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
037c1fbf-f471-5b55-bfe5-7344926392b6,tg:lhhs:7228,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
781cd114-0157-5d3f-96dc-0f11f769aa82,tg:lhhs:2333,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
034a0533-24ad-5cc0-a887-57ad27817d48,tg:lhhs:20,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c8e82144-e7f6-5a75-bf0f-050b5a969b83,tg:lhhs:11981,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
3816650c-8c8a-5df3-888a-e98d90cd5cd6,tg:lhhs:12372,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
ccd4f001-f72b-5b1c-af6e-08345aae900b,tg:lhhs:3639,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
a237fc8b-3372-5f73-b46d-8cb01a1eb680,tg:lhhs:17554,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
0ee1008f-da40-5d99-83d8-34c2d6b04b8b,tg:lhhs:1059,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
001ac6d3-ee9b-5dda-a576-6fd010a35966,tg:lhhs:589,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
77c32b26-4b5b-50fb-80b7-f246069525fa,tg:lhhs:15334,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
074f627f-97e1-5b02-8f92-820a584d602a,tg:lhhs:6986,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
cb8ece1f-ffc4-5d86-bd51-a9ca557b834e,tg:lhhs:5375,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ae0220ef-c9dd-5719-9b8c-5deb6c601b55,tg:lhhs:11018,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
be5a6397-2a9a-5221-9ea1-39fba1c2abf3,tg:lhhs:20269,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
bab05e30-0d32-5488-b77b-2bcc2cd29186,tg:lhhs:10512,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
a307532c-8dc0-5bdf-a190-70aa79c65744,tg:lhhs:6167,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
e1dc430a-a23b-5ef8-9e5e-16919c627b01,tg:lhhs:3741,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
208c71e7-2a49-5099-bd33-911e0f5bf4b7,tg:lhhs:11160,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
20a7b16b-c3c5-5348-9c81-03452048bd65,tg:lhhs:14746,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
234ac970-689c-58bf-9d89-f8088b91fe98,tg:lhhs:4707,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
af5b44b5-d34d-565e-888b-319bce7eb5fd,tg:lhhs:20311,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
ca84c662-8cc9-5dc4-9a90-babc252001c3,tg:lhhs:5365,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
1666d8b7-fa04-5e6c-8665-8a3449bdbe19,tg:lhhs:11008,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
edd8a357-4734-5569-98c7-6c311b297625,tg:lhhs:1049,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
f9215b65-2b3f-552d-92ac-80467d3bc574,tg:lhhs:599,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
f82c6099-99ac-55ab-ae83-2abe01fb4c4a,tg:lhhs:15324,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
a37db3f2-4d8d-5ba6-b07a-ce7f344f9771,tg:lhhs:20279,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
01a55e86-4f85-55fa-9e9b-07e2ca7d7525,tg:lhhs:11991,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
3197c760-b086-5574-a52c-37024affcd96,tg:lhhs:30,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
6e00b2ca-ae6a-501b-8327-cd816a273c5a,tg:lhhs:12362,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
b4b884d1-c056-55fe-8588-76360e49be5d,tg:lhhs:3629,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
5b1b4ba6-cfad-521f-b8fd-c2a2fe2264b6,tg:lhhs:17544,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
47759c4c-f546-546d-9ea0-50a2b7a6cf5d,tg:lhhs:7505,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
7c442918-8922-5d95-821e-3945e64cb8b7,tg:lhhs:13668,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
c8b568de-9457-5edc-b396-2c654f747759,tg:lhhs:1131,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
a8997675-3f9f-50f0-ae31-2c1d0aa44cc1,tg:lhhs:11170,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
a207479c-44f9-5017-bb19-1f86d72952f0,tg:lhhs:20301,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ba994849-7b36-5c1f-a2d2-16b2c471b41f,tg:lhhs:4717,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
475b3149-600b-58f2-bd20-26c9ef8fa5c6,tg:lhhs:14756,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
19de1929-b063-50d6-b06d-beb696105435,tg:lhhs:16136,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
fa45f155-a4b6-5534-99db-164bebb61798,tg:lhhs:13710,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
2af708cd-e549-5caa-8ac0-087605998ad6,tg:lhhs:3751,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
4cda644b-b523-5eb8-ad6e-0fe0969bcb45,tg:lhhs:9284,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
e59dc3a9-c13e-5025-a11d-0980d67e821c,tg:lhhs:10674,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
10b989d8-e393-5b77-a310-15130a050f63,tg:lhhs:4519,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
1ca2f5df-5e0d-5d78-9725-cf1fb8d8de06,tg:lhhs:19952,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
67017f3c-f904-550b-bd64-ee2e07a1bc8a,tg:lhhs:14558,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
5d64be58-6e46-5863-806f-31b128894d45,tg:lhhs:9913,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
