ResourceID,brocade.id,museum,card,ire.isaar.uuid,source_ire_type,Connected Subject Role,source_code,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type
ed32188f-f620-5eba-ad1b-a7ceaa530917,tg:lhhs:20536,lh,e73_ConnectedSubjects,622e23ce-2f4f-5298-9514-fdda5b146865,ow,subjects (content of works),au::8420,au::8420:1,au::8420g:1,,"dlod={""suggest"":[""/agents/people/900940"",""au::8420"",""au::8420:1"",""ark:/83110/x0/622e23ce-2f4f-5298-9514-fdda5b146865"",""Delfien van Haute""],""name"":""Delfien van Haute"",""ark"":""ark:/83110/x0/622e23ce-2f4f-5298-9514-fdda5b146865"",""uri"":""/agents/people/900940"",""id"":""au::8420:1"",""isCapacity"":false}",ark:/83110/x0/622e23ce-2f4f-5298-9514-fdda5b146865,agent
0eabfbf7-13ae-59a8-931d-b367cbfffd42,tg:lhhs:16085,lh,e73_ConnectedSubjects,ca79196f-9430-56d2-86ca-543e10adef0a,ow,subjects (content of works),au::3027,au::3027:1,au::3027g:1,,"dlod={""suggest"":[""/agents/people/323889"",""au::3027"",""au::3027:1"",""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""Pieter Brueghel De Jonge""],""name"":""Pieter Brueghel De Jonge"",""ark"":""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""uri"":""/agents/people/323889"",""id"":""au::3027:1"",""isCapacity"":false}",ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a,agent
76fbd4d9-9dfb-5096-94c4-81944847b9ce,tg:lhhs:2290,lh,e73_ConnectedSubjects,8439dfe3-863b-51ff-bbfb-20e5c78b016e,ow,subjects (content of works),au::19734,au::19734:1,au::19734g:1,,"dlod={""suggest"":[""/agents/people/2111538"",""au::19734"",""au::19734:1"",""ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e"",""August Vermeylen""],""name"":""August Vermeylen"",""ark"":""ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e"",""uri"":""/agents/people/2111538"",""id"":""au::19734:1"",""isCapacity"":false}",ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e,agent
76fbd4d9-9dfb-5096-94c4-81944847b9ce,tg:lhhs:2290,lh,e73_ConnectedSubjects,e35778a8-644f-5fa5-ae23-538aeccf3b56,ow,subjects (content of works),au::6879,au::6879:1,au::6879g:1,,"dlod={""suggest"":[""/agents/corporate_entities/736053"",""au::6879"",""au::6879:1"",""ark:/83110/x0/e35778a8-644f-5fa5-ae23-538aeccf3b56"",""Forum""],""name"":""Forum"",""ark"":""ark:/83110/x0/e35778a8-644f-5fa5-ae23-538aeccf3b56"",""uri"":""/agents/corporate_entities/736053"",""id"":""au::6879:1"",""isCapacity"":false}",ark:/83110/x0/e35778a8-644f-5fa5-ae23-538aeccf3b56,agent
3d4f710c-a45a-568c-9207-3c2d05d04b60,tg:lhhs:2280,lh,e73_ConnectedSubjects,d5282c70-f348-55e7-8692-6074bc86a69e,ow,subjects (content of works),au::16900,au::16900:1,au::16900g:1,,"dlod={""suggest"":[""/agents/people/1808300"",""au::16900"",""au::16900:1"",""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""William Shakespeare""],""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/1808300"",""id"":""au::16900:1"",""isCapacity"":false}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e,agent
161d31f8-3181-5eff-b1c3-a48c280a0ef0,tg:lhhs:11696,lh,e73_ConnectedSubjects,c79cd154-2232-5a6a-97e6-fffe6b0c6590,ow,subjects (content of works),au::2219,au::2219:1,au::2219g:1,,"dlod={""suggest"":[""/agents/people/237433"",""au::2219"",""au::2219:1"",""ark:/83110/x0/c79cd154-2232-5a6a-97e6-fffe6b0c6590"",""Sam Bogaerts""],""name"":""Sam Bogaerts"",""ark"":""ark:/83110/x0/c79cd154-2232-5a6a-97e6-fffe6b0c6590"",""uri"":""/agents/people/237433"",""id"":""au::2219:1"",""isCapacity"":false}",ark:/83110/x0/c79cd154-2232-5a6a-97e6-fffe6b0c6590,agent
161d31f8-3181-5eff-b1c3-a48c280a0ef0,tg:lhhs:11696,lh,e73_ConnectedSubjects,00b0aa4a-3136-517e-be7d-f964b5bc11ae,ow,subjects (content of works),au::24657,au::24657:1,au::24657g:1,,"dlod={""suggest"":[""/agents/people/2638299"",""au::24657"",""au::24657:1"",""ark:/83110/x0/00b0aa4a-3136-517e-be7d-f964b5bc11ae"",""Warre Borgmans""],""name"":""Warre Borgmans"",""ark"":""ark:/83110/x0/00b0aa4a-3136-517e-be7d-f964b5bc11ae"",""uri"":""/agents/people/2638299"",""id"":""au::24657:1"",""isCapacity"":false}",ark:/83110/x0/00b0aa4a-3136-517e-be7d-f964b5bc11ae,agent
161d31f8-3181-5eff-b1c3-a48c280a0ef0,tg:lhhs:11696,lh,e73_ConnectedSubjects,6d761360-f336-50d0-bf3b-f7909863f87a,ow,subjects (content of works),au::46985,au::46985:1,au::46985g:1,,"dlod={""suggest"":[""/agents/people/5027395"",""au::46985"",""au::46985:1"",""ark:/83110/x0/6d761360-f336-50d0-bf3b-f7909863f87a"",""Daan Hugaert""],""name"":""Daan Hugaert"",""ark"":""ark:/83110/x0/6d761360-f336-50d0-bf3b-f7909863f87a"",""uri"":""/agents/people/5027395"",""id"":""au::46985:1"",""isCapacity"":false}",ark:/83110/x0/6d761360-f336-50d0-bf3b-f7909863f87a,agent
161d31f8-3181-5eff-b1c3-a48c280a0ef0,tg:lhhs:11696,lh,e73_ConnectedSubjects,997a3899-abe5-5d25-b6fd-868bd4a252aa,ow,subjects (content of works),au::51354,au::51354:1,au::51354g:1,,"dlod={""suggest"":[""/agents/people/5494878"",""au::51354"",""au::51354:1"",""ark:/83110/x0/997a3899-abe5-5d25-b6fd-868bd4a252aa"",""Tania van der Sanden""],""name"":""Tania van der Sanden"",""ark"":""ark:/83110/x0/997a3899-abe5-5d25-b6fd-868bd4a252aa"",""uri"":""/agents/people/5494878"",""id"":""au::51354:1"",""isCapacity"":false}",ark:/83110/x0/997a3899-abe5-5d25-b6fd-868bd4a252aa,agent
40fd2706-77a3-559b-a3fb-242510ecc093,tg:lhhs:307,lh,e73_ConnectedSubjects,5016c944-dd54-52c3-8e92-9ab21b587e8b,ow,subjects (content of works),au::6516,au::6516:1,au::6516g:1,,"dlod={""suggest"":[""/agents/people/697212"",""au::6516"",""au::6516:1"",""ark:/83110/x0/5016c944-dd54-52c3-8e92-9ab21b587e8b"",""Charles Eyck""],""name"":""Charles Eyck"",""ark"":""ark:/83110/x0/5016c944-dd54-52c3-8e92-9ab21b587e8b"",""uri"":""/agents/people/697212"",""id"":""au::6516:1"",""isCapacity"":false}",ark:/83110/x0/5016c944-dd54-52c3-8e92-9ab21b587e8b,agent
11dff289-8302-59c0-90a8-60cf1e2f6661,tg:lhhs:13817,lh,e73_ConnectedSubjects,fa838d4a-23da-5034-8dfc-529c86c4b56e,ow,subjects (content of works),au::18885,au::18885:1,au::18885g:1,,"dlod={""suggest"":[""/agents/people/2020695"",""au::18885"",""au::18885:1"",""ark:/83110/x0/fa838d4a-23da-5034-8dfc-529c86c4b56e"",""Leo Vandekerckhove""],""name"":""Leo Vandekerckhove"",""ark"":""ark:/83110/x0/fa838d4a-23da-5034-8dfc-529c86c4b56e"",""uri"":""/agents/people/2020695"",""id"":""au::18885:1"",""isCapacity"":false}",ark:/83110/x0/fa838d4a-23da-5034-8dfc-529c86c4b56e,agent
ba3ce867-8871-5a20-af67-adb776bf7e1a,tg:lhhs:13807,lh,e73_ConnectedSubjects,be86345f-7ad0-53cd-9e3d-61858c528191,ow,subjects (content of works),au::7350,au::7350:1,au::7350g:1,,"dlod={""suggest"":[""/agents/people/786450"",""au::7350"",""au::7350:1"",""ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191"",""Fred Germonprez""],""name"":""Fred Germonprez"",""ark"":""ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191"",""uri"":""/agents/people/786450"",""id"":""au::7350:1"",""isCapacity"":false}",ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191,agent
78135a98-f1cf-57ab-94f4-13dd5c29f159,tg:lhhs:13380,lh,e73_ConnectedSubjects,b0b99a26-2339-5915-8768-61c8816dea0a,ow,subjects (content of works),au::1630,au::1630:1,au::1630g:1,,"dlod={""suggest"":[""/agents/people/174410"",""au::1630"",""au::1630:1"",""ark:/83110/x0/b0b99a26-2339-5915-8768-61c8816dea0a"",""René Berghen""],""name"":""René Berghen"",""ark"":""ark:/83110/x0/b0b99a26-2339-5915-8768-61c8816dea0a"",""uri"":""/agents/people/174410"",""id"":""au::1630:1"",""isCapacity"":false}",ark:/83110/x0/b0b99a26-2339-5915-8768-61c8816dea0a,agent
447f8122-4751-5df0-9ec2-94ecf6375704,tg:lhhs:2917,lh,e73_ConnectedSubjects,e84be24c-d075-511b-8f34-84c90fcb05de,ow,subjects (content of works),au::3253,au::3253:1,au::3253g:1,,"dlod={""suggest"":[""/agents/people/348071"",""au::3253"",""au::3253:1"",""ark:/83110/x0/e84be24c-d075-511b-8f34-84c90fcb05de"",""Gaston Burssens""],""name"":""Gaston Burssens"",""ark"":""ark:/83110/x0/e84be24c-d075-511b-8f34-84c90fcb05de"",""uri"":""/agents/people/348071"",""id"":""au::3253:1"",""isCapacity"":false}",ark:/83110/x0/e84be24c-d075-511b-8f34-84c90fcb05de,agent
22e1681e-4c0c-5be0-8d60-7987caa6ef3e,tg:lhhs:20935,lh,e73_ConnectedSubjects,a1c2d771-efdd-5a82-a688-7915ca371075,ow,subjects (content of works),au::2188,au::2188:1,au::2188g:1,,"dlod={""suggest"":[""/agents/people/234116"",""au::2188"",""au::2188:1"",""ark:/83110/x0/a1c2d771-efdd-5a82-a688-7915ca371075"",""Gaston Bogaert""],""name"":""Gaston Bogaert"",""ark"":""ark:/83110/x0/a1c2d771-efdd-5a82-a688-7915ca371075"",""uri"":""/agents/people/234116"",""id"":""au::2188:1"",""isCapacity"":false}",ark:/83110/x0/a1c2d771-efdd-5a82-a688-7915ca371075,agent
d7d387b7-8927-5bb7-b0b9-d51df4f9d960,tg:lhhs:5839,lh,e73_ConnectedSubjects,fba329ac-de71-5725-8faa-a3092ce58891,ow,subjects (content of works),au::4553,au::4553:1,au::4553g:1,,"dlod={""suggest"":[""/agents/people/487171"",""au::4553"",""au::4553:1"",""ark:/83110/x0/fba329ac-de71-5725-8faa-a3092ce58891"",""Bob Courtens""],""name"":""Bob Courtens"",""ark"":""ark:/83110/x0/fba329ac-de71-5725-8faa-a3092ce58891"",""uri"":""/agents/people/487171"",""id"":""au::4553:1"",""isCapacity"":false}",ark:/83110/x0/fba329ac-de71-5725-8faa-a3092ce58891,agent
d5cb209c-bc5e-5a0b-8391-ae97781c41e9,tg:lhhs:3560,lh,e73_ConnectedSubjects,e35778a8-644f-5fa5-ae23-538aeccf3b56,ow,subjects (content of works),au::6879,au::6879:1,au::6879g:1,,"dlod={""suggest"":[""/agents/corporate_entities/736053"",""au::6879"",""au::6879:1"",""ark:/83110/x0/e35778a8-644f-5fa5-ae23-538aeccf3b56"",""Forum""],""name"":""Forum"",""ark"":""ark:/83110/x0/e35778a8-644f-5fa5-ae23-538aeccf3b56"",""uri"":""/agents/corporate_entities/736053"",""id"":""au::6879:1"",""isCapacity"":false}",ark:/83110/x0/e35778a8-644f-5fa5-ae23-538aeccf3b56,agent
fcdf9d77-ec5d-5e23-8b25-6ae8c8dac4c3,tg:lhhs:15115,lh,e73_ConnectedSubjects,6644e12f-b5a5-5258-9a60-ee1d08bbd0d8,ow,subjects (content of works),au::11822,au::11822:1,au::11822g:1,,"dlod={""suggest"":[""/agents/people/1264954"",""au::11822"",""au::11822:1"",""ark:/83110/x0/6644e12f-b5a5-5258-9a60-ee1d08bbd0d8"",""Rosalie Loveling""],""name"":""Rosalie Loveling"",""ark"":""ark:/83110/x0/6644e12f-b5a5-5258-9a60-ee1d08bbd0d8"",""uri"":""/agents/people/1264954"",""id"":""au::11822:1"",""isCapacity"":false}",ark:/83110/x0/6644e12f-b5a5-5258-9a60-ee1d08bbd0d8,agent
60cc2cb2-e3a1-57f4-9aca-ebf71e71d9f0,tg:lhhs:18496,lh,e73_ConnectedSubjects,e2600da2-dc23-5b57-b881-fe60a3e973da,ow,subjects (content of works),au::2331,au::2331:1,au::2331g:1,,"dlod={""suggest"":[""/agents/people/249417"",""au::2331"",""au::2331:1"",""ark:/83110/x0/e2600da2-dc23-5b57-b881-fe60a3e973da"",""Fernand Bonneure""],""name"":""Fernand Bonneure"",""ark"":""ark:/83110/x0/e2600da2-dc23-5b57-b881-fe60a3e973da"",""uri"":""/agents/people/249417"",""id"":""au::2331:1"",""isCapacity"":false}",ark:/83110/x0/e2600da2-dc23-5b57-b881-fe60a3e973da,agent
a8f5693e-e8af-57dd-b442-c732c55e55aa,tg:lhhs:10723,lh,e73_ConnectedSubjects,17120235-effa-5490-a424-40fbede73ff6,ow,subjects (content of works),au::7553,au::7553:1,au::7553g:1,,"dlod={""suggest"":[""/agents/people/808171"",""au::7553"",""au::7553:1"",""ark:/83110/x0/17120235-effa-5490-a424-40fbede73ff6"",""Eugeen Gilliams""],""name"":""Eugeen Gilliams"",""ark"":""ark:/83110/x0/17120235-effa-5490-a424-40fbede73ff6"",""uri"":""/agents/people/808171"",""id"":""au::7553:1"",""isCapacity"":false}",ark:/83110/x0/17120235-effa-5490-a424-40fbede73ff6,agent
c12a3416-6813-51f4-967b-231a64a7703d,tg:lhhs:13374,lh,e73_ConnectedSubjects,bd8a8a96-18ed-59a3-98d2-0226b7cfce02,ow,subjects (content of works),au::54870,au::54870:1,au::54870g:1,,"dlod={""suggest"":[""/agents/people/5871090"",""au::54870"",""au::54870:1"",""ark:/83110/x0/bd8a8a96-18ed-59a3-98d2-0226b7cfce02"",""Kurt Ingerl""],""name"":""Kurt Ingerl"",""ark"":""ark:/83110/x0/bd8a8a96-18ed-59a3-98d2-0226b7cfce02"",""uri"":""/agents/people/5871090"",""id"":""au::54870:1"",""isCapacity"":false}",ark:/83110/x0/bd8a8a96-18ed-59a3-98d2-0226b7cfce02,agent
55c726b8-bf05-5dbc-b252-e046dc65f0f3,tg:lhhs:2747,lh,e73_ConnectedSubjects,beb49e0f-52a8-5e0b-85f2-a7ef0c25561b,ow,subjects (content of works),au::11365,au::11365:1,au::11365g:1,,"dlod={""suggest"":[""/agents/people/1216055"",""au::11365"",""au::11365:1"",""ark:/83110/x0/beb49e0f-52a8-5e0b-85f2-a7ef0c25561b"",""Leopold I""],""name"":""Leopold I"",""ark"":""ark:/83110/x0/beb49e0f-52a8-5e0b-85f2-a7ef0c25561b"",""uri"":""/agents/people/1216055"",""id"":""au::11365:1"",""isCapacity"":false}",ark:/83110/x0/beb49e0f-52a8-5e0b-85f2-a7ef0c25561b,agent
33e9454d-7c13-5aa0-b1b9-dc51b3e07931,tg:lhhs:13364,lh,e73_ConnectedSubjects,7fbfbdd5-0011-5c71-91e9-feb902c01760,ow,subjects (content of works),au::54821,au::54821:1,au::54821g:1,,"dlod={""suggest"":[""/agents/people/5865847"",""au::54821"",""au::54821:1"",""ark:/83110/x0/7fbfbdd5-0011-5c71-91e9-feb902c01760"",""Jean Branchet""],""name"":""Jean Branchet"",""ark"":""ark:/83110/x0/7fbfbdd5-0011-5c71-91e9-feb902c01760"",""uri"":""/agents/people/5865847"",""id"":""au::54821:1"",""isCapacity"":false}",ark:/83110/x0/7fbfbdd5-0011-5c71-91e9-feb902c01760,agent
be956467-13cd-5300-9e6b-d5323ab7ff40,tg:lhhs:16542,lh,e73_ConnectedSubjects,baecc7d9-6355-530f-8abd-ce1539329632,ow,subjects (content of works),au::9691,au::9691:1,au::9691g:1,,"dlod={""suggest"":[""/agents/people/1036937"",""au::9691"",""au::9691:1"",""ark:/83110/x0/baecc7d9-6355-530f-8abd-ce1539329632"",""Oscar Jespers""],""name"":""Oscar Jespers"",""ark"":""ark:/83110/x0/baecc7d9-6355-530f-8abd-ce1539329632"",""uri"":""/agents/people/1036937"",""id"":""au::9691:1"",""isCapacity"":false}",ark:/83110/x0/baecc7d9-6355-530f-8abd-ce1539329632,agent
c0a42929-d377-5ab5-87bc-795d8542f9a6,tg:lhhs:20775,lh,e73_ConnectedSubjects,11fcc8e8-7916-5686-ab56-4b5f4f4a02a1,ow,subjects (content of works),au::7792,au::7792:1,au::7792g:1,,"dlod={""suggest"":[""/agents/people/833744"",""au::7792"",""au::7792:1"",""ark:/83110/x0/11fcc8e8-7916-5686-ab56-4b5f4f4a02a1"",""Herman Gorter""],""name"":""Herman Gorter"",""ark"":""ark:/83110/x0/11fcc8e8-7916-5686-ab56-4b5f4f4a02a1"",""uri"":""/agents/people/833744"",""id"":""au::7792:1"",""isCapacity"":false}",ark:/83110/x0/11fcc8e8-7916-5686-ab56-4b5f4f4a02a1,agent
5f6412a0-2092-53e9-afaf-a4c7eaf4f9f6,tg:lhhs:1545,lh,e73_ConnectedSubjects,da00885f-dddd-542c-9767-38420a17149f,ow,subjects (content of works),au::7526,au::7526:1,au::7526g:1,,"dlod={""suggest"":[""/agents/people/805282"",""au::7526"",""au::7526:1"",""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""Marnix Gijsen""],""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/805282"",""id"":""au::7526:1"",""isCapacity"":false}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f,agent
56816fa8-559f-59cb-a49d-bf929bdeeccf,tg:lhhs:1633,lh,e73_ConnectedSubjects,469d02b0-3ecf-532b-a4e5-7c1a721a50f4,ow,subjects (content of works),au::19471,au::19471:1,au::19471g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2083397"",""au::19471"",""au::19471:1"",""ark:/83110/x0/469d02b0-3ecf-532b-a4e5-7c1a721a50f4"",""Koninklijke Vereniging van Limburgse Schrijvers""],""name"":""Koninklijke Vereniging van Limburgse Schrijvers"",""ark"":""ark:/83110/x0/469d02b0-3ecf-532b-a4e5-7c1a721a50f4"",""uri"":""/agents/corporate_entities/2083397"",""id"":""au::19471:1"",""isCapacity"":false}",ark:/83110/x0/469d02b0-3ecf-532b-a4e5-7c1a721a50f4,agent
da6662f3-ff6c-50ca-b9ed-7585c3406362,tg:lhhs:7207,lh,e73_ConnectedSubjects,9abda3cd-f868-5153-977d-22a2bb884b87,ow,subjects (content of works),au::9314,au::9314:1,au::9314g:1,,"dlod={""suggest"":[""/agents/people/996598"",""au::9314"",""au::9314:1"",""ark:/83110/x0/9abda3cd-f868-5153-977d-22a2bb884b87"",""Idel Ianchelevici""],""name"":""Idel Ianchelevici"",""ark"":""ark:/83110/x0/9abda3cd-f868-5153-977d-22a2bb884b87"",""uri"":""/agents/people/996598"",""id"":""au::9314:1"",""isCapacity"":false}",ark:/83110/x0/9abda3cd-f868-5153-977d-22a2bb884b87,agent
0bc428f1-e2e2-5048-9e94-acb082598990,tg:lhhs:21061,lh,e73_ConnectedSubjects,c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,ow,subjects (content of works),au::21016,au::21016:1,au::21016g:1,,"dlod={""suggest"":[""/agents/people/2248712"",""au::21016"",""au::21016:1"",""ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5"",""Gerard Walschap""],""name"":""Gerard Walschap"",""ark"":""ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5"",""uri"":""/agents/people/2248712"",""id"":""au::21016:1"",""isCapacity"":false}",ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,agent
96cf3587-3aee-54c2-b7b3-48ddc02d8099,tg:lhhs:2431,lh,e73_ConnectedSubjects,f9fd4afe-9b2b-54b3-9c0e-d016a4846312,ow,subjects (content of works),au::19024,au::19024:1,au::19024g:1,,"dlod={""suggest"":[""/agents/people/2035568"",""au::19024"",""au::19024:1"",""ark:/83110/x0/f9fd4afe-9b2b-54b3-9c0e-d016a4846312"",""August Vanhoutte""],""name"":""August Vanhoutte"",""ark"":""ark:/83110/x0/f9fd4afe-9b2b-54b3-9c0e-d016a4846312"",""uri"":""/agents/people/2035568"",""id"":""au::19024:1"",""isCapacity"":false}",ark:/83110/x0/f9fd4afe-9b2b-54b3-9c0e-d016a4846312,agent
7426a993-0882-5fe8-b69c-1935b0ea37e6,tg:lhhs:21634,lh,e73_ConnectedSubjects,f6dec820-4a18-5d84-b392-cb5f993a4b7a,ow,subjects (content of works),au::8726,au::8726:1,au::8726g:1,,"dlod={""suggest"":[""/agents/people/933682"",""au::8726"",""au::8726:1"",""ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a"",""Raymond Herreman""],""name"":""Raymond Herreman"",""ark"":""ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a"",""uri"":""/agents/people/933682"",""id"":""au::8726:1"",""isCapacity"":false}",ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a,agent
f42b8725-b3a2-5e29-bf58-2956ce3889c6,tg:lhhs:14769,lh,e73_ConnectedSubjects,161fb97c-41b8-5929-94c8-d522c3747d1c,ow,subjects (content of works),au::13268,au::13268:1,au::13268g:1,,"dlod={""suggest"":[""/agents/people/1419676"",""au::13268"",""au::13268:1"",""ark:/83110/x0/161fb97c-41b8-5929-94c8-d522c3747d1c"",""Multatuli""],""name"":""Multatuli"",""ark"":""ark:/83110/x0/161fb97c-41b8-5929-94c8-d522c3747d1c"",""uri"":""/agents/people/1419676"",""id"":""au::13268:1"",""isCapacity"":false}",ark:/83110/x0/161fb97c-41b8-5929-94c8-d522c3747d1c,agent
383994e0-a2eb-592c-878e-b2e730d54a27,tg:lhhs:12225,lh,e73_ConnectedSubjects,98d65c24-3a3c-54c5-83e3-582cf5efda24,ow,subjects (content of works),au::13476,au::13476:1,au::13476g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1441932"",""au::13476"",""au::13476:1"",""ark:/83110/x0/98d65c24-3a3c-54c5-83e3-582cf5efda24"",""Nationale Feestdag""],""name"":""Nationale Feestdag"",""ark"":""ark:/83110/x0/98d65c24-3a3c-54c5-83e3-582cf5efda24"",""uri"":""/agents/corporate_entities/1441932"",""id"":""au::13476:1"",""isCapacity"":false}",ark:/83110/x0/98d65c24-3a3c-54c5-83e3-582cf5efda24,agent
58766f6b-ab1f-5cf0-ab39-1796130c984a,tg:lhhs:9447,lh,e73_ConnectedSubjects,cfb965f9-b6fa-59d4-bd0e-865b20ace1c5,ow,subjects (content of works),au::54637,au::54637:1,au::54637g:1,,"dlod={""suggest"":[""/agents/corporate_entities/5846159"",""au::54637"",""au::54637:1"",""ark:/83110/x0/cfb965f9-b6fa-59d4-bd0e-865b20ace1c5"",""Vlaamsche Studentenbond""],""name"":""Vlaamsche Studentenbond"",""ark"":""ark:/83110/x0/cfb965f9-b6fa-59d4-bd0e-865b20ace1c5"",""uri"":""/agents/corporate_entities/5846159"",""id"":""au::54637:1"",""isCapacity"":false}",ark:/83110/x0/cfb965f9-b6fa-59d4-bd0e-865b20ace1c5,agent
4d0cc299-528e-5c14-904d-c1e4ebceeb43,tg:lhhs:14185,lh,e73_ConnectedSubjects,d01b7550-6822-51e8-b50f-2bc1e423b04e,ow,subjects (content of works),au::3061,au::3061:1,au::3061g:1,,"dlod={""suggest"":[""/agents/people/327527"",""au::3061"",""au::3061:1"",""ark:/83110/x0/d01b7550-6822-51e8-b50f-2bc1e423b04e"",""Raymond Brulez""],""name"":""Raymond Brulez"",""ark"":""ark:/83110/x0/d01b7550-6822-51e8-b50f-2bc1e423b04e"",""uri"":""/agents/people/327527"",""id"":""au::3061:1"",""isCapacity"":false}",ark:/83110/x0/d01b7550-6822-51e8-b50f-2bc1e423b04e,agent
54abbe3d-868c-5c1e-b074-df21d32c88bc,tg:lhhs:10594,lh,e73_ConnectedSubjects,3dcb11a9-f226-5b0d-a7f0-7507b9e931af,ow,subjects (content of works),au::4186,au::4186:1,au::4186g:1,,"dlod={""suggest"":[""/agents/people/447902"",""au::4186"",""au::4186:1"",""ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af"",""Colijn van Rijssele""],""name"":""Colijn van Rijssele"",""ark"":""ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af"",""uri"":""/agents/people/447902"",""id"":""au::4186:1"",""isCapacity"":false}",ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af,agent
35d0aeba-6990-54d7-ae4c-68c33566f945,tg:lhhs:7583,lh,e73_ConnectedSubjects,fa0c093c-bbf1-5989-ac21-6eaff6c40979,ow,subjects (content of works),au::5075,au::5075:1,au::5075g:1,,"dlod={""suggest"":[""/agents/people/543025"",""au::5075"",""au::5075:1"",""ark:/83110/x0/fa0c093c-bbf1-5989-ac21-6eaff6c40979"",""Bert Decorte""],""name"":""Bert Decorte"",""ark"":""ark:/83110/x0/fa0c093c-bbf1-5989-ac21-6eaff6c40979"",""uri"":""/agents/people/543025"",""id"":""au::5075:1"",""isCapacity"":false}",ark:/83110/x0/fa0c093c-bbf1-5989-ac21-6eaff6c40979,agent
35d0aeba-6990-54d7-ae4c-68c33566f945,tg:lhhs:7583,lh,e73_ConnectedSubjects,c1456a92-faf0-5d29-8625-9386ea203bb6,ow,subjects (content of works),au::7330,au::7330:1,au::7330g:1,,"dlod={""suggest"":[""/agents/people/784310"",""au::7330"",""au::7330:1"",""ark:/83110/x0/c1456a92-faf0-5d29-8625-9386ea203bb6"",""Ida Gerhardt""],""name"":""Ida Gerhardt"",""ark"":""ark:/83110/x0/c1456a92-faf0-5d29-8625-9386ea203bb6"",""uri"":""/agents/people/784310"",""id"":""au::7330:1"",""isCapacity"":false}",ark:/83110/x0/c1456a92-faf0-5d29-8625-9386ea203bb6,agent
35d0aeba-6990-54d7-ae4c-68c33566f945,tg:lhhs:7583,lh,e73_ConnectedSubjects,71770071-922b-540e-a0c7-b9cf1d7474ef,ow,subjects (content of works),au::7496,au::7496:1,au::7496g:1,,"dlod={""suggest"":[""/agents/people/802072"",""au::7496"",""au::7496:1"",""ark:/83110/x0/71770071-922b-540e-a0c7-b9cf1d7474ef"",""André Gide""],""name"":""André Gide"",""ark"":""ark:/83110/x0/71770071-922b-540e-a0c7-b9cf1d7474ef"",""uri"":""/agents/people/802072"",""id"":""au::7496:1"",""isCapacity"":false}",ark:/83110/x0/71770071-922b-540e-a0c7-b9cf1d7474ef,agent
1fc417b1-9ef4-53cc-bf41-27fb0a7171bf,tg:lhhs:16951,lh,e73_ConnectedSubjects,978afd13-1056-545c-ab83-987be846b0ad,ow,subjects (content of works),au::3953,au::3953:1,au::3953g:1,,"dlod={""suggest"":[""/agents/people/422971"",""au::3953"",""au::3953:1"",""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""Hugo Claus""],""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/422971"",""id"":""au::3953:1"",""isCapacity"":false}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad,agent
