ResourceID,brocade.id,card,order,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type
dc0ff275-9f1d-56f5-81da-7cec46312c36,tg:rubgr:5222,AA,0,Rubenianum,tg:rubgr:5222,record identifiers,https://data.rubenianum.be//ark:/86530/dc0ff275-9f1d-56f5-81da-7cec46312c36,object identifier,Brieven
d0f6eebb-4597-58ee-a548-d2f9abe50c18,tg:rubgr:4728,AA,0,Rubenianum,tg:rubgr:4728,record identifiers,https://data.rubenianum.be//ark:/86530/d0f6eebb-4597-58ee-a548-d2f9abe50c18,object identifier,Brieven
477759e2-2e93-5eb3-9cbe-e1e32dd7cd12,tg:rubgr:2264,AA,0,Rubenianum,tg:rubgr:2264,record identifiers,https://data.rubenianum.be//ark:/86530/477759e2-2e93-5eb3-9cbe-e1e32dd7cd12,object identifier,Brieven
5344c23b-609b-53de-a736-07bbfb37427d,tg:rubgr:1897,AA,0,Rubenianum,tg:rubgr:1897,record identifiers,https://data.rubenianum.be//ark:/86530/5344c23b-609b-53de-a736-07bbfb37427d,object identifier,Brieven
525e25f0-3cd3-5f64-8f04-4d85ab1e3e64,tg:rubgr:222,AA,0,Rubenianum,tg:rubgr:222,record identifiers,https://data.rubenianum.be//ark:/86530/525e25f0-3cd3-5f64-8f04-4d85ab1e3e64,object identifier,Brieven
36e1c1d5-978a-55e6-ba20-db588d76da8b,tg:rubgr:4925,AA,0,Rubenianum,tg:rubgr:4925,record identifiers,https://data.rubenianum.be//ark:/86530/36e1c1d5-978a-55e6-ba20-db588d76da8b,object identifier,Brieven
b99f2d6c-7a88-56e8-924f-e89ad0417e0e,tg:rubgr:4791,AA,0,Rubenianum,tg:rubgr:4791,record identifiers,https://data.rubenianum.be//ark:/86530/b99f2d6c-7a88-56e8-924f-e89ad0417e0e,object identifier,Brieven
600c1638-aacd-58af-942d-28c9a561b9ad,tg:rubgr:5095,AA,0,Rubenianum,tg:rubgr:5095,record identifiers,https://data.rubenianum.be//ark:/86530/600c1638-aacd-58af-942d-28c9a561b9ad,object identifier,Brieven
6ae1cd54-c49a-5044-a92f-ac1c2aea5d1a,tg:rubgr:5085,AA,0,Rubenianum,tg:rubgr:5085,record identifiers,https://data.rubenianum.be//ark:/86530/6ae1cd54-c49a-5044-a92f-ac1c2aea5d1a,object identifier,Brieven
123d7df4-6933-5509-9de7-63e8c16b0783,tg:rubgr:701,AA,0,Rubenianum,tg:rubgr:701,record identifiers,https://data.rubenianum.be//ark:/86530/123d7df4-6933-5509-9de7-63e8c16b0783,object identifier,Brieven
c5755dcf-7c16-5c52-99ae-b6b79d8d8612,tg:rubgr:144,AA,0,Rubenianum,tg:rubgr:144,record identifiers,https://data.rubenianum.be//ark:/86530/c5755dcf-7c16-5c52-99ae-b6b79d8d8612,object identifier,Brieven
442f8d59-3201-577b-ae69-8f1998987cb8,tg:rubgr:154,AA,0,Rubenianum,tg:rubgr:154,record identifiers,https://data.rubenianum.be//ark:/86530/442f8d59-3201-577b-ae69-8f1998987cb8,object identifier,Brieven
a7741184-efc8-5ded-a4ed-4c610ddf27e1,tg:rubgr:1484,AA,0,Rubenianum,tg:rubgr:1484,record identifiers,https://data.rubenianum.be//ark:/86530/a7741184-efc8-5ded-a4ed-4c610ddf27e1,object identifier,Brieven
a41f7508-758b-5154-8eb3-b2599265457e,tg:rubgr:136,AA,0,Rubenianum,tg:rubgr:136,record identifiers,https://data.rubenianum.be//ark:/86530/a41f7508-758b-5154-8eb3-b2599265457e,object identifier,Brieven
64adecda-bb86-5c2d-8a77-e04647219a51,tg:rubgr:1924,AA,0,Rubenianum,tg:rubgr:1924,record identifiers,https://data.rubenianum.be//ark:/86530/64adecda-bb86-5c2d-8a77-e04647219a51,object identifier,Brieven
629939e5-746b-5e79-8af4-419b7ee07c7a,tg:rubgr:1780,AA,0,Rubenianum,tg:rubgr:1780,record identifiers,https://data.rubenianum.be//ark:/86530/629939e5-746b-5e79-8af4-419b7ee07c7a,object identifier,Brieven
085288e6-0085-5c9c-bad5-1abfcf50a9da,tg:rubgr:2206,AA,0,Rubenianum,tg:rubgr:2206,record identifiers,https://data.rubenianum.be//ark:/86530/085288e6-0085-5c9c-bad5-1abfcf50a9da,object identifier,Brieven
25f87e8e-4757-5773-8867-ce0bde4b02a1,tg:rubgr:4896,AA,0,Rubenianum,tg:rubgr:4896,record identifiers,https://data.rubenianum.be//ark:/86530/25f87e8e-4757-5773-8867-ce0bde4b02a1,object identifier,Brieven
f49773b6-a97c-5813-a8f6-5800901f5109,tg:rubgr:1641,AA,0,Rubenianum,tg:rubgr:1641,record identifiers,https://data.rubenianum.be//ark:/86530/f49773b6-a97c-5813-a8f6-5800901f5109,object identifier,Brieven
9432d9e1-4256-5e2c-85e4-31a026d93dae,tg:rubgr:2453,AA,0,Rubenianum,tg:rubgr:2453,record identifiers,https://data.rubenianum.be//ark:/86530/9432d9e1-4256-5e2c-85e4-31a026d93dae,object identifier,Brieven
19fb5f91-2b88-598b-b2b7-6db2966796f8,tg:rubgr:4886,AA,0,Rubenianum,tg:rubgr:4886,record identifiers,https://data.rubenianum.be//ark:/86530/19fb5f91-2b88-598b-b2b7-6db2966796f8,object identifier,Brieven
1a6b16be-197e-5069-a78d-2248850da6ad,tg:rubgr:3502,AA,0,Rubenianum,tg:rubgr:3502,record identifiers,https://data.rubenianum.be//ark:/86530/1a6b16be-197e-5069-a78d-2248850da6ad,object identifier,Brieven
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,AA,0,Rubenianum,tg:rubgr:2170,record identifiers,https://data.rubenianum.be//ark:/86530/5e2dc3b5-e2c6-5420-b76e-7a127c575956,object identifier,Brieven
17f908bc-74a2-5e26-93f7-4c28b95d06f1,tg:rubgr:5136,AA,0,Rubenianum,tg:rubgr:5136,record identifiers,https://data.rubenianum.be//ark:/86530/17f908bc-74a2-5e26-93f7-4c28b95d06f1,object identifier,Brieven
fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,tg:rubgr:5126,AA,0,Rubenianum,tg:rubgr:5126,record identifiers,https://data.rubenianum.be//ark:/86530/fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,object identifier,Brieven
facb3e0f-8caf-5bb3-9a85-1af2d60be34d,tg:rubgr:1962,AA,0,Rubenianum,tg:rubgr:1962,record identifiers,https://data.rubenianum.be//ark:/86530/facb3e0f-8caf-5bb3-9a85-1af2d60be34d,object identifier,Brieven
69aa7be5-c06e-5177-a3bc-e1145c33f06e,tg:rubgr:4901,AA,0,Rubenianum,tg:rubgr:4901,record identifiers,https://data.rubenianum.be//ark:/86530/69aa7be5-c06e-5177-a3bc-e1145c33f06e,object identifier,Brieven
918c9246-f0a8-5fff-977c-0e4563345f19,tg:rubgr:3947,AA,0,Rubenianum,tg:rubgr:3947,record identifiers,https://data.rubenianum.be//ark:/86530/918c9246-f0a8-5fff-977c-0e4563345f19,object identifier,Brieven
c9a21b34-7e4d-5e9b-8945-0c6439855802,tg:rubgr:4879,AA,0,Rubenianum,tg:rubgr:4879,record identifiers,https://data.rubenianum.be//ark:/86530/c9a21b34-7e4d-5e9b-8945-0c6439855802,object identifier,Brieven
4b5cb33e-2912-5818-a158-345f488403f0,tg:rubgr:4911,AA,0,Rubenianum,tg:rubgr:4911,record identifiers,https://data.rubenianum.be//ark:/86530/4b5cb33e-2912-5818-a158-345f488403f0,object identifier,Brieven
6699e8f3-8875-5553-95fc-a4cfb35f8d79,tg:rubgr:170,AA,0,Rubenianum,tg:rubgr:170,record identifiers,https://data.rubenianum.be//ark:/86530/6699e8f3-8875-5553-95fc-a4cfb35f8d79,object identifier,Brieven
29eb6f20-6259-5464-b150-d7f36aa747c2,tg:rubgr:160,AA,0,Rubenianum,tg:rubgr:160,record identifiers,https://data.rubenianum.be//ark:/86530/29eb6f20-6259-5464-b150-d7f36aa747c2,object identifier,Brieven
bc8f5377-6d26-54e0-9798-2948d5964dbc,tg:rubgr:3495,AA,0,Rubenianum,tg:rubgr:3495,record identifiers,https://data.rubenianum.be//ark:/86530/bc8f5377-6d26-54e0-9798-2948d5964dbc,object identifier,Brieven
e7a64055-0af5-55f9-8791-a32a1334e920,tg:rubgr:3554,AA,0,Rubenianum,tg:rubgr:3554,record identifiers,https://data.rubenianum.be//ark:/86530/e7a64055-0af5-55f9-8791-a32a1334e920,object identifier,Brieven
6f3474cd-1178-59a6-aac8-fa1198b243d0,tg:rubgr:5008,AA,0,Rubenianum,tg:rubgr:5008,record identifiers,https://data.rubenianum.be//ark:/86530/6f3474cd-1178-59a6-aac8-fa1198b243d0,object identifier,Brieven
7f1006c9-efa8-5788-b78c-66f140a9d9c1,tg:rubgr:2240,AA,0,Rubenianum,tg:rubgr:2240,record identifiers,https://data.rubenianum.be//ark:/86530/7f1006c9-efa8-5788-b78c-66f140a9d9c1,object identifier,Brieven
e436e41d-4a9f-59bc-8525-8468288e84d4,tg:rubgr:4664,AA,0,Rubenianum,tg:rubgr:4664,record identifiers,https://data.rubenianum.be//ark:/86530/e436e41d-4a9f-59bc-8525-8468288e84d4,object identifier,Brieven
7358d50f-d801-558d-a103-5eaef7f0d636,tg:rubgr:1607,AA,0,Rubenianum,tg:rubgr:1607,record identifiers,https://data.rubenianum.be//ark:/86530/7358d50f-d801-558d-a103-5eaef7f0d636,object identifier,Brieven
e58512e7-cad7-585c-97ed-4a00e344c163,tg:rubgr:5274,AA,0,Rubenianum,tg:rubgr:5274,record identifiers,https://data.rubenianum.be//ark:/86530/e58512e7-cad7-585c-97ed-4a00e344c163,object identifier,Brieven
98ae2f5b-ce58-5da6-aab4-03e82d071c06,tg:rubgr:4570,AA,0,Rubenianum,tg:rubgr:4570,record identifiers,https://data.rubenianum.be//ark:/86530/98ae2f5b-ce58-5da6-aab4-03e82d071c06,object identifier,Brieven
9e502844-7467-5dc9-9e72-c8cb2ebe308e,tg:rubgr:5102,AA,0,Rubenianum,tg:rubgr:5102,record identifiers,https://data.rubenianum.be//ark:/86530/9e502844-7467-5dc9-9e72-c8cb2ebe308e,object identifier,Brieven
3d2b68e9-39c7-5239-84e0-740f73168392,tg:rubgr:4408,AA,0,Rubenianum,tg:rubgr:4408,record identifiers,https://data.rubenianum.be//ark:/86530/3d2b68e9-39c7-5239-84e0-740f73168392,object identifier,Brieven
888c16c0-069e-56f6-bda3-976a7ce70fcb,tg:rubgr:2144,AA,0,Rubenianum,tg:rubgr:2144,record identifiers,https://data.rubenianum.be//ark:/86530/888c16c0-069e-56f6-bda3-976a7ce70fcb,object identifier,Brieven
d98658b8-6509-5381-a4fe-0e3fd4e18f82,tg:rubgr:1346,AA,0,Rubenianum,tg:rubgr:1346,record identifiers,https://data.rubenianum.be//ark:/86530/d98658b8-6509-5381-a4fe-0e3fd4e18f82,object identifier,Brieven
8ffbce07-fdf5-5992-9781-6958651309a7,tg:rubgr:5112,AA,0,Rubenianum,tg:rubgr:5112,record identifiers,https://data.rubenianum.be//ark:/86530/8ffbce07-fdf5-5992-9781-6958651309a7,object identifier,Brieven
ac24aebd-7f9f-5cca-be4b-d773f6a9f8b2,tg:rubgr:2711,AA,0,Rubenianum,tg:rubgr:2711,record identifiers,https://data.rubenianum.be//ark:/86530/ac24aebd-7f9f-5cca-be4b-d773f6a9f8b2,object identifier,Brieven
9c87a5ee-cc0c-5a34-9056-991329e2526a,tg:rubgr:4335,AA,0,Rubenianum,tg:rubgr:4335,record identifiers,https://data.rubenianum.be//ark:/86530/9c87a5ee-cc0c-5a34-9056-991329e2526a,object identifier,Brieven
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,AA,0,Rubenianum,tg:rubgr:2701,record identifiers,https://data.rubenianum.be//ark:/86530/90b0a06e-5069-56ca-b4be-08993d1fcac4,object identifier,Brieven
9d9b0447-c1a0-5e1f-bbc5-799ffa6fcb2f,tg:rubgr:822,AA,0,Rubenianum,tg:rubgr:822,record identifiers,https://data.rubenianum.be//ark:/86530/9d9b0447-c1a0-5e1f-bbc5-799ffa6fcb2f,object identifier,Brieven
57da21bb-5a94-5ead-9934-9082142b9fee,tg:rubgr:747,AA,0,Rubenianum,tg:rubgr:747,record identifiers,https://data.rubenianum.be//ark:/86530/57da21bb-5a94-5ead-9934-9082142b9fee,object identifier,Brieven
ae5fb524-c826-5723-b9e0-b2ea64d4b5a1,tg:rubgr:4182,AA,0,Rubenianum,tg:rubgr:4182,record identifiers,https://data.rubenianum.be//ark:/86530/ae5fb524-c826-5723-b9e0-b2ea64d4b5a1,object identifier,Brieven
2bd3fcae-29c1-5409-b706-0ad47ee1198c,tg:rubgr:4192,AA,0,Rubenianum,tg:rubgr:4192,record identifiers,https://data.rubenianum.be//ark:/86530/2bd3fcae-29c1-5409-b706-0ad47ee1198c,object identifier,Brieven
0fe63487-efb6-588f-a72f-fc610a373dee,tg:rubgr:559,AA,0,Rubenianum,tg:rubgr:559,record identifiers,https://data.rubenianum.be//ark:/86530/0fe63487-efb6-588f-a72f-fc610a373dee,object identifier,Brieven
95177e93-fd68-5449-a662-c5cf3ebbef2c,tg:rubgr:4733,AA,0,Rubenianum,tg:rubgr:4733,record identifiers,https://data.rubenianum.be//ark:/86530/95177e93-fd68-5449-a662-c5cf3ebbef2c,object identifier,Brieven
c7aec78c-8532-545d-88de-9dbfcf0fd803,tg:rubgr:3775,AA,0,Rubenianum,tg:rubgr:3775,record identifiers,https://data.rubenianum.be//ark:/86530/c7aec78c-8532-545d-88de-9dbfcf0fd803,object identifier,Brieven
6f7f09e3-40af-5020-afc9-5b2b62a6fa71,tg:rubgr:4723,AA,0,Rubenianum,tg:rubgr:4723,record identifiers,https://data.rubenianum.be//ark:/86530/6f7f09e3-40af-5020-afc9-5b2b62a6fa71,object identifier,Brieven
3d93db89-2a11-5319-be9c-4d8f5e5f71b6,tg:rubgr:2542,AA,0,Rubenianum,tg:rubgr:2542,record identifiers,https://data.rubenianum.be//ark:/86530/3d93db89-2a11-5319-be9c-4d8f5e5f71b6,object identifier,Brieven
c74580b0-38c2-5ebb-9d69-fff64f957d2f,tg:rubgr:4176,AA,0,Rubenianum,tg:rubgr:4176,record identifiers,https://data.rubenianum.be//ark:/86530/c74580b0-38c2-5ebb-9d69-fff64f957d2f,object identifier,Brieven
ceaf7efd-c900-53c9-bab5-dcdb6e9f9a23,tg:rubgr:2634,AA,0,Rubenianum,tg:rubgr:2634,record identifiers,https://data.rubenianum.be//ark:/86530/ceaf7efd-c900-53c9-bab5-dcdb6e9f9a23,object identifier,Brieven
ef585d2d-1fe6-5c4d-a95d-3a942d6e334c,tg:rubgr:4200,AA,0,Rubenianum,tg:rubgr:4200,record identifiers,https://data.rubenianum.be//ark:/86530/ef585d2d-1fe6-5c4d-a95d-3a942d6e334c,object identifier,Brieven
0a29270b-6c2e-5b0b-a9c6-5f039e0f246a,tg:rubgr:2624,AA,0,Rubenianum,tg:rubgr:2624,record identifiers,https://data.rubenianum.be//ark:/86530/0a29270b-6c2e-5b0b-a9c6-5f039e0f246a,object identifier,Brieven
98f8ced9-3c17-5d70-9755-451934af6473,tg:rubgr:907,AA,0,Rubenianum,tg:rubgr:907,record identifiers,https://data.rubenianum.be//ark:/86530/98f8ced9-3c17-5d70-9755-451934af6473,object identifier,Brieven
b289c2fd-eda6-5ff4-9cf4-c55f1ac726ae,tg:rubgr:5027,AA,0,Rubenianum,tg:rubgr:5027,record identifiers,https://data.rubenianum.be//ark:/86530/b289c2fd-eda6-5ff4-9cf4-c55f1ac726ae,object identifier,Brieven
306f0d14-8de1-5cdb-bfd3-489b9cd4ff02,tg:rubgr:1273,AA,0,Rubenianum,tg:rubgr:1273,record identifiers,https://data.rubenianum.be//ark:/86530/306f0d14-8de1-5cdb-bfd3-489b9cd4ff02,object identifier,Brieven
fa0cdd10-82a9-5442-86c2-7d846684e5aa,tg:rubgr:2071,AA,0,Rubenianum,tg:rubgr:2071,record identifiers,https://data.rubenianum.be//ark:/86530/fa0cdd10-82a9-5442-86c2-7d846684e5aa,object identifier,Brieven
07ea7b7f-86cb-5a45-a572-dcc8e5f66914,tg:rubgr:4445,AA,0,Rubenianum,tg:rubgr:4445,record identifiers,https://data.rubenianum.be//ark:/86530/07ea7b7f-86cb-5a45-a572-dcc8e5f66914,object identifier,Brieven
bfb9be6e-cb7e-5a7f-8cf2-f20e379e3022,tg:rubgr:4594,AA,0,Rubenianum,tg:rubgr:4594,record identifiers,https://data.rubenianum.be//ark:/86530/bfb9be6e-cb7e-5a7f-8cf2-f20e379e3022,object identifier,Brieven
986217c9-3f4a-5479-ba80-6963b499be32,tg:rubgr:4584,AA,0,Rubenianum,tg:rubgr:4584,record identifiers,https://data.rubenianum.be//ark:/86530/986217c9-3f4a-5479-ba80-6963b499be32,object identifier,Brieven
b5c72d90-45bb-5155-a50c-b81c8ee871cd,tg:rubgr:5280,AA,0,Rubenianum,tg:rubgr:5280,record identifiers,https://data.rubenianum.be//ark:/86530/b5c72d90-45bb-5155-a50c-b81c8ee871cd,object identifier,Brieven
c57b715e-e126-531f-9899-3757ac107951,tg:rubgr:5290,AA,0,Rubenianum,tg:rubgr:5290,record identifiers,https://data.rubenianum.be//ark:/86530/c57b715e-e126-531f-9899-3757ac107951,object identifier,Brieven
322df78f-cb2f-51a4-b8f2-be29398c3957,tg:rubgr:3800,AA,0,Rubenianum,tg:rubgr:3800,record identifiers,https://data.rubenianum.be//ark:/86530/322df78f-cb2f-51a4-b8f2-be29398c3957,object identifier,Brieven
77e10de5-ad8e-52bb-a03c-6bd97c51d596,tg:rubgr:2483,AA,0,Rubenianum,tg:rubgr:2483,record identifiers,https://data.rubenianum.be//ark:/86530/77e10de5-ad8e-52bb-a03c-6bd97c51d596,object identifier,Brieven
0bd82530-0042-5700-9253-9b7956237538,tg:rubgr:4856,AA,0,Rubenianum,tg:rubgr:4856,record identifiers,https://data.rubenianum.be//ark:/86530/0bd82530-0042-5700-9253-9b7956237538,object identifier,Brieven
dc371fd6-36b1-5690-be18-81dccbaa9287,tg:rubgr:2599,AA,0,Rubenianum,tg:rubgr:2599,record identifiers,https://data.rubenianum.be//ark:/86530/dc371fd6-36b1-5690-be18-81dccbaa9287,object identifier,Brieven
4ece704d-5539-5ddb-b08b-4a6a5a4b1744,tg:rubgr:566,AA,0,Rubenianum,tg:rubgr:566,record identifiers,https://data.rubenianum.be//ark:/86530/4ece704d-5539-5ddb-b08b-4a6a5a4b1744,object identifier,Brieven
b4a9dacd-a5df-5433-8dec-d3db20e5fdfb,tg:rubgr:576,AA,0,Rubenianum,tg:rubgr:576,record identifiers,https://data.rubenianum.be//ark:/86530/b4a9dacd-a5df-5433-8dec-d3db20e5fdfb,object identifier,Brieven
0cabe6b7-aee2-5c97-8953-cbaaece1f39e,tg:rubgr:2933,AA,0,Rubenianum,tg:rubgr:2933,record identifiers,https://data.rubenianum.be//ark:/86530/0cabe6b7-aee2-5c97-8953-cbaaece1f39e,object identifier,Brieven
18254e99-1da4-527c-81b6-7cf0c4f15972,tg:rubgr:3509,AA,0,Rubenianum,tg:rubgr:3509,record identifiers,https://data.rubenianum.be//ark:/86530/18254e99-1da4-527c-81b6-7cf0c4f15972,object identifier,Brieven
e50cca26-1028-5c2d-ae2b-f63252ba79aa,tg:rubgr:4437,AA,0,Rubenianum,tg:rubgr:4437,record identifiers,https://data.rubenianum.be//ark:/86530/e50cca26-1028-5c2d-ae2b-f63252ba79aa,object identifier,Brieven
32e56245-9548-5b72-a642-e8adc950616b,tg:rubgr:965,AA,0,Rubenianum,tg:rubgr:965,record identifiers,https://data.rubenianum.be//ark:/86530/32e56245-9548-5b72-a642-e8adc950616b,object identifier,Brieven
61bedaab-5e68-5314-8891-bbb818167e98,tg:rubgr:4629,AA,0,Rubenianum,tg:rubgr:4629,record identifiers,https://data.rubenianum.be//ark:/86530/61bedaab-5e68-5314-8891-bbb818167e98,object identifier,Brieven
5fe50f28-4ffb-51a4-b8ad-2f43f9b4a612,tg:rubgr:5323,AA,0,Rubenianum,tg:rubgr:5323,record identifiers,https://data.rubenianum.be//ark:/86530/5fe50f28-4ffb-51a4-b8ad-2f43f9b4a612,object identifier,Brieven
8128822b-d604-54ad-8fa7-443f7c1ace9b,tg:rubgr:4751,AA,0,Rubenianum,tg:rubgr:4751,record identifiers,https://data.rubenianum.be//ark:/86530/8128822b-d604-54ad-8fa7-443f7c1ace9b,object identifier,Brieven
4e9a47ad-1c5d-558f-88aa-402b76ff8fe0,tg:rubgr:4639,AA,0,Rubenianum,tg:rubgr:4639,record identifiers,https://data.rubenianum.be//ark:/86530/4e9a47ad-1c5d-558f-88aa-402b76ff8fe0,object identifier,Brieven
51b93138-3c04-56df-b1bf-ef691d60eaef,tg:rubgr:4741,AA,0,Rubenianum,tg:rubgr:4741,record identifiers,https://data.rubenianum.be//ark:/86530/51b93138-3c04-56df-b1bf-ef691d60eaef,object identifier,Brieven
431b4bc8-4283-5b9b-9d4b-84fb9553e4f5,tg:rubgr:1704,AA,0,Rubenianum,tg:rubgr:1704,record identifiers,https://data.rubenianum.be//ark:/86530/431b4bc8-4283-5b9b-9d4b-84fb9553e4f5,object identifier,Brieven
9c6ec606-08a0-5bdf-a857-86bb113bf396,tg:rubgr:5305,AA,0,Rubenianum,tg:rubgr:5305,record identifiers,https://data.rubenianum.be//ark:/86530/9c6ec606-08a0-5bdf-a857-86bb113bf396,object identifier,Brieven
e76d255b-b5af-5a5f-9649-1baf8aa410cd,tg:rubgr:3731,AA,0,Rubenianum,tg:rubgr:3731,record identifiers,https://data.rubenianum.be//ark:/86530/e76d255b-b5af-5a5f-9649-1baf8aa410cd,object identifier,Brieven
f90763f1-f0c5-56b3-ae58-d367b5e90140,tg:rubgr:40,AA,0,Rubenianum,tg:rubgr:40,record identifiers,https://data.rubenianum.be//ark:/86530/f90763f1-f0c5-56b3-ae58-d367b5e90140,object identifier,Brieven
60796253-cec4-5743-aa3b-afaf54b28af7,tg:rubgr:2353,AA,0,Rubenianum,tg:rubgr:2353,record identifiers,https://data.rubenianum.be//ark:/86530/60796253-cec4-5743-aa3b-afaf54b28af7,object identifier,Brieven
856fd2d7-e360-5659-8cbc-b19dcbc3a531,tg:rubgr:5315,AA,0,Rubenianum,tg:rubgr:5315,record identifiers,https://data.rubenianum.be//ark:/86530/856fd2d7-e360-5659-8cbc-b19dcbc3a531,object identifier,Brieven
9826d58e-9c29-5b56-9f29-d2bfd6524c24,tg:rubgr:1141,AA,0,Rubenianum,tg:rubgr:1141,record identifiers,https://data.rubenianum.be//ark:/86530/9826d58e-9c29-5b56-9f29-d2bfd6524c24,object identifier,Brieven
50f01f7e-f803-5a2b-845a-5d8ea6772528,tg:rubgr:5063,AA,0,Rubenianum,tg:rubgr:5063,record identifiers,https://data.rubenianum.be//ark:/86530/50f01f7e-f803-5a2b-845a-5d8ea6772528,object identifier,Brieven
d12a8336-c35c-5216-a41f-994f257d1e1e,tg:rubgr:4569,AA,0,Rubenianum,tg:rubgr:4569,record identifiers,https://data.rubenianum.be//ark:/86530/d12a8336-c35c-5216-a41f-994f257d1e1e,object identifier,Brieven
22efbe49-48c9-590f-aa8c-9111434722e6,tg:rubgr:4579,AA,0,Rubenianum,tg:rubgr:4579,record identifiers,https://data.rubenianum.be//ark:/86530/22efbe49-48c9-590f-aa8c-9111434722e6,object identifier,Brieven
b93f2065-9f63-5486-a51c-274418af2ec4,tg:rubgr:1227,AA,0,Rubenianum,tg:rubgr:1227,record identifiers,https://data.rubenianum.be//ark:/86530/b93f2065-9f63-5486-a51c-274418af2ec4,object identifier,Brieven
4bf6ea5a-6a32-5680-9420-75da41b7be2c,tg:rubgr:4401,AA,0,Rubenianum,tg:rubgr:4401,record identifiers,https://data.rubenianum.be//ark:/86530/4bf6ea5a-6a32-5680-9420-75da41b7be2c,object identifier,Brieven
7ebc6cdb-fd35-5a43-8c10-56302e69427e,tg:rubgr:2708,AA,0,Rubenianum,tg:rubgr:2708,record identifiers,https://data.rubenianum.be//ark:/86530/7ebc6cdb-fd35-5a43-8c10-56302e69427e,object identifier,Brieven
813c94b7-d987-5966-a040-110c7fb6115a,tg:rubgr:943,AA,0,Rubenianum,tg:rubgr:943,record identifiers,https://data.rubenianum.be//ark:/86530/813c94b7-d987-5966-a040-110c7fb6115a,object identifier,Brieven
6c099d05-8203-5ce7-9d18-b2f337de41e3,tg:rubgr:4395,AA,0,Rubenianum,tg:rubgr:4395,record identifiers,https://data.rubenianum.be//ark:/86530/6c099d05-8203-5ce7-9d18-b2f337de41e3,object identifier,Brieven
0ee51675-b81c-5835-b13f-c15b722c9db5,tg:rubgr:3844,AA,0,Rubenianum,tg:rubgr:3844,record identifiers,https://data.rubenianum.be//ark:/86530/0ee51675-b81c-5835-b13f-c15b722c9db5,object identifier,Brieven
a6f0777b-5333-567b-9b61-21a07e08cb18,tg:rubgr:3854,AA,0,Rubenianum,tg:rubgr:3854,record identifiers,https://data.rubenianum.be//ark:/86530/a6f0777b-5333-567b-9b61-21a07e08cb18,object identifier,Brieven
61b6fd53-dbc6-5123-aebe-8016eb83412e,tg:rubgr:4812,AA,0,Rubenianum,tg:rubgr:4812,record identifiers,https://data.rubenianum.be//ark:/86530/61b6fd53-dbc6-5123-aebe-8016eb83412e,object identifier,Brieven
49fa177a-727c-56fa-b70d-4f2113c9c98a,tg:rubgr:1909,AA,0,Rubenianum,tg:rubgr:1909,record identifiers,https://data.rubenianum.be//ark:/86530/49fa177a-727c-56fa-b70d-4f2113c9c98a,object identifier,Brieven
23269ef4-3057-54b1-9584-c2cf8d4f040c,tg:rubgr:2282,AA,0,Rubenianum,tg:rubgr:2282,record identifiers,https://data.rubenianum.be//ark:/86530/23269ef4-3057-54b1-9584-c2cf8d4f040c,object identifier,Brieven
9da3c82c-b155-5761-bb47-3967218479fa,tg:rubgr:550,AA,0,Rubenianum,tg:rubgr:550,record identifiers,https://data.rubenianum.be//ark:/86530/9da3c82c-b155-5761-bb47-3967218479fa,object identifier,Brieven
3ed8188d-135e-52b7-8d2a-1b1795796bd1,tg:rubgr:1919,AA,0,Rubenianum,tg:rubgr:1919,record identifiers,https://data.rubenianum.be//ark:/86530/3ed8188d-135e-52b7-8d2a-1b1795796bd1,object identifier,Brieven
d8a8a721-65f7-583f-bd2c-d5898e5080cb,tg:rubgr:2292,AA,0,Rubenianum,tg:rubgr:2292,record identifiers,https://data.rubenianum.be//ark:/86530/d8a8a721-65f7-583f-bd2c-d5898e5080cb,object identifier,Brieven
341a891b-62b7-541d-9161-095ed23b4874,tg:rubgr:532,AA,0,Rubenianum,tg:rubgr:532,record identifiers,https://data.rubenianum.be//ark:/86530/341a891b-62b7-541d-9161-095ed23b4874,object identifier,Brieven
92324dbb-9400-5858-a1b9-01493d86b09e,tg:rubgr:1803,AA,0,Rubenianum,tg:rubgr:1803,record identifiers,https://data.rubenianum.be//ark:/86530/92324dbb-9400-5858-a1b9-01493d86b09e,object identifier,Brieven
059abdd0-da10-522a-8176-40f3194eaea5,tg:rubgr:3826,AA,0,Rubenianum,tg:rubgr:3826,record identifiers,https://data.rubenianum.be//ark:/86530/059abdd0-da10-522a-8176-40f3194eaea5,object identifier,Brieven
32efb9ce-379d-5ce7-a553-841837326b8d,tg:rubgr:4860,AA,0,Rubenianum,tg:rubgr:4860,record identifiers,https://data.rubenianum.be//ark:/86530/32efb9ce-379d-5ce7-a553-841837326b8d,object identifier,Brieven
9c0eddc1-e3e6-5159-b806-52980880b6df,tg:rubgr:3836,AA,0,Rubenianum,tg:rubgr:3836,record identifiers,https://data.rubenianum.be//ark:/86530/9c0eddc1-e3e6-5159-b806-52980880b6df,object identifier,Brieven
