ResourceID,brocade.id,card,Other Identifier,Other Identifier Type
969c225b-75a5-5e9e-84f8-67bc46338208,tg:rubgr:3824,e73_OtherIdentifiers,AFG_099_062,repository numbers
6b183a22-1822-58c6-a188-a31e580f7255,tg:rubgr:530,e73_OtherIdentifiers,AFG_010_045,repository numbers
e816f8e5-9d5d-56dc-b182-743123b355b4,tg:rubgr:1801,e73_OtherIdentifiers,AFG_046_104,repository numbers
e2ee0601-5f93-5a07-9faf-4d4bcdb347c2,tg:rubgr:520,e73_OtherIdentifiers,AFG_010_035,repository numbers
0b4d84f5-d937-53d4-b263-6f55c728a292,tg:rubgr:2566,e73_OtherIdentifiers,AFG_083_116,repository numbers
0faebee2-98b4-5dd3-97bf-77e6461137b6,tg:rubgr:20,e73_OtherIdentifiers,AFG_001_020,repository numbers
0ea28fdb-306f-5a91-a066-7604799d70f8,tg:rubgr:4707,e73_OtherIdentifiers,AFG_128_007,repository numbers
409c7ee5-84ff-5b88-9e95-d7a3752ee03c,tg:rubgr:30,e73_OtherIdentifiers,AFG_001_030,repository numbers
04e3a6fd-6279-567c-82b1-d3269e340065,tg:rubgr:4717,e73_OtherIdentifiers,AFG_128_017,repository numbers
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_OtherIdentifiers,AFG_116_006,repository numbers
23963355-59e5-5a07-a40b-74a762d03f32,tg:rubgr:4471,e73_OtherIdentifiers,AFG_114_005,repository numbers
f89c43be-0627-58cc-9cfa-c2a75ad2a3f1,tg:rubgr:4234,e73_OtherIdentifiers,AFG_111_029,repository numbers
1f3374d2-c22c-54e6-a717-74324af78567,tg:rubgr:2610,e73_OtherIdentifiers,AFG_084_024,repository numbers
d33461f2-004e-550f-a157-eefcc0a876f3,tg:rubgr:4224,e73_OtherIdentifiers,AFG_111_019,repository numbers
4321c57d-de1c-5a99-b272-5fb0fc9934e3,tg:rubgr:2037,e73_OtherIdentifiers,AFG_055_068,repository numbers
1a59caef-f431-5981-aec7-8c2e5f0e85ae,tg:rubgr:4403,e73_OtherIdentifiers,AFG_112_010,repository numbers
d1d167bd-b05d-59d6-b2b6-e3e29f947f3c,tg:rubgr:5109,e73_OtherIdentifiers,AFG_142_026,repository numbers
536e9755-fd98-5f58-b08a-9400cbcf76f7,tg:rubgr:1225,e73_OtherIdentifiers,AFG_029_034,repository numbers
f2bc5925-0111-54e9-83c4-679b1819816e,tg:rubgr:1235,e73_OtherIdentifiers,AFG_029_044,repository numbers
b3fb108d-4605-5a8b-bc63-d9f913bc1769,tg:rubgr:5317,e73_OtherIdentifiers,AFG_145_047,repository numbers
fe54e921-fad2-5e80-a656-644a6448268c,tg:rubgr:2351,e73_OtherIdentifiers,AFG_077_035,repository numbers
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,e73_OtherIdentifiers,AFG_001_042,repository numbers
4e599f48-2cd3-585e-91b7-9d89a182de2e,tg:rubgr:1143,e73_OtherIdentifiers,AFG_024_025,repository numbers
6172b5fa-a429-5dea-844c-e4bb05219d64,tg:rubgr:2239,e73_OtherIdentifiers,AFG_069_008,repository numbers
e5762567-e154-5b20-b44a-e9c2af0728bb,tg:rubgr:3733,e73_OtherIdentifiers,AFG_098_041,repository numbers
36afea85-705b-5959-9e22-c7423ceaf12f,tg:rubgr:1706,e73_OtherIdentifiers,AFG_046_009,repository numbers
8591edd5-0238-5b2a-a198-a253619170d8,tg:rubgr:552,e73_OtherIdentifiers,AFG_011_011,repository numbers
95d9af60-5db0-50b5-b9d6-37e3221c0934,tg:rubgr:2290,e73_OtherIdentifiers,AFG_074_003,repository numbers
ffe67732-39ae-5061-a76b-03a196f42518,tg:rubgr:4968,e73_OtherIdentifiers,AFG_137_003,repository numbers
49aee7cc-0491-5a57-b240-c8c6544732ad,tg:rubgr:3856,e73_OtherIdentifiers,AFG_101_008,repository numbers
8437de9a-23f8-5df0-8b22-c5f73dca1d40,tg:rubgr:3846,e73_OtherIdentifiers,AFG_100_022,repository numbers
c4872ef6-5f37-58ec-9f43-1ae46ca0eb09,tg:rubgr:4800,e73_OtherIdentifiers,AFG_132_006,repository numbers
b840ac08-cebe-5b43-9d4b-d23eb0824fd6,tg:rubgr:4397,e73_OtherIdentifiers,AFG_112_004,repository numbers
a06520cf-3cb8-58c5-b005-2202d9da3a4c,tg:rubgr:109,e73_OtherIdentifiers,AFG_003_037,repository numbers
ee6cba3f-2782-5625-9c29-594809fc2976,tg:rubgr:3418,e73_OtherIdentifiers,AFG_093_081,repository numbers
5c8107ee-6fc1-55af-bd61-e122eb04fd54,tg:rubgr:1310,e73_OtherIdentifiers,AFG_034_025,repository numbers
7d4de3a6-93e4-58b0-a7a5-f67f38482dde,tg:rubgr:3335,e73_OtherIdentifiers,AFG_092_065,repository numbers
07e76e88-b57c-5060-95f7-7eaab3f8e40e,tg:rubgr:2549,e73_OtherIdentifiers,AFG_083_099,repository numbers
ada53b8a-b489-5062-b96e-835cfd2a30a1,tg:rubgr:2274,e73_OtherIdentifiers,AFG_071_003,repository numbers
840465ac-0d45-5800-8ad1-8c96527d9b34,tg:rubgr:4738,e73_OtherIdentifiers,AFG_128_038,repository numbers
dc0ff275-9f1d-56f5-81da-7cec46312c36,tg:rubgr:5222,e73_OtherIdentifiers,AFG_144_006,repository numbers
d0f6eebb-4597-58ee-a548-d2f9abe50c18,tg:rubgr:4728,e73_OtherIdentifiers,AFG_128_028,repository numbers
477759e2-2e93-5eb3-9cbe-e1e32dd7cd12,tg:rubgr:2264,e73_OtherIdentifiers,AFG_070_006,repository numbers
5344c23b-609b-53de-a736-07bbfb37427d,tg:rubgr:1897,e73_OtherIdentifiers,AFG_052_009,repository numbers
525e25f0-3cd3-5f64-8f04-4d85ab1e3e64,tg:rubgr:222,e73_OtherIdentifiers,AFG_004_035,repository numbers
36e1c1d5-978a-55e6-ba20-db588d76da8b,tg:rubgr:4925,e73_OtherIdentifiers,AFG_136_053,repository numbers
b99f2d6c-7a88-56e8-924f-e89ad0417e0e,tg:rubgr:4791,e73_OtherIdentifiers,AFG_131_002,repository numbers
600c1638-aacd-58af-942d-28c9a561b9ad,tg:rubgr:5095,e73_OtherIdentifiers,AFG_142_012,repository numbers
6ae1cd54-c49a-5044-a92f-ac1c2aea5d1a,tg:rubgr:5085,e73_OtherIdentifiers,AFG_142_002,repository numbers
123d7df4-6933-5509-9de7-63e8c16b0783,tg:rubgr:701,e73_OtherIdentifiers,AFG_016_034,repository numbers
c5755dcf-7c16-5c52-99ae-b6b79d8d8612,tg:rubgr:144,e73_OtherIdentifiers,AFG_003_072,repository numbers
442f8d59-3201-577b-ae69-8f1998987cb8,tg:rubgr:154,e73_OtherIdentifiers,AFG_003_082,repository numbers
a7741184-efc8-5ded-a4ed-4c610ddf27e1,tg:rubgr:1484,e73_OtherIdentifiers,AFG_039_008,repository numbers
a41f7508-758b-5154-8eb3-b2599265457e,tg:rubgr:136,e73_OtherIdentifiers,AFG_003_064,repository numbers
64adecda-bb86-5c2d-8a77-e04647219a51,tg:rubgr:1924,e73_OtherIdentifiers,AFG_054_015,repository numbers
629939e5-746b-5e79-8af4-419b7ee07c7a,tg:rubgr:1780,e73_OtherIdentifiers,AFG_046_083,repository numbers
085288e6-0085-5c9c-bad5-1abfcf50a9da,tg:rubgr:2206,e73_OtherIdentifiers,AFG_066_002,repository numbers
25f87e8e-4757-5773-8867-ce0bde4b02a1,tg:rubgr:4896,e73_OtherIdentifiers,AFG_136_024,repository numbers
f49773b6-a97c-5813-a8f6-5800901f5109,tg:rubgr:1641,e73_OtherIdentifiers,AFG_044_042,repository numbers
9432d9e1-4256-5e2c-85e4-31a026d93dae,tg:rubgr:2453,e73_OtherIdentifiers,AFG_083_003,repository numbers
19fb5f91-2b88-598b-b2b7-6db2966796f8,tg:rubgr:4886,e73_OtherIdentifiers,AFG_136_014,repository numbers
1a6b16be-197e-5069-a78d-2248850da6ad,tg:rubgr:3502,e73_OtherIdentifiers,AFG_094_066,repository numbers
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_OtherIdentifiers,AFG_061_002,repository numbers
17f908bc-74a2-5e26-93f7-4c28b95d06f1,tg:rubgr:5136,e73_OtherIdentifiers,AFG_143_015,repository numbers
fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,tg:rubgr:5126,e73_OtherIdentifiers,AFG_143_005,repository numbers
facb3e0f-8caf-5bb3-9a85-1af2d60be34d,tg:rubgr:1962,e73_OtherIdentifiers,AFG_054_053,repository numbers
69aa7be5-c06e-5177-a3bc-e1145c33f06e,tg:rubgr:4901,e73_OtherIdentifiers,AFG_136_029,repository numbers
918c9246-f0a8-5fff-977c-0e4563345f19,tg:rubgr:3947,e73_OtherIdentifiers,AFG_102_062,repository numbers
c9a21b34-7e4d-5e9b-8945-0c6439855802,tg:rubgr:4879,e73_OtherIdentifiers,AFG_136_007,repository numbers
4b5cb33e-2912-5818-a158-345f488403f0,tg:rubgr:4911,e73_OtherIdentifiers,AFG_136_039,repository numbers
6699e8f3-8875-5553-95fc-a4cfb35f8d79,tg:rubgr:170,e73_OtherIdentifiers,AFG_003_098,repository numbers
29eb6f20-6259-5464-b150-d7f36aa747c2,tg:rubgr:160,e73_OtherIdentifiers,AFG_003_088,repository numbers
bc8f5377-6d26-54e0-9798-2948d5964dbc,tg:rubgr:3495,e73_OtherIdentifiers,AFG_094_059,repository numbers
e7a64055-0af5-55f9-8791-a32a1334e920,tg:rubgr:3554,e73_OtherIdentifiers,AFG_096_006,repository numbers
6f3474cd-1178-59a6-aac8-fa1198b243d0,tg:rubgr:5008,e73_OtherIdentifiers,AFG_137_043,repository numbers
7f1006c9-efa8-5788-b78c-66f140a9d9c1,tg:rubgr:2240,e73_OtherIdentifiers,AFG_069_009,repository numbers
e436e41d-4a9f-59bc-8525-8468288e84d4,tg:rubgr:4664,e73_OtherIdentifiers,AFG_122_002,repository numbers
7358d50f-d801-558d-a103-5eaef7f0d636,tg:rubgr:1607,e73_OtherIdentifiers,AFG_044_008,repository numbers
e58512e7-cad7-585c-97ed-4a00e344c163,tg:rubgr:5274,e73_OtherIdentifiers,AFG_145_004,repository numbers
98ae2f5b-ce58-5da6-aab4-03e82d071c06,tg:rubgr:4570,e73_OtherIdentifiers,AFG_117_006,repository numbers
9e502844-7467-5dc9-9e72-c8cb2ebe308e,tg:rubgr:5102,e73_OtherIdentifiers,AFG_142_019,repository numbers
3d2b68e9-39c7-5239-84e0-740f73168392,tg:rubgr:4408,e73_OtherIdentifiers,AFG_112_015,repository numbers
888c16c0-069e-56f6-bda3-976a7ce70fcb,tg:rubgr:2144,e73_OtherIdentifiers,AFG_059_001,repository numbers
d98658b8-6509-5381-a4fe-0e3fd4e18f82,tg:rubgr:1346,e73_OtherIdentifiers,AFG_035_012,repository numbers
8ffbce07-fdf5-5992-9781-6958651309a7,tg:rubgr:5112,e73_OtherIdentifiers,AFG_142_029,repository numbers
ac24aebd-7f9f-5cca-be4b-d773f6a9f8b2,tg:rubgr:2711,e73_OtherIdentifiers,AFG_085_024,repository numbers
9c87a5ee-cc0c-5a34-9056-991329e2526a,tg:rubgr:4335,e73_OtherIdentifiers,AFG_111_130,repository numbers
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,e73_OtherIdentifiers,AFG_085_014,repository numbers
9d9b0447-c1a0-5e1f-bbc5-799ffa6fcb2f,tg:rubgr:822,e73_OtherIdentifiers,AFG_018_011,repository numbers
57da21bb-5a94-5ead-9934-9082142b9fee,tg:rubgr:747,e73_OtherIdentifiers,AFG_017_040,repository numbers
ae5fb524-c826-5723-b9e0-b2ea64d4b5a1,tg:rubgr:4182,e73_OtherIdentifiers,AFG_109_062,repository numbers
2bd3fcae-29c1-5409-b706-0ad47ee1198c,tg:rubgr:4192,e73_OtherIdentifiers,AFG_110_003,repository numbers
0fe63487-efb6-588f-a72f-fc610a373dee,tg:rubgr:559,e73_OtherIdentifiers,AFG_011_018,repository numbers
95177e93-fd68-5449-a662-c5cf3ebbef2c,tg:rubgr:4733,e73_OtherIdentifiers,AFG_128_033,repository numbers
c7aec78c-8532-545d-88de-9dbfcf0fd803,tg:rubgr:3775,e73_OtherIdentifiers,AFG_099_013,repository numbers
6f7f09e3-40af-5020-afc9-5b2b62a6fa71,tg:rubgr:4723,e73_OtherIdentifiers,AFG_128_023,repository numbers
3d93db89-2a11-5319-be9c-4d8f5e5f71b6,tg:rubgr:2542,e73_OtherIdentifiers,AFG_083_092,repository numbers
c74580b0-38c2-5ebb-9d69-fff64f957d2f,tg:rubgr:4176,e73_OtherIdentifiers,AFG_109_056,repository numbers
ceaf7efd-c900-53c9-bab5-dcdb6e9f9a23,tg:rubgr:2634,e73_OtherIdentifiers,AFG_084_048,repository numbers
ef585d2d-1fe6-5c4d-a95d-3a942d6e334c,tg:rubgr:4200,e73_OtherIdentifiers,AFG_110_011,repository numbers
0a29270b-6c2e-5b0b-a9c6-5f039e0f246a,tg:rubgr:2624,e73_OtherIdentifiers,AFG_084_038,repository numbers
98f8ced9-3c17-5d70-9755-451934af6473,tg:rubgr:907,e73_OtherIdentifiers,AFG_020_020,repository numbers
b289c2fd-eda6-5ff4-9cf4-c55f1ac726ae,tg:rubgr:5027,e73_OtherIdentifiers,AFG_139_007,repository numbers
306f0d14-8de1-5cdb-bfd3-489b9cd4ff02,tg:rubgr:1273,e73_OtherIdentifiers,AFG_033_011,repository numbers
fa0cdd10-82a9-5442-86c2-7d846684e5aa,tg:rubgr:2071,e73_OtherIdentifiers,AFG_056_015,repository numbers
07ea7b7f-86cb-5a45-a572-dcc8e5f66914,tg:rubgr:4445,e73_OtherIdentifiers,AFG_113_009,repository numbers
bfb9be6e-cb7e-5a7f-8cf2-f20e379e3022,tg:rubgr:4594,e73_OtherIdentifiers,AFG_118_020,repository numbers
986217c9-3f4a-5479-ba80-6963b499be32,tg:rubgr:4584,e73_OtherIdentifiers,AFG_118_010,repository numbers
b5c72d90-45bb-5155-a50c-b81c8ee871cd,tg:rubgr:5280,e73_OtherIdentifiers,AFG_145_010,repository numbers
c57b715e-e126-531f-9899-3757ac107951,tg:rubgr:5290,e73_OtherIdentifiers,AFG_145_020,repository numbers
322df78f-cb2f-51a4-b8f2-be29398c3957,tg:rubgr:3800,e73_OtherIdentifiers,AFG_099_038,repository numbers
77e10de5-ad8e-52bb-a03c-6bd97c51d596,tg:rubgr:2483,e73_OtherIdentifiers,AFG_083_033,repository numbers
0bd82530-0042-5700-9253-9b7956237538,tg:rubgr:4856,e73_OtherIdentifiers,AFG_135_002,repository numbers
dc371fd6-36b1-5690-be18-81dccbaa9287,tg:rubgr:2599,e73_OtherIdentifiers,AFG_084_013,repository numbers
4ece704d-5539-5ddb-b08b-4a6a5a4b1744,tg:rubgr:566,e73_OtherIdentifiers,AFG_011_025,repository numbers
b4a9dacd-a5df-5433-8dec-d3db20e5fdfb,tg:rubgr:576,e73_OtherIdentifiers,AFG_011_035,repository numbers
0cabe6b7-aee2-5c97-8953-cbaaece1f39e,tg:rubgr:2933,e73_OtherIdentifiers,AFG_086_191,repository numbers
18254e99-1da4-527c-81b6-7cf0c4f15972,tg:rubgr:3509,e73_OtherIdentifiers,AFG_094_073,repository numbers
e50cca26-1028-5c2d-ae2b-f63252ba79aa,tg:rubgr:4437,e73_OtherIdentifiers,AFG_113_001,repository numbers
32e56245-9548-5b72-a642-e8adc950616b,tg:rubgr:965,e73_OtherIdentifiers,AFG_021_049,repository numbers
61bedaab-5e68-5314-8891-bbb818167e98,tg:rubgr:4629,e73_OtherIdentifiers,AFG_120_005,repository numbers
5fe50f28-4ffb-51a4-b8ad-2f43f9b4a612,tg:rubgr:5323,e73_OtherIdentifiers,AFG_145_053,repository numbers
8128822b-d604-54ad-8fa7-443f7c1ace9b,tg:rubgr:4751,e73_OtherIdentifiers,AFG_128_051,repository numbers
4e9a47ad-1c5d-558f-88aa-402b76ff8fe0,tg:rubgr:4639,e73_OtherIdentifiers,AFG_121_007,repository numbers
51b93138-3c04-56df-b1bf-ef691d60eaef,tg:rubgr:4741,e73_OtherIdentifiers,AFG_128_041,repository numbers
431b4bc8-4283-5b9b-9d4b-84fb9553e4f5,tg:rubgr:1704,e73_OtherIdentifiers,AFG_046_007,repository numbers
9c6ec606-08a0-5bdf-a857-86bb113bf396,tg:rubgr:5305,e73_OtherIdentifiers,AFG_145_035,repository numbers
e76d255b-b5af-5a5f-9649-1baf8aa410cd,tg:rubgr:3731,e73_OtherIdentifiers,AFG_098_039,repository numbers
f90763f1-f0c5-56b3-ae58-d367b5e90140,tg:rubgr:40,e73_OtherIdentifiers,AFG_001_040,repository numbers
60796253-cec4-5743-aa3b-afaf54b28af7,tg:rubgr:2353,e73_OtherIdentifiers,AFG_077_037,repository numbers
856fd2d7-e360-5659-8cbc-b19dcbc3a531,tg:rubgr:5315,e73_OtherIdentifiers,AFG_145_045,repository numbers
9826d58e-9c29-5b56-9f29-d2bfd6524c24,tg:rubgr:1141,e73_OtherIdentifiers,AFG_024_023,repository numbers
50f01f7e-f803-5a2b-845a-5d8ea6772528,tg:rubgr:5063,e73_OtherIdentifiers,AFG_141_001,repository numbers
d12a8336-c35c-5216-a41f-994f257d1e1e,tg:rubgr:4569,e73_OtherIdentifiers,AFG_117_005,repository numbers
22efbe49-48c9-590f-aa8c-9111434722e6,tg:rubgr:4579,e73_OtherIdentifiers,AFG_118_005,repository numbers
b93f2065-9f63-5486-a51c-274418af2ec4,tg:rubgr:1227,e73_OtherIdentifiers,AFG_029_036,repository numbers
4bf6ea5a-6a32-5680-9420-75da41b7be2c,tg:rubgr:4401,e73_OtherIdentifiers,AFG_112_008,repository numbers
7ebc6cdb-fd35-5a43-8c10-56302e69427e,tg:rubgr:2708,e73_OtherIdentifiers,AFG_085_021,repository numbers
813c94b7-d987-5966-a040-110c7fb6115a,tg:rubgr:943,e73_OtherIdentifiers,AFG_021_027,repository numbers
6c099d05-8203-5ce7-9d18-b2f337de41e3,tg:rubgr:4395,e73_OtherIdentifiers,AFG_112_002,repository numbers
0ee51675-b81c-5835-b13f-c15b722c9db5,tg:rubgr:3844,e73_OtherIdentifiers,AFG_100_020,repository numbers
a6f0777b-5333-567b-9b61-21a07e08cb18,tg:rubgr:3854,e73_OtherIdentifiers,AFG_101_006,repository numbers
61b6fd53-dbc6-5123-aebe-8016eb83412e,tg:rubgr:4812,e73_OtherIdentifiers,AFG_133_002,repository numbers
49fa177a-727c-56fa-b70d-4f2113c9c98a,tg:rubgr:1909,e73_OtherIdentifiers,AFG_053_010,repository numbers
23269ef4-3057-54b1-9584-c2cf8d4f040c,tg:rubgr:2282,e73_OtherIdentifiers,AFG_071_011,repository numbers
9da3c82c-b155-5761-bb47-3967218479fa,tg:rubgr:550,e73_OtherIdentifiers,AFG_011_009,repository numbers
3ed8188d-135e-52b7-8d2a-1b1795796bd1,tg:rubgr:1919,e73_OtherIdentifiers,AFG_054_010,repository numbers
d8a8a721-65f7-583f-bd2c-d5898e5080cb,tg:rubgr:2292,e73_OtherIdentifiers,AFG_074_005,repository numbers
341a891b-62b7-541d-9161-095ed23b4874,tg:rubgr:532,e73_OtherIdentifiers,AFG_010_047,repository numbers
92324dbb-9400-5858-a1b9-01493d86b09e,tg:rubgr:1803,e73_OtherIdentifiers,AFG_046_106,repository numbers
059abdd0-da10-522a-8176-40f3194eaea5,tg:rubgr:3826,e73_OtherIdentifiers,AFG_100_002,repository numbers
32efb9ce-379d-5ce7-a553-841837326b8d,tg:rubgr:4860,e73_OtherIdentifiers,AFG_135_006,repository numbers
9c0eddc1-e3e6-5159-b806-52980880b6df,tg:rubgr:3836,e73_OtherIdentifiers,AFG_100_012,repository numbers
4a004345-b378-5945-beee-e4dbe3fd9a9b,tg:rubgr:169,e73_OtherIdentifiers,AFG_003_097,repository numbers
7a0c5987-c391-5347-bf30-6eccd7beeed9,tg:rubgr:2612,e73_OtherIdentifiers,AFG_084_026,repository numbers
50e75d0f-818c-5fd5-bf79-a0f9239d9c86,tg:rubgr:4226,e73_OtherIdentifiers,AFG_111_021,repository numbers
c8c87caf-b0de-5d54-ab18-0ea269429875,tg:rubgr:3308,e73_OtherIdentifiers,AFG_092_038,repository numbers
c0839853-770c-5031-834c-13b78b1bb90a,tg:rubgr:4236,e73_OtherIdentifiers,AFG_111_031,repository numbers
b0775a9d-c7c0-561a-9899-ae8d18d70d56,tg:rubgr:32,e73_OtherIdentifiers,AFG_001_032,repository numbers
6271ccb1-d8ff-592c-acf6-c5f6bbbd5550,tg:rubgr:1133,e73_OtherIdentifiers,AFG_024_015,repository numbers
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_OtherIdentifiers,AFG_001_022,repository numbers
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,e73_OtherIdentifiers,AFG_077_015,repository numbers
33f65fa5-1d36-5f9b-9b1a-e6afd3c65108,tg:rubgr:4705,e73_OtherIdentifiers,AFG_128_005,repository numbers
4b30ba12-3718-5f16-85cc-a148c3099306,tg:rubgr:3106,e73_OtherIdentifiers,AFG_090_026,repository numbers
92818cf0-7fb6-5fb0-8ad9-2b46189ba9f3,tg:rubgr:2564,e73_OtherIdentifiers,AFG_083_114,repository numbers
5773de05-9c41-5d04-ab27-4fd375bf755d,tg:rubgr:2580,e73_OtherIdentifiers,AFG_083_130,repository numbers
8f8bace3-1428-5022-b067-8a2ecc18bf70,tg:rubgr:1792,e73_OtherIdentifiers,AFG_046_095,repository numbers
335a3943-18f6-5c3c-9111-97cc5575385c,tg:rubgr:4699,e73_OtherIdentifiers,AFG_127_003,repository numbers
5c876b3f-7d67-5321-a918-24c7a1e05dfc,tg:rubgr:134,e73_OtherIdentifiers,AFG_003_062,repository numbers
cadb1ba9-8363-5c87-a814-91e8e544076e,tg:rubgr:3284,e73_OtherIdentifiers,AFG_092_014,repository numbers
0628536d-8ccd-509d-b6d0-134856cd55f4,tg:rubgr:3510,e73_OtherIdentifiers,AFG_094_074,repository numbers
0e93b108-4048-568c-9ddf-1e033432cb64,tg:rubgr:2162,e73_OtherIdentifiers,AFG_060_004,repository numbers
79b9b1a4-d096-5ecc-9407-a63a4f8cdfd8,tg:rubgr:5124,e73_OtherIdentifiers,AFG_143_003,repository numbers
69d232b3-13c8-5fc9-851a-11c177c05a56,tg:rubgr:1208,e73_OtherIdentifiers,AFG_029_017,repository numbers
25c6f2fd-e77e-5dbd-9800-aa801fb212b4,tg:rubgr:3500,e73_OtherIdentifiers,AFG_094_064,repository numbers
d6b93a71-5062-53d8-a45f-2068f718a811,tg:rubgr:5134,e73_OtherIdentifiers,AFG_143_013,repository numbers
e82d0530-04bb-56ef-9eaf-88c1814e9da9,tg:rubgr:2172,e73_OtherIdentifiers,AFG_061_004,repository numbers
5da49cc2-ca43-5bc0-98cf-749d65593c1e,tg:rubgr:4303,e73_OtherIdentifiers,AFG_111_098,repository numbers
24d3dfe2-a39f-5132-85bb-c0b2006ddc03,tg:rubgr:4313,e73_OtherIdentifiers,AFG_111_108,repository numbers
c021825f-4e7e-551c-8684-5973e3606857,tg:rubgr:4884,e73_OtherIdentifiers,AFG_136_012,repository numbers
b3f9443a-116b-56d6-bcd6-cc94b815cbaa,tg:rubgr:4894,e73_OtherIdentifiers,AFG_136_022,repository numbers
3b810762-143b-57cc-8185-9650e9393cee,tg:rubgr:4630,e73_OtherIdentifiers,AFG_120_006,repository numbers
51b66bb9-3e0d-5a13-807c-3edad416c7be,tg:rubgr:4748,e73_OtherIdentifiers,AFG_128_048,repository numbers
99fd4ea6-ceab-5d53-a439-f76ca41d2aee,tg:rubgr:4758,e73_OtherIdentifiers,AFG_128_058,repository numbers
fa7d7386-8d18-58d0-9548-925886e7528b,tg:rubgr:1895,e73_OtherIdentifiers,AFG_052_007,repository numbers
0d55f7a3-184c-5971-b49f-630637940c05,tg:rubgr:2266,e73_OtherIdentifiers,AFG_070_008,repository numbers
cb919d0d-6d9f-58f6-bcea-2389b6804260,tg:rubgr:5220,e73_OtherIdentifiers,AFG_144_004,repository numbers
a86204bc-4cb7-5a79-a844-8b233a99dba3,tg:rubgr:4642,e73_OtherIdentifiers,AFG_121_010,repository numbers
ef04815a-8a7a-58dc-91cb-3ae265a5c2ce,tg:rubgr:3604,e73_OtherIdentifiers,AFG_097_050,repository numbers
ee263337-46f0-5dab-ab65-ba0b68535cdb,tg:rubgr:1885,e73_OtherIdentifiers,AFG_051_008,repository numbers
ad86531c-f059-5bfe-bf2f-e1fd07bb2659,tg:rubgr:2276,e73_OtherIdentifiers,AFG_071_005,repository numbers
d6b31ff5-fe86-5d22-8e49-3924a969d07e,tg:rubgr:2423,e73_OtherIdentifiers,AFG_081_008,repository numbers
07b625be-fce2-501e-8584-f0a750d12f3d,tg:rubgr:4219,e73_OtherIdentifiers,AFG_111_014,repository numbers
38143320-acdb-5542-ba9a-14252edc0a70,tg:rubgr:876,e73_OtherIdentifiers,AFG_019_047,repository numbers
8e217604-7677-515a-ac2a-50b911238a5f,tg:rubgr:3337,e73_OtherIdentifiers,AFG_092_067,repository numbers
f4ec75da-33fb-5cf0-96ed-3553e0d4fb63,tg:rubgr:2078,e73_OtherIdentifiers,AFG_057_005,repository numbers
2855e31c-ce21-5411-a42d-062dd3afa408,tg:rubgr:2068,e73_OtherIdentifiers,AFG_056_012,repository numbers
53eeb9e9-d1f5-5b9d-b331-1ac596eafbc5,tg:rubgr:2694,e73_OtherIdentifiers,AFG_085_007,repository numbers
c8961e55-f73b-5e89-9384-8b44300a72b7,tg:rubgr:156,e73_OtherIdentifiers,AFG_003_084,repository numbers
0f83f22e-d2ed-5830-b4a5-86afc315aebc,tg:rubgr:146,e73_OtherIdentifiers,AFG_003_074,repository numbers
8025c5ad-f994-5f0e-b149-9a4f0b63b0d4,tg:rubgr:5087,e73_OtherIdentifiers,AFG_142_004,repository numbers
9130b9e9-6fab-57ce-aefb-b949d7800642,tg:rubgr:703,e73_OtherIdentifiers,AFG_016_036,repository numbers
a48a64ef-2fc3-5c53-a3e7-c00e6c877ad5,tg:rubgr:5097,e73_OtherIdentifiers,AFG_142_014,repository numbers
040029f8-7a84-50b1-8f46-e542948b2f67,tg:rubgr:1954,e73_OtherIdentifiers,AFG_054_045,repository numbers
30f2f5c7-5e03-54ee-bc9e-777e309a83df,tg:rubgr:5299,e73_OtherIdentifiers,AFG_145_029,repository numbers
fc30f79c-666a-56c1-883d-9a9a76219a04,tg:rubgr:5289,e73_OtherIdentifiers,AFG_145_019,repository numbers
9650d81c-e642-5e72-bd2e-8979321c0db1,tg:rubgr:220,e73_OtherIdentifiers,AFG_004_033,repository numbers
65bfd98f-5ff7-564d-8cfa-82739b184c40,tg:rubgr:4394,e73_OtherIdentifiers,AFG_112_001,repository numbers
d743b9c1-0df6-5f5a-aad7-32a1147f64b5,tg:rubgr:627,e73_OtherIdentifiers,AFG_013_030,repository numbers
47caceaa-5a3e-5995-849f-179917071a66,tg:rubgr:551,e73_OtherIdentifiers,AFG_011_010,repository numbers
b0f8f73d-6634-541f-88b0-19fefdc03d67,tg:rubgr:1918,e73_OtherIdentifiers,AFG_054_009,repository numbers
1c0e1ee2-d1f3-5f58-8541-7aa4f34c21bf,tg:rubgr:3855,e73_OtherIdentifiers,AFG_101_007,repository numbers
899c6b7f-29e4-528f-be98-651fa68f4684,tg:rubgr:3845,e73_OtherIdentifiers,AFG_100_021,repository numbers
92db1678-975b-550e-a9da-c7cdcd19d76b,tg:rubgr:3720,e73_OtherIdentifiers,AFG_098_028,repository numbers
a4e51b95-0eb8-5bb9-9d34-3144747349a7,tg:rubgr:1140,e73_OtherIdentifiers,AFG_024_022,repository numbers
