ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
caea1e07-2817-58ba-a52d-62b585f7c85a,tg:lhpr:12042,e73_Descriptions,,id.desc,"Een man schuilt tegen de striemende regen onder een omgekeerd boek, dat een tent vormt. Op de achtergrond bliksemschichten en vooraan waaiende boomtakken.",descriptive note,Nederlands
d4da1296-1f1b-5406-8264-70d9416c00ca,tg:lhpr:11250,e73_Descriptions,,id.desc,Historischen optocht ingericht door de Rederijkkamer De Olijftak.,descriptive note,Nederlands
d207370f-b1a1-5d08-89e4-a260e368f1aa,tg:lhpr:12052,e73_Descriptions,,id.desc,De initialen SM tussen twee bloemen die de letters ondersteunen.,descriptive note,Nederlands
5510a3b6-a669-518a-9615-b7d76e014fc2,tg:lhpr:11338,e73_Descriptions,,id.desc,Kasteel met twee torens en twee sterren en een wapenschild.,descriptive note,Nederlands
ac182bb6-93ee-562c-8471-6b1a0fdd2538,tg:lhpr:11240,e73_Descriptions,,id.desc,"Bovenaan een boekenplank met boeken.  
In het midden twee bomen met wimpel en een beek met stenen tussen twee oevers.",descriptive note,Nederlands
25e0cac7-3cbd-521a-877e-27c5e0a23731,tg:lhpr:12617,e73_Descriptions,,id.desc,Een man is de boekbladen aan het binden.,descriptive note,Nederlands
5be6fc9e-3700-50a0-8e6d-ecdd32a4c78f,tg:lhpr:11405,e73_Descriptions,,id.desc,"Interieurruimte met door het raam op de achtergrond een groot zeilschip.  
Aan de linkerzijde boekenkast vol boeken. Bovenaan staat op de kast een miniatuur-zeilschip. Voor het raam een tafel met kan en boeken.",descriptive note,Nederlands
921b2c93-781b-523e-ae75-7995aefcd677,tg:lhpr:12607,e73_Descriptions,,id.desc,"Een wapenschild, bovenaan een rots waarop een haan kraait.",descriptive note,Nederlands
921b2c93-781b-523e-ae75-7995aefcd677,tg:lhpr:12607,e73_Descriptions,1,note.lhdetail,"<p>77614/1531 (a) : rode kleur<br />
77614/1532 (b) : zwarte kleur</p>
",descriptive note,Nederlands
b1c237f1-6157-5a7b-9256-725351cd073d,tg:lhpr:11415,e73_Descriptions,,id.desc,"Aan de voorzijde een hand die een brief schrijft. Links achteraan een dame die een boek leest leunt tegen een boekenkast, rechts achteraan een vaas met bloemen.",descriptive note,Nederlands
f1155df2-8f65-5565-a78e-ecd412f56070,tg:lhpr:12571,e73_Descriptions,,id.desc,Een man zit op een terras aan een tafel en op de tafel ligt een gesloten en een opengeslagen boek. Op de achtergrond de balustrade en vogels in de lucht.,descriptive note,Nederlands
f1155df2-8f65-5565-a78e-ecd412f56070,tg:lhpr:12571,e73_Descriptions,1,note.lhdetail,"<p>Er zijn 4 exemplaren (twee grote en twee kleine) in zwart en blauwe kleur.<br />
1491 in zwart, klein formaat<br />
1492 in blauw, klein formaat<br />
1493 in zwart, groot formaat<br />
1494 in blauw, groot formaat</p>
",descriptive note,Nederlands
2e7a0113-a30f-5bb8-8dd6-c5d9769081e2,tg:lhpr:9497,e73_Descriptions,,id.desc,"Illustratie in *De geschiedenis van Black* van Ernest Claes, pagina 83.",descriptive note,Nederlands
2df62482-d735-5caf-b94d-2caf4ba0e072,tg:lhpr:12409,e73_Descriptions,,id.desc,Een man met hoge hoed en cape en wandelstok leest een boek.,descriptive note,Nederlands
54bd47ee-9aa0-59f2-ae6e-8c3b87f63fb8,tg:lhpr:11763,e73_Descriptions,,id.desc,"Een vliegtuig, een ontvangsttoren van radiogolven, een schilderspalet met penselen. Bloemen en een mannenhoofd in profiel.",descriptive note,Nederlands
96f920ba-3d02-571d-96b8-04866275eeb1,tg:lhpr:12561,e73_Descriptions,,id.desc,"Een bifore-raam met voorbij vliegende zwaluw, orgelpijpen, boeken met muziekpartituren en het hoofd van een man. Op een wimpel staat ""Al music M. Marques"".",descriptive note,Nederlands
65f37bf9-f6e9-54e3-b3cf-38c69a785b56,tg:lhpr:9487,e73_Descriptions,,id.desc,"Illustratie in *De geschiedenis van Black* van Ernest Claes, pagina 135.",descriptive note,Nederlands
adecd193-5dc4-5571-a59c-7c5b755728ce,tg:lhpr:12419,e73_Descriptions,,id.desc,De achterzijde van een windmolen met de wieken achteraan en de trap vooraan.,descriptive note,Nederlands
493262e2-f757-5eb1-9aef-4c3fc1e8c876,tg:lhpr:12324,e73_Descriptions,,id.desc,Een naakte vrouw ruikt aan een bloem.,descriptive note,Nederlands
a9063ad3-0606-5c72-a769-151e75376804,tg:lhpr:11136,e73_Descriptions,,id.desc,"St Quintinuskerk in Hasselt met twee oude geveltypen, het stadhuis ( rechts) en het Spaans huis (links).
Aan de rechterzijde het Wapenschild van Hasselt.",descriptive note,Nederlands
991188db-14fa-527b-a461-9b1725ca9b16,tg:lhpr:12334,e73_Descriptions,,id.desc,"Twee handen houden een naald vast waar de touwen van een kameel doorheen het oog van de naald glijden. Een kameel, een palmboom en de woestijn op de achtergrond.",descriptive note,Nederlands
731e72a8-64f1-5be4-8003-6736b3049dbc,tg:lhpr:11126,e73_Descriptions,,id.desc,Een boek met daarop een kandelaar met brandende kaars.,descriptive note,Nederlands
2b348f19-ffff-5c01-960a-ed7383624a45,tg:lhpr:12557,e73_Descriptions,,id.desc,Een groot natuurdomein met een plantagegebouw en velden en weiden.,descriptive note,Nederlands
709bd696-9597-557c-8025-20bbad6b403b,tg:lhpr:11745,e73_Descriptions,,id.desc,Een antiek griekse vrouw in chiton met amfora.,descriptive note,Nederlands
5f1efce1-301a-5499-987c-900770648342,tg:lhpr:12547,e73_Descriptions,,id.desc,Een man met tropenhelm en vangnetje houdt een reuzegrote libelle vast bij haar poot.,descriptive note,Nederlands
8ddb056d-9e25-50eb-8935-7c73e7d7d63a,tg:lhpr:11755,e73_Descriptions,,id.desc,"En uil zit op een wapenschild terwijl een monstervogel op een stapel boeken leunt met een zwaard in zijn hand.  
Links bovenaan staat de handtekening en het vervaardigingsjaartal mee in de afbeelding : Alberto Martini 1946",descriptive note,Nederlands
81389236-0e28-5fa5-bb62-097a76065dac,tg:lhpr:11068,e73_Descriptions,,id.desc,Bloemfiguur en daarin staat Te Perse Trouw en Te Penne.,descriptive note,Nederlands
54c37f97-2779-50cd-b294-ec2a030fb7ac,tg:lhpr:12302,e73_Descriptions,,id.desc,Een fabriek met rokende schoorsteen en gebouwen. Links een boompje met kronkelende slang.,descriptive note,Nederlands
cf597633-4cac-56a6-8daf-5c446aaba31c,tg:lhpr:11110,e73_Descriptions,,id.desc,Met drukkers aan een grote drukpers,descriptive note,Nederlands
2b131518-ef50-51e7-8751-88a718d7b89b,tg:lhpr:11889,e73_Descriptions,,id.desc,Een grote ornament-versiering met engeltjes en figuren en beeldhouwwerkjes.,descriptive note,Nederlands
df7181f0-5ff5-57f5-9c23-aa074d6fa674,tg:lhpr:12312,e73_Descriptions,,id.desc,Een zicht op de Brugse stad met een rijzende zon. Vooraan een boek met als titel 'Brugge die scoone'.,descriptive note,Nederlands
8dd2023c-f506-505c-93ca-c5699eca539f,tg:lhpr:11078,e73_Descriptions,,id.desc,Zeilschip vaart op de Schelde met als achtergrond de OLV kathedraal en enkele huizen binnen de stadsomwalling.,descriptive note,Nederlands
4f9f383d-6922-55e1-a7cb-4c0900394faf,tg:lhpr:11899,e73_Descriptions,,id.desc,"En kamer met open raam, in de verte zie je een landschap met een heuvel en een rivier. Binnen staat een gedekte tafel met een boek, brood, een beker met drank, een mes op een serviette.",descriptive note,Nederlands
da7c3313-25be-5453-9f94-2327fb5844d1,tg:lhpr:12064,e73_Descriptions,,id.desc,"Wapenschild met de Vlaamse leeuw. Aan de linkerzijde een hek.
",descriptive note,Nederlands
c5f8da34-b5ca-538d-9973-967926559dca,tg:lhpr:12885,e73_Descriptions,,id.desc,Een krullende lijnvorm.,descriptive note,Nederlands
472e9711-74f6-5e41-a6b0-0fdf40fb903d,tg:lhpr:11276,e73_Descriptions,,id.desc,"Bovenaan een boerderij bestaande uit twee gebouwen met een hooiberg en een bloeiende boom op de voorgrond.  
Onderaan een interieur met een bureau op wit/zwarte tegelvloer, aan de linkerzijde een trap en een grote boekenkast, aan de rechterzijde een tafeltje met tafelkleed en sierschaal.",descriptive note,Nederlands
0cb57672-d938-59ea-a827-420503bdf914,tg:lhpr:12074,e73_Descriptions,,id.desc,"Een slang kruipt op een staander, op de achtergrond een hertenkop, een boek, partituren, kegels en gebroken vaasje en potjes.",descriptive note,Nederlands
1d9028ea-005c-5fd4-b3a7-848f95f5eac5,tg:lhpr:12895,e73_Descriptions,,id.desc,"Een kledingstuk, hemd met korte mouwen.",descriptive note,Nederlands
7d340497-8b24-526b-9464-4b030997704d,tg:lhpr:11266,e73_Descriptions,,id.desc,Een letter W omgeven door strepen.,descriptive note,Nederlands
e5ecbb05-4e93-539a-84eb-81334ce97eba,tg:lhpr:12631,e73_Descriptions,,id.desc,Een man in middeleeuwse kleding staat tussen boekenrekken en leest een boek terwijl een zwarte kat haar rug kromt en hem aankijkt.,descriptive note,Nederlands
dc3af93a-3fa7-5ae4-96ae-4c84919ef4d1,tg:lhpr:11423,e73_Descriptions,,id.desc,"Zicht op een landschap met molen en bomen en velden en een schilder met penselen, schilderspalet en schilderij op schildersezel.  
Links onderaan staat de vervaardigingsdatum : 1946.",descriptive note,Nederlands
67b56477-76db-5f67-8611-0fcca213d1b7,tg:lhpr:12621,e73_Descriptions,,id.desc,Een zeilschip op de oceaan met wolken op de achtergrond in een cirkel afgebeeld.,descriptive note,Nederlands
1cf256dd-1ee2-5333-aeb4-1ad4b085e04c,tg:lhpr:11433,e73_Descriptions,,id.desc,Kasteel. Rechts bovenaan passer en driehoekmeetlat. Links bovenaan Heilige in halo legt zijn handen op de schouders van een kind.,descriptive note,Nederlands
f6c84558-a635-5c93-bc5a-0c78f7c6d019,tg:lhpr:12759,e73_Descriptions,,id.desc,"Gebed. Een man, driekwart gezicht, vouwt zijn handen samen om te bidden.",descriptive note,Nederlands
b9e209d6-6e7c-55b8-bdd6-7d108dcb82bd,tg:lhpr:12944,e73_Descriptions,,id.desc,Een vrouw aait een hond en een klein katje zit naast haar stoel.,descriptive note,Nederlands
e821043b-28a3-5c7d-a155-455043116782,tg:lhpr:12954,e73_Descriptions,,id.desc,Nieuwjaarsgrafiek voor het jaar 1957. Een vrouw in folklore-klederdracht  geeft water aan een bloem in een bloempot.,descriptive note,Nederlands
aece7ed4-4bce-5733-82c8-0cfe172ef4a6,tg:lhpr:10971,e73_Descriptions,,id.desc,"Combinatie van bloemen, papier en inktkoker bij een raam. - Gesneden in palmhout.
",descriptive note,Nederlands
bcf60111-0818-5d03-ba6f-8631667bb134,tg:lhpr:12688,e73_Descriptions,,id.desc,"Een lieveheersbeestje op een openliggend boek, met onderaan plantenblaadjes.",descriptive note,Nederlands
5d6e1052-dbda-5779-abf9-abdbe79a3508,tg:lhpr:10961,e73_Descriptions,,id.desc,"Vrouw lezend in een berglandschap met de Grote Beer in de rechterbovenhoek. Jeanne Verrycken hield van natuurschoon, bergen en sterrekunde. (camaieu groen)",descriptive note,Nederlands
31357e3e-06e8-5900-9bb5-2ba2ce6e1cfb,tg:lhpr:11684,e73_Descriptions,,id.desc,Een bijenkorf met bloemen en bijen errond.,descriptive note,Nederlands
01e597e9-50b2-5cb8-afd2-1a2d920908e1,tg:lhpr:8102,e73_Descriptions,1,note.lhdetail,"<p>Ets uit een pakket van 20 etsen en titelpagina. Geschonken aan Bert Peleman door Nikolaas Eekman.</p>
",descriptive note,Nederlands
21431f37-16a6-5a29-bd75-ae16f39731f6,tg:lhpr:12496,e73_Descriptions,,id.desc,Een vrouw staat in een waterpoel in de natuur. Op de achtergrond velden en weiden en bomen en planten.,descriptive note,Nederlands
d6746dc2-53ec-509b-8e4b-9ba13197df07,tg:lhpr:11694,e73_Descriptions,,id.desc,Afbeelding van de OLV kathedraal met op de achtergrond een hand en schilderspalet en een kraan.,descriptive note,Nederlands
e805af79-cfee-5f02-a857-e36fc366199c,tg:lhpr:12486,e73_Descriptions,,id.desc,"Twee mannen kijken op naar een reuzengroot boek. Op de cover staat "" La cultura et donara llibertat "" ( cultuur schenkt vrijheid ).",descriptive note,Nederlands
b5bc5f5e-5115-5754-9057-6805d996b6cc,tg:lhpr:11948,e73_Descriptions,,id.desc,Een Middeleeuws rijk gekleed persoon op een troon leest een boek op een boekenstaander en kijkt naar een voorbijvliegende engel die een wimpel vasthoudt. Op de grond ligt nog een boek en een hond kluift aan een been.,descriptive note,Nederlands
2c352153-0193-57ad-956c-ce0169d5b934,tg:lhpr:11830,e73_Descriptions,,id.desc,"Een tafereel uit een oude drukkerij. Op de voorgrond veel boeken en stapels papierbladen. Een laat-middeleeuws geklede man leest een brief.  
Rechts op de achtergrond een man die aan een drukpers werkt.  
Tegen de muur schabben met boeken en potjes en kannetjes.  
Links achteraan glas in lood raam dat openstaat. Door het raam een blik op  een stadje op een heuvel, met een kerk en bomen. Heuvels op de achtergrond  en wolken en vogels.",descriptive note,Nederlands
4625af0c-32ff-5d24-a243-86c45bc41be3,tg:lhpr:11958,e73_Descriptions,,id.desc,Een tweemast zeilschip vaart op zee. Veel wolken in de lucht.,descriptive note,Nederlands
54265e75-4a19-5a58-97a1-f28b766428c3,tg:lhpr:11820,e73_Descriptions,,id.desc,Een speerwerper en een discuswerper en een vliegende roofvogel.,descriptive note,Nederlands
ba6a9247-a8c4-5aa3-95d0-033d8c40f2c4,tg:lhpr:11852,e73_Descriptions,,id.desc,Een weegschaal en vleugels.,descriptive note,Nederlands
f5cf43bf-4a92-55bb-9e6b-c6fe77519ec0,tg:lhpr:11842,e73_Descriptions,,id.desc,Een roofvogel met gespreide vleugels op een wapenschild.,descriptive note,Nederlands
cca41a0c-9e7b-56ae-85dd-0b6b05594696,tg:lhpr:9512,e73_Descriptions,,id.desc,"Illustratie in *De Fanfare 'De Sint-Jansvrienden'* van Ernest Claes, pagina 54.",descriptive note,Nederlands
fdba2a4d-2fa3-5dc0-91f4-87049ecacfdc,tg:lhpr:9502,e73_Descriptions,,id.desc,"Illustratie in *De Fanfare 'De Sint-Jansvrienden'* van Ernest Claes, pagina 9.",descriptive note,Nederlands
8e8da566-d4e3-57ab-ab07-d157e3da46ff,tg:lhpr:4091,e73_Descriptions,1,note.lhdetail,"<p>Buitentekstplaten uit het tijdschrift kunst</p>
",descriptive note,Nederlands
494f5c89-7c7f-5d46-a627-635bb334ac45,tg:lhpr:11580,e73_Descriptions,,id.desc,Magere uitgemergelde lichamen die rechtop staan.,descriptive note,Nederlands
cb0e04ac-3a8a-58c5-a4f8-c9e0f97c90ad,tg:lhpr:12792,e73_Descriptions,,id.desc,"De eigenaar van de ex libris is een kind, de voorstelling is een kinderboek en bloempjes op de achtergrond.",descriptive note,Nederlands
c01aa0f4-2b91-58ec-9bb0-cffc4faad2ff,tg:lhpr:11590,e73_Descriptions,,id.desc,"Een spinnennet met een spin in het midden, vooraan planten- en bloemenranken en op de achtergrond een sterrennacht.",descriptive note,Nederlands
0c14c0c5-b427-5903-b7c4-d4c680734e47,tg:lhpr:12782,e73_Descriptions,,id.desc,Een clown met een spiegel in de hand en onderaan een openvallend boek.,descriptive note,Nederlands
220c3738-25fa-59b8-b08f-3e3285563d3c,tg:lhpr:12926,e73_Descriptions,,id.desc,Een torengebouw en onderaan een figuurtje met penseel in de hand op de weg.,descriptive note,Nederlands
8380d6c1-b775-5f25-9f92-f5dae3b96822,tg:lhpr:12936,e73_Descriptions,,id.desc,Een Vikingschip op de woelige zee. Het boegbeeld van het schip is gebeeldhouwd in de vorm van een grote garnaal.,descriptive note,Nederlands
a243cc9a-2f98-5441-abf3-8941c086995f,tg:lhpr:11539,e73_Descriptions,,id.desc,Man leest een boek onder drie berkenbomen. Op de achtergrond zicht op een abdij tussen struiken en gewassen.,descriptive note,Nederlands
d6ae86c7-6b9c-547d-9107-d4fd2a34f375,tg:lhpr:12653,e73_Descriptions,,id.desc,Een ruiker rozen.,descriptive note,Nederlands
a6c909b8-1d3c-5c4f-badf-d5c845691780,tg:lhpr:11441,e73_Descriptions,,id.desc,Boom op een boek met een pijl in de stam.,descriptive note,Nederlands
269e8e0f-f8b8-5982-b668-c17aa4dd33f8,tg:lhpr:12643,e73_Descriptions,,id.desc,Een kruis met een weegschaal en een wettekst.,descriptive note,Nederlands
724789d1-9d3f-597a-8d9a-11acf575665f,tg:lhpr:11529,e73_Descriptions,,id.desc,"Een binnenplein van een vierkantshoeve met open poort. Bovenaan wolken, lucht en twee bomen.",descriptive note,Nederlands
e5e7b356-659a-59f6-bc76-45a8127cde78,tg:lhpr:11451,e73_Descriptions,,id.desc,In een ovaal kijkt een vrouw naar de ondergaande zon in de zee. Ze leunt tegen een boomstam.,descriptive note,Nederlands
0cd4d051-fcf8-5393-a57d-ad319d5c9385,tg:lhpr:10666,e73_Descriptions,,id.desc,"Starkadr, de oude viking, komt een gelagzaal binnen en gooit tafels om. Links een omgegooide tafel te zien. Handdruk van de derde illustratie voor *De oude wiking*.",descriptive note,Nederlands
668ea4f1-eb87-520c-8129-9bf0b5f5741d,tg:lhpr:12006,e73_Descriptions,,id.desc,"Een man, gekleed in een kazuifel, met een halo rond zijn hoofd staat rechtop en houdt een glanzend kruis vast.",descriptive note,Nederlands
1abb8f55-06e9-565f-a21c-5edad1980311,tg:lhpr:11214,e73_Descriptions,,id.desc,"Zicht op de kerktoren, de historische huizen en het sas van Brussel, twee mensen staan op een houten loopplank te kijken naar het water.  
Onderaan wapenschild waarop engel de duivel doodt, links daarvan een antieke porseleinen vaas met deksel en rechts daarvan een antiek porseleinen bord.  
Links onderaan vervaardigingsjaar in Latijnse cijfers : MCMXLIV.  
Rechts onderaan naam kunstenaar : André Vlaanderen.",descriptive note,Nederlands
38f0c698-cf60-590d-84cc-bcd20711be2a,tg:lhpr:12016,e73_Descriptions,,id.desc,Een man rent en laat papieren vallen.,descriptive note,Nederlands
b025368b-14be-58ab-8f6c-d3f0b5addbce,tg:lhpr:11204,e73_Descriptions,,id.desc,Waterput met in de verte bomen op een heuvel.,descriptive note,Nederlands
388a4d21-04ee-5280-9ece-69445fd69dba,tg:lhpr:12360,e73_Descriptions,,id.desc,Een hand houdt een handvat vast waarop Ex Libris staat geschreven. Op de achtergrond een grote gotische kerk of kathedraal met twee torens en in de verte een kleinere kerk.,descriptive note,Nederlands
0ffbb8a7-2ac5-5ae7-a3b2-94dcaa438a40,tg:lhpr:11993,e73_Descriptions,,id.desc,Een pagode toren met tegen de zijwanden boeken. Aan de zijkanten en onderaan plantenranken.,descriptive note,Nederlands
f67fb754-e515-53e8-bf18-62fdda55aa93,tg:lhpr:12218,e73_Descriptions,,id.desc,Een S met planten- en bloemenranken rond.,descriptive note,Nederlands
f81d898f-5e0d-5442-96b3-a09657a9556a,tg:lhpr:11172,e73_Descriptions,,id.desc,"Naakte man leest een boek. Links bovenaan vallende ster.  
",descriptive note,Nederlands
fbf2f3f8-e860-59b7-affe-43ee837cca8b,tg:lhpr:12370,e73_Descriptions,,id.desc,Een duif duikt naar een vaas met bloemen. Ernaast staan vier boeken en een klein beeldje van een popje dat op een bol zit.,descriptive note,Nederlands
2be4bc03-9e50-5f34-8fc5-405986655539,tg:lhpr:11983,e73_Descriptions,,id.desc,Een portret van een man met bril en snor en baret op het hoofd.,descriptive note,Nederlands
4da189a6-ab48-5150-a355-4d892c15f43d,tg:lhpr:11162,e73_Descriptions,,id.desc,"Naakte vrouw zit op een wapenschild, linker- en rechterarm ook bedekt door een wapenschild.
Rechts onderaan in de afdruk monogram kunstenaar.
",descriptive note,Nederlands
a3e073c2-c0a9-5f8a-80bb-6a401b0879df,tg:lhpr:12208,e73_Descriptions,,id.desc,Een hoefijzersmid aan het werk. Op de achtergrond een fabrieksgebouw met hoge schouw waaruit zwarte rook komt.,descriptive note,Nederlands
6d3cc77c-8ddb-51dc-9526-a7d64f143635,tg:lhpr:12535,e73_Descriptions,,id.desc,"Een zicht op Parijs met de Eifeltoren, de Sacre Coeur en de Notre Dame kathedraal.",descriptive note,Nederlands
8a0ed123-800c-5190-afee-5567ae93cf1b,tg:lhpr:11727,e73_Descriptions,,id.desc,Een beeld van een vrouwelijke heilige.,descriptive note,Nederlands
ddb7a230-c7b2-50af-8856-f5108772f509,tg:lhpr:10345,e73_Descriptions,,id.desc,25/25,descriptive note,Nederlands
9a8fe63e-5f39-5f0c-9b16-64e06c54aa15,tg:lhpr:11737,e73_Descriptions,,id.desc,"Een boek met als titel ""Labor virtus honor"".",descriptive note,Nederlands
4f0e12da-f678-5c9e-a230-51a196659ca4,tg:lhpr:9437,e73_Descriptions,,id.desc,"Illustratie in *Tierra Caliente* van Karel Jonckheere, pagina 5.",descriptive note,Nederlands
d40e2f1e-e6e3-5575-9c08-cc4870d0df47,tg:lhpr:9427,e73_Descriptions,,id.desc,Mechanische afdruk van een tekening.,descriptive note,Nederlands
acaafd70-9992-5685-a4f9-889a7ee615da,tg:lhpr:11977,e73_Descriptions,,id.desc,"Liturgische letters in ruitvorm : ""Ex Libris August Eigner"".",descriptive note,Nederlands
192a5dbf-ee8e-5f17-99b4-be26da269520,tg:lhpr:12384,e73_Descriptions,,id.desc,"Een heilige met staf en mijter, die de hand opsteekt. Onderaan een stad.",descriptive note,Nederlands
fe833a3e-3d33-5ba1-99d4-a4f9df422801,tg:lhpr:11196,e73_Descriptions,,id.desc,Boek en zwaard.,descriptive note,Nederlands
8203c097-fd0f-5bf9-a6c5-9b8e8f4985fd,tg:lhpr:11967,e73_Descriptions,,id.desc,Een man ligt op een heuvel in het gras en leest een boek. Bovenaan op de heuvel staat een burchtstadje.,descriptive note,Nederlands
db29aa66-0475-5cc2-882d-49606ea710b8,tg:lhpr:12394,e73_Descriptions,,id.desc,Een vrouwenbuste die in haar ene hand een baby en in de andere hand een brandende fakkel vasthoudt.,descriptive note,Nederlands
9607ef37-af91-51bb-929e-8c66fedd54f8,tg:lhpr:11186,e73_Descriptions,,id.desc,"Vooraan een ruimte met witte en zwarte tegels, links een klimplant en rechts een bloemrank in plantenpotten.  
Aan de linker- en rechterzijde boekenstapels waartussen een tapijt ligt.  
In het midden een kruis met vraagteken rond.  
Bovenaan een slingerende weg en een ondergaande zon met wolken.",descriptive note,Nederlands
70a4b535-d924-5eaa-8a68-0fa868bfb833,tg:lhpr:11388,e73_Descriptions,,id.desc,"Marjonnet knielt in aanbidding voor een mooie jonge vrouw, die de touwtjes bedient.  
Rond hen een hartvorm gemaakt van rozenblaadjes.",descriptive note,Nederlands
ff32a3ed-bd34-5ad7-bfcd-2d461dc6a9ef,tg:lhpr:12803,e73_Descriptions,,id.desc,"De eigenaar van de ex libris, A. Herckenrath die ook de graficus is van deze reeks ontwierp een ex libris voor zichzelf. Hij is geïnteresseerd in natuurkunde dit is de bloem, in biologie, dit is de kever, in astronomie, dit zijn de sterren en verzamelaar van exotische beeldjes, dit is het sculptuurtje.",descriptive note,Nederlands
58e88c7c-f592-5409-8be8-4856029875c0,tg:lhpr:11398,e73_Descriptions,,id.desc,Monnik aan het schrijven in een breviarium. Op de achtergrond een romaans abdijvenster.,descriptive note,Nederlands
e86cdfc1-0d81-5f3b-95fb-c6cabab388f9,tg:lhpr:12813,e73_Descriptions,,id.desc,Op deze ex libris ziet men een moederfiguur en kinderen.,descriptive note,Nederlands
723d26c4-234e-5758-aa21-4a0b4eef396a,tg:lhpr:11331,e73_Descriptions,,id.desc,"In een cirkelring staat ""Per le mie collezioni""
Onderaan monogram kunstenaar : IG.",descriptive note,Nederlands
40169bdd-a967-569c-987c-1d027bff5bf7,tg:lhpr:12123,e73_Descriptions,,id.desc,Een draak met afgebroken zwaardpunt rond een boomstam. Bovenaan bloempjes en de opgaande zon achter de bergen.,descriptive note,Nederlands
bf5b07e9-b4c8-5101-b85a-67f9293bbb58,tg:lhpr:11249,e73_Descriptions,,id.desc,Heilige Apollonia wapenschild en tandentang met tand.,descriptive note,Nederlands
e234a78a-8d47-57e7-a624-6a02e4999e9e,tg:lhpr:11321,e73_Descriptions,,id.desc,Man zit in een zetel een groot boek te lezen.,descriptive note,Nederlands
2cf82bef-e914-59d0-b396-28a95c38c653,tg:lhpr:11259,e73_Descriptions,,id.desc,"Een sater, een wegvluchtend hert en een naakte vrouw. Een boom met tak en kleine heuvel op de achtergrond.",descriptive note,Nederlands
03c64338-340c-578c-ab9a-1eb4030506f9,tg:lhpr:12133,e73_Descriptions,,id.desc,Een kat zit op een boek.,descriptive note,Nederlands
96c5082d-4730-509e-9705-9989cd7de306,tg:lhpr:11564,e73_Descriptions,,id.desc,"Een zeemeermin speelt met haar lang haar. Op de achtergrond de zee, een palmboom en rotsen.
",descriptive note,Nederlands
02ef200d-4ea3-55b1-9756-765a49ab3fed,tg:lhpr:12776,e73_Descriptions,,id.desc,"Een clown zit op een springveer en houdt een boek vast. Onderaan rechts zit een persoon aan een lessenaar met inktpotje, hij leest. Links onderaan een clown met op zijn schoot een openliggend boek.",descriptive note,Nederlands
c6ee2579-d1f9-5b9a-8609-f03a4ba40420,tg:lhpr:11574,e73_Descriptions,,id.desc,"Een man met hoge hoed in profiel, staat aan een tafel met boeken en kijkt in een boek.",descriptive note,Nederlands
d6bc3165-ffa6-5651-939e-d7efdfd9c6da,tg:lhpr:12766,e73_Descriptions,,id.desc,"De lezer, illustratie uit Dostojewski, der Grossinquisitor. Het aangezicht van een man dat voor de helft bedekt wordt met een boek.",descriptive note,Nederlands
a18d3321-4d06-5d98-9328-44a30e845807,tg:lhpr:11602,e73_Descriptions,,id.desc,Een vrouw en twee kinderen die zich tegen haar aandrukken. Omgeven door een rechthoekige lijst uit plantenranken.,descriptive note,Nederlands
ec39b649-18ef-542d-a797-2e9c7df04409,tg:lhpr:12568,e73_Descriptions,,id.desc,Een ezel zet het op een lopen waardoor de boekenstapel van zijn rug valt.,descriptive note,Nederlands
ec39b649-18ef-542d-a797-2e9c7df04409,tg:lhpr:12568,e73_Descriptions,1,note.lhdetail,"<p>Er zijn 4 exemplaren elk in een andere kleur.<br />
1486 in zwart<br />
1487 in blauw<br />
1488 in rood<br />
1489 in groen</p>
",descriptive note,Nederlands
1fbb47f4-dc8f-5d38-9366-4118b111f77d,tg:lhpr:12410,e73_Descriptions,,id.desc,Een tafel vol met boeken aan het raam waar de zon op- of ondergaat.,descriptive note,Nederlands
390af4ce-172c-5d54-92b6-bc798278b779,tg:lhpr:12578,e73_Descriptions,,id.desc,Twee volwassen personen en 1 kind. De man heeft een lange steel in de hand.,descriptive note,Nederlands
36bd79cd-b264-5200-b312-531bd532ed8e,tg:lhpr:11612,e73_Descriptions,,id.desc,"Een zwaan op het water, een lotusbloem en achteraan een boek en deel van de zon met zonnestralen.",descriptive note,Nederlands
cb6cf456-dddb-5512-a16b-e4bd2822853d,tg:lhpr:12400,e73_Descriptions,,id.desc,Vier figuratieve hartvormen in elkaar gestrengeld.,descriptive note,Nederlands
c5416e6e-bcb9-5f85-ae0b-dbffc52cc72a,tg:lhpr:11057,e73_Descriptions,,id.desc,"Vuurtoren en twee zeilschepen op zee.
Twee muuromwallingen.
Onderaan boekenrek met boeken.",descriptive note,Nederlands
1c1fbfec-baef-5544-a719-c940ef1f027c,tg:lhpr:12245,e73_Descriptions,,id.desc,Een poppentheater met een narrenpop op het podium. Vooraan een duivel en een Piet Hein die weglopen.,descriptive note,Nederlands
b2a9f76b-37c8-5618-8ee4-3eb1b191c64a,tg:lhpr:11047,e73_Descriptions,,id.desc,"Man leest een boek aan zijn bureau en kijkt naar de zon.
Aan de rechterzijde open raam en zon en vaasje met bloemen.
Aan de linkerzijde een boekenrek vol boeken.
Onderaan wapenschild en kroon en initialen.",descriptive note,Nederlands
