ResourceID,brocade.id,museum,card,ire.isaar.uuid,source_ire_type,Original Entity Type,source_code,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type
c4e3a777-7e8b-57b6-969a-8783ea1a90ee,tg:lhpr:2789,lh,e73_OriginalBrocade,e61ca404-75cd-5a72-8fba-f0196619183c,vb,keywords,au::21615,au::21615:1,au::21615g:1,,"dlod={""suggest"":[""/agents/people/2312805"",""au::21615"",""au::21615:1"",""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""Karel van de Woestijne""],""name"":""Karel van de Woestijne"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/2312805"",""id"":""au::21615:1"",""isCapacity"":false}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c,agent
9bade122-20b9-5e2f-ae22-5bc3a5853801,tg:lhpr:10831,lh,e73_OriginalBrocade,dffb2d8f-d971-5e23-bb9c-b0cbd6af5279,vb,keywords,au::16594,au::16594:1,au::16594g:1,,"dlod={""suggest"":[""/agents/people/1775558"",""au::16594"",""au::16594:1"",""ark:/83110/x0/dffb2d8f-d971-5e23-bb9c-b0cbd6af5279"",""Willy Schneider""],""name"":""Willy Schneider"",""ark"":""ark:/83110/x0/dffb2d8f-d971-5e23-bb9c-b0cbd6af5279"",""uri"":""/agents/people/1775558"",""id"":""au::16594:1"",""isCapacity"":false}",ark:/83110/x0/dffb2d8f-d971-5e23-bb9c-b0cbd6af5279,agent
500167e9-37c5-5d6d-9795-ca18f0192d41,tg:lhpr:9756,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,lh,e73_OriginalBrocade,a62023ec-9082-56e1-923b-32292b1ea938,vb,keywords,au::61374,au::61374:1,au::61374g:1,,"dlod={""suggest"":[""/agents/people/6567018"",""au::61374"",""au::61374:1"",""ark:/83110/x0/a62023ec-9082-56e1-923b-32292b1ea938"",""Frans Bauweraerts""],""name"":""Frans Bauweraerts"",""ark"":""ark:/83110/x0/a62023ec-9082-56e1-923b-32292b1ea938"",""uri"":""/agents/people/6567018"",""id"":""au::61374:1"",""isCapacity"":false}",ark:/83110/x0/a62023ec-9082-56e1-923b-32292b1ea938,agent
b9096161-f993-5e8f-a120-54e966234798,tg:lhpr:9746,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
ea06fd2d-a3fc-59bf-a317-d4fc2565991c,tg:lhpr:10685,lh,e73_OriginalBrocade,0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f,vb,keywords,au::2864,au::2864:1,au::2864g:1,,"dlod={""suggest"":[""/agents/people/306448"",""au::2864"",""au::2864:1"",""ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f"",""Lucien van den Briele""],""name"":""Lucien van den Briele"",""ark"":""ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f"",""uri"":""/agents/people/306448"",""id"":""au::2864:1"",""isCapacity"":false}",ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f,agent
4a4aff12-3107-591e-9686-71a2c191b150,tg:lhpr:10695,lh,e73_OriginalBrocade,c99d9181-8792-5d42-ae36-4461768fc3a6,vb,keywords,au::5076,au::5076:1,au::5076g:1,,"dlod={""suggest"":[""/agents/people/543132"",""au::5076"",""au::5076:1"",""ark:/83110/x0/c99d9181-8792-5d42-ae36-4461768fc3a6"",""Jan Decorte""],""name"":""Jan Decorte"",""ark"":""ark:/83110/x0/c99d9181-8792-5d42-ae36-4461768fc3a6"",""uri"":""/agents/people/543132"",""id"":""au::5076:1"",""isCapacity"":false}",ark:/83110/x0/c99d9181-8792-5d42-ae36-4461768fc3a6,agent
b0d3fea8-a517-5cc8-96d2-027994b638ad,tg:lhpr:9697,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
68909f7b-c3ed-57c5-a760-f331aa7ca33b,tg:lhpr:10069,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
738e783e-5f5f-54a3-9e91-b2999b48b3fa,tg:lhpr:10888,lh,e73_OriginalBrocade,59711edd-8489-5480-af27-6c6c5c85c9d5,vb,keywords,au::3847,au::3847:1,au::3847g:1,,"dlod={""suggest"":[""/agents/people/411629"",""au::3847"",""au::3847:1"",""ark:/83110/x0/59711edd-8489-5480-af27-6c6c5c85c9d5"",""Dirk Christiaens""],""name"":""Dirk Christiaens"",""ark"":""ark:/83110/x0/59711edd-8489-5480-af27-6c6c5c85c9d5"",""uri"":""/agents/people/411629"",""id"":""au::3847:1"",""isCapacity"":false}",ark:/83110/x0/59711edd-8489-5480-af27-6c6c5c85c9d5,agent
9bc31d8c-6185-553a-8aac-2aca2f5ee6de,tg:lhpr:10111,lh,e73_OriginalBrocade,e1490235-e5e1-5ed6-b00a-9a2c5db9f478,vb,keywords,au::13905,au::13905:1,au::13905g:1,,"dlod={""suggest"":[""/agents/people/1487835"",""au::13905"",""au::13905:1"",""ark:/83110/x0/e1490235-e5e1-5ed6-b00a-9a2c5db9f478"",""Willem Jan Frans Nuyens""],""name"":""Willem Jan Frans Nuyens"",""ark"":""ark:/83110/x0/e1490235-e5e1-5ed6-b00a-9a2c5db9f478"",""uri"":""/agents/people/1487835"",""id"":""au::13905:1"",""isCapacity"":false}",ark:/83110/x0/e1490235-e5e1-5ed6-b00a-9a2c5db9f478,agent
3187d3b5-9358-5f6a-91c0-c1b45ca0ebbb,tg:lhpr:9687,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
2bc59ccd-723d-5455-b847-f39afd3a7124,tg:lhpr:10101,lh,e73_OriginalBrocade,e1490235-e5e1-5ed6-b00a-9a2c5db9f478,vb,keywords,au::13905,au::13905:1,au::13905g:1,,"dlod={""suggest"":[""/agents/people/1487835"",""au::13905"",""au::13905:1"",""ark:/83110/x0/e1490235-e5e1-5ed6-b00a-9a2c5db9f478"",""Willem Jan Frans Nuyens""],""name"":""Willem Jan Frans Nuyens"",""ark"":""ark:/83110/x0/e1490235-e5e1-5ed6-b00a-9a2c5db9f478"",""uri"":""/agents/people/1487835"",""id"":""au::13905:1"",""isCapacity"":false}",ark:/83110/x0/e1490235-e5e1-5ed6-b00a-9a2c5db9f478,agent
d7504b8c-0b9a-52d6-8282-e14859bead87,tg:lhpr:10898,lh,e73_OriginalBrocade,229b0ea0-9187-50a3-a77e-a576c30cf006,vb,keywords,au::7383,au::7383:1,au::7383g:1,,"dlod={""suggest"":[""/agents/corporate_entities/789981"",""au::7383"",""au::7383:1"",""ark:/83110/x0/229b0ea0-9187-50a3-a77e-a576c30cf006"",""'t Getij [Kunstkring]""],""name"":""'t Getij [Kunstkring]"",""ark"":""ark:/83110/x0/229b0ea0-9187-50a3-a77e-a576c30cf006"",""uri"":""/agents/corporate_entities/789981"",""id"":""au::7383:1"",""isCapacity"":false}",ark:/83110/x0/229b0ea0-9187-50a3-a77e-a576c30cf006,agent
7646c8d2-4a30-5dfb-9f02-e205be5636e6,tg:lhpr:9823,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
312ac08d-8c4b-5959-a647-6ede91f68271,tg:lhpr:9833,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
53bcf0da-5d69-5104-b039-12dbb7622c9e,tg:lhpr:10422,lh,e73_OriginalBrocade,40156d8b-30af-5e2e-a12c-64026fdc0d86,vb,keywords,au::7183,au::7183:1,au::7183g:1,,"dlod={""suggest"":[""/agents/people/768581"",""au::7183"",""au::7183:1"",""ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86"",""Jef Geeraerts""],""name"":""Jef Geeraerts"",""ark"":""ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86"",""uri"":""/agents/people/768581"",""id"":""au::7183:1"",""isCapacity"":false}",ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86,agent
dcc55507-4623-5387-8467-400e48e4ab3f,tg:lhpr:3719,lh,e73_OriginalBrocade,6e59b0df-24b9-578b-a9b2-990206275c54,vb,keywords,au::1575,au::1575:1,au::1575g:1,,"dlod={""suggest"":[""/agents/people/168525"",""au::1575"",""au::1575:1"",""ark:/83110/x0/6e59b0df-24b9-578b-a9b2-990206275c54"",""Claude van de Berge""],""name"":""Claude van de Berge"",""ark"":""ark:/83110/x0/6e59b0df-24b9-578b-a9b2-990206275c54"",""uri"":""/agents/people/168525"",""id"":""au::1575:1"",""isCapacity"":false}",ark:/83110/x0/6e59b0df-24b9-578b-a9b2-990206275c54,agent
dcc55507-4623-5387-8467-400e48e4ab3f,tg:lhpr:3719,lh,e73_OriginalBrocade,39d8be0b-8b34-5e4f-b15e-a462478e09ae,vb,keywords,au::21419,au::21419:1,au::21419g:1,,"dlod={""suggest"":[""/agents/people/2291833"",""au::21419"",""au::21419:1"",""ark:/83110/x0/39d8be0b-8b34-5e4f-b15e-a462478e09ae"",""Anton van Wilderode""],""name"":""Anton van Wilderode"",""ark"":""ark:/83110/x0/39d8be0b-8b34-5e4f-b15e-a462478e09ae"",""uri"":""/agents/people/2291833"",""id"":""au::21419:1"",""isCapacity"":false}",ark:/83110/x0/39d8be0b-8b34-5e4f-b15e-a462478e09ae,agent
9d519c2c-9d7d-5f83-ac37-ce4acc494976,tg:lhpr:5568,lh,e73_OriginalBrocade,cfe8150f-a818-586f-96ae-6640ee79ad21,vb,keywords,au::1635,au::1635:1,au::1635g:1,,"dlod={""suggest"":[""/agents/people/174945"",""au::1635"",""au::1635:1"",""ark:/83110/x0/cfe8150f-a818-586f-96ae-6640ee79ad21"",""Anton Bergmann""],""name"":""Anton Bergmann"",""ark"":""ark:/83110/x0/cfe8150f-a818-586f-96ae-6640ee79ad21"",""uri"":""/agents/people/174945"",""id"":""au::1635:1"",""isCapacity"":false}",ark:/83110/x0/cfe8150f-a818-586f-96ae-6640ee79ad21,agent
948871f5-9747-5591-8b88-0251a8719d77,tg:lhpr:9489,lh,e73_OriginalBrocade,6326b41f-fe7f-58a7-a4e7-da7b542045ed,vb,keywords,au::3880,au::3880:1,au::3880g:1,,"dlod={""suggest"":[""/agents/people/415160"",""au::3880"",""au::3880:1"",""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""Ernest Claes""],""name"":""Ernest Claes"",""ark"":""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""uri"":""/agents/people/415160"",""id"":""au::3880:1"",""isCapacity"":false}",ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed,agent
8032888b-4cbe-56cf-8bd6-ffef492b78fc,tg:lhpr:9499,lh,e73_OriginalBrocade,6326b41f-fe7f-58a7-a4e7-da7b542045ed,vb,keywords,au::3880,au::3880:1,au::3880g:1,,"dlod={""suggest"":[""/agents/people/415160"",""au::3880"",""au::3880:1"",""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""Ernest Claes""],""name"":""Ernest Claes"",""ark"":""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""uri"":""/agents/people/415160"",""id"":""au::3880:1"",""isCapacity"":false}",ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed,agent
45cf62bf-03ac-518e-9ef0-ef4c95481c5a,tg:lhpr:9515,lh,e73_OriginalBrocade,6326b41f-fe7f-58a7-a4e7-da7b542045ed,vb,keywords,au::3880,au::3880:1,au::3880g:1,,"dlod={""suggest"":[""/agents/people/415160"",""au::3880"",""au::3880:1"",""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""Ernest Claes""],""name"":""Ernest Claes"",""ark"":""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""uri"":""/agents/people/415160"",""id"":""au::3880:1"",""isCapacity"":false}",ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed,agent
05c0ffa6-8df4-5e27-97dd-d68b932e1cdb,tg:lhpr:3821,lh,e73_OriginalBrocade,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,vb,keywords,au::930,au::930:1,au::930g:1,,"dlod={""suggest"":[""/agents/people/99510"",""au::930"",""au::930:1"",""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""Lode Baekelmans""],""name"":""Lode Baekelmans"",""ark"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""uri"":""/agents/people/99510"",""id"":""au::930:1"",""isCapacity"":false}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,agent
2e5bea31-8aa5-5d46-a3e8-080214605b52,tg:lhpr:9505,lh,e73_OriginalBrocade,6326b41f-fe7f-58a7-a4e7-da7b542045ed,vb,keywords,au::3880,au::3880:1,au::3880g:1,,"dlod={""suggest"":[""/agents/people/415160"",""au::3880"",""au::3880:1"",""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""Ernest Claes""],""name"":""Ernest Claes"",""ark"":""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""uri"":""/agents/people/415160"",""id"":""au::3880:1"",""isCapacity"":false}",ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed,agent
4623d479-3754-55a4-9389-07ba6a4bede5,tg:lhpr:525,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
32266644-c138-5f8f-9636-1b0943ace0a3,tg:lhpr:9238,lh,e73_OriginalBrocade,108e3bcf-9e5a-592d-af10-30617c61b438,vb,keywords,au::13345,au::13345:1,au::13345g:1,,"dlod={""suggest"":[""/agents/people/1427915"",""au::13345"",""au::13345:1"",""ark:/83110/x0/108e3bcf-9e5a-592d-af10-30617c61b438"",""Achilles Mussche""],""name"":""Achilles Mussche"",""ark"":""ark:/83110/x0/108e3bcf-9e5a-592d-af10-30617c61b438"",""uri"":""/agents/people/1427915"",""id"":""au::13345:1"",""isCapacity"":false}",ark:/83110/x0/108e3bcf-9e5a-592d-af10-30617c61b438,agent
82a8742a-fc9c-5107-b300-a84c934e85ce,tg:lhpr:9673,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
e39ef5ca-7c21-5b60-874a-c5f610335b54,tg:lhpr:10914,lh,e73_OriginalBrocade,59711edd-8489-5480-af27-6c6c5c85c9d5,vb,keywords,au::3847,au::3847:1,au::3847g:1,,"dlod={""suggest"":[""/agents/people/411629"",""au::3847"",""au::3847:1"",""ark:/83110/x0/59711edd-8489-5480-af27-6c6c5c85c9d5"",""Dirk Christiaens""],""name"":""Dirk Christiaens"",""ark"":""ark:/83110/x0/59711edd-8489-5480-af27-6c6c5c85c9d5"",""uri"":""/agents/people/411629"",""id"":""au::3847:1"",""isCapacity"":false}",ark:/83110/x0/59711edd-8489-5480-af27-6c6c5c85c9d5,agent
e39ef5ca-7c21-5b60-874a-c5f610335b54,tg:lhpr:10914,lh,e73_OriginalBrocade,45661f33-dc85-5a3a-aaa2-055c8896e81b,vb,keywords,au::18406,au::18406:1,au::18406g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1969442"",""au::18406"",""au::18406:1"",""ark:/83110/x0/45661f33-dc85-5a3a-aaa2-055c8896e81b"",""De Tijdspiegel""],""name"":""De Tijdspiegel"",""ark"":""ark:/83110/x0/45661f33-dc85-5a3a-aaa2-055c8896e81b"",""uri"":""/agents/corporate_entities/1969442"",""id"":""au::18406:1"",""isCapacity"":false}",ark:/83110/x0/45661f33-dc85-5a3a-aaa2-055c8896e81b,agent
f02dc1d3-eb01-596f-8412-f4b8b1440ed1,tg:lhpr:10904,lh,e73_OriginalBrocade,229b0ea0-9187-50a3-a77e-a576c30cf006,vb,keywords,au::7383,au::7383:1,au::7383g:1,,"dlod={""suggest"":[""/agents/corporate_entities/789981"",""au::7383"",""au::7383:1"",""ark:/83110/x0/229b0ea0-9187-50a3-a77e-a576c30cf006"",""'t Getij [Kunstkring]""],""name"":""'t Getij [Kunstkring]"",""ark"":""ark:/83110/x0/229b0ea0-9187-50a3-a77e-a576c30cf006"",""uri"":""/agents/corporate_entities/789981"",""id"":""au::7383:1"",""isCapacity"":false}",ark:/83110/x0/229b0ea0-9187-50a3-a77e-a576c30cf006,agent
9c5166d4-4cba-552a-b64e-5aec09a5616a,tg:lhpr:9663,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
9b570b9b-cfcb-574e-af4f-8a3278bfb5c3,tg:lhpr:9916,lh,e73_OriginalBrocade,076149ad-5041-5bbb-ba22-4381712cef68,vb,keywords,au::21463,au::21463:1,au::21463g:1,,"dlod={""suggest"":[""/agents/people/2296541"",""au::21463"",""au::21463:1"",""ark:/83110/x0/076149ad-5041-5bbb-ba22-4381712cef68"",""Jan Frans Willems""],""name"":""Jan Frans Willems"",""ark"":""ark:/83110/x0/076149ad-5041-5bbb-ba22-4381712cef68"",""uri"":""/agents/people/2296541"",""id"":""au::21463:1"",""isCapacity"":false}",ark:/83110/x0/076149ad-5041-5bbb-ba22-4381712cef68,agent
9b570b9b-cfcb-574e-af4f-8a3278bfb5c3,tg:lhpr:9916,lh,e73_OriginalBrocade,c310f172-791f-5f6f-a8eb-dbc76126e3a0,vb,keywords,au::670,au::670:1,au::670g:1,,"dlod={""suggest"":[""/agents/people/71690"",""au::670"",""au::670:1"",""ark:/83110/x0/c310f172-791f-5f6f-a8eb-dbc76126e3a0"",""Jan van Arendonck""],""name"":""Jan van Arendonck"",""ark"":""ark:/83110/x0/c310f172-791f-5f6f-a8eb-dbc76126e3a0"",""uri"":""/agents/people/71690"",""id"":""au::670:1"",""isCapacity"":false}",ark:/83110/x0/c310f172-791f-5f6f-a8eb-dbc76126e3a0,agent
f4b92638-be79-5586-93d3-de8d86f59983,tg:lhpr:10034,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
3f0d494f-05dc-597c-83f4-c49ec0c6ac29,tg:lhpr:10024,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
1b9244e3-8fbb-556b-b721-4a3bc04795d3,tg:lhpr:6727,lh,e73_OriginalBrocade,bac72682-49c5-50ba-bc60-9b578632bf4d,vb,keywords,au::19537,au::19537:1,au::19537g:1,,"dlod={""suggest"":[""/agents/people/2090459"",""au::19537"",""au::19537:1"",""ark:/83110/x0/bac72682-49c5-50ba-bc60-9b578632bf4d"",""Emile Verhaeren""],""name"":""Emile Verhaeren"",""ark"":""ark:/83110/x0/bac72682-49c5-50ba-bc60-9b578632bf4d"",""uri"":""/agents/people/2090459"",""id"":""au::19537:1"",""isCapacity"":false}",ark:/83110/x0/bac72682-49c5-50ba-bc60-9b578632bf4d,agent
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,lh,e73_OriginalBrocade,77f80908-578d-5e22-b42e-b86ea48283df,vb,keywords,au::10236,au::10236:1,au::10236g:1,,"dlod={""suggest"":[""/agents/people/1095252"",""au::10236"",""au::10236:1"",""ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df"",""Edward Keurvels""],""name"":""Edward Keurvels"",""ark"":""ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df"",""uri"":""/agents/people/1095252"",""id"":""au::10236:1"",""isCapacity"":false}",ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df,agent
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,lh,e73_OriginalBrocade,f7f91652-0da0-591b-b5e9-98c545b06d15,vb,keywords,au::16136,au::16136:1,au::16136g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1726552"",""au::16136"",""au::16136:1"",""ark:/83110/x0/f7f91652-0da0-591b-b5e9-98c545b06d15"",""De Rozeknop""],""name"":""De Rozeknop"",""ark"":""ark:/83110/x0/f7f91652-0da0-591b-b5e9-98c545b06d15"",""uri"":""/agents/corporate_entities/1726552"",""id"":""au::16136:1"",""isCapacity"":false}",ark:/83110/x0/f7f91652-0da0-591b-b5e9-98c545b06d15,agent
d3c00d87-5204-50cf-955b-54eb903d1a0c,tg:lhpr:7500,lh,e73_OriginalBrocade,e61ca404-75cd-5a72-8fba-f0196619183c,vb,keywords,au::21615,au::21615:1,au::21615g:1,,"dlod={""suggest"":[""/agents/people/2312805"",""au::21615"",""au::21615:1"",""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""Karel van de Woestijne""],""name"":""Karel van de Woestijne"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/2312805"",""id"":""au::21615:1"",""isCapacity"":false}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c,agent
