ResourceID,brocade.id,museum,card,ire.isaar.uuid,source_ire_type,Depicted Item Role,source_code,ire.isaar.id,place_au_code,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type
8da9fda9-98fc-5981-aa4f-159aaa09b284,tg:lhpr:184,lh,e73_DepictedItems,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,kw,keywords,au::930,au::930:1,au::930g:1,,"dlod={""suggest"":[""/agents/people/99510"",""au::930"",""au::930:1"",""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""Lode Baekelmans""],""name"":""Lode Baekelmans"",""ark"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""uri"":""/agents/people/99510"",""id"":""au::930:1"",""isCapacity"":false}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,agent
b1c237f1-6157-5a7b-9256-725351cd073d,tg:lhpr:11415,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
f1155df2-8f65-5565-a78e-ecd412f56070,tg:lhpr:12571,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
2df62482-d735-5caf-b94d-2caf4ba0e072,tg:lhpr:12409,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
0a0b9281-20d8-5f4b-b5f1-a35267514cd2,tg:lhpr:6764,lh,e73_DepictedItems,b53c0bb6-4a4c-5629-ae06-fd39d8fba099,kw,keywords,au::13310,au::13310:1,au::13310g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1424170"",""au::13310"",""au::13310:1"",""ark:/83110/x0/b53c0bb6-4a4c-5629-ae06-fd39d8fba099"",""Museum Steen""],""name"":""Museum Steen"",""ark"":""ark:/83110/x0/b53c0bb6-4a4c-5629-ae06-fd39d8fba099"",""uri"":""/agents/corporate_entities/1424170"",""id"":""au::13310:1"",""isCapacity"":false}",ark:/83110/x0/b53c0bb6-4a4c-5629-ae06-fd39d8fba099,agent
0a0b9281-20d8-5f4b-b5f1-a35267514cd2,tg:lhpr:6764,lh,e73_DepictedItems,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,kw,keywords,au::100141,au::100141:1,au::100141g:1,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,place
54bd47ee-9aa0-59f2-ae6e-8c3b87f63fb8,tg:lhpr:11763,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
96f920ba-3d02-571d-96b8-04866275eeb1,tg:lhpr:12561,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
935dd29f-6fca-56f0-9e9e-d1ba89c05b68,tg:lhpr:2458,lh,e73_DepictedItems,5a9653b2-3bb8-55fd-b302-883f2a39bcf3,kw,keywords,au::2751,au::2751:1,au::2751g:1,,"dlod={""suggest"":[""/agents/people/294357"",""au::2751"",""au::2751:1"",""ark:/83110/x0/5a9653b2-3bb8-55fd-b302-883f2a39bcf3"",""Frans Jos van den Branden""],""name"":""Frans Jos van den Branden"",""ark"":""ark:/83110/x0/5a9653b2-3bb8-55fd-b302-883f2a39bcf3"",""uri"":""/agents/people/294357"",""id"":""au::2751:1"",""isCapacity"":false}",ark:/83110/x0/5a9653b2-3bb8-55fd-b302-883f2a39bcf3,agent
adecd193-5dc4-5571-a59c-7c5b755728ce,tg:lhpr:12419,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
771c67c6-7d6c-587c-85db-6e7d7fa6c5ab,tg:lhpr:7,lh,e73_DepictedItems,da00885f-dddd-542c-9767-38420a17149f,kw,keywords,au::7526,au::7526:1,au::7526g:1,,"dlod={""suggest"":[""/agents/people/805282"",""au::7526"",""au::7526:1"",""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""Marnix Gijsen""],""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/805282"",""id"":""au::7526:1"",""isCapacity"":false}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f,agent
493262e2-f757-5eb1-9aef-4c3fc1e8c876,tg:lhpr:12324,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
97684487-9b5a-5bb9-b333-06bf5cc81792,tg:lhpr:5323,lh,e73_DepictedItems,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,kw,keywords,au::100141,au::100141:1,au::100141g:1,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,place
e31a4896-5355-516b-b918-156d71937740,tg:lhpr:3717,lh,e73_DepictedItems,5a6c3225-9786-59b6-ad98-c3afb40edd7e,kw,keywords,au::55689,au::55689:1,au::55689g:1,,"dlod={""suggest"":[""/agents/people/5958723"",""au::55689"",""au::55689:1"",""ark:/83110/x0/5a6c3225-9786-59b6-ad98-c3afb40edd7e"",""Jürgen Schneider""],""name"":""Jürgen Schneider"",""ark"":""ark:/83110/x0/5a6c3225-9786-59b6-ad98-c3afb40edd7e"",""uri"":""/agents/people/5958723"",""id"":""au::55689:1"",""isCapacity"":false}",ark:/83110/x0/5a6c3225-9786-59b6-ad98-c3afb40edd7e,agent
a9063ad3-0606-5c72-a769-151e75376804,tg:lhpr:11136,lh,e73_DepictedItems,f6098802-3a38-579c-ac3b-16fd9f72f2d9,kw,keywords,au::27535,au::27535:1,au::27535g:1,,"dlod={""suggest"":[""/agents/people/2946245"",""au::27535"",""au::27535:1"",""ark:/83110/x0/f6098802-3a38-579c-ac3b-16fd9f72f2d9"",""Jaak Braeken""],""name"":""Jaak Braeken"",""ark"":""ark:/83110/x0/f6098802-3a38-579c-ac3b-16fd9f72f2d9"",""uri"":""/agents/people/2946245"",""id"":""au::27535:1"",""isCapacity"":false}",ark:/83110/x0/f6098802-3a38-579c-ac3b-16fd9f72f2d9,agent
a9063ad3-0606-5c72-a769-151e75376804,tg:lhpr:11136,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
ced001be-0220-5eee-ae3e-340bb876bf12,tg:lhpr:2375,lh,e73_DepictedItems,51a8bf26-41fd-55dd-8a4b-cef4186593b1,kw,keywords,au::14658,au::14658:1,au::14658g:1,,"dlod={""suggest"":[""/agents/people/1568406"",""au::14658"",""au::14658:1"",""ark:/83110/x0/51a8bf26-41fd-55dd-8a4b-cef4186593b1"",""Jules Persyn""],""name"":""Jules Persyn"",""ark"":""ark:/83110/x0/51a8bf26-41fd-55dd-8a4b-cef4186593b1"",""uri"":""/agents/people/1568406"",""id"":""au::14658:1"",""isCapacity"":false}",ark:/83110/x0/51a8bf26-41fd-55dd-8a4b-cef4186593b1,agent
991188db-14fa-527b-a461-9b1725ca9b16,tg:lhpr:12334,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
731e72a8-64f1-5be4-8003-6736b3049dbc,tg:lhpr:11126,lh,e73_DepictedItems,2096f53b-7fb5-5aec-83ef-1dfbb3988681,kw,keywords,au::19323,au::19323:1,au::19323g:1,,"dlod={""suggest"":[""/agents/people/2067561"",""au::19323"",""au::19323:1"",""ark:/83110/x0/2096f53b-7fb5-5aec-83ef-1dfbb3988681"",""Geo Verbrugge""],""name"":""Geo Verbrugge"",""ark"":""ark:/83110/x0/2096f53b-7fb5-5aec-83ef-1dfbb3988681"",""uri"":""/agents/people/2067561"",""id"":""au::19323:1"",""isCapacity"":false}",ark:/83110/x0/2096f53b-7fb5-5aec-83ef-1dfbb3988681,agent
731e72a8-64f1-5be4-8003-6736b3049dbc,tg:lhpr:11126,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
2b348f19-ffff-5c01-960a-ed7383624a45,tg:lhpr:12557,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
709bd696-9597-557c-8025-20bbad6b403b,tg:lhpr:11745,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
c571d653-0faa-51fc-9a91-1341ab42524b,tg:lhpr:6742,lh,e73_DepictedItems,3ff69257-1132-52c2-9325-df2fb26e1f00,kw,keywords,au::16984,au::16984:1,au::16984g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1817288"",""au::16984"",""au::16984:1"",""ark:/83110/x0/3ff69257-1132-52c2-9325-df2fb26e1f00"",""Sint-Carolus Borromeuskerk""],""name"":""Sint-Carolus Borromeuskerk"",""ark"":""ark:/83110/x0/3ff69257-1132-52c2-9325-df2fb26e1f00"",""uri"":""/agents/corporate_entities/1817288"",""id"":""au::16984:1"",""isCapacity"":false}",ark:/83110/x0/3ff69257-1132-52c2-9325-df2fb26e1f00,agent
5f1efce1-301a-5499-987c-900770648342,tg:lhpr:12547,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
8ddb056d-9e25-50eb-8935-7c73e7d7d63a,tg:lhpr:11755,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
81389236-0e28-5fa5-bb62-097a76065dac,tg:lhpr:11068,lh,e73_DepictedItems,f472ba00-b7d6-544c-81f9-1505d8b3df63,kw,keywords,au::7638,au::7638:1,au::7638g:1,,"dlod={""suggest"":[""/agents/people/817266"",""au::7638"",""au::7638:1"",""ark:/83110/x0/f472ba00-b7d6-544c-81f9-1505d8b3df63"",""Willy Godenne""],""name"":""Willy Godenne"",""ark"":""ark:/83110/x0/f472ba00-b7d6-544c-81f9-1505d8b3df63"",""uri"":""/agents/people/817266"",""id"":""au::7638:1"",""isCapacity"":false}",ark:/83110/x0/f472ba00-b7d6-544c-81f9-1505d8b3df63,agent
81389236-0e28-5fa5-bb62-097a76065dac,tg:lhpr:11068,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
54c37f97-2779-50cd-b294-ec2a030fb7ac,tg:lhpr:12302,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
cf597633-4cac-56a6-8daf-5c446aaba31c,tg:lhpr:11110,lh,e73_DepictedItems,c2369c35-53d1-5987-a056-02ac35047833,kw,keywords,au::377,au::377:1,au::377g:1,,"dlod={""suggest"":[""/agents/corporate_entities/40339"",""au::377"",""au::377:1"",""ark:/83110/x0/c2369c35-53d1-5987-a056-02ac35047833"",""Altiora""],""name"":""Altiora"",""ark"":""ark:/83110/x0/c2369c35-53d1-5987-a056-02ac35047833"",""uri"":""/agents/corporate_entities/40339"",""id"":""au::377:1"",""isCapacity"":false}",ark:/83110/x0/c2369c35-53d1-5987-a056-02ac35047833,agent
cf597633-4cac-56a6-8daf-5c446aaba31c,tg:lhpr:11110,lh,e73_DepictedItems,07cd97c7-6fd3-5f6e-83b8-49060201975d,kw,keywords,au::7251,au::7251:1,au::7251g:1,,"dlod={""name"":""Gelegenheidsgrafiek"",""ark"":""ark:/83110/x0/07cd97c7-6fd3-5f6e-83b8-49060201975d"",""uri"":""/subjects/775857"",""id"":""au::7251"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/07cd97c7-6fd3-5f6e-83b8-49060201975d,topic
2b131518-ef50-51e7-8751-88a718d7b89b,tg:lhpr:11889,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
df7181f0-5ff5-57f5-9c23-aa074d6fa674,tg:lhpr:12312,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
12e3f8a3-9b91-511a-bce3-9ce2ceb6fe20,tg:lhpr:5315,lh,e73_DepictedItems,247e719e-494a-57ff-9807-6ae2f352503b,kw,keywords,au::17799,au::17799:1,au::17799g:1,,"dlod={""suggest"":[""/agents/people/1904493"",""au::17799"",""au::17799:1"",""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""Stijn Streuvels""],""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/1904493"",""id"":""au::17799:1"",""isCapacity"":false}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b,agent
8dd2023c-f506-505c-93ca-c5699eca539f,tg:lhpr:11078,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
0b73817c-1c34-547e-aa7d-ce96fcc75add,tg:lhpr:3721,lh,e73_DepictedItems,d3d38b5c-9f44-5337-9258-b54457bec379,kw,keywords,au::10936,au::10936:1,au::10936g:1,,"dlod={""suggest"":[""/agents/people/1170152"",""au::10936"",""au::10936:1"",""ark:/83110/x0/d3d38b5c-9f44-5337-9258-b54457bec379"",""Lambrecht Lambrechts""],""name"":""Lambrecht Lambrechts"",""ark"":""ark:/83110/x0/d3d38b5c-9f44-5337-9258-b54457bec379"",""uri"":""/agents/people/1170152"",""id"":""au::10936:1"",""isCapacity"":false}",ark:/83110/x0/d3d38b5c-9f44-5337-9258-b54457bec379,agent
4f9f383d-6922-55e1-a7cb-4c0900394faf,tg:lhpr:11899,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
08dd8fab-5cf3-5d1c-b53e-2f482dd5716f,tg:lhpr:11100,lh,e73_DepictedItems,07cd97c7-6fd3-5f6e-83b8-49060201975d,kw,keywords,au::7251,au::7251:1,au::7251g:1,,"dlod={""name"":""Gelegenheidsgrafiek"",""ark"":""ark:/83110/x0/07cd97c7-6fd3-5f6e-83b8-49060201975d"",""uri"":""/subjects/775857"",""id"":""au::7251"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/07cd97c7-6fd3-5f6e-83b8-49060201975d,topic
da7c3313-25be-5453-9f94-2327fb5844d1,tg:lhpr:12064,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
83ab954a-8dc5-57cc-b70f-19364afb3736,tg:lhpr:6309,lh,e73_DepictedItems,8f5bdb93-ca25-55cf-8dc7-da6ba017f802,kw,keywords,au::5711,au::5711:1,au::5711g:1,,"dlod={""suggest"":[""/agents/people/611077"",""au::5711"",""au::5711:1"",""ark:/83110/x0/8f5bdb93-ca25-55cf-8dc7-da6ba017f802"",""Vogelina Dille-Lobe""],""name"":""Vogelina Dille-Lobe"",""ark"":""ark:/83110/x0/8f5bdb93-ca25-55cf-8dc7-da6ba017f802"",""uri"":""/agents/people/611077"",""id"":""au::5711:1"",""isCapacity"":false}",ark:/83110/x0/8f5bdb93-ca25-55cf-8dc7-da6ba017f802,agent
c5f8da34-b5ca-538d-9973-967926559dca,tg:lhpr:12885,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
472e9711-74f6-5e41-a6b0-0fdf40fb903d,tg:lhpr:11276,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
86688e5c-50a0-5175-88ee-38a8489a86a3,tg:lhpr:9973,lh,e73_DepictedItems,1847659f-e75c-5e23-8a6a-bbc1e40a9798,kw,keywords,au::9258,au::9258:1,au::9258g:1,,"dlod={""suggest"":[""/agents/people/990606"",""au::9258"",""au::9258:1"",""ark:/83110/x0/1847659f-e75c-5e23-8a6a-bbc1e40a9798"",""Alois Hunin""],""name"":""Alois Hunin"",""ark"":""ark:/83110/x0/1847659f-e75c-5e23-8a6a-bbc1e40a9798"",""uri"":""/agents/people/990606"",""id"":""au::9258:1"",""isCapacity"":false}",ark:/83110/x0/1847659f-e75c-5e23-8a6a-bbc1e40a9798,agent
0cb57672-d938-59ea-a827-420503bdf914,tg:lhpr:12074,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
1d9028ea-005c-5fd4-b3a7-848f95f5eac5,tg:lhpr:12895,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
7d340497-8b24-526b-9464-4b030997704d,tg:lhpr:11266,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
e5ecbb05-4e93-539a-84eb-81334ce97eba,tg:lhpr:12631,lh,e73_DepictedItems,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,keywords,au::6498,au::6498:1,au::6498g:1,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,topic
