ResourceID,brocade.id,card,order,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type
1cbecc9e-378a-580c-85bb-419e79c86013,tg:lhpr:10198,e73_ExternalRelations,1,gerelateerde publicatie,1883,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
abec2354-e0aa-5981-bc12-3f7b8be3b35e,tg:lhpr:9766,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 88,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
0cb7f0c2-1d36-545a-8329-9acd07ea8d7d,tg:lhpr:9776,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:124845,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ed01ada8-6d49-5ce5-a300-b723038eb2af,tg:lhpr:10188,e73_ExternalRelations,1,gerelateerde publicatie,1878,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
a5b66281-f565-5f2c-bd43-9f998d26ec26,tg:lhpr:10059,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 50,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
bd44fea1-b60c-5853-875b-f0317966bf0c,tg:lhpr:10131,e73_ExternalRelations,1,gerelateerde publicatie,,,,c:lvd:445587,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ee1c41ea-3ed0-55fe-ad52-1e5426142893,tg:lhpr:10049,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 40,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8e539fce-6b7a-584c-ac59-ae59baa78973,tg:lhpr:9813,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:705375,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b5e02070-6d91-52bc-a7ee-f7a3102ccb57,tg:lhpr:9803,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 64,Nederlands,remarks,c:lvd:124817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5d792008-62e6-5f6f-ac2a-f21b971a4443,tg:lhpr:9653,e73_ExternalRelations,1,gerelateerde publicatie,", frontispies",Nederlands,remarks,c:lvd:124769,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
31b72a68-ca30-5ca2-a99d-a142c77e904e,tg:lhpr:9936,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:919117,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b674b1cc-a2c9-560b-a382-105de8909f40,tg:lhpr:9782,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:571606,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
43beb251-dda3-503e-a129-87816d7d54ae,tg:lhpr:10004,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 4 (1858), p. 17",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ba46e312-601c-5dc6-8d4d-101717751895,tg:lhpr:9792,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:571612,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4a3df2e8-fe19-5e68-a319-603c3cb1a6bb,tg:lhpr:10014,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 5,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6fab2f70-81b0-5963-97ba-0f6a7a7334c1,tg:lhpr:9698,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 2, frontispies",Nederlands,remarks,c:lvd:571519,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e35a8293-7614-5bb9-891e-8a4ff6979092,tg:lhpr:10066,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 57,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8a9ccbd8-b7e7-5a75-a1ae-7c0080feb757,tg:lhpr:10076,e73_ExternalRelations,1,gerelateerde publicatie,,,,c:lvd:448152,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c3c801f0-32f3-554f-9b38-3d197d8e20d3,tg:lhpr:9688,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 2, naast p. 192",Nederlands,remarks,c:lvd:622201,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4d87836b-1f6b-5e50-862b-7edb3092cb60,tg:lhpr:9944,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:6158656,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
0543f2f2-d908-58c4-a559-a75161ee9c96,tg:lhpr:9759,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 45,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8e42f232-f3e7-5072-942a-ab1255718a7c,tg:lhpr:9749,e73_ExternalRelations,1,gepubliceerd in /als,frontispies (in sommige exemplaren),Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
26d1d92e-292d-5287-95de-f269b84e6064,tg:lhpr:9895,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast 160",Nederlands,remarks,c:lvd:124805,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
484a63a9-2c8e-5747-b212-b2db2a516839,tg:lhpr:9885,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:572474,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
52b0ef63-2625-596f-a2e5-5369a6d54495,tg:lhpr:9933,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:919117,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7c2a3ef7-0633-528f-8da5-b1356d5d9891,tg:lhpr:10169,e73_ExternalRelations,1,gerelateerde publicatie,1869,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c932b077-cafc-56a5-86f3-7390c86c2813,tg:lhpr:9797,e73_ExternalRelations,1,gepubliceerd in /als,naast 200,Nederlands,remarks,c:lvd:571612,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cae485a8-a637-5046-a19b-ebde23b817ac,tg:lhpr:10011,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 2,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
076b5649-0304-50e1-a910-d341947ddeaf,tg:lhpr:9787,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 81 (soms p. 77)",Nederlands,remarks,c:lvd:571606,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6b924d76-2027-5fbf-af99-f91e50aae433,tg:lhpr:10179,e73_ExternalRelations,1,gerelateerde publicatie,1874,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3ba88449-dea6-57c8-84af-439d2f1f1ecf,tg:lhpr:10001,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 4 (1858), p. 129",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ac40e31d-6a27-5742-b654-c6189476e834,tg:lhpr:9483,e73_ExternalRelations,1,gerelateerde publicatie,,,,c:lvd:15258,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4d10502a-e122-594d-9bd2-049d8264b4d2,tg:lhpr:10073,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 64,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5e76727f-2249-5e80-95c9-8b30ea0635d9,tg:lhpr:10063,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 54,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7d80418c-19f1-51a2-bfb1-47be55e0a830,tg:lhpr:9839,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:572017,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
acbc7707-e2e2-5ce8-b215-f390e3ca3cc3,tg:lhpr:9941,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:6158656,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4dc2d9ea-ab02-585e-83a3-e051d4324ea1,tg:lhpr:9829,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 52,Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cacf8f0f-1695-5ef2-940e-553b8d131d39,tg:lhpr:9951,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:814498,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e0fee132-8c1f-5887-a71b-bd984268bc26,tg:lhpr:9880,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 56,Nederlands,remarks,c:lvd:124886,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4cdcf325-6201-5fa4-af99-c1dd76c02b5a,tg:lhpr:9890,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 68,Nederlands,remarks,c:lvd:572478,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
0c3398fe-6ae5-5888-a7c1-9f541f537b22,tg:lhpr:9864,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast p. 124",Nederlands,remarks,c:lvd:572376,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6884a71a-e50e-55bc-9a1c-a36efb3904d6,tg:lhpr:9874,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 2, frontispies",Nederlands,remarks,c:lvd:572382,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
70e6c748-eda6-5dee-8a26-2c1cda3b6ef8,tg:lhpr:10156,e73_ExternalRelations,1,gerelateerde publicatie,1864,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c5197686-4212-5532-8e02-4cf697cf21ae,tg:lhpr:10146,e73_ExternalRelations,1,gerelateerde publicatie,1859 - naast p. 74,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
bed43548-af58-53ef-b743-269ac2e4f06e,tg:lhpr:9711,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 59,Nederlands,remarks,c:lvd:572059,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f70f7e94-f34d-5068-8248-dc774ddd4985,tg:lhpr:9669,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. I, frontispies",Nederlands,remarks,c:lvd:571491/N,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
095bab1f-e94e-57ed-b79a-99f63625d902,tg:lhpr:10097,e73_ExternalRelations,1,gerelateerde publicatie,Dl. II,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8b956d85-6b34-5be0-943b-17573c4d7446,tg:lhpr:9701,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 1, naast  p. 44",Nederlands,remarks,c:lvd:526603,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
055a5880-75bc-5370-a1a5-c764b4d2720c,tg:lhpr:9679,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 1, naast  p. 44",Nederlands,remarks,c:lvd:526603,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3984d669-ce2a-506c-bcb8-d33d0572dd7e,tg:lhpr:10289,e73_ExternalRelations,1,gerelateerde publicatie,nr. 2 (februari 1928),Nederlands,remarks,c:lvd:822613,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c73f13be-0ce4-53a9-a6c1-e0365d317226,tg:lhpr:9773,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 115,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
24a55384-bdd1-5f21-8f37-845ea7f8a485,tg:lhpr:9763,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 81,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
67f50291-d7d5-54b2-9b7e-97d48a84fc9d,tg:lhpr:10134,e73_ExternalRelations,1,gerelateerde publicatie,1854 - frontispies,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d298f948-1012-5d6b-83dc-1be7fa5a34b6,tg:lhpr:10124,e73_ExternalRelations,1,gerelateerde publicatie,frontispies,Nederlands,remarks,c:lvd:132431,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
056ad610-906c-5a09-a1de-410c2034ed07,tg:lhpr:9806,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 1, frontispies",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6f63f1dd-029e-5a80-b875-79f721d94832,tg:lhpr:9816,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 65,Nederlands,remarks,c:lvd:705375,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6eb8fac0-21cd-5621-9185-069346a14df5,tg:lhpr:10112,e73_ExternalRelations,1,gerelateerde publicatie,Dl. XVIII,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fb16db11-21fe-5a6c-9162-09a47eb4957f,tg:lhpr:9694,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 1, naast p. 129",Nederlands,remarks,c:lvd:571519,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
a283c4e0-2a6c-5317-a1b0-e4c1480522b3,tg:lhpr:10102,e73_ExternalRelations,1,gerelateerde publicatie,Dl. VII,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3523a0cd-c83c-55e3-886c-30650fdb0f03,tg:lhpr:9684,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 2, naast p. 118",Nederlands,remarks,c:lvd:526603,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cf24e08a-2dfe-57a9-8fec-8d76aa9762a0,tg:lhpr:9820,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 161,Nederlands,remarks,c:lvd:571481,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f40c98d9-574f-5c09-be3c-18606fb1cb1c,tg:lhpr:9958,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:570179,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4aa3ad74-16c1-571b-a518-6588b5c0076c,tg:lhpr:9830,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 31,Nederlands,remarks,c:lvd:571959,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fc035aec-7035-5b89-a35f-79a44b664201,tg:lhpr:9948,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:919111,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
057d770a-6d1f-56b6-ab05-a2a3c7671294,tg:lhpr:9755,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 27,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fdf4e3bd-c601-56fc-b31a-0156b250cfac,tg:lhpr:9745,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 24,Nederlands,remarks,c:lvd:571552,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
92f1a6b1-7942-5c12-9f5a-c85d319e740e,tg:lhpr:9899,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 2, naast p. 161",Nederlands,remarks,c:lvd:124805,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
75e5b9c8-4dfa-5a5d-bffb-47cb334a3381,tg:lhpr:9889,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:572478,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fec4327d-e6a2-5ef7-a0eb-ea3b8e04b3f6,tg:lhpr:9983,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 2 (1856), p. 7",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
1cf25b77-18e0-57f6-99ba-cbacd11c4eee,tg:lhpr:9993,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 3 (1857), naast p. 37",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6f5d00bd-3ac3-56a5-8822-9beb4d1ccc5b,tg:lhpr:9737,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 1, naast p. 41",Nederlands,remarks,c:lvd:124838,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
894fafe1-3987-5ed7-86e4-1375447d798d,tg:lhpr:9727,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 38 (soms 34),Nederlands,remarks,c:lvd:571547,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
eb25d04d-dcbe-572a-98bd-22ecc9544f7b,tg:lhpr:9842,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast p. 23",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
a101d435-ceb6-51c3-8618-4d8c0c173d09,tg:lhpr:9852,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, frontispies",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
78e61b95-708a-5d4e-8699-6fae74a01049,tg:lhpr:10170,e73_ExternalRelations,1,gerelateerde publicatie,1869,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
65cf8e88-c417-533e-882f-66c67f6b0cc6,tg:lhpr:10008,e73_ExternalRelations,1,gepubliceerd in /als,Omslag,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9ec01777-88c2-55e0-b0e4-4fbf31fbf7c0,tg:lhpr:10160,e73_ExternalRelations,1,gerelateerde publicatie,1865 - naast p. 216,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e4364164-8622-5d32-9c85-599f06ebf374,tg:lhpr:10018,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 9,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8342d5d9-004c-5547-8200-1a20d116a3c6,tg:lhpr:10194,e73_ExternalRelations,1,gerelateerde publicatie,1882,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6485445b-525c-510a-87c7-042faace694c,tg:lhpr:10184,e73_ExternalRelations,1,gerelateerde publicatie,1876,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cbf496ee-2503-583e-aafe-2f45ed3f1705,tg:lhpr:10055,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 46,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
813a4bc9-f6b1-5c25-be2b-7228de6461f7,tg:lhpr:10045,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 36,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3c909b50-ceaa-5709-93a2-62a4b2357824,tg:lhpr:9967,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 36",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8fb57e70-ca1e-5c93-8555-12287e6d9f48,tg:lhpr:9977,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 42",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
efa6a51b-8a87-5e89-b996-d8f5a2aa9c45,tg:lhpr:9905,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 168,Nederlands,remarks,c:lvd:572702,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
020e0712-17e0-5105-af1c-2a81c168c9a5,tg:lhpr:10037,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 28,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dea32cd6-d114-5eae-aafa-0ccf771eaff4,tg:lhpr:10027,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 18,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
075209f4-0d9c-59ce-8673-abe4a58971c9,tg:lhpr:9708,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 2, naast p. 133",Nederlands,remarks,c:lvd:124787,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
23456fa1-2709-56c9-8caa-d8efa543cc72,tg:lhpr:9670,e73_ExternalRelations,1,gerelateerde publicatie," Dl. II, naast p. 112",Nederlands,remarks,c:lvd:571491/N,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d8e56f0d-81cf-514a-a562-b01d73cc3168,tg:lhpr:9718,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 2, frontispies",Nederlands,remarks,c:lvd:571532,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cebd01f7-f311-5876-b05e-ab96996439cb,tg:lhpr:9660,e73_ExternalRelations,1,gerelateerde publicatie,", frontispies",Nederlands,remarks,c:lvd:571479,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
a7b9b66a-3f03-5b15-8a7f-e9d1be004ca6,tg:lhpr:9888,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 198,Nederlands,remarks,c:lvd:572474,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d4d7f757-1611-5323-93c5-42980e58267a,tg:lhpr:9898,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 2, naast p. 129",Nederlands,remarks,c:lvd:124805,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
72399fa1-74c8-5c1a-bb3e-0d0054a8af0c,tg:lhpr:9744,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 2, naast p. 212",Nederlands,remarks,c:lvd:124838,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
433fac9e-389a-5293-909a-df97d915bdf9,tg:lhpr:9831,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 91,Nederlands,remarks,c:lvd:571959,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
50f017fb-5112-5e0f-aeec-4ec8afe2f91d,tg:lhpr:9959,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:570179,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
676f09c4-ffa3-53f4-a7ae-7c90df1c51c9,tg:lhpr:9821,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 1, naast p. 15",Nederlands,remarks,c:lvd:124822,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4c4edfbb-c4aa-586b-9691-5d714be49539,tg:lhpr:9685,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 2, naast p. 147",Nederlands,remarks,c:lvd:526603,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7034c9f5-a64f-559d-b73b-d840cc4a8e62,tg:lhpr:10103,e73_ExternalRelations,1,gerelateerde publicatie,Dl. VIII,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3452153b-6589-5487-b4f8-8bcf01f17e44,tg:lhpr:9695,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 1, naast p. 169",Nederlands,remarks,c:lvd:571519,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ecb1209f-b617-5523-a014-5e440144a267,tg:lhpr:10113,e73_ExternalRelations,1,gerelateerde publicatie,Dl. XIX,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
161117f5-7816-505d-a9e6-fd3b20757ce1,tg:lhpr:10019,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 10,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
01fa4604-4d2d-5985-9756-c8f47105ef70,tg:lhpr:10161,e73_ExternalRelations,1,gerelateerde publicatie,1865 - frontispies,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5b6d08e3-0c10-562b-b506-23f339bde92b,tg:lhpr:10009,e73_ExternalRelations,1,gepubliceerd in /als,Omslag,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2b0de052-e3c5-5ee8-ba11-10fa293ea451,tg:lhpr:10171,e73_ExternalRelations,1,gerelateerde publicatie,1870,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
24460917-7aee-5930-bebb-e70567d8236f,tg:lhpr:9853,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 2, naast p. 73",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b8512d53-8ab6-572d-885f-b59835c9f74b,tg:lhpr:9843,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast p. 58",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
67fc88f2-931d-539b-ba1b-c740f2b25407,tg:lhpr:9726,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 193,Nederlands,remarks,c:lvd:571547,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d2ea31ef-3568-5310-8aef-30eb6a6f2283,tg:lhpr:9992,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 3 (1857), naast p. 37",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
92f644be-5bc2-5b95-ba69-260c6698723a,tg:lhpr:9982,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 185",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c3d1bcc2-b6af-5d54-8c84-110141ade811,tg:lhpr:9976,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), naast p. 20",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9cde4993-b35e-50bd-94b3-ee53d9669b3c,tg:lhpr:9966,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 14",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b31c36b3-5ef3-52d6-8f44-611b8b046ee5,tg:lhpr:10044,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 35,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
102b767d-b500-566e-86b4-a01f1ff07615,tg:lhpr:10054,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 45,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f6a55c50-43bc-5a1c-9735-469b2b1412d0,tg:lhpr:10185,e73_ExternalRelations,1,gerelateerde publicatie,1877,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b47b8122-5c8b-5bae-bf7a-447b5a17f9fc,tg:lhpr:10195,e73_ExternalRelations,1,gerelateerde publicatie,1883,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
69f04024-853a-5214-af6c-ac360936cf08,tg:lhpr:9661,e73_ExternalRelations,1,gerelateerde publicatie,", tussen p. 114 en 115.",Nederlands,remarks,c:lvd:571479,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
