ResourceID,brocade.id,card,order,source_field,kenmerken.rubobjnrgr,isaad,Associated Archive
c877a5a3-2d45-57b9-9acd-4a821b9dbfe4,tg:rubgr:4007,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_034,isad:rub:2964,
7148c8fd-6c76-5382-b621-15be48de3d33,tg:rubgr:1547,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_014,isad:rub:2944,
4631b888-43e7-5dbf-a4b7-614c6b483680,tg:rubgr:4371,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_024,isad:rub:2954,
5abb2621-f9a6-5576-aea5-032a50097c62,tg:rubgr:4209,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
43f36897-e33f-58c8-aeb8-a9f5d769134e,tg:rubgr:4534,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_022,isad:rub:2952,
e0a7589a-f6c2-5836-932f-d4884e731c07,tg:rubgr:5146,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
2c0df62c-af69-5f2e-8f05-a588516431a2,tg:rubgr:2110,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_010,isad:rub:2940,
2c0df62c-af69-5f2e-8f05-a588516431a2,tg:rubgr:2110,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_045,isad:rub:2975,
2c0df62c-af69-5f2e-8f05-a588516431a2,tg:rubgr:2110,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_048,isad:rub:2978,
13c34e08-6485-5ecd-872a-7676aa4a7671,tg:rubgr:5156,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
4291a9bc-a86d-517c-a68b-d953982c92cf,tg:rubgr:4783,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_125,isad:rub:3047,
03b0ff97-f4cd-5ffe-977c-5d90707e2853,tg:rubgr:4927,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_013,isad:rub:2943,
0265a84a-7f33-5fee-8cd7-147a41a73945,tg:rubgr:1870,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_044,isad:rub:2974,
6791a5f3-408c-519a-92b7-9a42d881583e,tg:rubgr:4766,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_125,isad:rub:3047,
a6154225-e0a1-5ce6-a47d-db1b686f4747,tg:rubgr:480,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_006,isad:rub:2936,
f506d9cf-b59f-57d1-bf61-b377fab6078f,tg:rubgr:4776,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
f506d9cf-b59f-57d1-bf61-b377fab6078f,tg:rubgr:4776,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
f506d9cf-b59f-57d1-bf61-b377fab6078f,tg:rubgr:4776,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
1bccb62e-3661-5a85-a8d7-ac33ec926d6f,tg:rubgr:4133,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_015,isad:rub:2945,
2a60ce34-0374-54ae-b2f2-9f2941ff1567,tg:rubgr:4123,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
e531bff2-2161-5eb5-8e34-4bca207005d5,tg:rubgr:4472,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_009,isad:rub:2939,
52911774-8e35-5dcd-b5dd-2ed5e16b834a,tg:rubgr:1777,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_047,isad:rub:2977,
35d99b6f-cb33-5ce3-a1e5-54355877c1e0,tg:rubgr:4151,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
f3e2de7b-93b6-5a81-9d55-e042f057f40e,tg:rubgr:3742,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
f3e2de7b-93b6-5a81-9d55-e042f057f40e,tg:rubgr:3742,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
9f6f938b-ac96-5ebb-b85b-3c5ce8cd3ab9,tg:rubgr:2320,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_038,isad:rub:2968,
4269d7c6-abe0-59b0-a081-f1458e457676,tg:rubgr:3693,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_097,isad:rub:3021,
73e48b64-84bd-594f-9052-5d40cf7594dc,tg:rubgr:4302,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_009,isad:rub:2939,
86a2c86e-ad14-5634-b96c-4be05a037692,tg:rubgr:3479,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_004,isad:rub:2934,
8042eaa7-0073-558c-945d-d5bad0bf545f,tg:rubgr:1209,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_041,isad:rub:2971,
a11c685a-eb6d-555d-9c6b-d95bc2a49702,tg:rubgr:1652,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_047,isad:rub:2977,
0c422e87-4d10-5564-8079-0f7adf051531,tg:rubgr:4688,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_004,isad:rub:2934,
48f8de30-2ff0-5752-bb1a-7ef029a17f45,tg:rubgr:3912,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
48f8de30-2ff0-5752-bb1a-7ef029a17f45,tg:rubgr:3912,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
dac6679d-94e6-5900-9f58-2f4823e4583b,tg:rubgr:4936,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
dac6679d-94e6-5900-9f58-2f4823e4583b,tg:rubgr:4936,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
721d1dd4-816b-5f97-9a8b-8646b5eff169,tg:rubgr:4926,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_010,isad:rub:2940,
721d1dd4-816b-5f97-9a8b-8646b5eff169,tg:rubgr:4926,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
721d1dd4-816b-5f97-9a8b-8646b5eff169,tg:rubgr:4926,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_014,isad:rub:2944,
dc0e943f-468d-5278-8cca-742c578b5bd4,tg:rubgr:4782,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_125,isad:rub:3047,
a378d40b-7287-5680-a873-c6e5966b82b7,tg:rubgr:4016,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_037,isad:rub:2967,
b6b453a5-ab21-53cb-b91f-d115ef354dae,tg:rubgr:4006,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_022,isad:rub:2952,
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_012,isad:rub:2942,
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,e73_AssociatedArchives,5,kenmerken.rubobjnrgr,AFG_026,isad:rub:2956,
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,e73_AssociatedArchives,6,kenmerken.rubobjnrgr,AFG_044,isad:rub:2974,
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,e73_AssociatedArchives,7,kenmerken.rubobjnrgr,AFG_049,isad:rub:2979,
00c385af-5f31-55ba-94fc-682f65e03da8,tg:rubgr:5157,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
df4e5b2e-65dc-5e56-99e1-0e2f76c2929f,tg:rubgr:5147,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
7cda75e4-729e-54ec-b36a-5935ba7e5aff,tg:rubgr:4535,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_022,isad:rub:2952,
0f42892b-7735-5600-89e1-bd9d5a4eccf8,tg:rubgr:4208,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_020,isad:rub:2950,
0f42892b-7735-5600-89e1-bd9d5a4eccf8,tg:rubgr:4208,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_041,isad:rub:2971,
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_010,isad:rub:2940,
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_025,isad:rub:2955,
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,e73_AssociatedArchives,5,kenmerken.rubobjnrgr,AFG_031,isad:rub:2961,
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,e73_AssociatedArchives,6,kenmerken.rubobjnrgr,AFG_044,isad:rub:2974,
9a37cdce-5e7c-5104-a810-42c8c24ff25b,tg:rubgr:4346,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
25debf56-730e-5022-bca8-2c600bca75a3,tg:rubgr:4148,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
25debf56-730e-5022-bca8-2c600bca75a3,tg:rubgr:4148,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
2be24e52-fa1d-5745-873f-b1025756429f,tg:rubgr:3372,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_050,isad:rub:2980,
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_012,isad:rub:2942,
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,e73_AssociatedArchives,5,kenmerken.rubobjnrgr,AFG_041,isad:rub:2971,
25d34bc7-a849-5572-8bc5-d14bfe4efdf2,tg:rubgr:4561,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_006,isad:rub:2936,
25d34bc7-a849-5572-8bc5-d14bfe4efdf2,tg:rubgr:4561,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
fed3fd5b-4ca4-51ff-89f9-f7dd307e5429,tg:rubgr:1347,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_035,isad:rub:2965,
a93b4d53-317f-5bdd-ae13-7ab61ae50ce1,tg:rubgr:515,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
a0452cf3-80ae-58b3-95d0-3b080ce93cc7,tg:rubgr:4996,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_002,isad:rub:2932,
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_006,isad:rub:2936,
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_009,isad:rub:2939,
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,e73_AssociatedArchives,5,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,e73_AssociatedArchives,6,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,e73_AssociatedArchives,7,kenmerken.rubobjnrgr,AFG_041,isad:rub:2971,
5d4b0507-cdc6-5681-824e-8e7ca685804b,tg:rubgr:5340,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
83af9e4e-f126-5269-8156-597c1d14490b,tg:rubgr:2108,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_083,isad:rub:3013,
89db168b-fa94-5227-975d-c576abf36dd5,tg:rubgr:4454,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_009,isad:rub:2939,
89db168b-fa94-5227-975d-c576abf36dd5,tg:rubgr:4454,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_031,isad:rub:2961,
349aa1da-59d3-57f4-8f9c-d8f0f1675195,tg:rubgr:4211,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_006,isad:rub:2936,
eeb32f4b-b9b0-5cb6-9223-8ca26311cea7,tg:rubgr:4369,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_045,isad:rub:2975,
951f4019-206f-5da0-8bed-221ab847a2e1,tg:rubgr:4379,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_009,isad:rub:2939,
06266362-5c9e-5829-9f77-2db566662df6,tg:rubgr:4263,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_022,isad:rub:2952,
7344a1d3-1998-50b6-891f-8669963dd777,tg:rubgr:3460,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_045,isad:rub:2975,
58f20abb-bfb4-5cd6-8ab2-aaee6294e1b2,tg:rubgr:3706,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_097,isad:rub:3021,
58f20abb-bfb4-5cd6-8ab2-aaee6294e1b2,tg:rubgr:3706,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
afca165d-faa8-5129-ac12-57f4170cb566,tg:rubgr:67,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_027,isad:rub:2957,
6ef22733-1758-5589-a778-05b99adb4f09,tg:rubgr:2364,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_038,isad:rub:2968,
6ef22733-1758-5589-a778-05b99adb4f09,tg:rubgr:2364,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_041,isad:rub:2971,
eb22241f-1eec-5da3-85e1-ad5d61730893,tg:rubgr:1846,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
81be7b70-fe80-56de-9d5f-d915b2cc5a1a,tg:rubgr:4825,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_020,isad:rub:2950,
7915497c-efba-5821-8268-a4a992488954,tg:rubgr:2786,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
7915497c-efba-5821-8268-a4a992488954,tg:rubgr:2786,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_016,isad:rub:2946,
077ba14e-1f95-5d14-b052-aa5a092a6ed7,tg:rubgr:4842,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_040,isad:rub:2970,
6a5e70a2-1e18-5810-a6cf-b1ec4306a3f5,tg:rubgr:478,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
334c4103-1bd5-51b3-a1f7-cc469e5b95e9,tg:rubgr:676,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
334c4103-1bd5-51b3-a1f7-cc469e5b95e9,tg:rubgr:676,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_007,isad:rub:2937,
704716f9-1691-5f7c-a747-6a159a4c57a7,tg:rubgr:4529,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_015,isad:rub:2945,
04af498f-4170-5fb0-99de-5efb7b17f7ba,tg:rubgr:4539,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_038,isad:rub:2968,
e8a92931-7819-5283-8ac1-60a9a20cb6de,tg:rubgr:5345,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_010,isad:rub:2940,
45b76251-a6a9-5151-ad79-66d0bbdbbcbd,tg:rubgr:72,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
ce2de4eb-4105-513c-a11c-b12889141709,tg:rubgr:62,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
facccb27-1fdc-54e5-b44a-021d429ddf55,tg:rubgr:1736,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_045,isad:rub:2975,
73c0ed4c-0c56-58af-bdc0-699d0b9bd45b,tg:rubgr:4276,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
41277e89-0918-5631-9b7e-1232aee28c3f,tg:rubgr:3475,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_020,isad:rub:2950,
41277e89-0918-5631-9b7e-1232aee28c3f,tg:rubgr:3475,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_045,isad:rub:2975,
d898da00-4fe1-51ac-b1fb-7eba5f1f38bb,tg:rubgr:5139,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
b48e2316-e3f3-560e-92c3-b382c2f5a858,tg:rubgr:5051,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_007,isad:rub:2937,
52185ea3-17c4-504e-b163-2e48d6bdb444,tg:rubgr:2937,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
2cfcb6ef-0afb-5fc3-8f19-8321c7fb5cce,tg:rubgr:2579,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_034,isad:rub:2964,
7b7e482a-2294-57ed-b405-0e07b4738758,tg:rubgr:5212,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
1679b9d9-c946-544a-8c24-d4df52735949,tg:rubgr:788,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_016,isad:rub:2946,
ed9a339c-3a81-50c4-b0f6-f245e25e0e8f,tg:rubgr:1565,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
ed9a339c-3a81-50c4-b0f6-f245e25e0e8f,tg:rubgr:1565,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_097,isad:rub:3021,
c1136386-7e5c-51c8-a9d3-41c2eb6f6b69,tg:rubgr:4292,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
c1136386-7e5c-51c8-a9d3-41c2eb6f6b69,tg:rubgr:4292,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_041,isad:rub:2971,
93775d36-0e06-5eee-b62a-9f803d44ba41,tg:rubgr:985,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
251a7cce-6da2-592f-9474-2c1f736430d2,tg:rubgr:212,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_020,isad:rub:2950,
ee552d09-06b7-5a1f-9360-edc40e2c83ff,tg:rubgr:3931,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_091,isad:rub:3018,
9364cab8-f89f-5b94-8317-d17f8d382031,tg:rubgr:4977,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_020,isad:rub:2950,
3f0e93be-0a95-5a28-b91a-05ee2ea5a658,tg:rubgr:4388,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_045,isad:rub:2975,
9b6f25d1-697b-5963-ba42-37f7da63a753,tg:rubgr:836,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_014,isad:rub:2944,
40da0845-4b80-51f2-8f55-53eae2488b6a,tg:rubgr:4259,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_038,isad:rub:2968,
7d212121-7b1b-5d35-8758-5efed8f119cf,tg:rubgr:4321,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
7d212121-7b1b-5d35-8758-5efed8f119cf,tg:rubgr:4321,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
d60be965-c5d4-5af2-a2bc-a5b58777763a,tg:rubgr:1342,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_035,isad:rub:2965,
2dce4fd7-7958-5a1c-a125-ea25f1829829,tg:rubgr:189,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_020,isad:rub:2950,
ab970d60-8e44-57a8-8d28-b429adad04e3,tg:rubgr:4307,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
dafff81e-1ebe-5c00-9f1d-4685cccfcc2a,tg:rubgr:4839,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
dafff81e-1ebe-5c00-9f1d-4685cccfcc2a,tg:rubgr:4839,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
d1e68103-fe5c-5a29-8cbb-b2d37cb04781,tg:rubgr:707,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
cef41ba1-2672-54fa-9fba-c03c82dffd7e,tg:rubgr:5083,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_049,isad:rub:2979,
3e9e3180-3b9a-571b-8a2b-75f3671c9fb1,tg:rubgr:717,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
23b7289e-1dd2-578f-8204-feae4ba20a07,tg:rubgr:5142,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
726e5b22-7801-5dd7-a85e-82ad82b8d337,tg:rubgr:4530,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
726e5b22-7801-5dd7-a85e-82ad82b8d337,tg:rubgr:4530,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_018,isad:rub:2948,
102ef1e5-537b-5600-9c96-125a155329bc,tg:rubgr:5152,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
974d5ab7-1433-54dc-b5db-dd416d754b66,tg:rubgr:2114,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_048,isad:rub:2978,
bfa2451b-42eb-510a-9bc5-d88b5b64da5e,tg:rubgr:4013,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
bfa2451b-42eb-510a-9bc5-d88b5b64da5e,tg:rubgr:4013,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_007,isad:rub:2937,
bfa2451b-42eb-510a-9bc5-d88b5b64da5e,tg:rubgr:4013,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
bfa2451b-42eb-510a-9bc5-d88b5b64da5e,tg:rubgr:4013,e73_AssociatedArchives,5,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
bfa2451b-42eb-510a-9bc5-d88b5b64da5e,tg:rubgr:4013,e73_AssociatedArchives,6,kenmerken.rubobjnrgr,AFG_026,isad:rub:2956,
bfa2451b-42eb-510a-9bc5-d88b5b64da5e,tg:rubgr:4013,e73_AssociatedArchives,7,kenmerken.rubobjnrgr,AFG_033,isad:rub:2963,
bfa2451b-42eb-510a-9bc5-d88b5b64da5e,tg:rubgr:4013,e73_AssociatedArchives,8,kenmerken.rubobjnrgr,AFG_037,isad:rub:2967,
e9d27897-13f4-5b89-bd72-8737b988ba99,tg:rubgr:1891,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
75811ea5-486c-5d0e-9789-2027555b4b24,tg:rubgr:4381,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_038,isad:rub:2968,
a0b5a003-754e-51a5-a2a8-5891276baeae,tg:rubgr:4391,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_037,isad:rub:2967,
b0e1c222-b6e7-5101-9193-9b6f2381bada,tg:rubgr:4240,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_009,isad:rub:2939,
4b6c7efe-ed94-5c15-b064-670a3316ba1d,tg:rubgr:4338,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_022,isad:rub:2952,
4be9794c-7606-5427-92b3-6e6d080d739a,tg:rubgr:4773,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_125,isad:rub:3047,
c4e63a10-9f29-598a-80a3-af1998b83d44,tg:rubgr:4136,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
d46ef092-deb8-5a8d-856e-0bf6d59eab48,tg:rubgr:3747,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_010,isad:rub:2940,
16dab7ed-5f7f-5254-a395-89c9c79b6d26,tg:rubgr:4679,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_007,isad:rub:2937,
064825cd-087e-58c4-ab83-533a2212c709,tg:rubgr:4477,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_024,isad:rub:2954,
68c633f2-be37-5cf0-8607-b464ddcfc64c,tg:rubgr:5005,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_031,isad:rub:2961,
c7b8f774-fa14-5ee2-bbcb-38aeeb232844,tg:rubgr:1339,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_035,isad:rub:2965,
cae64196-cb81-57ef-87fb-7f4a9da50529,tg:rubgr:3488,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_038,isad:rub:2968,
154977f6-51ed-5893-a487-5d252d8bf110,tg:rubgr:3916,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_012,isad:rub:2942,
dc0b9471-feca-5b08-b4b3-81fb012698b6,tg:rubgr:4838,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
b73c2fb1-b48d-57fe-ae9c-34142079d996,tg:rubgr:5059,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
f9f1b463-6353-5832-94e5-0245aabae672,tg:rubgr:4316,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
d52b878a-909d-5696-a147-ed518e4ef94e,tg:rubgr:198,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_013,isad:rub:2943,
12bbc5fc-ecc8-55b7-b4fe-62f1fb059253,tg:rubgr:4374,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_007,isad:rub:2937,
623e5650-e00c-505d-96f5-8a6c460a5012,tg:rubgr:4531,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
