ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
37dfdcfb-91e9-5761-8332-6063e7e77068,tg:rubhs:170_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
37dfdcfb-91e9-5761-8332-6063e7e77068,tg:rubhs:170_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
37dfdcfb-91e9-5761-8332-6063e7e77068,tg:rubhs:170_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,1,diepte,millimeter
49530f1d-5bfd-5f3d-9387-1d242d116bcb,tg:rubhs:49_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,hoogte,millimeter
49530f1d-5bfd-5f3d-9387-1d242d116bcb,tg:rubhs:49_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,breedte,millimeter
49530f1d-5bfd-5f3d-9387-1d242d116bcb,tg:rubhs:49_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
a456ea64-60eb-5823-b7c3-fcc17917ed72,tg:rubhs:59_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
a456ea64-60eb-5823-b7c3-fcc17917ed72,tg:rubhs:59_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
a456ea64-60eb-5823-b7c3-fcc17917ed72,tg:rubhs:59_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
21e66a10-6e9c-5d38-b4d4-a049cebc79c2,tg:rubhs:112_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
21e66a10-6e9c-5d38-b4d4-a049cebc79c2,tg:rubhs:112_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
21e66a10-6e9c-5d38-b4d4-a049cebc79c2,tg:rubhs:112_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
7a42a957-8e21-5673-a615-76bfbdefdf26,tg:rubhs:102_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
7a42a957-8e21-5673-a615-76bfbdefdf26,tg:rubhs:102_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
7a42a957-8e21-5673-a615-76bfbdefdf26,tg:rubhs:102_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
2531ede1-d8b6-590e-9bdd-26451bbaa2f7,tg:rubhs:14_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,136,hoogte,millimeter
2531ede1-d8b6-590e-9bdd-26451bbaa2f7,tg:rubhs:14_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,80,breedte,millimeter
2531ede1-d8b6-590e-9bdd-26451bbaa2f7,tg:rubhs:14_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
efef8e3c-b46a-592b-8b64-6d3a5618766c,tg:rubhs:194_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,210,hoogte,millimeter
efef8e3c-b46a-592b-8b64-6d3a5618766c,tg:rubhs:194_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,breedte,millimeter
efef8e3c-b46a-592b-8b64-6d3a5618766c,tg:rubhs:194_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
a5db0acd-3e3b-56cd-be59-0fbfccc7e815,tg:rubhs:184_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
a5db0acd-3e3b-56cd-be59-0fbfccc7e815,tg:rubhs:184_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
a5db0acd-3e3b-56cd-be59-0fbfccc7e815,tg:rubhs:184_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
259f4cdc-c6be-54e1-91c5-6e9542ecb047,tg:rubhs:76_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
259f4cdc-c6be-54e1-91c5-6e9542ecb047,tg:rubhs:76_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
259f4cdc-c6be-54e1-91c5-6e9542ecb047,tg:rubhs:76_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
5defcea6-1315-54bd-b88c-a6c1350af73a,tg:rubhs:66_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
5defcea6-1315-54bd-b88c-a6c1350af73a,tg:rubhs:66_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
5defcea6-1315-54bd-b88c-a6c1350af73a,tg:rubhs:66_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
cb2cbf50-22c8-522f-9e23-23cf7dbfb4ba,tg:rubhs:50_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,125,hoogte,millimeter
cb2cbf50-22c8-522f-9e23-23cf7dbfb4ba,tg:rubhs:50_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,80,breedte,millimeter
cb2cbf50-22c8-522f-9e23-23cf7dbfb4ba,tg:rubhs:50_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
078d4c0d-fb7d-509d-a2c6-84c163161555,tg:rubhs:40_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,130,hoogte,millimeter
078d4c0d-fb7d-509d-a2c6-84c163161555,tg:rubhs:40_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,87,breedte,millimeter
078d4c0d-fb7d-509d-a2c6-84c163161555,tg:rubhs:40_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
363f6a72-60db-51e5-80fe-c967c4c9ccc7,tg:rubhs:169_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
363f6a72-60db-51e5-80fe-c967c4c9ccc7,tg:rubhs:169_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
363f6a72-60db-51e5-80fe-c967c4c9ccc7,tg:rubhs:169_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
ed458e55-6b7a-5f37-9260-b579dc7fc715,tg:rubhs:179_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
ed458e55-6b7a-5f37-9260-b579dc7fc715,tg:rubhs:179_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
ed458e55-6b7a-5f37-9260-b579dc7fc715,tg:rubhs:179_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
a6267991-47ab-5f02-a3d0-165b1a0ca4c3,tg:rubhs:32_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,125,hoogte,millimeter
a6267991-47ab-5f02-a3d0-165b1a0ca4c3,tg:rubhs:32_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,85,breedte,millimeter
a6267991-47ab-5f02-a3d0-165b1a0ca4c3,tg:rubhs:32_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
27accdde-8d37-58df-a933-8ea1f9a28808,tg:rubhs:22_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,76,hoogte,millimeter
27accdde-8d37-58df-a933-8ea1f9a28808,tg:rubhs:22_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
27accdde-8d37-58df-a933-8ea1f9a28808,tg:rubhs:22_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,17,diepte,millimeter
d7deff59-3817-540a-a996-084957f85831,tg:rubhs:124_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,hoogte,millimeter
d7deff59-3817-540a-a996-084957f85831,tg:rubhs:124_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
d7deff59-3817-540a-a996-084957f85831,tg:rubhs:124_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
118a2497-d0a5-5718-9310-7565172cd034,tg:rubhs:156_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
118a2497-d0a5-5718-9310-7565172cd034,tg:rubhs:156_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
118a2497-d0a5-5718-9310-7565172cd034,tg:rubhs:156_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
4f64b2d8-7381-5c7c-875e-2f4b2b129f77,tg:rubhs:146_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
4f64b2d8-7381-5c7c-875e-2f4b2b129f77,tg:rubhs:146_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
4f64b2d8-7381-5c7c-875e-2f4b2b129f77,tg:rubhs:146_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
595c84f4-0213-5540-8e85-86b168f8bab5,tg:rubhs:41_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,140,hoogte,millimeter
595c84f4-0213-5540-8e85-86b168f8bab5,tg:rubhs:41_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,95,breedte,millimeter
595c84f4-0213-5540-8e85-86b168f8bab5,tg:rubhs:41_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
7bd7948d-a147-5a8e-a99a-16e821da06fa,tg:rubhs:51_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
7bd7948d-a147-5a8e-a99a-16e821da06fa,tg:rubhs:51_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
7bd7948d-a147-5a8e-a99a-16e821da06fa,tg:rubhs:51_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
6d159392-2438-5e4d-9a1c-afef4d1d6c41,tg:rubhs:23_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,112,hoogte,millimeter
6d159392-2438-5e4d-9a1c-afef4d1d6c41,tg:rubhs:23_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,83,breedte,millimeter
6d159392-2438-5e4d-9a1c-afef4d1d6c41,tg:rubhs:23_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,12,diepte,millimeter
d922a1d8-0d13-55d1-b043-1caac07763d2,tg:rubhs:33_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,116,hoogte,millimeter
d922a1d8-0d13-55d1-b043-1caac07763d2,tg:rubhs:33_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,80,breedte,millimeter
d922a1d8-0d13-55d1-b043-1caac07763d2,tg:rubhs:33_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,8,diepte,millimeter
cc71617a-e480-570c-b998-22558fa0e9fc,tg:rubhs:178_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
cc71617a-e480-570c-b998-22558fa0e9fc,tg:rubhs:178_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
cc71617a-e480-570c-b998-22558fa0e9fc,tg:rubhs:178_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
f067f7dc-77bc-5780-a6ad-e6c6c9f55116,tg:rubhs:168_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,125,hoogte,millimeter
f067f7dc-77bc-5780-a6ad-e6c6c9f55116,tg:rubhs:168_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,85,breedte,millimeter
f067f7dc-77bc-5780-a6ad-e6c6c9f55116,tg:rubhs:168_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
09787836-cf6f-599f-8276-45d6aa10b17b,tg:rubhs:125_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,hoogte,millimeter
09787836-cf6f-599f-8276-45d6aa10b17b,tg:rubhs:125_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
09787836-cf6f-599f-8276-45d6aa10b17b,tg:rubhs:125_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
e53c530a-232f-5968-bbd6-216ba7fb92c5,tg:rubhs:135_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,155,hoogte,millimeter
e53c530a-232f-5968-bbd6-216ba7fb92c5,tg:rubhs:135_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,95,breedte,millimeter
e53c530a-232f-5968-bbd6-216ba7fb92c5,tg:rubhs:135_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
6d3a826c-702e-5c73-8866-0cb8155f9d41,tg:rubhs:157_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
6d3a826c-702e-5c73-8866-0cb8155f9d41,tg:rubhs:157_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
6d3a826c-702e-5c73-8866-0cb8155f9d41,tg:rubhs:157_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,17,diepte,millimeter
85ffdb52-c485-5985-85ff-be87234bef3a,tg:rubhs:207_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,220,hoogte,millimeter
85ffdb52-c485-5985-85ff-be87234bef3a,tg:rubhs:207_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,breedte,millimeter
85ffdb52-c485-5985-85ff-be87234bef3a,tg:rubhs:207_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
9f187034-6d97-51c1-a06a-9a23dff03b4f,tg:rubhs:83_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
9f187034-6d97-51c1-a06a-9a23dff03b4f,tg:rubhs:83_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,120,breedte,millimeter
9f187034-6d97-51c1-a06a-9a23dff03b4f,tg:rubhs:83_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
59b1136a-dec9-5695-aaa2-e7c32e825b0d,tg:rubhs:93_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
59b1136a-dec9-5695-aaa2-e7c32e825b0d,tg:rubhs:93_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
59b1136a-dec9-5695-aaa2-e7c32e825b0d,tg:rubhs:93_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,11,diepte,millimeter
d00123d2-4e49-532f-b634-5192bc959496,tg:rubhs:171_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
d00123d2-4e49-532f-b634-5192bc959496,tg:rubhs:171_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,115,breedte,millimeter
d00123d2-4e49-532f-b634-5192bc959496,tg:rubhs:171_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
bb84d086-f20b-5493-bff6-77e4cea64a09,tg:rubhs:103_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
bb84d086-f20b-5493-bff6-77e4cea64a09,tg:rubhs:103_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
bb84d086-f20b-5493-bff6-77e4cea64a09,tg:rubhs:103_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
c2abaf85-c5e8-5f6b-a9d9-1a1b618745c5,tg:rubhs:58_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
c2abaf85-c5e8-5f6b-a9d9-1a1b618745c5,tg:rubhs:58_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
c2abaf85-c5e8-5f6b-a9d9-1a1b618745c5,tg:rubhs:58_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
78014074-6231-593d-8d4c-399adeb1e8a4,tg:rubhs:48_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,126,hoogte,millimeter
78014074-6231-593d-8d4c-399adeb1e8a4,tg:rubhs:48_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,90,breedte,millimeter
78014074-6231-593d-8d4c-399adeb1e8a4,tg:rubhs:48_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
c105aaf5-bcb3-5516-b0ca-e807f418b4f4,tg:rubhs:15_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,133,hoogte,millimeter
c105aaf5-bcb3-5516-b0ca-e807f418b4f4,tg:rubhs:15_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,80,breedte,millimeter
c105aaf5-bcb3-5516-b0ca-e807f418b4f4,tg:rubhs:15_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
3bf3243b-282f-5116-bafe-47f165ded1c0,tg:rubhs:185_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,215,hoogte,millimeter
3bf3243b-282f-5116-bafe-47f165ded1c0,tg:rubhs:185_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,180,breedte,millimeter
3bf3243b-282f-5116-bafe-47f165ded1c0,tg:rubhs:185_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
5a25f7bf-106a-5288-9e86-ca047c45adae,tg:rubhs:195_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
5a25f7bf-106a-5288-9e86-ca047c45adae,tg:rubhs:195_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
5a25f7bf-106a-5288-9e86-ca047c45adae,tg:rubhs:195_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,6,diepte,millimeter
95dfc8c4-eb93-5660-b15d-25db2e6675eb,tg:rubhs:67_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
95dfc8c4-eb93-5660-b15d-25db2e6675eb,tg:rubhs:67_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
95dfc8c4-eb93-5660-b15d-25db2e6675eb,tg:rubhs:67_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
e602992e-405e-5e8a-a048-7d03e6d7745b,tg:rubhs:77_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
e602992e-405e-5e8a-a048-7d03e6d7745b,tg:rubhs:77_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
e602992e-405e-5e8a-a048-7d03e6d7745b,tg:rubhs:77_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
7312b51c-11d7-56db-8700-19ba55b98e1d,tg:rubhs:6_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,133,hoogte,millimeter
7312b51c-11d7-56db-8700-19ba55b98e1d,tg:rubhs:6_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,82,breedte,millimeter
7312b51c-11d7-56db-8700-19ba55b98e1d,tg:rubhs:6_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
7cb540c6-0d43-5074-a889-4d6a974350c1,tg:rubhs:10_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,133,hoogte,millimeter
7cb540c6-0d43-5074-a889-4d6a974350c1,tg:rubhs:10_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,80,breedte,millimeter
7cb540c6-0d43-5074-a889-4d6a974350c1,tg:rubhs:10_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
11bfe5cf-247b-5f8b-b000-ae652f064b31,tg:rubhs:72_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
11bfe5cf-247b-5f8b-b000-ae652f064b31,tg:rubhs:72_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
11bfe5cf-247b-5f8b-b000-ae652f064b31,tg:rubhs:72_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
766aff27-7f3f-50f4-a32a-221fef876a2a,tg:rubhs:62_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
766aff27-7f3f-50f4-a32a-221fef876a2a,tg:rubhs:62_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
766aff27-7f3f-50f4-a32a-221fef876a2a,tg:rubhs:62_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
760fc914-e7e8-5495-a804-c65bbd493330,tg:rubhs:180_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
760fc914-e7e8-5495-a804-c65bbd493330,tg:rubhs:180_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
760fc914-e7e8-5495-a804-c65bbd493330,tg:rubhs:180_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
3845101d-ae35-59fa-8399-07fd4f3a3b56,tg:rubhs:129_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,hoogte,millimeter
3845101d-ae35-59fa-8399-07fd4f3a3b56,tg:rubhs:129_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
3845101d-ae35-59fa-8399-07fd4f3a3b56,tg:rubhs:129_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
8d4adbed-139c-5ce3-a813-cba4d3bdebf7,tg:rubhs:139_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,157,hoogte,millimeter
8d4adbed-139c-5ce3-a813-cba4d3bdebf7,tg:rubhs:139_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
8d4adbed-139c-5ce3-a813-cba4d3bdebf7,tg:rubhs:139_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
36dd7d50-6276-5357-a1fc-ee4a34966f26,tg:rubhs:164_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,125,hoogte,millimeter
36dd7d50-6276-5357-a1fc-ee4a34966f26,tg:rubhs:164_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,85,breedte,millimeter
36dd7d50-6276-5357-a1fc-ee4a34966f26,tg:rubhs:164_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
aeb11d70-e89a-5b38-81bb-9d6a2b8de4f4,tg:rubhs:202_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,210,hoogte,millimeter
aeb11d70-e89a-5b38-81bb-9d6a2b8de4f4,tg:rubhs:202_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,breedte,millimeter
aeb11d70-e89a-5b38-81bb-9d6a2b8de4f4,tg:rubhs:202_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
ee8cc939-4eb3-5d65-a3cc-37b205b7581b,tg:rubhs:96_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
ee8cc939-4eb3-5d65-a3cc-37b205b7581b,tg:rubhs:96_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
ee8cc939-4eb3-5d65-a3cc-37b205b7581b,tg:rubhs:96_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
99ff87e3-b49f-5a54-a0ca-52b8d62203c7,tg:rubhs:106_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
99ff87e3-b49f-5a54-a0ca-52b8d62203c7,tg:rubhs:106_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
99ff87e3-b49f-5a54-a0ca-52b8d62203c7,tg:rubhs:106_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,17,diepte,millimeter
703c18ed-bdec-5799-9f10-97e8348ad7cd,tg:rubhs:199_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,235,hoogte,millimeter
703c18ed-bdec-5799-9f10-97e8348ad7cd,tg:rubhs:199_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,185,breedte,millimeter
703c18ed-bdec-5799-9f10-97e8348ad7cd,tg:rubhs:199_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,2,diepte,millimeter
