ResourceID,brocade.id,card,Documented Place Order,source_field,place_au_code,Documented Place Name Widget
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,2,id/place.place,au::101945,"dlod={""name"":""Konstanz (Konstanz, Universitätsstadt)"",""ark"":""ark:/83110/x0/f5619117-e7a9-5ff2-afd8-5c78c856ec45"",""uri"":""/subjects/10908115"",""id"":""au::101945"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,3,id/place.place,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,4,id/place.place,au::100147,"dlod={""name"":""Deurne (Antwerpen)"",""ark"":""ark:/83110/x0/ccd46476-7f11-50d0-a26c-2b09d8f2efd2"",""uri"":""/subjects/10715729"",""id"":""au::100147"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,5,id/place.place,au::102018,"dlod={""name"":""München (München, Landeshauptstadt)"",""ark"":""ark:/83110/x0/8ec95506-7f81-5c3c-b061-9aa8478ebe4b"",""uri"":""/subjects/10915926"",""id"":""au::102018"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,6,id/place.place,au::100231,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/10724717"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
afcbab71-31c7-506c-b51b-433c89feac93,tg:rubhs:136,Places,1,id/place.place,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/11354626"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
afcbab71-31c7-506c-b51b-433c89feac93,tg:rubhs:136,Places,2,id/place.place,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
afcbab71-31c7-506c-b51b-433c89feac93,tg:rubhs:136,Places,3,id/place.place,au::100290,"dlod={""name"":""Lille (Turnhout)"",""ark"":""ark:/83110/x0/bf6f3c72-2ebd-5a79-9685-9c0b6c8d8776"",""uri"":""/subjects/10731030"",""id"":""au::100290"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
afcbab71-31c7-506c-b51b-433c89feac93,tg:rubhs:136,Places,4,id/place.place,au::103088,"dlod={""name"":""Rijsel (Arrondissement de Lille)"",""ark"":""ark:/83110/x0/8559f378-e576-5c55-8772-63fcc0b5a763"",""uri"":""/subjects/11030416"",""id"":""au::103088"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
afcbab71-31c7-506c-b51b-433c89feac93,tg:rubhs:136,Places,5,id/place.place,au::100106,"dlod={""name"":""Laken (Brussel)"",""ark"":""ark:/83110/x0/986276d8-f3d2-54b7-8b88-4fcdc05f444c"",""uri"":""/subjects/10711342"",""id"":""au::100106"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
afcbab71-31c7-506c-b51b-433c89feac93,tg:rubhs:136,Places,6,id/place.place,au::100229,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/10724503"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
98f0d247-783b-5752-836d-9621070e1b9e,tg:rubhs:92,Places,1,id/place.place,au::105373,"dlod={""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/11274911"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,tg:rubhs:82,Places,1,id/place.place,au::103698,"dlod={""name"":""Rome (Latium)"",""ark"":""ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde"",""uri"":""/subjects/11095686"",""id"":""au::103698"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3f377f02-e7c5-5b6e-992c-aef5050aa0d4,tg:rubhs:59,Places,1,id/place.place,au::102047,"dlod={""name"":""Berlijn (Berlijn)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/10919029"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,tg:rubhs:112,Places,1,id/place.place,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/11354626"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5154fddb-09a7-5763-a247-6619b67a6a9d,tg:rubhs:76,Places,1,id/place.place,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
14d1116b-2ddd-539c-b4d5-26e75caa949a,tg:rubhs:66,Places,1,id/place.place,au::105472,"dlod={""name"":""Warschau (Warszawa)"",""ark"":""ark:/83110/x0/a0ec5676-e78f-5336-b2f7-ef49694e2dbb"",""uri"":""/subjects/11285504"",""id"":""au::105472"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,1,id/place.place,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/11004843"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,10,id/place.place,au::103036,"dlod={""name"":""Montauban (Tarn-et-Garonne)"",""ark"":""ark:/83110/x0/6ac5da08-325f-5d8d-833a-9f151d453766"",""uri"":""/subjects/11024852"",""id"":""au::103036"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,11,id/place.place,au::102669,"dlod={""name"":""Châteauroux (Arrondissement de Châteauroux)"",""ark"":""ark:/83110/x0/f5eaafa3-3a82-5aff-a112-1f63c4ba0546"",""uri"":""/subjects/10985583"",""id"":""au::102669"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,12,id/place.place,au::102654,"dlod={""name"":""Bourges (Cher)"",""ark"":""ark:/83110/x0/f4bd87a8-e625-5e9b-99f2-4cb701ff99d6"",""uri"":""/subjects/1303727949"",""id"":""au::102654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,13,id/place.place,au::106786,"dlod={""name"":""Zurich (Zurich)"",""ark"":""ark:/83110/x0/a3e4fd87-58c4-5df3-b81f-004721b5efcc"",""uri"":""/subjects/11426102"",""id"":""au::106786"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,2,id/place.place,au::105810,"dlod={""name"":""Madrid (Provincia de Madrid)"",""ark"":""ark:/83110/x0/97c7f2d9-5f8f-521c-93ef-51b032a7e886"",""uri"":""/subjects/11321670"",""id"":""au::105810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,3,id/place.place,au::102680,"dlod={""name"":""Tours (Arrondissement de Tours)"",""ark"":""ark:/83110/x0/d10dba5b-588d-58ef-98cf-2bcd7e226708"",""uri"":""/subjects/10986760"",""id"":""au::102680"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,4,id/place.place,au::102946,"dlod={""name"":""Montpellier (Arrondissement of Montpellier)"",""ark"":""ark:/83110/x0/c05018dd-8e24-5c8b-925c-5b0452a3c8d2"",""uri"":""/subjects/11015222"",""id"":""au::102946"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,5,id/place.place,au::103245,"dlod={""name"":""Aix-en-Provence (Arrondissement d'Aix-en-Provence)"",""ark"":""ark:/83110/x0/12643f5e-b975-55ba-9f63-78f54aba8955"",""uri"":""/subjects/11047215"",""id"":""au::103245"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,6,id/place.place,au::103278,"dlod={""name"":""Avignon (Arrondissement d'Avignon)"",""ark"":""ark:/83110/x0/3b75802c-6e72-5a1e-a137-66825ad4a352"",""uri"":""/subjects/11050746"",""id"":""au::103278"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,7,id/place.place,au::102925,"dlod={""name"":""Narbonne (Aude)"",""ark"":""ark:/83110/x0/1d2033c4-d940-5760-aaa8-a02bda8904f2"",""uri"":""/subjects/11012975"",""id"":""au::102925"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,8,id/place.place,au::102923,"dlod={""name"":""Carcassonne (Arrondissement de Carcassonne)"",""ark"":""ark:/83110/x0/cb79595f-f274-5c3b-8643-51fd214ac4c1"",""uri"":""/subjects/11012761"",""id"":""au::102923"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,Places,9,id/place.place,au::103016,"dlod={""name"":""Toulouse (Arrondissement de Toulouse)"",""ark"":""ark:/83110/x0/cba734fb-f0d8-5d96-b71a-1ef3df0a7519"",""uri"":""/subjects/11022712"",""id"":""au::103016"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c841b542-4e43-53f0-8620-d3dfc17dfd6f,tg:rubhs:146,Places,1,id/place.place,au::102357,"dlod={""name"":""Dresden (Kreisfreie Stadt Dresden)"",""ark"":""ark:/83110/x0/5a437276-7536-5644-85a5-2c982638778e"",""uri"":""/subjects/10952199"",""id"":""au::102357"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e84587f9-c4ac-5f8d-bf98-256295b41cde,tg:rubhs:135,Places,1,id/place.place,au::106421,"dlod={""name"":""New York City (New York State)"",""ark"":""ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4"",""uri"":""/subjects/11387047"",""id"":""au::106421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,Places,1,id/place.place,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11256721"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,Places,2,id/place.place,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,Places,3,id/place.place,au::105187,"dlod={""name"":""Rotterdam (Zuid-Holland)"",""ark"":""ark:/83110/x0/2ee58405-b913-5a67-b00b-69b58b4ab0d9"",""uri"":""/subjects/11255009"",""id"":""au::105187"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,Places,4,id/place.place,au::106590,"dlod={""name"":""Uppsala (Uppsala socken)"",""ark"":""ark:/83110/x0/06aa96a9-f336-5fe4-9ec6-44654738ca9f"",""uri"":""/subjects/11405130"",""id"":""au::106590"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6ba58e6a-c5aa-528d-8223-0cdeecb3d481,tg:rubhs:83,Places,1,id/place.place,au::103698,"dlod={""name"":""Rome (Latium)"",""ark"":""ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde"",""uri"":""/subjects/11095686"",""id"":""au::103698"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6ba58e6a-c5aa-528d-8223-0cdeecb3d481,tg:rubhs:83,Places,2,id/place.place,au::103801,"dlod={""name"":""Florence (Toscane)"",""ark"":""ark:/83110/x0/22f72d9a-52d6-5f81-9df8-1d3d5da92731"",""uri"":""/subjects/11106707"",""id"":""au::103801"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,1,id/place.place,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,10,id/place.place,au::102068,"dlod={""name"":""Potsdam (Kreisfreie Stadt Potsdam)"",""ark"":""ark:/83110/x0/6c0bffe6-967c-5b50-b901-b2f146a4a2ed"",""uri"":""/subjects/10921276"",""id"":""au::102068"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,11,id/place.place,au::105146,"dlod={""name"":""Leiden (Zuid-Holland)"",""ark"":""ark:/83110/x0/94037dda-5d7d-55a2-9bad-3d42397c0d3c"",""uri"":""/subjects/11250622"",""id"":""au::105146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,12,id/place.place,au::103433,"dlod={""name"":""Boedapest (Budapest)"",""ark"":""ark:/83110/x0/04900890-700f-5c1d-9180-2bbad51fb05b"",""uri"":""/subjects/11067331"",""id"":""au::103433"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,13,id/place.place,au::102925,"dlod={""name"":""Narbonne (Aude)"",""ark"":""ark:/83110/x0/1d2033c4-d940-5760-aaa8-a02bda8904f2"",""uri"":""/subjects/11012975"",""id"":""au::102925"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,14,id/place.place,au::101140,"dlod={""name"":""Kortrijk (Kortrijk)"",""ark"":""ark:/83110/x0/939c6b0a-0ca6-5d2a-b0d5-74502883d5da"",""uri"":""/subjects/10821980"",""id"":""au::101140"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,15,id/place.place,au::101893,"dlod={""name"":""Kopenhagen (København)"",""ark"":""ark:/83110/x0/0db63870-fce9-50ec-8869-632b487a9a0a"",""uri"":""/subjects/10902551"",""id"":""au::101893"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,16,id/place.place,au::101023,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/10809461"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,17,id/place.place,au::101114,"dlod={""name"":""Poperinge (Ieper)"",""ark"":""ark:/83110/x0/35d89fe7-4e48-5aee-9cb0-5e0059c9f477"",""uri"":""/subjects/10819198"",""id"":""au::101114"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,18,id/place.place,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,19,id/place.place,au::106158,"dlod={""name"":""Oxford (Oxford District)"",""ark"":""ark:/83110/x0/4d4299c2-6c5b-5b2b-a186-d51cbb671a46"",""uri"":""/subjects/11358906"",""id"":""au::106158"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,2,id/place.place,au::105014,"dlod={""name"":""Utrecht (Gemeente Utrecht)"",""ark"":""ark:/83110/x0/da1bbcd7-05bc-5976-9109-e78ad57f587e"",""uri"":""/subjects/11236498"",""id"":""au::105014"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,20,id/place.place,au::102247,"dlod={""name"":""Keulen (Kreisfreie Stadt Köln)"",""ark"":""ark:/83110/x0/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc"",""uri"":""/subjects/10940429"",""id"":""au::102247"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,21,id/place.place,au::100231,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/10724717"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,22,id/place.place,au::106233,"dlod={""name"":""Glasgow (Glasgow City)"",""ark"":""ark:/83110/x0/f6716ea4-5070-5414-8643-09c8e4efcf22"",""uri"":""/subjects/11366931"",""id"":""au::106233"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,3,id/place.place,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/11004843"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,4,id/place.place,au::102047,"dlod={""name"":""Berlijn (Berlijn)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/10919029"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,5,id/place.place,au::103314,"dlod={""name"":""Grenoble (Isère)"",""ark"":""ark:/83110/x0/9846966d-5584-5ae8-9336-fa98b73c6864"",""uri"":""/subjects/11054598"",""id"":""au::103314"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,6,id/place.place,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/11354626"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,7,id/place.place,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11256721"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,8,id/place.place,au::102357,"dlod={""name"":""Dresden (Kreisfreie Stadt Dresden)"",""ark"":""ark:/83110/x0/5a437276-7536-5644-85a5-2c982638778e"",""uri"":""/subjects/10952199"",""id"":""au::102357"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,9,id/place.place,au::104840,"dlod={""name"":""Haarlem (Noord-Holland)"",""ark"":""ark:/83110/x0/07da369f-17bd-5896-af3a-b8514f58dee8"",""uri"":""/subjects/11217880"",""id"":""au::104840"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c564919-563f-5ffe-8f08-ff864b9ef5bc,tg:rubhs:67,Places,1,id/place.place,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
96420871-9263-54bc-b914-66a155f7623b,tg:rubhs:77,Places,1,id/place.place,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/11004843"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
96420871-9263-54bc-b914-66a155f7623b,tg:rubhs:77,Places,2,id/place.place,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
96420871-9263-54bc-b914-66a155f7623b,tg:rubhs:77,Places,3,id/place.place,au::102047,"dlod={""name"":""Berlijn (Berlijn)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/10919029"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
07aa31db-cafd-5a95-8d34-e1a31ef66bad,tg:rubhs:72,Places,1,id/place.place,au::104985,"dlod={""name"":""Maartensdijk (De Bilt)"",""ark"":""ark:/83110/x0/97df6c75-1c39-597f-bf97-bfbd314f91ac"",""uri"":""/subjects/11233395"",""id"":""au::104985"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
845bc693-2538-5d6d-9e00-26cf91dec288,tg:rubhs:62,Places,1,id/place.place,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/11354626"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
facadc33-bdd7-54fd-8c35-a3156f280ad9,tg:rubhs:139,Places,1,id/place.place,au::105373,"dlod={""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/11274911"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1575e60d-ff57-5aa7-8698-f8ab175402dd,tg:rubhs:174,Places,1,id/place.place,au::103705,"dlod={""name"":""Genua (Ligurië)"",""ark"":""ark:/83110/x0/78836aec-e526-545c-8be5-01ac208cb7be"",""uri"":""/subjects/11096435"",""id"":""au::103705"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1575e60d-ff57-5aa7-8698-f8ab175402dd,tg:rubhs:174,Places,2,id/place.place,au::103766,"dlod={""name"":""Turijn (Centro - Crocetta)"",""ark"":""ark:/83110/x0/412d3540-6931-5611-820f-ae3b8368c830"",""uri"":""/subjects/11102962"",""id"":""au::103766"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1575e60d-ff57-5aa7-8698-f8ab175402dd,tg:rubhs:174,Places,3,id/place.place,au::103715,"dlod={""name"":""Bergamo (Lombardije)"",""ark"":""ark:/83110/x0/f3bb4abe-72bd-5d69-8645-7984252297eb"",""uri"":""/subjects/11097505"",""id"":""au::103715"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1575e60d-ff57-5aa7-8698-f8ab175402dd,tg:rubhs:174,Places,4,id/place.place,au::103726,"dlod={""name"":""Mantua (Mantova)"",""ark"":""ark:/83110/x0/a2c4f6ba-4a68-580c-a5b2-546e0a3c51d5"",""uri"":""/subjects/11098682"",""id"":""au::103726"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1575e60d-ff57-5aa7-8698-f8ab175402dd,tg:rubhs:174,Places,5,id/place.place,au::103855,"dlod={""name"":""Verona (Provincia di Verona)"",""ark"":""ark:/83110/x0/c83663f4-61e1-5ed5-996f-1dbfc889bd27"",""uri"":""/subjects/11112485"",""id"":""au::103855"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1575e60d-ff57-5aa7-8698-f8ab175402dd,tg:rubhs:174,Places,6,id/place.place,au::105373,"dlod={""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/11274911"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,1,id/place.place,au::102744,"dlod={""name"":""Besançon (Arrondissement de Besançon)"",""ark"":""ark:/83110/x0/1787fd87-56b5-5206-b9c2-fedbd43f9d32"",""uri"":""/subjects/10993608"",""id"":""au::102744"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,10,id/place.place,au::106176,"dlod={""name"":""Bristol (Outaouais)"",""ark"":""ark:/83110/x0/d6b21ff5-bfde-55c2-8497-c4f837ef2590"",""uri"":""/subjects/11360832"",""id"":""au::106176"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
