ResourceID,brocade.id,card,order,source_field,Keyword
35a39511-918e-5f6c-bafb-1dba16b27679,tg:rubgr:2773,e73_Keywords,3,kenmerken.rubkeyword,"New York, Pierpont Morgan Library"
a31ee1eb-e191-5717-9408-a52be55b1663,tg:rubgr:1419,e73_Keywords,1,kenmerken.rubkeyword,"Jedlicka, Gotthard"
f73514f1-de28-5280-8ecc-9c1fbde601b3,tg:rubgr:1571,e73_Keywords,1,kenmerken.rubkeyword,"Neyt, Herman de"
992af7bc-baeb-5904-baa8-26e235dde8b6,tg:rubgr:4357,e73_Keywords,1,kenmerken.rubkeyword,"Hauser, Arnold"
56174d81-c9a6-5e73-ad38-4497025ac55b,tg:rubgr:938,e73_Keywords,1,kenmerken.rubkeyword,"Bassano, Jacopo"
56174d81-c9a6-5e73-ad38-4497025ac55b,tg:rubgr:938,e73_Keywords,2,kenmerken.rubkeyword,"Greco, El"
56174d81-c9a6-5e73-ad38-4497025ac55b,tg:rubgr:938,e73_Keywords,3,kenmerken.rubkeyword,"Arslan, Wart"
56174d81-c9a6-5e73-ad38-4497025ac55b,tg:rubgr:938,e73_Keywords,4,kenmerken.rubkeyword,"Bettini, Sergio"
56174d81-c9a6-5e73-ad38-4497025ac55b,tg:rubgr:938,e73_Keywords,5,kenmerken.rubkeyword,"Zampetti, Pietro"
56174d81-c9a6-5e73-ad38-4497025ac55b,tg:rubgr:938,e73_Keywords,6,kenmerken.rubkeyword,"Bassano del Grappa, Museo Civico, Biblioteca e Archivio"
56174d81-c9a6-5e73-ad38-4497025ac55b,tg:rubgr:938,e73_Keywords,7,kenmerken.rubkeyword,"Londen, The Warburg Institute Library"
163a2fd6-184a-5aed-a0d9-51c5605e68ff,tg:rubgr:2763,e73_Keywords,1,kenmerken.rubkeyword,"Spencer-Churchill, Edward George"
163a2fd6-184a-5aed-a0d9-51c5605e68ff,tg:rubgr:2763,e73_Keywords,2,kenmerken.rubkeyword,"Blockley, Northwick Park"
f471950d-9479-57a2-ae10-7ce3ab772639,tg:rubgr:840,e73_Keywords,1,kenmerken.rubkeyword,"Veken, G.Ph van der"
f471950d-9479-57a2-ae10-7ce3ab772639,tg:rubgr:840,e73_Keywords,2,kenmerken.rubkeyword,"Londen, Witt Library"
0644660c-0108-5f54-9d12-6c6ff788e537,tg:rubgr:2136,e73_Keywords,1,kenmerken.rubkeyword,"Clovio, Giulio"
0644660c-0108-5f54-9d12-6c6ff788e537,tg:rubgr:2136,e73_Keywords,2,kenmerken.rubkeyword,"Farnese, Alessandro"
0644660c-0108-5f54-9d12-6c6ff788e537,tg:rubgr:2136,e73_Keywords,3,kenmerken.rubkeyword,"Bertolotti, Antonino"
6d874152-60db-5fae-8a9f-54ef2b7e2fae,tg:rubgr:2338,e73_Keywords,1,kenmerken.rubkeyword,"Brod, Alfred"
aa97db9f-ff2a-520b-8290-6f3f1340ac79,tg:rubgr:5206,e73_Keywords,1,kenmerken.rubkeyword,"Cleve, Cornelis van"
6d2d7aae-cc16-5c77-924f-ac0ccb3e3cf6,tg:rubgr:2328,e73_Keywords,1,kenmerken.rubkeyword,"Muziano, Girolamo"
6d2d7aae-cc16-5c77-924f-ac0ccb3e3cf6,tg:rubgr:2328,e73_Keywords,2,kenmerken.rubkeyword,"Valckenisse, Philips"
6d2d7aae-cc16-5c77-924f-ac0ccb3e3cf6,tg:rubgr:2328,e73_Keywords,3,kenmerken.rubkeyword,"Forchondt, firma"
6d2d7aae-cc16-5c77-924f-ac0ccb3e3cf6,tg:rubgr:2328,e73_Keywords,4,kenmerken.rubkeyword,"Hairs, Marie-Louise"
6d2d7aae-cc16-5c77-924f-ac0ccb3e3cf6,tg:rubgr:2328,e73_Keywords,5,kenmerken.rubkeyword,"Klauner, Friderike"
6d2d7aae-cc16-5c77-924f-ac0ccb3e3cf6,tg:rubgr:2328,e73_Keywords,6,kenmerken.rubkeyword,"Oldenbourg, Rudolf"
e27ed07e-7e93-5d13-b5ea-5da87c6d7a7f,tg:rubgr:592,e73_Keywords,1,kenmerken.rubkeyword,prentkunst
e27ed07e-7e93-5d13-b5ea-5da87c6d7a7f,tg:rubgr:592,e73_Keywords,2,kenmerken.rubkeyword,"Sadeler, Aegidius"
5fe02120-0cf0-5a0e-9463-81e38e788e62,tg:rubgr:1042,e73_Keywords,1,kenmerken.rubkeyword,"Robbins, Diane"
840b9ee0-af83-517e-8bd3-4ae4e5554e87,tg:rubgr:2250,e73_Keywords,1,kenmerken.rubkeyword,"Cleve, Hendrick III van"
840b9ee0-af83-517e-8bd3-4ae4e5554e87,tg:rubgr:2250,e73_Keywords,2,kenmerken.rubkeyword,"Toeput, Lodewijk"
840b9ee0-af83-517e-8bd3-4ae4e5554e87,tg:rubgr:2250,e73_Keywords,3,kenmerken.rubkeyword,landschap
840b9ee0-af83-517e-8bd3-4ae4e5554e87,tg:rubgr:2250,e73_Keywords,4,kenmerken.rubkeyword,"Hatvany, Paul"
481d1e5c-215f-5031-a172-c92eaff6b38b,tg:rubgr:5216,e73_Keywords,1,kenmerken.rubkeyword,"Halmale, Henri II van"
fcbf1d4c-e901-59c4-9f2f-31dec7e80faf,tg:rubgr:4021,e73_Keywords,1,kenmerken.rubkeyword,"Arundel, Thomas Howard, Earl of"
fcbf1d4c-e901-59c4-9f2f-31dec7e80faf,tg:rubgr:4021,e73_Keywords,2,kenmerken.rubkeyword,"Hervey, Mary F.S."
b326d96e-409e-5f6f-94e6-4d0c7467067a,tg:rubgr:4159,e73_Keywords,1,kenmerken.rubkeyword,"Steenwyck, Hendrik II van"
283aec9b-5cc8-5447-aca8-8d170fed70b2,tg:rubgr:4031,e73_Keywords,1,kenmerken.rubkeyword,inventaris
283aec9b-5cc8-5447-aca8-8d170fed70b2,tg:rubgr:4031,e73_Keywords,2,kenmerken.rubkeyword,"Perger, Anton von"
283aec9b-5cc8-5447-aca8-8d170fed70b2,tg:rubgr:4031,e73_Keywords,3,kenmerken.rubkeyword,"Zimmermann, Heinrich"
aa9f011d-bdaf-59c0-af2b-a9ae8ea400a2,tg:rubgr:1617,e73_Keywords,1,kenmerken.rubkeyword,"Grünewald, Matthias"
aa9f011d-bdaf-59c0-af2b-a9ae8ea400a2,tg:rubgr:1617,e73_Keywords,2,kenmerken.rubkeyword,"Kühn, W."
aa9f011d-bdaf-59c0-af2b-a9ae8ea400a2,tg:rubgr:1617,e73_Keywords,3,kenmerken.rubkeyword,"Salm, Christian"
9c5c644f-5acb-5981-a90a-59ddd5da1edf,tg:rubgr:2405,e73_Keywords,1,kenmerken.rubkeyword,"Karlsruhe, Staatliche Kunsthalle"
9c5c644f-5acb-5981-a90a-59ddd5da1edf,tg:rubgr:2405,e73_Keywords,2,kenmerken.rubkeyword,"Washington, National Gallery of Art"
f3d0c45f-a4db-541c-b8c1-b13ff4b07e47,tg:rubgr:4149,e73_Keywords,1,kenmerken.rubkeyword,"Adams, C.K."
f3d0c45f-a4db-541c-b8c1-b13ff4b07e47,tg:rubgr:4149,e73_Keywords,2,kenmerken.rubkeyword,"Goulding, Richard William"
da689f64-c995-514f-beac-6756db4addae,tg:rubgr:4043,e73_Keywords,1,kenmerken.rubkeyword,"Wechelen, Jan van"
da689f64-c995-514f-beac-6756db4addae,tg:rubgr:4043,e73_Keywords,2,kenmerken.rubkeyword,"Rombouts, Ph."
da689f64-c995-514f-beac-6756db4addae,tg:rubgr:4043,e73_Keywords,3,kenmerken.rubkeyword,"Lerius, Théodore Van"
d65ed5bd-0798-5072-bce7-255952d832b8,tg:rubgr:1665,e73_Keywords,1,kenmerken.rubkeyword,"Jedlicka, Gotthard"
ab7d2653-6c9c-5797-a0fc-efff5b419313,tg:rubgr:2477,e73_Keywords,1,kenmerken.rubkeyword,"Parker, Karl T."
ab7d2653-6c9c-5797-a0fc-efff5b419313,tg:rubgr:2477,e73_Keywords,2,kenmerken.rubkeyword,"Swarzenski, Hanns"
ab7d2653-6c9c-5797-a0fc-efff5b419313,tg:rubgr:2477,e73_Keywords,3,kenmerken.rubkeyword,Boston Museum of Fine Arts
ab7d2653-6c9c-5797-a0fc-efff5b419313,tg:rubgr:2477,e73_Keywords,4,kenmerken.rubkeyword,"Oxford, Ashmolean Museum"
1e428fb5-1c9e-5506-901b-9e829eb08445,tg:rubgr:4053,e73_Keywords,1,kenmerken.rubkeyword,"Vasari, Giorgio"
1e428fb5-1c9e-5506-901b-9e829eb08445,tg:rubgr:4053,e73_Keywords,2,kenmerken.rubkeyword,"Milanesi, Gaetano"
28330453-bec7-5ba7-a8e9-de8af02d48b1,tg:rubgr:1675,e73_Keywords,1,kenmerken.rubkeyword,"Visscher, Claes Jansz."
28330453-bec7-5ba7-a8e9-de8af02d48b1,tg:rubgr:1675,e73_Keywords,2,kenmerken.rubkeyword,"Londen, Witt Library"
28330453-bec7-5ba7-a8e9-de8af02d48b1,tg:rubgr:1675,e73_Keywords,3,kenmerken.rubkeyword,"Wenen, Dorotheum"
4d9650ca-83bb-5280-a31c-2a6f3a205a89,tg:rubgr:4616,e73_Keywords,1,kenmerken.rubkeyword,"Galle, Philips"
8d1974ef-7734-5fd7-b74a-adf820ec5f75,tg:rubgr:1030,e73_Keywords,1,kenmerken.rubkeyword,"Jongelinck, Niclaes"
82315af9-adbc-5b0e-b5ef-e2ba742f0fda,tg:rubgr:3728,e73_Keywords,1,kenmerken.rubkeyword,"Arndt, Karl"
82315af9-adbc-5b0e-b5ef-e2ba742f0fda,tg:rubgr:3728,e73_Keywords,2,kenmerken.rubkeyword,"Briquet, Charles M."
bfb6b406-a111-5255-ad8b-11456e168606,tg:rubgr:498,e73_Keywords,1,kenmerken.rubkeyword,bol
bfb6b406-a111-5255-ad8b-11456e168606,tg:rubgr:498,e73_Keywords,2,kenmerken.rubkeyword,iconografie
bfb6b406-a111-5255-ad8b-11456e168606,tg:rubgr:498,e73_Keywords,3,kenmerken.rubkeyword,"Möller, Lieselotte"
301a75f8-bb13-5339-900e-7ab90eabaa3c,tg:rubgr:3640,e73_Keywords,1,kenmerken.rubkeyword,"Gheyn, Jacob II de"
301a75f8-bb13-5339-900e-7ab90eabaa3c,tg:rubgr:3640,e73_Keywords,2,kenmerken.rubkeyword,"Quast, Pieter Jansz."
301a75f8-bb13-5339-900e-7ab90eabaa3c,tg:rubgr:3640,e73_Keywords,3,kenmerken.rubkeyword,"Savery, Jacob (I)"
301a75f8-bb13-5339-900e-7ab90eabaa3c,tg:rubgr:3640,e73_Keywords,4,kenmerken.rubkeyword,"Saftleven, Herman"
301a75f8-bb13-5339-900e-7ab90eabaa3c,tg:rubgr:3640,e73_Keywords,5,kenmerken.rubkeyword,"Benesch, Otto"
301a75f8-bb13-5339-900e-7ab90eabaa3c,tg:rubgr:3640,e73_Keywords,6,kenmerken.rubkeyword,"Leeuwen, F.M. van"
301a75f8-bb13-5339-900e-7ab90eabaa3c,tg:rubgr:3640,e73_Keywords,7,kenmerken.rubkeyword,"Münz, Ludwig"
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,e73_Keywords,1,kenmerken.rubkeyword,"Brandt, Sebastian"
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,e73_Keywords,2,kenmerken.rubkeyword,"Weiditz, Hans (II)"
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,e73_Keywords,3,kenmerken.rubkeyword,prentkunst
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,e73_Keywords,4,kenmerken.rubkeyword,volkskunde
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,e73_Keywords,5,kenmerken.rubkeyword,"Fraenger, Wilhelm"
839a3658-eaed-5821-8891-2a1ed57f7c57,tg:rubgr:3738,e73_Keywords,1,kenmerken.rubkeyword,"Wertinger, Hans"
41bc6dd5-7aaf-5cc3-babf-0d8f1f623bbf,tg:rubgr:2232,e73_Keywords,1,kenmerken.rubkeyword,"Cleve, Hendrick III van"
674d789c-485e-5233-9e69-7b840aaf0065,tg:rubgr:1356,e73_Keywords,1,kenmerken.rubkeyword,"Shipp, Horace"
2676fecd-731c-5bfc-bece-6e8aa356c7ab,tg:rubgr:686,e73_Keywords,1,kenmerken.rubkeyword,"Turner, Joseph Mallord William"
2676fecd-731c-5bfc-bece-6e8aa356c7ab,tg:rubgr:686,e73_Keywords,2,kenmerken.rubkeyword,"Sandby, Paul"
2676fecd-731c-5bfc-bece-6e8aa356c7ab,tg:rubgr:686,e73_Keywords,3,kenmerken.rubkeyword,"Fabris, Pietro"
2676fecd-731c-5bfc-bece-6e8aa356c7ab,tg:rubgr:686,e73_Keywords,4,kenmerken.rubkeyword,tekenkunst
ccbb7ef9-9e50-5b73-96c3-9f5325cef5e4,tg:rubgr:696,e73_Keywords,1,kenmerken.rubkeyword,schip
f616381a-893a-5bd0-b2d9-73c61da246ba,tg:rubgr:4560,e73_Keywords,1,kenmerken.rubkeyword,White Christopher
62eabfc7-cef2-51e4-b40c-c0c37730ae96,tg:rubgr:4418,e73_Keywords,1,kenmerken.rubkeyword,"Winkler, Friedrich"
0efa29aa-f053-55f6-b58f-9a2310c21158,tg:rubgr:1503,e73_Keywords,1,kenmerken.rubkeyword,"Delporte, Franz"
8c069b88-00d0-547d-9b10-c038f2b694e4,tg:rubgr:832,e73_Keywords,1,kenmerken.rubkeyword,"Valckenisse, Philips"
8c069b88-00d0-547d-9b10-c038f2b694e4,tg:rubgr:832,e73_Keywords,2,kenmerken.rubkeyword,inventaris
8c069b88-00d0-547d-9b10-c038f2b694e4,tg:rubgr:832,e73_Keywords,3,kenmerken.rubkeyword,"Jedlicka, Gotthard"
8c069b88-00d0-547d-9b10-c038f2b694e4,tg:rubgr:832,e73_Keywords,4,kenmerken.rubkeyword,"Engerth, Eduard r. v."
57afe773-5a59-513c-b684-1630fe828e47,tg:rubgr:3373,e73_Keywords,1,kenmerken.rubkeyword,"Clovio, Giulio"
bfe7f4fc-77d8-5214-a0de-5e6a4b64c9f7,tg:rubgr:1513,e73_Keywords,1,kenmerken.rubkeyword,"Jabach, Everhard IV"
bfe7f4fc-77d8-5214-a0de-5e6a4b64c9f7,tg:rubgr:1513,e73_Keywords,2,kenmerken.rubkeyword,"Reinhart, Oskar"
79b972ac-d107-5ae3-8659-57398247157d,tg:rubgr:1297,e73_Keywords,1,kenmerken.rubkeyword,"Bisschop, Jan de"
79b972ac-d107-5ae3-8659-57398247157d,tg:rubgr:1297,e73_Keywords,2,kenmerken.rubkeyword,"Heyden, Peter van der [1]"
79b972ac-d107-5ae3-8659-57398247157d,tg:rubgr:1297,e73_Keywords,3,kenmerken.rubkeyword,"Fenwick, privé-collectie"
79b972ac-d107-5ae3-8659-57398247157d,tg:rubgr:1297,e73_Keywords,4,kenmerken.rubkeyword,"Spiridon, Joseph"
79b972ac-d107-5ae3-8659-57398247157d,tg:rubgr:1297,e73_Keywords,5,kenmerken.rubkeyword,"Franquinet, Guillaume Henri"
79b972ac-d107-5ae3-8659-57398247157d,tg:rubgr:1297,e73_Keywords,6,kenmerken.rubkeyword,"Vivant-Denon, Dominique"
7e93781d-3a24-5b7b-b488-a0bb31e2fdd6,tg:rubgr:2095,e73_Keywords,1,kenmerken.rubkeyword,"Valckenborch, Lucas van"
7e93781d-3a24-5b7b-b488-a0bb31e2fdd6,tg:rubgr:2095,e73_Keywords,2,kenmerken.rubkeyword,"Verhaecht, Tobias"
9a0ef661-2ce5-5ea6-a9ef-786188411660,tg:rubgr:1287,e73_Keywords,1,kenmerken.rubkeyword,"Berthomieu, Louis"
9a0ef661-2ce5-5ea6-a9ef-786188411660,tg:rubgr:1287,e73_Keywords,2,kenmerken.rubkeyword,"Narbonne, Musée d'Art et d'Histoire"
ad7da855-8fab-51a6-9052-c5312088c2f1,tg:rubgr:757,e73_Keywords,1,kenmerken.rubkeyword,"Scorel, Jan van"
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,e73_Keywords,1,kenmerken.rubkeyword,"Bersuire, Pierre, 1290 (ca.)-1362"
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,e73_Keywords,2,kenmerken.rubkeyword,"Waleys, Thomas ca. 1287-1350?"
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,e73_Keywords,3,kenmerken.rubkeyword,Ovidius
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,e73_Keywords,4,kenmerken.rubkeyword,"Pencz, Jorg"
ea709561-77da-5fae-9617-18f33341ca8f,tg:rubgr:102,e73_Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
ea709561-77da-5fae-9617-18f33341ca8f,tg:rubgr:102,e73_Keywords,2,kenmerken.rubkeyword,"Bol, Hans"
cf5f2a45-afae-5c70-a5a1-d5e8ff87d16b,tg:rubgr:3925,e73_Keywords,1,kenmerken.rubkeyword,"Weiditz, Hans (II)"
cf5f2a45-afae-5c70-a5a1-d5e8ff87d16b,tg:rubgr:3925,e73_Keywords,2,kenmerken.rubkeyword,"Brandt, Sebastian"
cf5f2a45-afae-5c70-a5a1-d5e8ff87d16b,tg:rubgr:3925,e73_Keywords,3,kenmerken.rubkeyword,"Fraenger, Wilhelm"
4233e2c2-c286-58ec-bbb4-01c0b9682fa8,tg:rubgr:4963,e73_Keywords,1,kenmerken.rubkeyword,"Avignon, Musée Calvet"
f7aabe91-1906-5422-8193-e54fe054f3c2,tg:rubgr:274,e73_Keywords,1,kenmerken.rubkeyword,"Hind, Arthur Mayger"
e8056973-34bb-5ed9-b3b6-5a3a38be3a9d,tg:rubgr:3935,e73_Keywords,1,kenmerken.rubkeyword,Alva (Berwick y de Alba)
5c7ba9b8-a1b9-5a29-9bbf-405c3761bcbd,tg:rubgr:264,e73_Keywords,1,kenmerken.rubkeyword,"Huys, Frans"
5c7ba9b8-a1b9-5a29-9bbf-405c3761bcbd,tg:rubgr:264,e73_Keywords,2,kenmerken.rubkeyword,"Stridbeck, Carl Gustav"
8e1c4c51-3152-5adc-8a28-6c89f13a99d9,tg:rubgr:1089,e73_Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
0cac5e13-65c1-5811-ac93-ee095e5d48ed,tg:rubgr:421,e73_Keywords,1,kenmerken.rubkeyword,"Watteau, Jean Antoine"
0cac5e13-65c1-5811-ac93-ee095e5d48ed,tg:rubgr:421,e73_Keywords,2,kenmerken.rubkeyword,liefdestuin
0cac5e13-65c1-5811-ac93-ee095e5d48ed,tg:rubgr:421,e73_Keywords,3,kenmerken.rubkeyword,onkuisheid
0cac5e13-65c1-5811-ac93-ee095e5d48ed,tg:rubgr:421,e73_Keywords,4,kenmerken.rubkeyword,onmatigheid
0cac5e13-65c1-5811-ac93-ee095e5d48ed,tg:rubgr:421,e73_Keywords,5,kenmerken.rubkeyword,prentkunst
0cac5e13-65c1-5811-ac93-ee095e5d48ed,tg:rubgr:421,e73_Keywords,6,kenmerken.rubkeyword,tekenkunst
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,e73_Keywords,1,kenmerken.rubkeyword,"Momper, Joos de (II)"
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,e73_Keywords,2,kenmerken.rubkeyword,"Vermeyen, Jan Cornelisz."
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,e73_Keywords,3,kenmerken.rubkeyword,Leopold Willem (aartshertog)
0f7bfc59-1622-50e2-93f3-11a9c1355bf6,tg:rubgr:1900,e73_Keywords,1,kenmerken.rubkeyword,"Koetser, Leonard F."
0f7bfc59-1622-50e2-93f3-11a9c1355bf6,tg:rubgr:1900,e73_Keywords,2,kenmerken.rubkeyword,"Falke, Jacob von"
fe0b25af-8688-5195-8dd3-676060c69e1e,tg:rubgr:1099,e73_Keywords,1,kenmerken.rubkeyword,"Sarton, George"
9fb4db7e-6989-56eb-af68-d76606863309,tg:rubgr:549,e73_Keywords,1,kenmerken.rubkeyword,"Liverpool, Walker Art Gallery"
9fb4db7e-6989-56eb-af68-d76606863309,tg:rubgr:549,e73_Keywords,2,kenmerken.rubkeyword,"Londen, Witt Library"
6808ca5d-2d46-508b-8e8c-33d0288117e9,tg:rubgr:1878,e73_Keywords,1,kenmerken.rubkeyword,"Hannema, Dirk"
6808ca5d-2d46-508b-8e8c-33d0288117e9,tg:rubgr:1878,e73_Keywords,2,kenmerken.rubkeyword,"Feste, Joseph R."
6808ca5d-2d46-508b-8e8c-33d0288117e9,tg:rubgr:1878,e73_Keywords,3,kenmerken.rubkeyword,"Londen, Witt Library"
6808ca5d-2d46-508b-8e8c-33d0288117e9,tg:rubgr:1878,e73_Keywords,4,kenmerken.rubkeyword,Certificaat
9c4df7ce-b2b2-5c82-8847-31c608a783e8,tg:rubgr:3781,e73_Keywords,1,kenmerken.rubkeyword,"Neeffs, Emmanuel"
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,1,kenmerken.rubkeyword,"Burgkmair, Hans"
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,10,kenmerken.rubkeyword,"Londen, The Warburg Institute Library"
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,2,kenmerken.rubkeyword,"Schäufelein, Hans Leonard"
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,3,kenmerken.rubkeyword,"Tepl, Johannes von"
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,4,kenmerken.rubkeyword,tekenkunst
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,5,kenmerken.rubkeyword,"Palermo, Palazzo Sclafani"
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,6,kenmerken.rubkeyword,tarot
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,7,kenmerken.rubkeyword,"Bernt, Alois"
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,8,kenmerken.rubkeyword,"Burdach, Konrad"
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_Keywords,9,kenmerken.rubkeyword,"Huizinga, Johan"
026db684-13e6-5f28-8981-6d2fdd13d3c5,tg:rubgr:5341,e73_Keywords,1,kenmerken.rubkeyword,"Hirschvogel, August"
026db684-13e6-5f28-8981-6d2fdd13d3c5,tg:rubgr:5341,e73_Keywords,2,kenmerken.rubkeyword,"Lautensack, Hans S."
026db684-13e6-5f28-8981-6d2fdd13d3c5,tg:rubgr:5341,e73_Keywords,3,kenmerken.rubkeyword,"Schmitt, Annegrit"
2995f55d-421e-554b-bca5-41942828a950,tg:rubgr:14,e73_Keywords,1,kenmerken.rubkeyword,Certificaat
2995f55d-421e-554b-bca5-41942828a950,tg:rubgr:14,e73_Keywords,2,kenmerken.rubkeyword,toeschrijving
fbbf9335-efa5-57b4-a081-670f6b685fd1,tg:rubgr:5239,e73_Keywords,1,kenmerken.rubkeyword,prentkunst
6db5d985-b0bc-577d-85b5-fc67f1a3d3a3,tg:rubgr:5351,e73_Keywords,1,kenmerken.rubkeyword,"Saftleven, Herman"
6db5d985-b0bc-577d-85b5-fc67f1a3d3a3,tg:rubgr:5351,e73_Keywords,2,kenmerken.rubkeyword,tekenkunst
6db5d985-b0bc-577d-85b5-fc67f1a3d3a3,tg:rubgr:5351,e73_Keywords,3,kenmerken.rubkeyword,kostuumboek
6db5d985-b0bc-577d-85b5-fc67f1a3d3a3,tg:rubgr:5351,e73_Keywords,4,kenmerken.rubkeyword,"Gerszi, Teréz"
6db5d985-b0bc-577d-85b5-fc67f1a3d3a3,tg:rubgr:5351,e73_Keywords,5,kenmerken.rubkeyword,"Münz, Ludwig"
07c7fe9d-fda1-570c-8700-f995440ef7b7,tg:rubgr:3765,e73_Keywords,1,kenmerken.rubkeyword,"Vecellio, Cesare"
07c7fe9d-fda1-570c-8700-f995440ef7b7,tg:rubgr:3765,e73_Keywords,2,kenmerken.rubkeyword,"Yates, Frances A."
fe670179-bfdb-5361-9fa1-be5dd602eb15,tg:rubgr:5229,e73_Keywords,1,kenmerken.rubkeyword,"Jansen van Barneveld, Hendrik"
b099eb28-67d8-5e2f-b40f-75314beb26e3,tg:rubgr:1105,e73_Keywords,1,kenmerken.rubkeyword,"Valckenborch, Maerten van"
b099eb28-67d8-5e2f-b40f-75314beb26e3,tg:rubgr:1105,e73_Keywords,2,kenmerken.rubkeyword,"Laes, Arthur"
2e822989-43d0-565d-bcd3-9aec517b80e7,tg:rubgr:1638,e73_Keywords,1,kenmerken.rubkeyword,"Brandt, Sebastian"
2e822989-43d0-565d-bcd3-9aec517b80e7,tg:rubgr:1638,e73_Keywords,2,kenmerken.rubkeyword,"Winkler, Friedrich"
bb82fd5a-6e1e-54db-93fd-242c06372520,tg:rubgr:4987,e73_Keywords,1,kenmerken.rubkeyword,"Räber, Kuno"
e19f4020-b475-5c46-a752-b23e86fe2e78,tg:rubgr:2552,e73_Keywords,1,kenmerken.rubkeyword,"Cock, Matthijs"
e19f4020-b475-5c46-a752-b23e86fe2e78,tg:rubgr:2552,e73_Keywords,2,kenmerken.rubkeyword,"Bol, Hans"
e19f4020-b475-5c46-a752-b23e86fe2e78,tg:rubgr:2552,e73_Keywords,3,kenmerken.rubkeyword,tekenkunst
e19f4020-b475-5c46-a752-b23e86fe2e78,tg:rubgr:2552,e73_Keywords,4,kenmerken.rubkeyword,"Haarlem, Teylers Museum"
e19f4020-b475-5c46-a752-b23e86fe2e78,tg:rubgr:2552,e73_Keywords,5,kenmerken.rubkeyword,"Londen, Witt Library"
e19f4020-b475-5c46-a752-b23e86fe2e78,tg:rubgr:2552,e73_Keywords,6,kenmerken.rubkeyword,"Manchester, City of Manchester Cultural Services, City Art Gallery"
805f03a1-2f47-5b5e-8a10-2b7551fc9751,tg:rubgr:4166,e73_Keywords,1,kenmerken.rubkeyword,"Müller Hofstede, Justus"
cfbc765f-e62f-59eb-83e5-10bf03620223,tg:rubgr:290,e73_Keywords,1,kenmerken.rubkeyword,"Jedlicka, Gotthard"
1c6b720b-b49d-56c3-9948-439e5e3be0fd,tg:rubgr:3120,e73_Keywords,1,kenmerken.rubkeyword,"Vasari, Giorgio"
b8adbde8-01d5-5087-ab94-14839b9c9be1,tg:rubgr:3048,e73_Keywords,1,kenmerken.rubkeyword,"Brouwer, Adriaan"
b8adbde8-01d5-5087-ab94-14839b9c9be1,tg:rubgr:3048,e73_Keywords,2,kenmerken.rubkeyword,"Böhmer, Günter"
f0239889-56c2-526e-bcd5-256225fedd93,tg:rubgr:4997,e73_Keywords,1,kenmerken.rubkeyword,Michelangelo
fcd7439e-de1e-502a-8257-43b5e72956f7,tg:rubgr:3130,e73_Keywords,1,kenmerken.rubkeyword,"Mireur, Hippolyte"
64406cd4-edb6-5f4c-9e88-3764c1ee8d7e,tg:rubgr:4378,e73_Keywords,1,kenmerken.rubkeyword,iconografie
64406cd4-edb6-5f4c-9e88-3764c1ee8d7e,tg:rubgr:4378,e73_Keywords,2,kenmerken.rubkeyword,"Sigüenza, José de"
af9634f9-ebf1-5280-8ef4-3a770af7f94e,tg:rubgr:1426,e73_Keywords,1,kenmerken.rubkeyword,"Würtenberger, Franzsepp"
89b65583-6579-5251-a64d-90751ac19811,tg:rubgr:4368,e73_Keywords,1,kenmerken.rubkeyword,"Mariette, Pierre-Jean"
